#YY,MM,DD,WDIR,WSPD,GST,ATMP
2014,12,27,209.79166666666666,4.489583333333332,5.718749999999996,6.832291666666669
2014,12,28,274.7916666666667,5.712500000000007,6.246875000000006,-0.8854166666666664
2014,12,29,186.66666666666666,6.126041666666668,6.432291666666665,-0.8916666666666665
2014,12,30,289.2708333333333,6.49375000000001,5.5572916666666705,-6.7458333333333345
2014,12,31,261.89473684210526,7.244210526315783,3.609473684210529,-11.029473684210531
2015,1,1,232.08333333333334,10.191666666666661,14.289583333333328,-6.083333333333331
2015,1,2,220.0,5.33125000000001,6.541666666666675,-2.0229166666666676
2015,1,3,168.22916666666666,4.59791666666667,5.357291666666671,0.3072916666666667
2015,1,4,314.0625,7.702083333333321,9.019791666666656,-1.535416666666667
2015,1,5,270.625,9.589583333333335,12.181249999999983,-15.468749999999998
2015,1,6,266.7708333333333,7.536458333333328,9.572916666666663,-13.015625000000005
2015,1,7,295.8333333333333,12.165624999999979,15.13229166666669,-15.074999999999994
2015,1,8,228.22916666666666,11.97291666666667,14.986458333333319,-17.62604166666667
2015,1,9,271.9791666666667,12.226041666666658,15.290625000000013,-12.391666666666666
2015,1,10,233.75,10.198958333333328,12.854166666666659,-13.266666666666659
2015,1,11,198.4375,9.309375000000005,11.157291666666657,-3.066666666666666
2015,1,12,301.4583333333333,9.284374999999988,10.93541666666666,-3.946874999999999
2015,1,13,100.9375,7.028125000000011,9.131250000000003,-7.564583333333334
2015,1,14,199.6875,4.6520833333333345,5.853125000000001,-9.094791666666664
2015,1,15,217.70833333333334,7.608333333333335,9.647916666666655,-4.683333333333333
2015,1,16,223.02083333333334,5.84895833333334,6.923958333333346,-0.9666666666666667
2015,1,17,177.29166666666666,11.84895833333332,14.170833333333343,2.14375
2015,1,18,264.6875,8.660416666666679,10.814583333333326,3.1906249999999994
2015,1,19,227.91666666666666,4.387500000000008,4.866666666666677,1.1156249999999994
2015,1,20,166.35416666666666,3.8947916666666647,4.427083333333335,0.7427083333333333
2015,1,21,303.9583333333333,5.558333333333333,6.314583333333331,-0.18749999999999997
2015,1,22,312.5,4.580208333333343,5.385416666666672,-0.8770833333333333
2015,1,23,235.3125,7.265625000000003,9.52916666666666,-1.0104166666666667
2015,1,24,245.47368421052633,7.140000000000006,8.667368421052638,1.045263157894737
2015,1,25,107.60416666666667,7.7364583333333234,8.895833333333323,-0.21770833333333348
2015,1,26,101.5625,5.181250000000012,6.6604166666666815,-4.171874999999999
2015,1,27,118.85416666666667,4.5427083333333345,5.5156249999999964,-2.8468750000000003
2015,1,28,148.95833333333334,5.9427083333333295,7.286458333333329,-2.1666666666666674
2015,1,29,239.47916666666666,9.348958333333325,11.364583333333327,1.1375
2015,1,30,275.3125,8.494791666666671,10.198958333333337,-2.849999999999999
2015,1,31,230.52631578947367,5.626315789473686,7.026315789473693,-1.3021052631578953
2015,2,1,64.52631578947368,10.095789473684206,11.75263157894737,-1.553684210526316
2015,2,2,217.1875,11.495833333333337,13.940624999999997,-7.655208333333334
2015,2,3,217.8125,6.570833333333334,8.32187500000001,-8.486458333333333
2015,2,4,267.3958333333333,5.945833333333328,7.002083333333325,-5.140625
2015,2,5,278.6458333333333,7.408333333333346,9.350000000000005,-10.249999999999996
2015,2,6,208.4375,8.178125000000014,10.387500000000008,-6.655208333333339
2015,2,7,187.08333333333334,7.556250000000003,8.640624999999998,0.6802083333333333
2015,2,8,265.1041666666667,6.710416666666663,7.669791666666665,2.9645833333333336
2015,2,9,114.79166666666667,9.349999999999984,10.855208333333318,-2.4895833333333335
2015,2,10,171.97916666666666,6.016666666666677,7.287500000000012,-3.163541666666666
2015,2,11,229.79591836734693,8.522448979591823,10.480612244897943,-0.49591836734693895
2015,2,12,318.8541666666667,11.006249999999994,13.681250000000006,-8.132291666666667
2015,2,13,247.08333333333334,7.361458333333325,9.20312499999999,-9.721874999999995
2015,2,14,296.25,12.465625000000012,15.749999999999995,-6.880208333333333
2015,2,15,238.85416666666666,8.550000000000013,10.730208333333325,-13.768749999999999
2015,2,16,127.8125,3.9218750000000067,5.378125000000008,-11.78333333333333
2015,2,17,261.1458333333333,6.070833333333328,7.730208333333324,-8.389583333333336
2015,2,18,291.0416666666667,10.196874999999984,12.741666666666669,-12.951041666666669
2015,2,19,303.8541666666667,9.192708333333341,11.876041666666646,-17.893749999999997
2015,2,20,219.58333333333334,8.681249999999995,10.539583333333328,-13.754166666666663
2015,2,21,167.8125,6.015625000000008,7.434375000000011,-6.026041666666665
2015,2,22,309.8958333333333,5.956249999999998,7.161458333333326,-5.570833333333333
2015,2,23,286.0416666666667,6.5041666666666735,8.393750000000013,-13.792708333333332
2015,2,24,217.8125,11.370833333333323,14.665625000000007,-10.15104166666667
2015,2,25,174.79166666666666,7.033333333333345,8.81875000000001,-4.760416666666667
2015,2,26,94.375,9.468749999999996,11.482291666666653,-7.568749999999998
2015,2,27,292.3958333333333,5.821875000000008,7.2500000000000115,-11.374999999999998
2015,2,28,205.89473684210526,4.854736842105264,6.27368421052632,-10.993684210526315
2015,3,1,204.27083333333334,4.160416666666666,5.317708333333339,-5.908333333333331
2015,3,2,229.47916666666666,6.622916666666673,8.141666666666687,-5.387499999999999
2015,3,3,187.4468085106383,7.8499999999999925,9.984042553191482,-1.6095744680851065
2015,3,4,294.0625,7.832291666666667,9.581249999999992,-3.558333333333333
2015,3,5,306.5263157894737,6.889473684210535,8.754736842105281,-9.570526315789474
2015,3,6,222.70833333333334,9.417708333333323,11.533333333333331,-9.475
2015,3,7,229.58333333333334,9.626041666666675,11.919791666666654,1.0666666666666669
2015,3,8,253.54166666666666,5.847916666666673,7.030208333333344,2.7479166666666672
2015,3,9,215.0,5.594791666666668,6.315625000000004,4.779166666666668
2015,3,10,186.97916666666666,5.651041666666671,6.543750000000009,5.379166666666667
2015,3,11,299.375,6.561458333333342,7.423958333333349,5.002083333333334
2015,3,12,110.83333333333333,3.8604166666666644,4.256249999999999,3.047916666666666
2015,3,13,145.10416666666666,5.164583333333337,5.886458333333337,5.393750000000001
2015,3,14,223.54166666666666,6.186458333333337,7.081250000000009,7.975000000000002
2015,3,15,159.16666666666666,4.459374999999998,5.332291666666665,6.45729166666667
2015,3,16,239.75903614457832,11.210843373493967,13.737349397590357,14.593975903614457
2015,3,17,162.22222222222223,7.351851851851851,8.61111111111111,1.0111111111111113
2015,3,18,194.375,3.4458333333333346,3.9552083333333363,2.7229166666666664
2015,3,19,107.39583333333333,4.4583333333333295,5.087499999999996,2.8437499999999987
2015,3,20,175.72916666666666,5.211458333333336,6.328125,4.8864583333333345
2015,3,21,200.0,7.930208333333344,9.620833333333337,4.2718750000000005
2015,3,22,60.520833333333336,6.585416666666672,7.650000000000002,-0.28750000000000003
2015,3,23,64.27083333333333,7.980208333333334,9.256249999999985,-1.5562499999999997
2015,3,24,91.97916666666667,6.918750000000004,8.189583333333337,-1.1197916666666667
2015,3,25,195.83333333333334,8.958333333333323,11.097916666666654,3.6125000000000003
2015,3,26,220.83333333333334,5.1979166666666705,6.412500000000006,2.7416666666666676
2015,3,27,226.31578947368422,10.745263157894719,12.629473684210524,-2.5842105263157884
2015,3,28,54.10526315789474,5.80000000000001,7.263157894736854,-3.621052631578946
2015,3,29,180.83333333333334,12.005208333333337,14.530208333333333,1.0312500000000002
2015,3,30,263.0208333333333,7.189583333333334,8.693749999999996,8.073958333333332
2015,3,31,216.94736842105263,7.411578947368433,8.694736842105272,5.745263157894738
2015,4,1,170.41666666666666,6.300000000000002,7.175,7.783333333333335
2015,4,2,194.47916666666666,9.240625000000007,10.734374999999988,13.326041666666669
2015,4,3,281.1458333333333,6.897916666666657,7.813541666666655,18.793749999999996
2015,4,4,276.9791666666667,7.7749999999999915,9.74687499999999,4.875
2015,4,5,232.70833333333334,8.21875000000001,10.69583333333332,12.02916666666666
2015,4,6,233.64583333333334,4.40625,5.112499999999999,6.398958333333334
2015,4,7,225.3125,7.515625000000004,8.626041666666655,3.196875
2015,4,8,124.89583333333333,5.704166666666668,6.677083333333343,4.376041666666668
2015,4,9,166.97916666666666,7.297916666666662,8.543749999999992,9.713541666666666
2015,4,10,248.33333333333334,13.034374999999997,16.93645833333334,10.968749999999998
2015,4,11,251.875,6.041666666666674,7.2562500000000085,9.360416666666667
2015,4,12,168.125,7.0291666666666615,7.917708333333327,11.701041666666663
2015,4,13,220.73684210526315,8.69684210526316,10.291578947368402,14.826315789473682
2015,4,14,255.16129032258064,4.135483870967749,4.6612903225806575,11.977419354838712
2015,4,15,88.81720430107526,4.446236559139784,5.243010752688176,6.97741935483871
2015,4,16,97.78947368421052,4.886315789473686,5.6452631578947425,6.637894736842106
2015,4,17,174.79166666666666,4.842708333333334,5.498958333333334,14.032291666666667
2015,4,18,275.9375,7.509374999999994,8.531249999999991,12.253125000000004
2015,4,19,175.9375,3.953125000000002,4.745833333333338,8.023958333333335
2015,4,20,247.47368421052633,9.834736842105253,12.191578947368422,8.660000000000002
2015,4,21,255.83333333333334,12.438541666666671,16.292708333333326,7.481249999999998
2015,4,22,285.625,10.199999999999983,12.834375,4.6875
2015,4,23,206.25,5.180208333333335,6.146875000000005,4.810416666666666
2015,4,24,133.64583333333334,4.303124999999997,4.817708333333331,5.972916666666663
2015,4,25,61.5625,8.816666666666674,10.23124999999999,4.888541666666665
2015,4,26,188.54166666666666,7.789583333333341,8.96666666666666,4.432291666666668
2015,4,27,338.75,8.02395833333334,9.373958333333336,5.402083333333333
2015,4,28,267.2916666666667,4.163541666666668,4.743749999999998,5.244791666666666
2015,4,29,338.125,3.582291666666665,4.104166666666665,6.14791666666667
2015,4,30,334.3157894736842,8.635789473684204,10.045263157894725,5.107368421052632
2015,5,1,266.1458333333333,4.451041666666675,5.172916666666674,7.0572916666666705
2015,5,2,174.375,4.5531250000000005,5.290625,14.957291666666665
2015,5,3,190.0,7.4770833333333355,8.680208333333328,18.979166666666668
2015,5,4,195.10416666666666,7.337500000000009,8.726041666666678,17.014583333333338
2015,5,5,235.10416666666666,5.141666666666667,6.040625000000005,8.317708333333334
2015,5,6,192.70833333333334,3.0645833333333337,3.5927083333333365,7.784374999999998
2015,5,7,204.0625,6.096874999999994,7.005208333333328,16.546874999999996
2015,5,8,192.52631578947367,7.823157894736845,9.122105263157902,21.225263157894727
2015,5,9,251.89473684210526,7.403157894736838,8.448421052631563,10.552631578947365
2015,5,10,344.5833333333333,7.6270833333333465,8.552083333333334,6.1312500000000005
2015,5,11,225.83333333333334,7.324999999999995,8.848958333333327,12.514583333333333
2015,5,12,263.5416666666667,11.588541666666655,14.736458333333344,11.420833333333336
2015,5,13,171.25,7.030208333333342,8.161458333333346,7.098958333333336
2015,5,14,113.75,6.186458333333331,7.151041666666661,8.778125
2015,5,15,153.75,6.694791666666674,7.682291666666683,15.372916666666667
2015,5,16,164.16666666666666,5.713541666666663,6.366666666666659,18.017708333333335
2015,5,17,160.625,9.080208333333323,10.27395833333332,19.301041666666674
2015,5,18,222.70833333333334,10.131250000000001,12.540624999999991,22.088541666666668
2015,5,19,241.04166666666666,7.613541666666677,9.167708333333346,9.290624999999995
2015,5,20,142.91666666666666,6.115624999999999,7.21041666666666,5.431249999999998
2015,5,21,272.9166666666667,4.937500000000001,6.115625000000004,10.61354166666667
2015,5,22,211.45833333333334,5.477083333333336,6.504166666666671,11.557291666666666
2015,5,23,119.27083333333333,5.593749999999997,6.199999999999991,13.645833333333334
2015,5,24,133.75,4.638541666666666,5.339583333333336,16.007291666666664
2015,5,25,187.8125,10.640624999999982,13.165625000000006,20.526041666666668
2015,5,26,182.39583333333334,9.542708333333321,11.027083333333328,20.426041666666663
2015,5,27,239.3684210526316,8.930526315789477,11.132631578947352,20.021052631578947
2015,5,28,127.08333333333333,5.120833333333333,5.606249999999999,17.823958333333334
2015,5,29,154.27083333333334,6.039583333333333,7.178124999999995,19.403125000000003
2015,5,30,263.8541666666667,8.725,10.408333333333335,17.172916666666655
2015,5,31,358.3157894736842,13.622105263157879,15.809473684210552,7.090526315789472
2015,6,1,124.89583333333333,7.3010416666666735,8.272916666666674,8.128125000000002
2015,6,2,215.72916666666666,3.3260416666666672,3.8062500000000026,10.202083333333334
2015,6,3,115.15789473684211,4.687368421052628,5.272631578947366,13.401052631578944
2015,6,4,166.17021276595744,5.759574468085106,6.614893617021277,17.880851063829788
2015,6,5,309.1578947368421,7.473684210526307,8.726315789473679,13.79473684210526
2015,6,6,343.6458333333333,6.756250000000012,7.779166666666684,10.40833333333333
2015,6,7,214.27083333333334,7.211458333333326,8.436458333333327,16.343750000000007
2015,6,8,232.21052631578948,8.714736842105266,10.75684210526315,21.494736842105254
2015,6,9,236.34408602150538,4.664516129032261,5.512903225806453,20.133333333333336
2015,6,10,190.21052631578948,9.671578947368417,11.964210526315782,24.457894736842107
2015,6,11,194.89361702127658,4.109574468085104,4.987234042553191,15.155319148936165
2015,6,12,243.89473684210526,4.603157894736839,5.599999999999998,13.529473684210526
2015,6,13,226.73684210526315,3.691578947368424,4.358947368421059,13.245263157894737
2015,6,14,202.87234042553192,4.206382978723403,5.330851063829784,21.71489361702127
2015,6,15,180.0,4.407291666666669,5.311458333333337,22.11979166666667
2015,6,16,308.9583333333333,5.982291666666669,6.997916666666678,15.322916666666666
2015,6,17,225.3125,3.0135416666666663,3.57291666666667,12.895833333333323
2015,6,18,207.26315789473685,5.71052631578947,7.01052631578947,20.433684210526312
2015,6,19,350.625,8.135416666666679,9.290625000000006,12.093750000000002
2015,6,20,275.9139784946237,4.397849462365594,5.159139784946239,14.423655913978495
2015,6,21,205.20833333333334,4.1291666666666655,5.148958333333333,21.039583333333333
2015,6,22,206.42105263157896,7.638947368421046,9.169473684210525,24.357894736842116
2015,6,23,223.72340425531914,7.3776595744680975,8.822340425531927,21.11595744680851
2015,6,24,155.3684210526316,3.726315789473686,4.356842105263158,19.24
2015,6,25,183.54166666666666,4.20416666666667,4.8854166666666705,19.459375000000005
2015,6,26,243.26315789473685,6.094736842105263,7.012631578947369,15.321052631578947
2015,6,27,272.6041666666667,7.2656250000000115,8.248958333333336,14.978124999999997
2015,6,28,218.95833333333334,4.394791666666663,4.8802083333333295,17.852083333333336
2015,6,29,128.64583333333334,3.5510416666666695,4.057291666666672,18.247916666666665
2015,6,30,175.05376344086022,3.941935483870968,4.607526881720431,18.16344086021505
2015,7,1,138.08510638297872,4.905319148936178,5.926595744680854,13.60957446808511
2015,7,2,166.25,6.855208333333334,7.843749999999989,13.389583333333333
2015,7,3,117.29166666666667,3.7541666666666713,4.476041666666676,15.947916666666664
2015,7,4,169.7872340425532,3.2468085106382976,3.643617021276595,18.85106382978724
2015,7,5,143.78947368421052,4.157894736842102,4.659999999999998,20.9021052631579
2015,7,6,174.47916666666666,6.5208333333333295,7.505208333333325,22.434375000000003
2015,7,7,223.47368421052633,9.638947368421036,11.403157894736827,17.76105263157896
2015,7,8,116.45833333333333,5.444791666666673,6.294791666666676,14.675000000000002
2015,7,9,192.52631578947367,5.636842105263164,6.537894736842115,15.589473684210528
2015,7,10,151.57894736842104,3.286315789473685,3.6768421052631615,18.702105263157886
2015,7,11,149.46808510638297,3.8276595744680817,4.260638297872336,20.074468085106385
2015,7,12,85.3125,3.2239583333333357,3.690625000000006,19.426041666666666
2015,7,13,169.47916666666666,6.941666666666673,8.18958333333333,22.37291666666667
2015,7,14,258.8541666666667,7.382291666666667,8.729166666666668,22.53229166666667
2015,7,15,318.94736842105266,7.728421052631594,8.885263157894757,16.00315789473684
2015,7,16,159.14893617021278,4.295744680851062,5.067021276595743,17.67127659574468
2015,7,17,197.1875,6.779166666666678,8.228125000000013,24.505208333333332
2015,7,18,184.31578947368422,6.49263157894737,7.638947368421056,23.98736842105263
2015,7,19,177.57894736842104,4.833684210526324,5.754736842105273,24.15052631578948
2015,7,20,231.84782608695653,3.9489130434782598,4.634782608695648,23.96521739130436
2015,7,21,254.6315789473684,6.138947368421058,7.17263157894738,21.88631578947368
2015,7,22,178.42105263157896,3.183157894736842,3.5800000000000014,20.99052631578947
2015,7,23,150.83333333333334,3.3093749999999997,3.7104166666666654,22.09791666666666
2015,7,24,180.42105263157896,4.129473684210524,4.878947368421049,24.33894736842105
2015,7,25,194.33333333333334,7.291666666666669,8.581666666666667,24.524999999999995
2015,7,26,157.89473684210526,2.376842105263155,2.8021052631578924,22.062105263157893
2015,7,27,85.10416666666667,3.8322916666666664,4.434374999999998,22.995833333333337
2015,7,28,96.45833333333333,5.248958333333332,5.903125000000003,23.97812500000001
2015,7,29,227.91666666666666,4.9666666666666694,6.042708333333333,26.07291666666667
2015,7,30,282.8125,7.345833333333334,9.091666666666663,25.146874999999994
2015,7,31,282.1276595744681,7.884042553191475,9.622340425531902,25.917021276595747
2015,8,1,281.59574468085106,6.307446808510636,7.727659574468085,24.580851063829797
2015,8,2,235.26315789473685,9.868421052631566,12.791578947368414,26.812631578947375
2015,8,3,283.05263157894734,6.773684210526329,8.508421052631586,23.311578947368414
2015,8,4,241.04166666666666,4.654166666666674,5.648958333333337,23.049999999999997
2015,8,5,144.58333333333334,3.7677083333333283,4.354166666666664,22.261458333333337
2015,8,6,57.8125,5.571875000000006,6.201041666666672,21.617708333333322
2015,8,7,125.41666666666667,6.254166666666662,7.133333333333325,21.955208333333328
2015,8,8,140.83333333333334,5.5864583333333355,6.366666666666675,23.066666666666674
2015,8,9,217.8125,2.8406249999999975,3.4343750000000006,21.437499999999996
2015,8,10,207.08333333333334,4.00208333333333,4.681249999999998,22.345833333333342
2015,8,11,203.85416666666666,4.958333333333333,5.754166666666669,21.734375000000014
2015,8,12,77.29166666666667,3.297916666666669,4.117708333333334,20.79791666666667
2015,8,13,208.54166666666666,5.8197916666666645,7.308333333333326,23.299999999999994
2015,8,14,240.72916666666666,6.780208333333338,8.60520833333335,25.583333333333343
2015,8,15,206.04166666666666,4.62916666666667,5.622916666666672,24.177083333333332
2015,8,16,206.42105263157896,5.329473684210531,6.376842105263157,26.225263157894734
2015,8,17,195.52083333333334,5.526041666666672,6.804166666666668,26.232291666666658
2015,8,18,176.45833333333334,6.430208333333339,7.603125000000005,22.446874999999995
2015,8,19,196.37362637362637,9.965934065934055,12.095604395604381,21.818681318681325
2015,8,20,251.5625,9.327083333333317,12.122916666666663,17.987500000000004
2015,8,21,208.54166666666666,5.6010416666666645,6.651041666666664,20.64791666666666
2015,8,22,165.41666666666666,6.759375000000001,7.3416666666666615,21.527083333333337
2015,8,23,201.04166666666666,7.787499999999992,8.95312499999999,20.823958333333326
2015,8,24,264.8958333333333,8.45104166666665,10.414583333333326,18.546875000000004
2015,8,25,245.0,5.592708333333339,6.64895833333334,16.014583333333317
2015,8,26,263.75,3.506250000000003,3.913541666666671,15.669791666666663
2015,8,27,201.04166666666666,2.4406249999999976,2.806249999999998,17.23229166666667
2015,8,28,150.63829787234042,4.364893617021284,5.089361702127667,19.47553191489362
2015,8,29,145.20833333333334,5.033333333333335,5.690625000000002,19.864583333333332
2015,8,30,274.1666666666667,4.118750000000007,4.804166666666674,17.372916666666658
2015,8,31,143.68421052631578,2.88736842105263,3.2684210526315796,20.631578947368425
2015,9,1,177.5609756097561,5.40121951219512,6.145121951219511,23.856097560975613
2015,9,2,200.41666666666666,5.040625000000008,6.552083333333343,26.023958333333336
2015,9,3,227.29166666666666,5.746874999999998,7.219791666666661,27.639583333333334
2015,9,4,194.0625,3.7875000000000028,4.452083333333336,20.912499999999994
2015,9,5,142.1875,5.2885416666666645,6.178125000000002,22.721874999999997
2015,9,6,180.52083333333334,6.319791666666663,7.073958333333324,25.823958333333326
2015,9,7,190.625,6.213541666666676,7.2625000000000135,26.69583333333333
2015,9,8,165.3125,5.825000000000003,6.921874999999994,24.686458333333338
2015,9,9,322.5,5.188541666666665,5.982291666666668,19.997916666666658
2015,9,10,171.97916666666666,5.005208333333332,5.837500000000005,20.134375000000002
2015,9,11,241.35416666666666,6.273958333333328,7.417708333333326,17.642708333333342
2015,9,12,295.79545454545456,10.818181818181802,12.89886363636363,14.79090909090909
2015,9,13,260.9375,5.61666666666667,6.705208333333339,15.689583333333339
2015,9,14,191.04166666666666,8.879166666666658,10.467708333333325,19.358333333333334
2015,9,15,183.95833333333334,9.221875000000006,10.839583333333321,21.727083333333344
2015,9,16,179.0625,8.095833333333319,9.107291666666654,21.714583333333334
2015,9,17,180.42105263157896,8.770526315789462,9.855789473684199,22.37789473684212
2015,9,18,163.4375,7.761458333333349,9.11666666666668,21.749999999999996
2015,9,19,240.10416666666666,6.57083333333334,7.952083333333334,17.45833333333333
2015,9,20,210.20833333333334,2.676041666666664,3.124999999999997,16.989583333333332
2015,9,21,120.10416666666667,5.195833333333341,5.937500000000007,17.464583333333337
2015,9,22,134.6875,5.236458333333329,5.842708333333333,18.479166666666664
2015,9,23,111.04166666666667,3.252083333333332,3.709374999999996,19.37916666666667
2015,9,24,78.64583333333333,4.98125000000001,5.685416666666675,19.034375
2015,9,25,86.14583333333333,5.659375000000001,6.3541666666666705,19.04166666666667
2015,9,26,93.47368421052632,6.372631578947378,7.2515789473684364,18.898947368421045
2015,9,27,134.16666666666666,5.562500000000006,6.368750000000006,19.294791666666665
2015,9,28,164.47916666666666,4.260416666666665,4.906249999999997,20.39479166666667
2015,9,29,183.125,8.802083333333321,10.202083333333327,19.136458333333334
2015,9,30,30.319148936170212,11.497872340425507,13.589361702127663,14.242553191489359
2015,10,1,44.73684210526316,12.724210526315792,15.05473684210528,13.117894736842103
2015,10,2,50.0,13.770833333333341,16.20937500000002,12.843749999999995
2015,10,3,54.895833333333336,13.919791666666663,16.630208333333353,10.917708333333328
2015,10,4,47.06666666666667,10.02266666666668,11.761333333333322,10.85333333333333
2015,10,5,52.916666666666664,4.738541666666676,5.720833333333345,13.602083333333345
2015,10,6,198.125,3.723958333333338,4.410416666666673,14.490625000000007
2015,10,7,200.41666666666666,4.623958333333329,5.34791666666666,15.360416666666671
2015,10,8,146.45833333333334,6.598958333333326,7.761458333333322,17.320833333333336
2015,10,9,284.7916666666667,9.684374999999983,11.283333333333315,15.733333333333347
2015,10,10,138.85416666666666,5.689583333333336,6.952083333333334,13.991666666666665
2015,10,11,200.10416666666666,8.834374999999989,10.85208333333332,17.290625000000006
2015,10,12,218.75,10.370833333333337,12.893749999999988,19.407291666666666
2015,10,13,293.4375,8.891666666666673,11.019791666666649,13.060416666666667
2015,10,14,243.54166666666666,5.04791666666667,6.059375000000003,11.487499999999997
2015,10,15,254.89583333333334,8.703125000000007,10.781249999999991,15.219791666666664
2015,10,16,312.8125,8.182291666666677,10.01979166666666,10.650000000000002
2015,10,17,284.1666666666667,7.518750000000007,9.086458333333338,6.8645833333333295
2015,10,18,226.97916666666666,4.475000000000006,5.242708333333337,8.860416666666671
2015,10,19,194.47916666666666,12.74895833333334,15.508333333333326,14.040625
2015,10,20,196.45833333333334,10.948958333333328,13.303124999999987,17.376041666666676
2015,10,21,192.70833333333334,8.947916666666655,10.591666666666654,17.93854166666667
2015,10,22,226.875,5.936458333333335,6.898958333333337,15.004166666666675
2015,10,23,103.22916666666667,8.404166666666667,9.673958333333319,13.008333333333333
2015,10,24,206.875,9.649999999999986,11.574999999999994,16.392708333333324
2015,10,25,242.70833333333334,5.306250000000008,6.362500000000009,11.312500000000002
2015,10,26,110.0,5.060416666666669,5.91354166666667,12.29166666666667
2015,10,27,102.60416666666667,10.241666666666656,11.754166666666654,12.739583333333336
2015,10,28,176.77083333333334,11.340624999999989,13.93020833333332,12.101041666666667
2015,10,29,254.375,12.40312499999999,16.56562500000001,5.526041666666667
2015,10,30,248.64583333333334,5.34479166666667,6.465625000000009,8.761458333333335
2015,10,31,174.6875,10.35833333333332,12.293750000000001,9.299999999999999
2015,11,1,243.64583333333334,8.35312500000002,10.867708333333326,12.427083333333334
2015,11,2,194.6875,8.657291666666657,10.22708333333332,15.802083333333334
2015,11,3,169.58333333333334,6.865625000000012,7.640625000000013,15.368750000000007
2015,11,4,185.52083333333334,6.173958333333327,6.919791666666658,16.16666666666667
2015,11,5,190.0,8.880208333333323,10.285416666666658,17.808333333333334
2015,11,6,244.16666666666666,12.008333333333317,14.810416666666656,12.984375
2015,11,7,276.4583333333333,7.689583333333324,9.552083333333323,8.334375
2015,11,8,239.16666666666666,4.122916666666671,5.105208333333335,8.232291666666667
2015,11,9,160.41666666666666,4.129166666666673,4.742708333333342,9.2875
2015,11,10,174.27083333333334,3.7083333333333375,4.276041666666673,9.946874999999999
2015,11,11,168.125,7.8697916666666545,9.176041666666658,11.102083333333333
2015,11,12,218.85416666666666,15.152083333333346,19.86145833333332,9.565625000000002
2015,11,13,279.5698924731183,13.423655913978486,17.00215053763441,5.903225806451612
2015,11,14,244.16666666666666,6.906249999999994,8.066666666666663,6.398958333333334
2015,11,15,215.72916666666666,9.245833333333344,11.57916666666665,13.426041666666668
2015,11,16,178.54166666666666,8.481249999999998,9.919791666666661,11.88020833333333
2015,11,17,148.125,10.616666666666651,12.865625000000003,10.582291666666665
2015,11,18,170.52083333333334,14.126041666666667,17.704166666666662,14.130208333333337
2015,11,19,232.1875,12.491666666666667,16.632291666666656,7.706249999999997
2015,11,20,251.5625,8.561458333333345,11.56874999999998,3.71875
2015,11,21,145.83333333333334,9.009374999999999,10.937499999999995,1.5114583333333342
2015,11,22,258.8541666666667,8.461458333333336,10.445833333333331,-4.695833333333334
2015,11,23,217.1875,10.264583333333333,12.360416666666657,-0.10520833333333385
2015,11,24,229.58333333333334,5.5916666666666694,6.738541666666664,3.155208333333332
2015,11,25,170.9375,10.214583333333318,11.98645833333333,7.401041666666665
2015,11,26,190.10416666666666,13.033333333333337,15.384375000000007,11.821875000000006
2015,11,27,276.9791666666667,13.330208333333339,15.699999999999996,8.004166666666675
2015,11,28,38.125,9.35833333333335,11.085416666666644,3.2145833333333353
2015,11,29,72.08333333333333,5.600000000000006,6.848958333333344,3.480208333333333
2015,11,30,89.47368421052632,8.586315789473673,9.933684210526303,4.957894736842105
2015,12,1,187.8125,8.251041666666667,10.622916666666653,5.9729166666666655
2015,12,2,241.25,6.992708333333343,8.37812500000001,2.3114583333333334
2015,12,3,276.875,7.585416666666679,9.52916666666667,1.2072916666666667
2015,12,4,236.55737704918033,6.575409836065568,8.780327868852464,1.632786885245902
2015,12,14,203.125,10.662500000000001,12.768750000000002,9.831249999999999
2015,12,15,187.3015873015873,5.646825396825403,6.633333333333345,6.00555555555555
2015,12,16,151.53284671532847,10.15912408759123,11.724817518248175,7.272262773722629
2015,12,17,247.0212765957447,10.136170212765942,11.895035460992899,1.8382978723404266
2015,12,18,259.71830985915494,8.91408450704225,10.582394366197187,-0.9246478873239441
2015,12,19,264.8611111111111,8.551388888888887,9.99652777777777,-3.3527777777777783
2015,12,20,195.13888888888889,11.464583333333346,12.726388888888899,3.779861111111111
2015,12,21,214.23611111111111,12.613194444444453,14.398611111111128,8.756944444444445
2015,12,22,267.2916666666667,4.906944444444451,5.531944444444451,4.784027777777782
2015,12,23,158.14285714285714,9.997142857142864,11.050000000000002,8.672857142857143
2015,12,24,225.07042253521126,11.043661971830984,12.904929577464797,6.583098591549294
2015,12,25,225.6338028169014,5.438028169014093,6.083802816901421,5.221830985915491
2015,12,26,79.08450704225352,8.377464788732373,9.200704225352093,5.735211267605636
2015,12,27,169.57746478873239,11.540140845070441,12.876056338028182,5.197183098591549
2015,12,28,61.875,15.024305555555552,16.799305555555534,2.0770833333333325
2015,12,29,218.95833333333334,9.86527777777777,11.406944444444424,2.6201388888888912
2015,12,30,248.61111111111111,5.601388888888904,6.494444444444458,-0.7284722222222223
2015,12,31,261.54411764705884,7.882352941176459,9.211764705882336,-2.132352941176471
2016,1,1,252.0,9.41357142857142,11.295714285714277,-3.38
2016,1,2,248.6013986013986,7.246853146853156,8.62307692307694,-0.9916083916083915
