#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2010,6,15,0,0,350,8.2,9.3,99,99,99,999,9999,16,999,999,99,99
2010,6,15,1,0,360,8.2,9.3,99,99,99,999,9999,16,999,999,99,99
2010,6,15,2,0,360,7.7,8.8,99,99,99,999,9999,15.5,999,999,99,99
2010,6,15,3,0,350,6.7,7.7,99,99,99,999,9999,15.6,999,999,99,99
2010,6,15,4,0,350,6.2,6.7,99,99,99,999,9999,15.5,999,999,99,99
2010,6,15,5,0,360,5.7,6.2,99,99,99,999,9999,15.7,999,999,99,99
2010,6,15,6,0,350,5.1,5.7,99,99,99,999,9999,15.8,999,999,99,99
2010,6,15,7,0,330,5.7,6.7,99,99,99,999,9999,15.9,999,999,99,99
2010,6,15,8,0,330,3.6,4.1,99,99,99,999,9999,16.1,999,999,99,99
2010,6,15,9,0,340,4.1,4.6,99,99,99,999,9999,16.4,999,999,99,99
2010,6,15,10,0,340,4.1,4.6,99,99,99,999,9999,16.5,999,999,99,99
2010,6,15,11,0,350,3.1,3.6,99,99,99,999,9999,16.7,999,999,99,99
2010,6,15,12,0,20,1,2.1,99,99,99,999,9999,17,999,999,99,99
2010,6,15,13,0,0,0,0,99,99,99,999,9999,17.7,999,999,99,99
2010,6,15,14,0,100,3.1,3.6,99,99,99,999,9999,17.8,999,999,99,99
2010,6,15,15,0,150,3.6,4.1,99,99,99,999,9999,18.4,999,999,99,99
2010,6,15,16,0,120,3.1,3.1,99,99,99,999,9999,19.4,999,999,99,99
2010,6,15,17,0,90,2.1,2.6,99,99,99,999,9999,19.2,999,999,99,99
2010,6,15,18,0,80,6.2,6.7,99,99,99,999,9999,20.2,999,999,99,99
2010,6,15,19,0,120,7.7,8.2,99,99,99,999,9999,21.1,999,999,99,99
2010,6,15,20,0,140,5.7,6.7,99,99,99,999,9999,21.4,999,999,99,99
2010,6,15,21,0,130,5.1,5.7,99,99,99,999,9999,22,999,999,99,99
2010,6,15,22,0,120,8.2,10.3,99,99,99,999,9999,22.3,999,999,99,99
2010,6,15,23,0,150,2.6,3.6,99,99,99,999,9999,21.7,999,999,99,99
2010,6,16,0,0,130,8.2,10.3,99,99,99,999,9999,20.4,999,999,99,99
2010,6,16,1,0,150,5.1,6.2,99,99,99,999,9999,20.5,999,999,99,99
2010,6,16,2,0,170,4.6,5.1,99,99,99,999,9999,21,999,999,99,99
2010,6,16,3,0,190,5.7,7.2,99,99,99,999,9999,20.6,999,999,99,99
2010,6,16,4,0,230,6.7,8.8,99,99,99,999,9999,21.8,999,999,99,99
2010,6,16,5,0,250,8.8,10.3,99,99,99,999,9999,21.4,999,999,99,99
2010,6,16,6,0,250,8.8,10.3,99,99,99,999,9999,20.9,999,999,99,99
2010,6,16,7,0,250,8.2,10.3,99,99,99,999,9999,20.5,999,999,99,99
2010,6,16,8,0,240,7.2,8.2,99,99,99,999,9999,20.4,999,999,99,99
2010,6,16,9,0,250,8.8,9.8,99,99,99,999,9999,20.2,999,999,99,99
2010,6,16,10,0,240,7.7,9.8,99,99,99,999,9999,19.6,999,999,99,99
2010,6,16,11,0,250,7.7,9.8,99,99,99,999,9999,19.3,999,999,99,99
2010,6,16,12,0,260,7.2,8.8,99,99,99,999,9999,19.2,999,999,99,99
2010,6,16,13,0,270,8.8,11.3,99,99,99,999,9999,19.9,999,999,99,99
2010,6,16,14,0,260,7.7,9.8,99,99,99,999,9999,20.8,999,999,99,99
2010,6,16,15,0,280,8.2,10.3,99,99,99,999,9999,21.9,999,999,99,99
2010,6,16,16,0,290,8.2,9.3,99,99,99,999,9999,22.6,999,999,99,99
2010,6,16,17,0,290,7.2,8.2,99,99,99,999,9999,23,999,999,99,99
2010,6,16,18,0,300,8.2,9.3,99,99,99,999,9999,24,999,999,99,99
2010,6,16,19,0,280,6.2,7.7,99,99,99,999,9999,24.2,999,999,99,99
2010,6,16,20,0,280,5.1,6.2,99,99,99,999,9999,25.1,999,999,99,99
2010,6,16,21,0,100,5.1,5.7,99,99,99,999,9999,21.8,999,999,99,99
2010,6,16,22,0,120,5.7,6.7,99,99,99,999,9999,21,999,999,99,99
2010,6,16,23,0,110,4.1,4.6,99,99,99,999,9999,20.5,999,999,99,99
2010,6,17,0,0,80,3.6,3.6,99,99,99,999,9999,21.9,999,999,99,99
2010,6,17,1,0,60,4.1,4.6,99,99,99,999,9999,20.4,999,999,99,99
2010,6,17,2,0,60,3.1,3.6,99,99,99,999,9999,19.5,999,999,99,99
2010,6,17,3,0,110,2.1,2.6,99,99,99,999,9999,19.5,999,999,99,99
2010,6,17,4,0,130,2.1,2.6,99,99,99,999,9999,19.6,999,999,99,99
2010,6,17,5,0,130,2.6,2.6,99,99,99,999,9999,19.5,999,999,99,99
2010,6,17,6,0,120,2.1,3.1,99,99,99,999,9999,19.7,999,999,99,99
2010,6,17,7,0,180,1.5,2.1,99,99,99,999,9999,19.4,999,999,99,99
2010,6,17,8,0,0,0,0,99,99,99,999,9999,19.5,999,999,99,99
2010,6,17,9,0,80,2.6,3.1,99,99,99,999,9999,19.1,999,999,99,99
2010,6,17,10,0,70,3.1,3.1,99,99,99,999,9999,18.5,999,999,99,99
2010,6,17,11,0,70,3.6,4.6,99,99,99,999,9999,18.4,999,999,99,99
2010,6,17,12,0,80,4.1,5.1,99,99,99,999,9999,18.4,999,999,99,99
2010,6,17,13,0,80,5.7,6.7,99,99,99,999,9999,18.4,999,999,99,99
2010,6,17,14,0,90,6.2,7.2,99,99,99,999,9999,18.1,999,999,99,99
2010,6,17,15,0,100,5.7,6.2,99,99,99,999,9999,18.4,999,999,99,99
2010,6,17,16,0,80,4.1,5.1,99,99,99,999,9999,18.6,999,999,99,99
2010,6,17,17,0,70,4.1,5.1,99,99,99,999,9999,19.1,999,999,99,99
2010,6,17,18,0,80,6.7,7.2,99,99,99,999,9999,19.4,999,999,99,99
2010,6,17,19,0,80,7.2,7.7,99,99,99,999,9999,19.3,999,999,99,99
2010,6,17,20,0,80,7.7,8.2,99,99,99,999,9999,19.6,999,999,99,99
2010,6,17,21,0,90,7.7,8.2,99,99,99,999,9999,20,999,999,99,99
2010,6,17,22,0,90,7.2,7.7,99,99,99,999,9999,20.2,999,999,99,99
2010,6,17,23,0,90,7.7,8.2,99,99,99,999,9999,20.4,999,999,99,99
2010,6,18,0,0,90,8.2,9.3,99,99,99,999,9999,20.6,999,999,99,99
2010,6,18,1,0,110,8.8,9.8,99,99,99,999,9999,20.8,999,999,99,99
2010,6,18,2,0,120,7.2,8.2,99,99,99,999,9999,20.3,999,999,99,99
2010,6,18,3,0,140,5.7,7.2,99,99,99,999,9999,20.8,999,999,99,99
2010,6,18,4,0,170,3.6,4.1,99,99,99,999,9999,21.9,999,999,99,99
2010,6,18,5,0,170,7.7,8.2,99,99,99,999,9999,23.2,999,999,99,99
2010,6,18,6,0,180,9.8,9.8,99,99,99,999,9999,23.4,999,999,99,99
2010,6,18,7,0,180,8.8,9.3,99,99,99,999,9999,23.2,999,999,99,99
2010,6,18,8,0,180,7.7,8.8,99,99,99,999,9999,22.6,999,999,99,99
2010,6,18,9,0,180,9.8,10.3,99,99,99,999,9999,22.7,999,999,99,99
2010,6,18,10,0,230,10.3,13.4,99,99,99,999,9999,23.8,999,999,99,99
2010,6,18,11,0,330,4.1,4.6,99,99,99,999,9999,22.6,999,999,99,99
2010,6,18,12,0,110,4.1,4.6,99,99,99,999,9999,22.1,999,999,99,99
2010,6,18,13,0,160,10.3,11.8,99,99,99,999,9999,20.9,999,999,99,99
2010,6,18,14,0,280,3.6,5.1,99,99,99,999,9999,22.1,999,999,99,99
2010,6,18,15,0,170,8.2,8.8,99,99,99,999,9999,24.6,999,999,99,99
2010,6,18,16,0,180,7.2,7.7,99,99,99,999,9999,25.9,999,999,99,99
2010,6,18,17,0,190,5.7,6.7,99,99,99,999,9999,27.5,999,999,99,99
2010,6,18,18,0,160,2.6,4.1,99,99,99,999,9999,26.6,999,999,99,99
2010,6,18,19,0,150,4.6,5.7,99,99,99,999,9999,28.1,999,999,99,99
2010,6,18,20,0,200,4.6,5.7,99,99,99,999,9999,28.3,999,999,99,99
2010,6,18,21,0,210,7.2,9.3,99,99,99,999,9999,30.4,999,999,99,99
2010,6,18,22,0,290,13.4,16,99,99,99,999,9999,20.9,999,999,99,99
2010,6,18,23,0,210,8.8,12.4,99,99,99,999,9999,21.9,999,999,99,99
2010,6,19,0,0,180,7.2,7.7,99,99,99,999,9999,20.6,999,999,99,99
2010,6,19,1,0,170,6.7,7.2,99,99,99,999,9999,21.6,999,999,99,99
2010,6,19,2,0,170,6.2,6.7,99,99,99,999,9999,20.8,999,999,99,99
2010,6,19,3,0,270,16,22.7,99,99,99,999,9999,22.1,999,999,99,99
2010,6,19,4,0,250,4.6,6.7,99,99,99,999,9999,19.9,999,999,99,99
2010,6,19,5,0,190,7.7,9.3,99,99,99,999,9999,19.8,999,999,99,99
2010,6,19,6,0,150,9.8,11.8,99,99,99,999,9999,19.1,999,999,99,99
2010,6,19,7,0,170,6.2,7.7,99,99,99,999,9999,20.2,999,999,99,99
2010,6,19,8,0,250,3.1,7.7,99,99,99,999,9999,20.8,999,999,99,99
2010,6,19,9,0,250,11.3,13.9,99,99,99,999,9999,20.4,999,999,99,99
2010,6,19,10,0,240,9.3,11.3,99,99,99,999,9999,19.8,999,999,99,99
2010,6,19,11,0,240,8.2,9.8,99,99,99,999,9999,20.3,999,999,99,99
2010,6,19,12,0,210,6.2,9.3,99,99,99,999,9999,20.8,999,999,99,99
2010,6,19,13,0,240,6.2,9.3,99,99,99,999,9999,21.3,999,999,99,99
2010,6,19,14,0,250,5.7,7.7,99,99,99,999,9999,22.2,999,999,99,99
2010,6,19,15,0,250,5.1,6.7,99,99,99,999,9999,23.2,999,999,99,99
2010,6,19,16,15,260,7.2,8.8,99,99,99,999,9999,25.6,999,999,99,99
2010,6,19,17,0,270,6.2,8.8,99,99,99,999,9999,26.4,999,999,99,99
2010,6,19,18,0,280,9.3,11.8,99,99,99,999,9999,26.5,999,999,99,99
2010,6,19,19,0,260,12.4,16,99,99,99,999,9999,27.6,999,999,99,99
2010,6,19,20,0,270,9.8,12.4,99,99,99,999,9999,27.6,999,999,99,99
2010,6,19,21,15,260,10.8,15.4,99,99,99,999,9999,28.1,999,999,99,99
2010,6,19,22,0,280,8.2,10.8,99,99,99,999,9999,27.6,999,999,99,99
2010,6,19,23,0,280,6.7,9.3,99,99,99,999,9999,27.2,999,999,99,99
2010,6,20,0,0,290,9.8,11.3,99,99,99,999,9999,27.4,999,999,99,99
2010,6,20,1,0,290,6.7,8.2,99,99,99,999,9999,26.7,999,999,99,99
2010,6,20,2,0,300,6.2,7.2,99,99,99,999,9999,26.1,999,999,99,99
2010,6,20,3,0,310,4.6,5.1,99,99,99,999,9999,25.4,999,999,99,99
2010,6,20,4,0,310,3.6,3.6,99,99,99,999,9999,24.9,999,999,99,99
2010,6,20,5,0,70,3.6,3.6,99,99,99,999,9999,22,999,999,99,99
2010,6,20,6,0,60,3.1,3.6,99,99,99,999,9999,21.3,999,999,99,99
2010,6,20,7,0,0,0,0,99,99,99,999,9999,20.8,999,999,99,99
2010,6,20,8,0,0,0,0,99,99,99,999,9999,20.9,999,999,99,99
2010,6,20,9,0,200,2.1,2.6,99,99,99,999,9999,21.4,999,999,99,99
2010,6,20,10,0,0,0,0,99,99,99,999,9999,21.8,999,999,99,99
2010,6,20,11,0,340,2.1,2.6,99,99,99,999,9999,21.8,999,999,99,99
2010,6,20,12,0,310,3.1,3.6,99,99,99,999,9999,21.1,999,999,99,99
2010,6,20,13,0,350,3.1,3.6,99,99,99,999,9999,20.8,999,999,99,99
2010,6,20,14,0,30,5.7,5.7,99,99,99,999,9999,19.7,999,999,99,99
2010,6,20,15,0,50,3.6,4.6,99,99,99,999,9999,19.4,999,999,99,99
2010,6,20,16,0,100,3.6,4.6,99,99,99,999,9999,19.4,999,999,99,99
2010,6,20,17,0,360,1,2.1,99,99,99,999,9999,19.9,999,999,99,99
2010,6,20,18,0,20,1.5,1.5,99,99,99,999,9999,19.7,999,999,99,99
2010,6,20,19,0,30,3.1,3.6,99,99,99,999,9999,19.4,999,999,99,99
2010,6,20,20,0,40,3.6,4.1,99,99,99,999,9999,19.5,999,999,99,99
2010,6,20,21,0,60,5.7,6.2,99,99,99,999,9999,19.9,999,999,99,99
2010,6,20,22,0,70,4.6,5.1,99,99,99,999,9999,19.7,999,999,99,99
2010,6,20,23,0,90,2.6,3.1,99,99,99,999,9999,19.8,999,999,99,99
2010,6,21,0,0,70,3.6,4.1,99,99,99,999,9999,19.7,999,999,99,99
2010,6,21,1,0,70,4.1,5.1,99,99,99,999,9999,19.5,999,999,99,99
2010,6,21,2,0,70,5.1,5.7,99,99,99,999,9999,19.2,999,999,99,99
2010,6,21,3,0,80,4.1,4.6,99,99,99,999,9999,19.3,999,999,99,99
2010,6,21,4,0,90,2.6,3.1,99,99,99,999,9999,19.3,999,999,99,99
2010,6,21,5,0,100,2.6,3.1,99,99,99,999,9999,19.2,999,999,99,99
2010,6,21,6,0,80,3.1,3.6,99,99,99,999,9999,19.1,999,999,99,99
2010,6,21,7,0,90,2.1,2.6,99,99,99,999,9999,19.2,999,999,99,99
2010,6,21,8,0,70,2.6,3.1,99,99,99,999,9999,19.2,999,999,99,99
2010,6,21,9,0,80,4.6,5.1,99,99,99,999,9999,19,999,999,99,99
2010,6,21,10,0,80,4.6,5.7,99,99,99,999,9999,19,999,999,99,99
2010,6,21,11,0,90,4.6,5.7,99,99,99,999,9999,19.2,999,999,99,99
2010,6,21,12,0,110,3.6,4.1,99,99,99,999,9999,19.4,999,999,99,99
2010,6,21,13,0,100,3.1,3.6,99,99,99,999,9999,19.2,999,999,99,99
2010,6,21,14,0,120,3.6,4.6,99,99,99,999,9999,19.3,999,999,99,99
2010,6,21,15,0,90,7.2,7.7,99,99,99,999,9999,20,999,999,99,99
2010,6,21,16,0,150,6.7,8.8,99,99,99,999,9999,20.2,999,999,99,99
2010,6,21,17,0,190,5.7,7.2,99,99,99,999,9999,19.8,999,999,99,99
2010,6,21,18,0,140,3.1,4.1,99,99,99,999,9999,21,999,999,99,99
2010,6,21,19,0,160,4.6,5.1,99,99,99,999,9999,22.8,999,999,99,99
2010,6,21,20,0,150,5.7,7.2,99,99,99,999,9999,24.5,999,999,99,99
2010,6,21,21,0,140,6.7,7.7,99,99,99,999,9999,25.2,999,999,99,99
2010,6,21,22,0,140,6.7,7.7,99,99,99,999,9999,24.2,999,999,99,99
2010,6,21,23,0,120,6.2,7.2,99,99,99,999,9999,25.6,999,999,99,99
2010,6,22,0,0,180,8.8,10.3,99,99,99,999,9999,26.8,999,999,99,99
2010,6,22,1,0,170,8.8,9.8,99,99,99,999,9999,26,999,999,99,99
2010,6,22,2,0,170,7.2,8.2,99,99,99,999,9999,24.7,999,999,99,99
2010,6,22,3,0,170,11.8,14.4,99,99,99,999,9999,25.6,999,999,99,99
2010,6,22,4,0,190,13.9,16.5,99,99,99,999,9999,26.2,999,999,99,99
2010,6,22,5,0,200,8.2,9.3,99,99,99,999,9999,22.6,999,999,99,99
2010,6,22,6,0,200,6.7,8.2,99,99,99,999,9999,23.3,999,999,99,99
2010,6,22,7,0,190,7.2,8.2,99,99,99,999,9999,22.9,999,999,99,99
2010,6,22,8,0,220,6.2,7.7,99,99,99,999,9999,24,999,999,99,99
2010,6,22,9,0,250,6.7,8.2,99,99,99,999,9999,23.2,999,999,99,99
2010,6,22,10,0,260,5.1,6.2,99,99,99,999,9999,22.4,999,999,99,99
2010,6,22,11,0,260,4.1,4.6,99,99,99,999,9999,22.1,999,999,99,99
2010,6,22,12,0,230,3.6,4.6,99,99,99,999,9999,22.2,999,999,99,99
2010,6,22,13,0,240,1,2.1,99,99,99,999,9999,23,999,999,99,99
2010,6,22,14,0,210,1,2.1,99,99,99,999,9999,24.2,999,999,99,99
2010,6,22,15,0,0,0,0,99,99,99,999,9999,25.4,999,999,99,99
2010,6,22,16,0,120,3.1,4.1,99,99,99,999,9999,25.2,999,999,99,99
2010,6,22,17,0,250,1.5,5.7,99,99,99,999,9999,24.5,999,999,99,99
2010,6,22,18,0,210,3.1,3.6,99,99,99,999,9999,26.6,999,999,99,99
2010,6,22,19,0,170,4.6,5.1,99,99,99,999,9999,26.2,999,999,99,99
2010,6,22,20,0,210,6.7,9.3,99,99,99,999,9999,27.4,999,999,99,99
2010,6,22,21,0,230,4.1,5.7,99,99,99,999,9999,27.3,999,999,99,99
2010,6,22,22,0,250,5.7,6.7,99,99,99,999,9999,28.4,999,999,99,99
2010,6,22,23,0,210,4.1,5.1,99,99,99,999,9999,29.4,999,999,99,99
2010,6,23,0,0,210,3.1,4.1,99,99,99,999,9999,29.5,999,999,99,99
2010,6,23,1,0,220,3.6,4.6,99,99,99,999,9999,28.9,999,999,99,99
2010,6,23,2,0,210,7.2,8.2,99,99,99,999,9999,27.8,999,999,99,99
2010,6,23,3,0,190,6.7,7.7,99,99,99,999,9999,25.6,999,999,99,99
2010,6,23,4,0,200,6.7,7.2,99,99,99,999,9999,25.7,999,999,99,99
2010,6,23,5,0,190,5.7,6.2,99,99,99,999,9999,25.2,999,999,99,99
2010,6,23,6,0,190,4.6,5.1,99,99,99,999,9999,24.6,999,999,99,99
2010,6,23,7,0,170,7.2,7.2,99,99,99,999,9999,24,999,999,99,99
2010,6,23,8,0,180,6.7,7.7,99,99,99,999,9999,24.1,999,999,99,99
2010,6,23,9,0,180,7.7,8.8,99,99,99,999,9999,24.2,999,999,99,99
2010,6,23,10,0,200,10.3,10.8,99,99,99,999,9999,25.4,999,999,99,99
2010,6,23,11,0,200,10.8,13.9,99,99,99,999,9999,25.7,999,999,99,99
2010,6,23,12,0,220,9.8,12.4,99,99,99,999,9999,26.1,999,999,99,99
2010,6,23,13,0,320,5.7,7.7,99,99,99,999,9999,19.9,999,999,99,99
2010,6,23,14,0,280,1.5,2.1,99,99,99,999,9999,20.2,999,999,99,99
2010,6,23,15,0,220,10.3,14.4,99,99,99,999,9999,22.4,999,999,99,99
2010,6,23,16,0,190,12.4,13.4,99,99,99,999,9999,21.4,999,999,99,99
2010,6,23,17,0,190,12.4,14.9,99,99,99,999,9999,22.8,999,999,99,99
2010,6,23,18,0,200,14.4,16.5,99,99,99,999,9999,23.8,999,999,99,99
2010,6,23,19,0,200,13.9,16,99,99,99,999,9999,26,999,999,99,99
2010,6,23,20,0,210,11.8,14.4,99,99,99,999,9999,28.6,999,999,99,99
2010,6,23,21,0,230,10.3,13.9,99,99,99,999,9999,29.2,999,999,99,99
2010,6,23,22,0,230,6.7,8.8,99,99,99,999,9999,29,999,999,99,99
2010,6,23,23,0,280,14.4,18,99,99,99,999,9999,999,999,999,99,99
2010,6,24,0,0,190,9.8,10.8,99,99,99,999,9999,21.5,999,999,99,99
2010,6,24,1,0,220,11.8,17,99,99,99,999,9999,21.7,999,999,99,99
2010,6,24,2,0,200,10.8,13.4,99,99,99,999,9999,20.9,999,999,99,99
2010,6,24,3,0,210,13.4,15.4,99,99,99,999,9999,21.1,999,999,99,99
2010,6,24,4,0,220,12.4,16,99,99,99,999,9999,21.4,999,999,99,99
2010,6,24,5,0,240,8.8,10.8,99,99,99,999,9999,21.9,999,999,99,99
2010,6,24,6,0,250,8.8,10.8,99,99,99,999,9999,21.9,999,999,99,99
2010,6,24,7,0,270,7.7,8.8,99,99,99,999,9999,21.8,999,999,99,99
2010,6,24,8,0,300,7.7,8.8,99,99,99,999,9999,21.2,999,999,99,99
2010,6,24,9,0,290,8.2,9.3,99,99,99,999,9999,19.9,999,999,99,99
2010,6,24,10,0,300,8.8,10.3,99,99,99,999,9999,19.2,999,999,99,99
2010,6,24,11,0,290,9.8,11.3,99,99,99,999,9999,18.9,999,999,99,99
2010,6,24,12,0,300,8.8,10.3,99,99,99,999,9999,18.9,999,999,99,99
2010,6,24,13,0,320,5.7,6.7,99,99,99,999,9999,19,999,999,99,99
2010,6,24,14,0,330,5.7,6.2,99,99,99,999,9999,19.3,999,999,99,99
2010,6,24,15,15,350,6.2,7.2,99,99,99,999,9999,19.1,999,999,99,99
2010,6,24,16,0,10,6.2,7.2,99,99,99,999,9999,19.2,999,999,99,99
2010,6,24,17,0,30,6.2,7.2,99,99,99,999,9999,19.4,999,999,99,99
2010,6,24,18,0,50,6.2,6.7,99,99,99,999,9999,19.9,999,999,99,99
2010,6,24,19,0,60,3.6,3.6,99,99,99,999,9999,20.3,999,999,99,99
2010,6,24,20,0,110,3.1,3.1,99,99,99,999,9999,20.8,999,999,99,99
2010,6,24,21,0,110,3.6,4.1,99,99,99,999,9999,20.9,999,999,99,99
2010,6,24,22,0,150,4.1,5.1,99,99,99,999,9999,21.2,999,999,99,99
2010,6,24,23,0,160,4.1,4.6,99,99,99,999,9999,20.8,999,999,99,99
2010,6,25,0,0,170,5.1,5.7,99,99,99,999,9999,20.2,999,999,99,99
2010,6,25,1,0,170,3.1,3.1,99,99,99,999,9999,20.8,999,999,99,99
2010,6,25,2,0,170,4.1,4.6,99,99,99,999,9999,20.4,999,999,99,99
2010,6,25,3,0,160,3.1,3.1,99,99,99,999,9999,21.2,999,999,99,99
2010,6,25,4,0,160,2.6,3.1,99,99,99,999,9999,20.9,999,999,99,99
2010,6,25,5,0,120,2.1,2.6,99,99,99,999,9999,20.2,999,999,99,99
2010,6,25,6,0,120,3.1,4.1,99,99,99,999,9999,20.3,999,999,99,99
2010,6,25,7,0,90,3.1,3.1,99,99,99,999,9999,20.7,999,999,99,99
2010,6,25,8,0,120,2.6,2.6,99,99,99,999,9999,20.8,999,999,99,99
2010,6,25,9,0,160,3.6,4.1,99,99,99,999,9999,19.9,999,999,99,99
2010,6,25,10,0,120,4.6,5.1,99,99,99,999,9999,19.4,999,999,99,99
2010,6,25,11,0,140,5.1,6.2,99,99,99,999,9999,19.6,999,999,99,99
2010,6,25,12,0,140,6.2,7.2,99,99,99,999,9999,20,999,999,99,99
2010,6,25,13,0,160,5.7,6.2,99,99,99,999,9999,20.1,999,999,99,99
2010,6,25,14,0,150,6.2,7.2,99,99,99,999,9999,20.7,999,999,99,99
2010,6,25,15,0,160,6.7,7.7,99,99,99,999,9999,21.8,999,999,99,99
2010,6,25,16,0,150,6.2,7.7,99,99,99,999,9999,22.4,999,999,99,99
2010,6,25,17,0,150,6.2,7.2,99,99,99,999,9999,23.7,999,999,99,99
2010,6,25,18,0,150,5.7,7.2,99,99,99,999,9999,24.2,999,999,99,99
2010,6,25,19,15,180,6.2,7.2,99,99,99,999,9999,25.5,999,999,99,99
2010,6,25,20,0,180,7.7,8.8,99,99,99,999,9999,25.8,999,999,99,99
2010,6,25,21,0,210,6.2,7.7,99,99,99,999,9999,26.9,999,999,99,99
2010,6,25,22,0,220,5.7,7.7,99,99,99,999,9999,26.9,999,999,99,99
2010,6,25,23,0,220,5.7,7.2,99,99,99,999,9999,27.5,999,999,99,99
2010,6,26,0,0,190,7.2,8.2,99,99,99,999,9999,27.1,999,999,99,99
2010,6,26,1,0,200,5.7,6.7,99,99,99,999,9999,26,999,999,99,99
2010,6,26,2,0,190,9.3,9.8,99,99,99,999,9999,25.7,999,999,99,99
2010,6,26,3,0,190,6.7,7.2,99,99,99,999,9999,25.6,999,999,99,99
2010,6,26,4,0,200,6.7,7.2,99,99,99,999,9999,24.7,999,999,99,99
2010,6,26,5,0,190,7.2,8.2,99,99,99,999,9999,23.8,999,999,99,99
2010,6,26,6,0,190,6.2,7.2,99,99,99,999,9999,23.1,999,999,99,99
2010,6,26,7,0,180,5.7,6.7,99,99,99,999,9999,22.9,999,999,99,99
2010,6,26,8,0,200,5.7,6.7,99,99,99,999,9999,23,999,999,99,99
2010,6,26,9,0,350,0,0.5,99,99,99,999,9999,22.2,999,999,99,99
2010,6,26,10,0,180,1,3.1,99,99,99,999,9999,19.6,999,999,99,99
2010,6,26,11,0,140,7.2,9.3,99,99,99,999,9999,19.5,999,999,99,99
2010,6,26,12,0,180,8.8,9.8,99,99,99,999,9999,19.7,999,999,99,99
2010,6,26,13,0,180,5.1,6.2,99,99,99,999,9999,20.3,999,999,99,99
2010,6,26,14,0,190,3.6,4.6,99,99,99,999,9999,21.4,999,999,99,99
2010,6,26,15,0,10,2.1,2.6,99,99,99,999,9999,21.9,999,999,99,99
2010,6,26,16,0,40,5.7,5.7,99,99,99,999,9999,20.7,999,999,99,99
2010,6,26,17,0,70,3.6,3.6,99,99,99,999,9999,21,999,999,99,99
2010,6,26,18,0,70,3.6,4.1,99,99,99,999,9999,21.4,999,999,99,99
2010,6,26,19,0,60,5.1,5.7,99,99,99,999,9999,22,999,999,99,99
2010,6,26,20,0,40,5.7,6.2,99,99,99,999,9999,22,999,999,99,99
2010,6,26,21,0,40,4.6,5.1,99,99,99,999,9999,23,999,999,99,99
2010,6,26,22,0,60,3.1,3.6,99,99,99,999,9999,23.1,999,999,99,99
2010,6,26,23,0,100,2.6,3.1,99,99,99,999,9999,23.6,999,999,99,99
2010,6,27,0,0,140,2.1,2.6,99,99,99,999,9999,23.2,999,999,99,99
2010,6,27,1,0,160,3.6,5.1,99,99,99,999,9999,22.6,999,999,99,99
2010,6,27,2,0,170,3.6,4.6,99,99,99,999,9999,22,999,999,99,99
2010,6,27,3,0,180,3.1,3.6,99,99,99,999,9999,21.9,999,999,99,99
2010,6,27,4,0,140,2.1,2.6,99,99,99,999,9999,22.2,999,999,99,99
2010,6,27,5,0,170,3.6,4.1,99,99,99,999,9999,22.3,999,999,99,99
2010,6,27,6,0,150,3.1,3.6,99,99,99,999,9999,21.8,999,999,99,99
2010,6,27,7,0,160,3.1,3.6,99,99,99,999,9999,21.5,999,999,99,99
2010,6,27,8,0,160,5.7,6.2,99,99,99,999,9999,21.7,999,999,99,99
2010,6,27,9,0,160,6.2,6.7,99,99,99,999,9999,23.5,999,999,99,99
2010,6,27,10,0,160,5.7,6.2,99,99,99,999,9999,23.9,999,999,99,99
2010,6,27,11,0,170,6.2,6.7,99,99,99,999,9999,24.2,999,999,99,99
2010,6,27,12,0,180,5.7,6.2,99,99,99,999,9999,24.3,999,999,99,99
2010,6,27,13,0,190,6.2,7.2,99,99,99,999,9999,24.9,999,999,99,99
2010,6,27,14,0,200,7.7,8.8,99,99,99,999,9999,25.8,999,999,99,99
2010,6,27,15,0,340,5.7,7.2,99,99,99,999,9999,21.5,999,999,99,99
2010,6,27,16,0,170,12.4,13.9,99,99,99,999,9999,22,999,999,99,99
2010,6,27,17,0,210,8.2,9.8,99,99,99,999,9999,23.9,999,999,99,99
2010,6,27,18,0,220,7.7,9.8,99,99,99,999,9999,25.5,999,999,99,99
2010,6,27,19,0,240,7.7,10.8,99,99,99,999,9999,27.7,999,999,99,99
2010,6,27,20,0,240,13.4,17,99,99,99,999,9999,28,999,999,99,99
2010,6,27,21,0,260,11.3,13.9,99,99,99,999,9999,27.3,999,999,99,99
2010,6,27,22,0,250,9.3,11.3,99,99,99,999,9999,27.1,999,999,99,99
2010,6,27,23,0,260,10.3,12.9,99,99,99,999,9999,27,999,999,99,99
2010,6,28,0,0,260,9.8,10.8,99,99,99,999,9999,27.3,999,999,99,99
2010,6,28,1,0,260,6.7,7.7,99,99,99,999,9999,27.3,999,999,99,99
2010,6,28,2,0,270,7.2,8.2,99,99,99,999,9999,26.6,999,999,99,99
2010,6,28,3,0,250,5.1,6.7,99,99,99,999,9999,26.4,999,999,99,99
2010,6,28,4,0,250,4.6,5.1,99,99,99,999,9999,26.4,999,999,99,99
2010,6,28,5,0,270,5.1,6.2,99,99,99,999,9999,26.1,999,999,99,99
2010,6,28,6,0,260,7.7,8.8,99,99,99,999,9999,25.5,999,999,99,99
