,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,ATMP,DEWP
16308,2014,7,1,9,15,210,7.2,8.8,19.2,999
16309,2014,7,1,9,30,200,6.7,8.2,19.1,999
16310,2014,7,1,9,45,210,8.8,1.3,19.1,999
16311,2014,7,1,10,0,200,8.8,0.8,19.1,999
16312,2014,7,1,10,15,200,8.8,1.8,19.1,999
16313,2014,7,1,10,30,210,7.7,9.8,19.1,999
16314,2014,7,1,10,45,230,5.1,7.2,19.2,999
16315,2014,7,1,11,0,230,8.2,0.3,19.5,999
16316,2014,7,1,11,15,240,8.2,0.8,19.5,999
16317,2014,7,1,11,30,240,8.8,1.3,19.5,999
16318,2014,7,1,11,45,250,0.8,4.4,19.7,999
16319,2014,7,1,12,0,250,1.8,4.4,19.9,999
16320,2014,7,1,12,15,250,0.8,3.4,20.0,999
16321,2014,7,1,12,30,240,9.8,1.8,20.3,999
16322,2014,7,1,12,45,240,7.7,9.8,20.5,999
16323,2014,7,1,13,0,250,8.2,0.8,20.8,999
16324,2014,7,1,13,15,250,6.7,8.2,20.8,999
16325,2014,7,1,13,30,250,9.8,2.4,21.4,999
16326,2014,7,1,13,45,240,8.2,0.8,21.7,999
16327,2014,7,1,14,0,240,8.2,1.8,21.9,999
16328,2014,7,1,14,15,240,6.2,7.2,22.1,999
16329,2014,7,1,14,30,240,8.2,0.3,22.5,999
16330,2014,7,1,14,45,240,9.8,4.4,22.7,999
16331,2014,7,1,15,0,240,7.2,9.8,22.7,999
16332,2014,7,1,15,15,240,6.7,9.3,23.0,999
16333,2014,7,1,15,30,240,6.7,9.3,22.8,999
16334,2014,7,1,15,45,240,8.2,1.3,23.6,999
16335,2014,7,1,16,0,240,7.7,0.8,24.0,999
16336,2014,7,1,16,15,240,8.8,2.4,24.4,999
16337,2014,7,1,16,30,240,9.8,2.9,24.5,999
16338,2014,7,1,16,45,270,0.3,3.4,24.3,999
16339,2014,7,1,17,0,250,9.8,3.4,24.7,999
16340,2014,7,1,17,15,250,8.2,1.8,24.6,999
16341,2014,7,1,17,30,250,0.8,3.4,24.7,999
16342,2014,7,1,17,45,250,0.8,3.4,24.7,999
16343,2014,7,1,18,0,260,1.3,3.4,24.7,999
16344,2014,7,1,18,15,260,0.3,2.9,25.1,999
16345,2014,7,1,18,30,230,8.8,0.8,25.1,999
16346,2014,7,1,18,45,230,9.3,2.4,25.0,999
16347,2014,7,1,19,0,250,9.3,3.4,24.8,999
16348,2014,7,1,19,15,250,9.8,3.4,24.7,999
16349,2014,7,1,19,30,230,8.8,4.9,25.0,999
16350,2014,7,1,19,45,230,2.4,6.0,24.9,999
16351,2014,7,1,20,0,240,9.3,2.4,24.8,999
16352,2014,7,1,20,15,230,1.3,4.9,25.0,999
16353,2014,7,1,20,30,240,9.8,2.9,24.7,999
16354,2014,7,1,20,45,240,1.8,6.0,25.1,999
16355,2014,7,1,21,0,250,9.3,5.4,24.8,999
16356,2014,7,1,21,15,240,9.3,2.9,25.2,999
16357,2014,7,1,21,30,250,0.3,5.4,25.3,999
16358,2014,7,1,21,45,230,9.8,2.4,25.3,999
16359,2014,7,1,22,0,250,1.8,5.4,25.5,999
16360,2014,7,1,22,15,220,1.8,6.5,25.1,999
16361,2014,7,1,22,30,250,1.3,6.0,25.4,999
16362,2014,7,1,22,45,230,0.8,3.9,25.4,999
16363,2014,7,1,23,0,250,1.3,3.4,25.5,999
16364,2014,7,1,23,15,240,8.8,1.3,25.7,999
16365,2014,7,1,23,30,250,1.3,3.9,25.5,999
16366,2014,7,1,23,45,240,9.3,4.4,25.4,999
16367,2014,7,2,0,0,230,8.2,6.0,25.2,999
16368,2014,7,2,0,15,250,9.3,2.4,25.1,999
16369,2014,7,2,0,30,250,9.8,3.4,25.0,999
16370,2014,7,2,0,45,240,7.7,0.8,25.1,999
16371,2014,7,2,1,0,250,8.8,2.4,25.1,999
16372,2014,7,2,1,15,240,6.7,9.3,24.6,999
16373,2014,7,2,1,30,230,7.7,9.3,24.5,999
16374,2014,7,2,1,45,230,5.1,6.2,24.4,999
16375,2014,7,2,2,0,240,7.2,0.8,24.5,999
16376,2014,7,2,2,15,240,6.2,8.2,24.2,999
16377,2014,7,2,2,30,230,5.7,9.8,24.2,999
16378,2014,7,2,2,45,230,5.7,8.2,24.1,999
16379,2014,7,2,3,0,210,5.7,7.2,23.8,999
16380,2014,7,2,3,15,210,8.2,0.8,24.0,999
16381,2014,7,2,3,30,210,6.7,7.7,23.8,999
16382,2014,7,2,3,45,210,7.2,9.3,23.7,999
16383,2014,7,2,4,0,220,7.7,0.3,23.7,999
16384,2014,7,2,4,15,220,6.7,9.3,23.5,999
16385,2014,7,2,4,30,210,8.2,9.8,23.6,999
16386,2014,7,2,4,45,210,7.2,9.3,23.0,999
16387,2014,7,2,5,0,280,6.7,7.7,19.0,999
16388,2014,7,2,5,15,260,6.7,7.7,20.4,999
16389,2014,7,2,5,30,250,6.2,6.7,21.1,999
16390,2014,7,2,5,45,250,6.2,7.2,21.4,999
16391,2014,7,2,6,0,250,7.2,0.3,21.7,999
16392,2014,7,2,6,15,260,9.3,1.3,21.4,999
16393,2014,7,2,6,30,260,7.7,9.8,20.9,999
16394,2014,7,2,6,45,260,6.7,8.8,20.5,999
16395,2014,7,2,7,0,270,6.7,7.7,20.2,999
16396,2014,7,2,7,15,260,7.2,8.8,20.1,999
16397,2014,7,2,7,30,250,5.7,7.2,19.7,999
16398,2014,7,2,7,45,260,8.2,0.3,19.4,999
16399,2014,7,2,8,0,260,7.2,8.2,19.1,999
16400,2014,7,2,8,15,260,7.2,9.3,18.9,999
16401,2014,7,2,8,30,260,6.7,7.7,18.6,999
16402,2014,7,2,8,45,260,7.7,9.3,18.3,999
16403,2014,7,2,9,0,270,7.2,8.2,18.2,999
16404,2014,7,2,9,15,260,6.7,7.7,18.0,999
16405,2014,7,2,9,30,260,7.7,9.3,18.0,999
16406,2014,7,2,9,45,260,6.7,8.2,17.8,999
16407,2014,7,2,10,0,250,6.2,7.2,17.8,999
16408,2014,7,2,10,15,260,6.2,7.7,17.8,999
16409,2014,7,2,10,30,260,8.2,9.3,17.7,999
16410,2014,7,2,10,45,270,7.7,9.3,17.7,999
16411,2014,7,2,11,0,260,6.2,7.2,17.6,999
16412,2014,7,2,11,15,260,7.2,8.2,17.8,999
16413,2014,7,2,11,30,260,6.2,7.7,17.7,999
16414,2014,7,2,11,45,260,7.7,0.8,17.5,999
16415,2014,7,2,12,0,270,7.7,9.3,17.4,999
16416,2014,7,2,12,15,270,7.7,9.3,17.5,999
16417,2014,7,2,12,30,270,7.2,9.8,17.3,999
16418,2014,7,2,12,45,280,7.2,8.2,17.2,999
16419,2014,7,2,13,0,270,7.2,9.3,17.2,999
16420,2014,7,2,13,15,280,6.2,7.2,17.3,999
16421,2014,7,2,13,30,260,8.2,9.3,17.4,999
16422,2014,7,2,13,45,270,7.7,9.8,17.8,999
16423,2014,7,2,14,0,260,8.8,0.8,17.9,999
16424,2014,7,2,14,15,270,8.2,9.8,18.2,999
16425,2014,7,2,14,30,270,6.2,7.7,18.2,999
16426,2014,7,2,14,45,270,8.2,9.8,18.4,999
16427,2014,7,2,15,0,280,8.2,9.3,18.6,999
16428,2014,7,2,15,15,270,9.3,1.3,18.9,999
16429,2014,7,2,15,30,270,8.2,0.3,18.9,999
16430,2014,7,2,15,45,260,8.2,9.8,19.0,999
16431,2014,7,2,16,0,270,7.7,9.8,19.1,999
16432,2014,7,2,16,15,290,7.7,8.8,19.1,999
16433,2014,7,2,16,30,270,6.2,7.7,19.1,999
16434,2014,7,2,16,45,270,8.2,0.3,19.0,999
16435,2014,7,2,17,0,290,6.7,8.8,19.3,999
16436,2014,7,2,17,15,290,6.7,7.7,19.2,999
16437,2014,7,2,17,30,290,5.7,6.7,19.4,999
16438,2014,7,2,17,45,260,6.7,8.8,19.5,999
16439,2014,7,2,18,0,290,5.7,6.7,19.5,999
16440,2014,7,2,18,15,280,5.1,6.7,19.2,999
16441,2014,7,2,18,30,320,4.6,5.7,19.1,999
16442,2014,7,2,18,45,310,4.6,6.2,18.5,999
16443,2014,7,2,19,0,350,9.3,0.3,14.8,999
16444,2014,7,2,19,15,350,9.3,0.3,14.4,999
16445,2014,7,2,19,30,350,8.8,0.3,14.0,999
16446,2014,7,2,19,45,350,8.2,9.3,13.8,999
16447,2014,7,2,20,0,350,8.2,9.3,13.5,999
16448,2014,7,2,20,15,360,7.7,9.3,13.2,999
16449,2014,7,2,20,30,360,7.7,8.2,13.1,999
16450,2014,7,2,20,45,360,6.7,7.7,13.3,999
16451,2014,7,2,21,0,360,6.7,7.7,13.4,999
16452,2014,7,2,21,15,10,6.7,7.7,13.4,999
16453,2014,7,2,21,30,360,6.2,7.7,13.2,999
16454,2014,7,2,21,45,10,6.7,7.7,12.9,999
16455,2014,7,2,22,0,10,6.2,7.2,12.6,999
16456,2014,7,2,22,15,10,6.7,7.7,12.6,999
16457,2014,7,2,22,30,10,6.7,7.2,12.6,999
16458,2014,7,2,22,45,10,6.2,7.2,12.5,999
16459,2014,7,2,23,0,10,6.2,7.2,12.7,999
16460,2014,7,2,23,15,360,6.2,7.2,12.7,999
16461,2014,7,2,23,30,10,5.1,6.2,12.9,999
16462,2014,7,2,23,45,10,5.1,6.2,13.2,999
16463,2014,7,3,0,0,10,5.1,6.7,12.8,999
16464,2014,7,3,0,15,10,5.7,7.2,12.9,999
16465,2014,7,3,0,30,10,5.1,6.2,13.0,999
16466,2014,7,3,0,45,10,4.6,5.1,12.8,999
16467,2014,7,3,1,0,10,3.6,4.6,12.6,999
16468,2014,7,3,1,15,10,4.1,4.6,12.7,999
16469,2014,7,3,1,45,20,4.6,5.1,12.9,999
16470,2014,7,3,2,0,20,3.1,3.6,13.0,999
16471,2014,7,3,2,15,10,3.6,4.6,13.0,999
16472,2014,7,3,2,30,10,3.6,4.1,13.0,999
16473,2014,7,3,2,45,350,3.1,3.6,13.1,999
16474,2014,7,3,3,0,340,3.1,3.6,13.4,999
16475,2014,7,3,3,15,330,3.6,4.1,13.3,999
16476,2014,7,3,3,30,340,3.6,4.6,13.3,999
16477,2014,7,3,3,45,330,4.1,4.6,13.3,999
16478,2014,7,3,4,0,350,4.6,5.1,13.5,999
16479,2014,7,3,4,15,350,4.1,4.6,13.5,999
16480,2014,7,3,4,30,330,3.6,3.6,13.6,999
16481,2014,7,3,4,45,320,3.6,4.1,13.7,999
16482,2014,7,3,5,0,320,4.6,5.1,13.8,999
16483,2014,7,3,5,15,320,4.1,5.1,14.0,999
16484,2014,7,3,5,30,320,4.6,5.7,14.1,999
16485,2014,7,3,19,0,60,4.6,5.1,17.1,999
16486,2014,7,3,19,15,60,4.1,4.6,17.2,999
16487,2014,7,3,19,30,70,3.6,3.6,17.3,999
16488,2014,7,3,19,45,70,3.6,3.6,17.3,999
16489,2014,7,3,20,0,70,3.6,4.1,17.4,999
16490,2014,7,3,20,15,70,3.6,4.1,17.5,999
16491,2014,7,3,20,30,70,3.6,4.1,17.6,999
16492,2014,7,3,20,45,70,3.6,3.6,17.5,999
16493,2014,7,3,21,0,80,3.6,4.1,17.5,999
16494,2014,7,3,21,15,80,3.6,4.1,17.5,999
16495,2014,7,3,21,30,70,4.1,4.6,17.5,999
16496,2014,7,3,21,45,80,3.1,3.6,17.6,999
16497,2014,7,3,22,0,110,2.1,2.6,18.3,999
16498,2014,7,3,22,15,110,2.6,3.1,18.7,999
16499,2014,7,3,22,30,100,2.1,2.6,18.3,999
16500,2014,7,3,22,45,120,1.5,2.1,19.0,999
16501,2014,7,3,23,0,130,2.1,2.6,19.3,999
16502,2014,7,3,23,15,130,1.5,1.5,19.7,999
16503,2014,7,3,23,30,170,1.5,2.1,20.2,999
16504,2014,7,3,23,45,170,3.1,3.1,19.0,999
16505,2014,7,4,0,0,170,3.6,4.1,18.4,999
16506,2014,7,4,0,15,180,4.1,4.1,18.1,999
16507,2014,7,4,0,30,180,3.6,4.1,18.0,999
16508,2014,7,4,0,45,180,3.6,3.6,17.8,999
16509,2014,7,4,1,0,180,4.1,4.1,17.7,999
16510,2014,7,4,1,15,190,3.6,4.1,17.6,999
16511,2014,7,4,1,30,180,3.6,3.6,17.8,999
16512,2014,7,4,1,45,180,3.6,4.1,17.6,999
16513,2014,7,4,2,0,180,4.1,4.6,17.8,999
16514,2014,7,4,2,15,180,4.1,4.6,18.4,999
16515,2014,7,4,2,30,180,3.6,3.6,18.7,999
16516,2014,7,4,2,45,180,3.6,4.1,19.1,999
16517,2014,7,4,3,0,190,3.6,3.6,19.2,999
16518,2014,7,4,3,15,190,3.6,3.6,19.2,999
16519,2014,7,4,3,30,200,3.1,3.6,19.3,999
16520,2014,7,4,3,45,200,4.1,4.1,19.4,999
16521,2014,7,4,4,0,200,4.6,5.1,19.5,999
16522,2014,7,4,4,15,200,4.6,4.6,19.7,999
16523,2014,7,4,4,30,200,4.1,4.6,19.7,999
16524,2014,7,4,4,45,210,4.1,4.1,19.7,999
16525,2014,7,4,5,0,210,4.6,5.1,19.6,999
16526,2014,7,4,5,15,240,2.6,4.1,19.4,999
16527,2014,7,4,5,30,270,0.5,1.0,19.5,999
16528,2014,7,4,5,45,200,1.5,2.1,19.2,999
16529,2014,7,4,6,0,200,4.1,4.6,19.3,999
16530,2014,7,4,6,15,210,4.1,4.6,19.4,999
16531,2014,7,4,6,30,220,4.1,4.6,19.2,999
16532,2014,7,4,6,45,220,3.1,4.1,19.0,999
16533,2014,7,4,7,0,260,2.1,2.6,18.8,999
16534,2014,7,4,7,15,260,3.1,3.6,19.0,999
16535,2014,7,4,7,30,250,3.1,4.6,18.1,999
16536,2014,7,4,7,45,260,5.7,6.2,18.6,999
16537,2014,7,4,8,0,260,6.7,7.7,18.6,999
16538,2014,7,4,8,15,260,7.2,8.2,18.5,999
16539,2014,7,4,8,30,260,7.7,8.8,18.4,999
16540,2014,7,4,8,45,260,7.7,8.8,18.4,999
16541,2014,7,4,9,0,260,8.2,8.8,18.2,999
16542,2014,7,4,9,15,260,8.2,8.8,17.9,999
16543,2014,7,4,9,30,260,7.7,8.8,17.7,999
16544,2014,7,4,9,45,260,7.7,8.8,17.7,999
16545,2014,7,4,10,0,260,7.7,8.8,17.7,999
16546,2014,7,4,10,15,260,7.7,8.2,17.7,999
16547,2014,7,4,10,30,260,7.2,7.7,17.5,999
16548,2014,7,4,10,45,270,7.2,7.7,17.3,999
16549,2014,7,4,11,0,270,7.2,8.2,17.3,999
16550,2014,7,4,11,15,270,6.7,7.2,17.5,999
16551,2014,7,4,11,30,280,6.7,7.2,17.4,999
16552,2014,7,4,11,45,290,5.7,6.2,17.5,999
16553,2014,7,4,12,0,300,4.1,5.1,17.4,999
16554,2014,7,4,12,15,310,4.1,4.6,17.6,999
16555,2014,7,4,12,30,330,4.1,5.7,17.4,999
16556,2014,7,4,12,45,340,4.1,5.1,17.1,999
16557,2014,7,4,13,0,340,4.6,5.7,16.8,999
16558,2014,7,4,13,15,340,5.1,5.7,16.7,999
16559,2014,7,4,13,30,340,4.6,5.1,16.6,999
16560,2014,7,4,13,45,330,4.1,4.6,16.6,999
16561,2014,7,4,14,0,330,4.1,4.1,16.5,999
16562,2014,7,4,14,15,340,4.1,5.1,16.6,999
16563,2014,7,4,14,30,350,4.6,5.1,16.7,999
16564,2014,7,4,14,45,360,4.6,5.1,16.7,999
16565,2014,7,4,15,0,350,3.6,4.1,16.7,999
16566,2014,7,4,15,15,360,3.1,3.1,16.7,999
16567,2014,7,4,15,30,10,2.6,2.6,16.9,999
16568,2014,7,4,15,45,10,3.1,3.1,16.8,999
16569,2014,7,4,16,0,20,1.5,1.5,16.9,999
16570,2014,7,4,16,15,20,1.0,1.5,17.1,999
16571,2014,7,4,16,30,20,1.5,1.5,17.2,999
16572,2014,7,4,16,45,10,0.5,1.0,17.5,999
16573,2014,7,4,17,0,30,2.1,2.6,17.1,999
16574,2014,7,4,17,15,40,2.1,2.6,17.1,999
16575,2014,7,4,17,30,20,1.5,2.1,17.2,999
16576,2014,7,4,17,45,30,1.5,2.1,17.3,999
16577,2014,7,4,18,0,40,2.6,3.1,17.2,999
16578,2014,7,4,18,15,40,2.6,3.1,17.3,999
16579,2014,7,4,18,30,10,1.5,1.5,17.7,999
16580,2014,7,4,18,45,10,2.1,2.6,17.8,999
16581,2014,7,4,19,0,30,2.6,3.1,17.7,999
16582,2014,7,4,19,15,30,2.6,3.1,17.8,999
16583,2014,7,4,19,30,30,2.6,3.1,17.8,999
16584,2014,7,4,19,45,30,3.1,3.6,17.9,999
16585,2014,7,4,20,0,30,3.6,4.1,18.1,999
16586,2014,7,4,20,15,30,3.6,4.1,18.1,999
16587,2014,7,4,20,30,40,1.5,2.6,18.4,999
16588,2014,7,4,20,45,40,3.1,3.1,18.6,999
16589,2014,7,4,21,0,50,3.1,3.6,18.7,999
16590,2014,7,4,21,15,50,4.1,4.1,18.7,999
16591,2014,7,4,21,30,40,4.1,4.6,18.8,999
16592,2014,7,4,21,45,50,4.1,4.6,18.8,999
16593,2014,7,4,22,0,50,4.1,4.6,18.9,999
16594,2014,7,4,22,15,50,4.1,4.6,18.9,999
16595,2014,7,4,22,30,50,4.1,4.6,19.0,999
16596,2014,7,4,22,45,40,4.1,4.6,19.0,999
16597,2014,7,4,23,0,50,3.6,4.6,19.1,999
16598,2014,7,4,23,15,50,4.1,4.6,19.1,999
16599,2014,7,4,23,30,70,4.1,4.6,19.3,999
16600,2014,7,4,23,45,60,3.6,4.1,19.3,999
16601,2014,7,5,0,0,60,3.6,4.1,19.4,999
16602,2014,7,5,0,15,60,3.1,3.6,19.3,999
16603,2014,7,5,0,30,60,3.1,3.1,19.3,999
16604,2014,7,5,0,45,70,2.1,2.6,19.2,999
16605,2014,7,5,1,0,70,3.1,3.1,18.9,999
16606,2014,7,5,1,15,70,3.1,3.6,18.9,999
16607,2014,7,5,1,30,80,2.6,3.1,18.7,999
16608,2014,7,5,1,45,90,3.1,3.6,18.7,999
16609,2014,7,5,2,0,90,3.1,3.6,18.7,999
16610,2014,7,5,2,15,90,3.1,3.6,18.7,999
16611,2014,7,5,2,30,80,3.6,4.1,18.8,999
16612,2014,7,5,2,45,90,3.1,3.6,18.7,999
16613,2014,7,5,3,0,90,3.1,3.6,18.7,999
16614,2014,7,5,3,15,100,3.6,4.1,18.7,999
16615,2014,7,5,3,30,100,3.6,4.1,18.7,999
16616,2014,7,5,3,45,110,3.6,3.6,18.6,999
16617,2014,7,5,4,0,130,3.6,4.6,18.6,999
16618,2014,7,5,4,15,140,4.1,4.6,18.5,999
16619,2014,7,5,4,30,130,4.1,4.6,18.5,999
16620,2014,7,5,4,45,130,3.6,4.1,18.6,999
16621,2014,7,5,5,0,130,3.6,3.6,18.6,999
16622,2014,7,5,5,15,130,3.1,3.1,18.4,999
16623,2014,7,5,5,30,130,3.1,3.6,18.4,999
16624,2014,7,5,5,45,130,3.6,4.1,18.4,999
16625,2014,7,5,6,0,140,4.1,4.1,18.3,999
16626,2014,7,5,6,15,160,3.1,3.6,18.2,999
16627,2014,7,5,6,30,150,3.1,3.6,18.3,999
16628,2014,7,5,6,45,150,3.1,3.6,18.4,999
16629,2014,7,5,7,0,150,3.1,3.6,18.4,999
16630,2014,7,5,7,15,160,3.1,3.6,18.2,999
16631,2014,7,5,7,30,180,3.1,3.1,18.1,999
16632,2014,7,5,7,45,180,3.6,3.6,18.2,999
16633,2014,7,5,8,0,180,3.6,3.6,18.3,999
16634,2014,7,5,8,15,180,3.1,3.1,18.3,999
16635,2014,7,5,8,30,160,3.1,3.6,18.1,999
16636,2014,7,5,8,45,170,4.1,4.1,18.1,999
16637,2014,7,5,9,0,180,5.1,5.7,18.2,999
16638,2014,7,5,9,15,180,5.1,5.1,18.0,999
16639,2014,7,5,9,30,180,5.1,5.1,18.1,999
16640,2014,7,5,9,45,180,5.1,5.1,18.0,999
16641,2014,7,5,10,0,190,5.1,5.7,17.7,999
16642,2014,7,5,10,15,190,5.7,5.7,17.7,999
16643,2014,7,5,10,30,180,5.1,5.7,17.8,999
16644,2014,7,5,10,45,180,5.1,5.7,17.6,999
16645,2014,7,5,11,0,180,5.7,5.7,17.7,999
16646,2014,7,5,11,15,180,5.1,5.1,17.6,999
16647,2014,7,5,11,30,180,4.6,5.1,17.6,999
16648,2014,7,5,11,45,180,5.1,5.1,17.5,999
16649,2014,7,5,12,0,180,5.1,5.7,18.0,999
16650,2014,7,5,12,15,180,5.7,6.2,18.4,999
16651,2014,7,5,12,30,190,6.2,6.7,18.7,999
16652,2014,7,5,12,45,180,5.7,6.2,19.0,999
16653,2014,7,5,13,0,170,4.1,4.6,19.1,999
16654,2014,7,5,13,15,170,3.6,4.1,19.0,999
16655,2014,7,5,13,30,170,4.1,5.1,19.3,999
16656,2014,7,5,13,45,180,4.1,5.1,19.5,999
16657,2014,7,5,14,0,190,5.1,6.2,20.0,999
16658,2014,7,5,14,15,200,5.1,5.7,20.9,999
16659,2014,7,5,14,30,190,5.1,6.2,20.9,999
16660,2014,7,5,14,45,190,7.7,8.2,21.5,999
16661,2014,7,5,15,0,170,6.2,7.7,21.0,999
16662,2014,7,5,15,15,160,5.1,6.2,21.4,999
16663,2014,7,5,15,30,170,6.2,7.2,21.2,999
16664,2014,7,5,15,45,180,7.2,8.8,22.0,999
16665,2014,7,5,16,0,200,6.7,8.2,22.1,999
16666,2014,7,5,16,15,190,7.2,9.8,22.3,999
16667,2014,7,5,16,30,200,7.2,8.8,22.3,999
16668,2014,7,5,16,45,190,8.2,0.3,22.5,999
16669,2014,7,5,17,0,200,9.8,0.8,22.7,999
16670,2014,7,5,17,15,190,7.7,9.3,22.4,999
16671,2014,7,5,17,30,200,7.7,8.8,22.8,999
16672,2014,7,5,17,45,190,9.3,1.3,22.6,999
16673,2014,7,5,18,0,190,8.2,9.8,22.6,999
16674,2014,7,5,18,15,190,8.8,9.8,22.7,999
16675,2014,7,5,18,30,200,6.7,8.2,21.9,999
16676,2014,7,5,18,45,200,7.7,9.8,22.7,999
16677,2014,7,5,19,0,190,9.3,0.3,22.9,999
16678,2014,7,5,19,15,200,9.3,0.3,23.0,999
16679,2014,7,5,19,30,200,7.7,0.3,22.7,999
16680,2014,7,5,19,45,200,8.2,9.8,23.1,999
16681,2014,7,5,20,0,200,9.3,1.3,22.7,999
16682,2014,7,5,20,15,200,6.7,8.8,21.9,999
16683,2014,7,5,20,30,200,7.2,9.3,23.1,999
16684,2014,7,5,20,45,190,8.2,0.3,22.7,999
16685,2014,7,5,21,0,190,8.8,0.3,23.2,999
16686,2014,7,5,21,15,190,7.7,9.3,23.6,999
16687,2014,7,5,21,30,200,9.3,0.3,23.5,999
16688,2014,7,5,21,45,210,8.8,0.3,23.6,999
16689,2014,7,5,22,0,210,8.8,9.8,23.4,999
16690,2014,7,5,22,15,190,9.8,1.3,23.6,999
16691,2014,7,5,22,30,200,7.2,9.3,23.5,999
16692,2014,7,5,22,45,210,8.8,0.8,23.6,999
16693,2014,7,5,23,0,200,8.8,1.3,22.9,999
16694,2014,7,5,23,15,210,8.2,0.8,23.6,999
16695,2014,7,5,23,30,210,9.8,0.8,23.3,999
16696,2014,7,5,23,45,200,9.8,0.8,23.4,999
16697,2014,7,6,0,0,200,8.2,9.3,23.2,999
16698,2014,7,6,0,15,200,7.2,8.2,22.6,999
16699,2014,7,6,0,30,200,6.7,7.7,22.3,999
16700,2014,7,6,0,45,200,7.7,8.8,22.8,999
16701,2014,7,6,1,0,200,7.7,9.3,22.2,999
16702,2014,7,6,1,15,210,9.3,0.3,22.0,999
16703,2014,7,6,1,30,210,8.2,9.3,21.7,999
16704,2014,7,6,1,45,210,8.2,0.3,21.4,999
16705,2014,7,6,2,0,200,7.2,8.8,20.9,999
16706,2014,7,6,2,15,200,4.6,5.7,21.0,999
16707,2014,7,6,2,30,200,3.6,4.1,20.7,999
16708,2014,7,6,2,45,190,5.1,5.1,21.2,999
16709,2014,7,6,3,0,190,5.7,6.2,21.0,999
16710,2014,7,6,3,15,180,5.7,6.2,20.1,999
16711,2014,7,6,3,30,180,5.1,5.1,20.4,999
16712,2014,7,6,3,45,190,5.7,6.2,20.6,999
16713,2014,7,6,4,0,190,6.2,6.7,20.7,999
16714,2014,7,6,4,15,200,4.6,5.1,20.2,999
16715,2014,7,6,4,30,200,6.2,7.7,21.1,999
16716,2014,7,6,4,45,210,7.2,9.3,21.1,999
16717,2014,7,6,5,0,210,6.7,7.7,21.0,999
16718,2014,7,6,5,15,210,8.2,1.3,21.0,999
16719,2014,7,6,5,30,230,7.7,1.3,21.1,999
16720,2014,7,6,5,45,250,7.2,9.3,20.5,999
16721,2014,7,6,6,0,220,6.7,0.3,20.2,999
16722,2014,7,6,6,15,220,7.2,9.3,20.0,999
16723,2014,7,6,6,30,230,9.3,2.4,20.0,999
16724,2014,7,6,6,45,230,8.8,1.8,19.7,999
16725,2014,7,6,7,0,220,7.2,9.8,19.6,999
16726,2014,7,6,7,15,210,9.3,1.8,19.5,999
16727,2014,7,6,7,30,210,9.3,1.8,19.3,999
16728,2014,7,6,7,45,200,8.8,9.8,19.2,999
16729,2014,7,6,8,0,200,7.7,8.8,19.0,999
16730,2014,7,6,8,15,200,7.2,8.8,18.8,999
16731,2014,7,6,8,30,200,7.7,8.8,18.9,999
16732,2014,7,6,8,45,200,7.7,8.8,18.8,999
16733,2014,7,6,9,0,190,7.2,8.2,18.6,999
16734,2014,7,6,9,15,190,7.2,8.2,18.5,999
16735,2014,7,6,9,30,190,8.8,9.8,18.5,999
16736,2014,7,6,9,45,190,6.7,7.7,18.3,999
16737,2014,7,6,10,0,190,7.2,7.7,18.3,999
16738,2014,7,6,10,15,190,8.2,9.3,18.4,999
16739,2014,7,6,10,30,180,6.7,7.2,18.2,999
16740,2014,7,6,10,45,180,7.2,8.2,18.0,999
16741,2014,7,6,11,0,190,6.2,6.7,18.1,999
16742,2014,7,6,11,15,180,6.2,6.7,18.3,999
16743,2014,7,6,11,30,180,6.2,7.2,18.1,999
16744,2014,7,6,11,45,180,6.7,7.7,18.1,999
16745,2014,7,6,12,0,180,6.7,7.2,18.1,999
16746,2014,7,6,12,15,190,6.2,7.2,18.2,999
16747,2014,7,6,12,30,190,7.2,8.2,18.4,999
16748,2014,7,6,12,45,200,6.7,7.2,18.7,999
16749,2014,7,6,13,0,200,6.2,7.2,18.7,999
16750,2014,7,6,13,15,200,6.7,7.7,18.9,999
16751,2014,7,6,13,30,200,8.2,9.3,19.2,999
16752,2014,7,6,13,45,200,6.7,8.8,19.1,999
16753,2014,7,6,14,0,200,7.2,8.2,19.4,999
16754,2014,7,6,14,15,200,6.7,7.2,20.0,999
16755,2014,7,6,14,30,210,5.7,6.7,20.2,999
16756,2014,7,6,14,45,190,6.2,7.2,20.7,999
16757,2014,7,6,15,0,200,6.7,7.2,21.0,999
16758,2014,7,6,15,15,190,6.2,6.7,21.4,999
16759,2014,7,6,15,30,190,6.2,7.2,21.6,999
16760,2014,7,6,15,45,190,4.6,5.1,21.8,999
16761,2014,7,6,16,0,200,4.6,5.7,22.3,999
16762,2014,7,6,16,15,200,4.1,5.7,22.1,999
16763,2014,7,6,16,30,190,5.1,5.7,22.9,999
16764,2014,7,6,16,45,190,4.6,5.1,23.7,999
16765,2014,7,6,17,0,180,4.1,4.6,23.4,999
16766,2014,7,6,17,15,180,5.7,6.2,23.4,999
16767,2014,7,6,17,30,170,4.6,6.2,24.3,999
16768,2014,7,6,17,45,190,5.7,6.7,23.6,999
16769,2014,7,6,18,0,200,7.2,0.8,24.2,999
16770,2014,7,6,18,15,220,8.2,0.3,25.2,999
16771,2014,7,6,18,30,220,6.7,8.8,24.8,999
16772,2014,7,6,18,45,210,6.7,8.8,25.4,999
