,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,ATMP,DEWP
30368,2017,8,9,2,0,190,2.6,2.6,22.9,19.0
30369,2017,8,9,2,10,190,2.6,2.6,23.0,18.4
30370,2017,8,9,2,20,190,2.1,2.1,22.9,18.7
30371,2017,8,9,2,30,190,2.6,2.6,22.9,18.6
30372,2017,8,9,2,40,190,3.1,3.1,23.0,18.3
30373,2017,8,9,2,50,200,3.1,3.1,23.2,17.7
30374,2017,8,9,3,0,190,3.6,3.6,23.4,16.4
30375,2017,8,9,3,10,190,3.1,3.1,23.3,17.1
30376,2017,8,9,3,20,190,2.6,2.6,23.4,16.7
30377,2017,8,9,3,30,200,2.1,2.1,23.3,16.7
30378,2017,8,9,3,40,230,1.5,1.5,23.2,17.5
30379,2017,8,9,3,50,220,1.5,2.1,23.4,16.8
30380,2017,8,9,4,0,220,1.5,1.5,23.4,17.0
30381,2017,8,9,4,10,210,2.1,2.1,23.6,16.3
30382,2017,8,9,4,20,200,2.6,2.6,23.9,15.5
30383,2017,8,9,4,30,200,2.1,2.1,23.9,15.5
30384,2017,8,9,4,40,190,2.1,2.1,23.8,15.7
30385,2017,8,9,4,50,200,2.1,2.1,24.3,13.5
30386,2017,8,9,5,0,200,2.1,2.1,24.5,13.3
30387,2017,8,9,5,10,200,2.1,2.1,24.3,13.5
30388,2017,8,9,5,20,210,2.1,2.1,24.2,14.3
30389,2017,8,9,5,30,220,1.5,1.5,24.3,13.9
30390,2017,8,9,5,40,260,0.5,1.0,24.3,13.8
30391,2017,8,9,5,50,0,0.0,0.0,24.2,14.0
30392,2017,8,9,6,0,310,0.5,0.5,24.0,14.2
30393,2017,8,9,6,10,300,2.1,2.1,23.6,15.8
30394,2017,8,9,6,20,290,2.6,3.1,23.7,14.4
30395,2017,8,9,6,30,290,2.6,3.1,23.9,13.5
30396,2017,8,9,6,40,280,2.1,2.1,23.7,13.7
30397,2017,8,9,6,50,290,2.1,2.1,23.0,16.9
30398,2017,8,9,7,0,290,2.6,2.6,23.3,15.3
30399,2017,8,9,7,10,290,2.6,3.1,23.0,15.7
30400,2017,8,9,7,20,290,2.6,3.1,23.7,13.4
30401,2017,8,9,7,30,280,3.1,3.1,23.5,13.4
30402,2017,8,9,7,40,280,3.1,3.6,23.3,14.4
30403,2017,8,9,7,50,290,3.6,3.6,22.9,14.6
30404,2017,8,9,8,0,280,3.1,3.6,22.7,14.9
30405,2017,8,9,8,10,290,3.1,3.6,22.5,15.3
30406,2017,8,9,8,20,290,3.1,3.1,22.3,15.8
30407,2017,8,9,8,30,290,3.1,3.6,22.4,15.2
30408,2017,8,9,8,40,300,3.1,3.1,22.5,14.6
30409,2017,8,9,8,50,300,2.6,3.1,22.8,14.5
30410,2017,8,9,9,0,300,2.6,3.1,22.6,14.9
30411,2017,8,9,9,10,300,3.1,3.6,22.6,14.2
30412,2017,8,9,9,20,300,3.6,3.6,22.5,14.8
30413,2017,8,9,9,30,290,3.6,3.6,22.4,14.9
30414,2017,8,9,9,40,300,3.1,3.6,22.2,15.1
30415,2017,8,9,9,50,290,3.6,3.6,22.2,14.9
30416,2017,8,9,10,0,300,3.6,4.1,22.2,14.4
30417,2017,8,9,10,10,300,3.6,3.6,22.2,14.5
30418,2017,8,9,10,20,300,3.6,3.6,22.1,14.1
30419,2017,8,9,10,30,290,3.1,3.6,21.9,14.5
30420,2017,8,9,10,40,290,3.1,3.6,21.9,14.1
30421,2017,8,9,10,50,290,3.1,3.1,21.9,14.6
30422,2017,8,9,11,0,300,2.6,3.1,21.9,14.3
30423,2017,8,9,11,10,290,2.6,3.1,21.7,15.0
30424,2017,8,9,11,20,290,2.6,3.1,21.7,14.6
30425,2017,8,9,11,30,290,3.1,3.1,21.7,14.2
30426,2017,8,9,11,40,300,3.1,3.1,21.7,14.0
30427,2017,8,9,11,50,300,2.6,3.1,21.7,14.1
30428,2017,8,9,12,0,300,2.1,2.6,21.6,14.3
30429,2017,8,9,12,10,310,2.1,2.1,21.5,14.5
30430,2017,8,9,12,20,290,2.1,2.6,21.5,14.4
30431,2017,8,9,12,30,290,2.1,2.6,21.6,14.3
30432,2017,8,9,12,40,320,1.0,1.0,21.5,14.4
30433,2017,8,9,12,50,300,0.5,1.0,21.6,14.6
30434,2017,8,9,13,0,270,0.0,0.5,21.9,15.0
30435,2017,8,9,13,10,190,0.5,1.0,22.7,15.1
30436,2017,8,9,13,20,250,0.5,1.0,22.2,14.9
30437,2017,8,9,13,30,260,0.0,0.5,22.5,14.9
30438,2017,8,9,13,40,0,0.0,0.0,22.8,14.7
30439,2017,8,9,13,50,280,1.0,1.0,22.4,14.4
30440,2017,8,9,14,0,300,0.5,0.5,22.6,14.5
30441,2017,8,9,14,10,130,1.0,1.5,23.7,15.4
30442,2017,8,9,14,20,190,1.0,1.5,24.6,15.4
30443,2017,8,10,17,30,200,7.7,8.8,25.6,16.3
30444,2017,8,10,18,0,190,5.1,6.7,26.4,15.7
30445,2017,8,10,18,10,190,5.7,6.2,26.0,16.5
30446,2017,8,10,18,20,210,7.2,7.7,26.7,15.1
30447,2017,8,10,18,30,190,5.1,5.7,26.4,15.6
30448,2017,8,10,18,40,190,5.7,6.2,26.7,16.0
30449,2017,8,10,18,50,200,5.1,6.7,26.4,16.1
30450,2017,8,10,19,0,200,6.2,7.7,26.6,16.4
30451,2017,8,10,19,10,200,6.2,7.2,27.1,16.4
30452,2017,8,10,19,20,190,5.1,5.7,27.1,15.7
30453,2017,8,10,19,30,200,5.7,6.7,26.9,16.5
30454,2017,8,10,19,40,200,4.1,5.1,27.1,16.5
30455,2017,8,10,19,50,200,6.7,8.2,27.2,16.7
30456,2017,8,10,20,0,220,7.2,8.2,27.3,16.1
30457,2017,8,10,20,10,200,6.2,7.2,26.8,17.5
30458,2017,8,10,20,20,190,7.2,8.2,27.1,16.5
30459,2017,8,10,20,30,190,5.1,5.7,26.7,17.7
30460,2017,8,10,20,40,200,5.1,6.2,26.8,17.4
30461,2017,8,10,20,50,200,5.7,7.7,27.0,17.1
30462,2017,8,10,21,0,200,6.7,7.7,27.5,16.3
30463,2017,8,10,21,10,200,5.7,6.7,26.9,17.6
30464,2017,8,10,21,20,200,8.2,10.3,27.4,17.0
30465,2017,8,10,21,30,210,7.2,8.2,27.1,17.1
30466,2017,8,10,22,0,200,6.7,7.7,27.1,17.9
30467,2017,8,10,22,10,200,8.2,9.3,27.3,17.3
30468,2017,8,10,22,20,200,9.3,10.3,27.0,18.0
30469,2017,8,10,22,30,190,0.8,11.8,27.0,17.9
30470,2017,8,10,22,40,210,0.8,11.8,27.3,17.5
30471,2017,8,10,22,50,210,9.8,11.3,26.7,18.3
30472,2017,8,10,23,0,210,1.8,12.9,27.3,17.5
30473,2017,8,10,23,10,210,0.8,12.4,27.4,17.3
30474,2017,8,10,23,20,200,1.8,12.9,27.4,17.4
30475,2017,8,10,23,30,210,0.3,10.8,27.2,17.7
30476,2017,8,10,23,40,210,0.3,11.3,27.2,17.8
30477,2017,8,10,23,50,220,0.3,11.8,27.4,17.5
30478,2017,8,11,0,0,260,6.2,11.3,27.4,17.8
30479,2017,8,11,0,10,350,9.8,10.8,22.3,18.2
30480,2017,8,11,0,20,330,8.2,10.3,21.2,19.5
30481,2017,8,11,0,30,10,1.3,13.4,999.0,19.1
30482,2017,8,11,0,40,30,5.7,6.7,20.5,19.7
30483,2017,8,11,0,50,80,1.5,2.1,22.8,17.5
30484,2017,8,11,1,0,120,1.5,2.1,22.8,18.0
30485,2017,8,11,1,10,170,0.5,1.0,22.7,18.0
30486,2017,8,11,1,20,220,1.0,1.0,23.2,17.8
30487,2017,8,11,1,30,200,1.5,1.5,23.2,18.1
30488,2017,8,11,1,40,170,1.0,1.5,23.0,18.3
30489,2017,8,11,1,50,150,3.1,3.1,22.9,19.1
30490,2017,8,11,2,0,150,4.1,4.6,22.7,19.8
30491,2017,8,11,2,10,150,3.6,3.6,22.7,19.8
30492,2017,8,11,2,20,150,3.6,4.1,22.7,20.2
30493,2017,8,11,2,30,160,4.1,4.6,22.7,20.4
30494,2017,8,11,2,40,160,5.1,6.2,22.7,20.5
30495,2017,8,11,2,50,170,5.7,6.2,22.8,20.6
30496,2017,8,11,3,0,190,4.6,5.1,22.9,20.6
30497,2017,8,11,3,10,180,3.6,4.6,23.0,20.4
30498,2017,8,11,3,20,180,3.1,3.6,23.2,20.5
30499,2017,8,11,3,30,190,3.6,4.1,23.8,20.3
30500,2017,8,11,3,40,260,5.1,7.7,25.1,19.4
30501,2017,8,11,3,50,290,6.2,6.7,24.0,19.3
30502,2017,8,11,4,0,290,5.7,6.2,23.5,19.4
30503,2017,8,11,4,10,280,4.6,5.7,23.2,19.7
30504,2017,8,11,4,20,270,3.6,4.1,23.1,19.6
30505,2017,8,11,4,30,280,3.6,4.1,23.0,19.6
30506,2017,8,11,4,40,280,4.1,4.1,23.1,19.3
30507,2017,8,11,4,50,270,5.7,6.7,23.6,17.7
30508,2017,8,11,5,0,270,7.2,8.2,23.9,16.5
30509,2017,8,11,5,10,270,7.7,8.8,23.7,16.5
30510,2017,8,11,5,20,260,7.7,8.2,23.6,16.3
30511,2017,8,11,5,30,250,7.2,8.2,23.6,16.0
30512,2017,8,11,5,40,250,7.2,8.2,23.6,15.8
30513,2017,8,11,5,50,250,6.7,7.2,23.7,15.9
30514,2017,8,11,6,0,250,7.7,9.3,23.9,15.8
30515,2017,8,11,6,10,260,6.7,7.2,23.5,16.0
30516,2017,8,11,6,20,260,6.7,7.2,23.4,15.8
30517,2017,8,11,6,30,260,7.2,8.2,23.2,16.0
30518,2017,8,11,6,40,260,7.2,8.2,23.3,15.5
30519,2017,8,11,6,50,260,6.2,6.7,23.1,16.0
30520,2017,8,11,7,0,260,7.7,9.3,23.1,16.2
30521,2017,8,11,7,10,250,7.2,7.7,23.0,16.3
30522,2017,8,11,7,20,250,7.7,8.8,22.7,16.1
30523,2017,8,11,7,30,250,7.7,8.8,22.5,16.2
30524,2017,8,11,7,40,270,6.7,7.2,22.4,16.3
30525,2017,8,11,7,50,260,6.2,7.2,22.3,16.5
30526,2017,8,11,8,0,260,6.7,7.2,22.2,16.8
30527,2017,8,11,8,10,250,7.2,7.7,22.1,16.8
30528,2017,8,11,8,20,270,6.7,7.2,22.0,16.8
30529,2017,8,11,8,30,270,6.7,7.2,21.9,17.0
30530,2017,8,11,8,40,280,7.2,8.8,21.8,17.0
30531,2017,8,11,8,50,270,7.7,8.8,21.5,17.1
30532,2017,8,11,9,0,270,7.2,7.7,21.5,17.2
30533,2017,8,11,9,10,270,7.2,7.7,21.4,17.2
30534,2017,8,11,9,20,270,6.7,7.7,21.4,17.2
30535,2017,8,11,9,30,270,6.2,7.2,21.3,17.2
30536,2017,8,11,9,40,270,6.2,7.2,21.3,17.4
30537,2017,8,11,9,50,270,6.2,6.7,21.2,17.4
30538,2017,8,11,10,0,260,6.2,7.2,21.1,17.2
30539,2017,8,11,10,10,270,6.7,7.2,21.0,17.1
30540,2017,8,11,10,20,270,5.7,6.2,20.9,17.2
30541,2017,8,11,10,30,270,5.7,6.2,20.9,17.3
30542,2017,8,11,10,40,260,4.6,5.1,20.9,17.2
30543,2017,8,11,10,50,270,3.6,4.1,21.0,17.5
30544,2017,8,11,11,0,270,4.6,4.6,21.0,17.2
30545,2017,8,11,11,10,270,5.1,5.7,21.0,17.2
30546,2017,8,11,11,20,280,5.1,5.7,21.0,17.1
30547,2017,8,11,11,30,280,5.7,6.2,20.9,17.2
30548,2017,8,11,11,40,280,5.7,6.7,20.8,17.1
30549,2017,8,11,11,50,270,5.7,6.2,20.9,17.4
30550,2017,8,11,12,0,280,5.1,5.7,21.0,17.2
30551,2017,8,11,12,10,280,5.7,6.7,20.9,17.2
30552,2017,8,11,12,20,260,4.6,5.7,20.8,17.3
30553,2017,8,11,12,30,260,5.7,6.7,21.0,17.3
30554,2017,8,11,12,40,260,5.7,6.2,20.9,17.1
30555,2017,8,11,12,50,280,6.2,6.7,20.9,17.1
30556,2017,8,11,13,0,280,5.1,5.7,21.0,17.1
30557,2017,8,11,13,10,270,5.7,6.2,20.9,17.3
30558,2017,8,11,13,20,270,5.7,6.2,20.9,17.0
30559,2017,8,11,13,30,270,4.6,5.1,21.0,17.1
30560,2017,8,11,13,40,280,4.6,4.6,21.1,17.0
30561,2017,8,11,13,50,280,3.1,3.6,21.2,17.0
30562,2017,8,11,14,0,290,3.1,3.6,21.3,17.4
30563,2017,8,11,14,10,270,4.1,4.6,21.5,17.1
30564,2017,8,11,14,20,270,4.1,4.6,21.7,16.9
30565,2017,8,11,14,30,280,3.1,3.6,21.9,17.0
30566,2017,8,11,14,40,270,3.1,3.6,22.2,17.2
30567,2017,8,11,14,50,280,2.6,3.6,22.3,16.8
30568,2017,8,11,15,0,280,2.6,2.6,22.5,16.5
30569,2017,8,11,15,10,260,2.6,3.1,22.7,16.4
30570,2017,8,11,15,20,290,3.6,4.1,22.9,16.0
30571,2017,8,11,15,30,270,4.6,5.1,23.1,15.8
30572,2017,8,11,15,40,290,4.1,4.1,23.0,15.6
30573,2017,8,11,15,50,300,4.1,5.7,23.0,16.1
30574,2017,8,11,16,0,300,3.6,4.1,23.1,15.8
30575,2017,8,11,16,10,290,5.1,5.7,23.1,15.6
30576,2017,8,11,16,20,280,5.1,5.7,23.3,15.4
30577,2017,8,11,16,30,290,4.6,5.1,23.3,16.3
30578,2017,8,11,16,40,290,6.2,7.2,23.2,16.3
30579,2017,8,11,16,50,280,3.1,3.6,23.4,15.7
30580,2017,8,11,17,0,310,2.6,2.6,23.5,15.8
30581,2017,8,11,17,10,310,4.6,5.1,23.4,15.6
30582,2017,8,11,17,20,310,4.1,4.6,23.5,16.0
30583,2017,8,11,18,0,320,7.2,7.7,23.3,15.5
30584,2017,8,11,18,10,310,5.7,6.2,23.3,15.6
30585,2017,8,11,18,20,340,4.1,4.6,23.4,16.0
30586,2017,8,11,18,30,360,7.7,8.2,22.4,16.8
30587,2017,8,11,19,0,10,6.7,7.2,22.3,16.6
30588,2017,8,11,19,10,360,6.7,7.2,22.5,16.7
30589,2017,8,11,19,20,10,6.2,6.7,22.4,16.5
30590,2017,8,11,19,30,10,6.7,6.7,22.2,17.2
30591,2017,8,11,19,40,10,6.7,7.2,22.1,17.2
30592,2017,8,11,19,50,20,7.7,8.2,22.0,16.9
30593,2017,8,11,20,0,10,7.7,8.2,22.2,16.6
30594,2017,8,11,20,10,20,7.2,7.7,21.8,18.4
30595,2017,8,11,20,20,360,7.7,8.8,21.7,17.7
30596,2017,8,11,20,30,10,8.2,8.2,21.5,18.1
30597,2017,8,11,20,40,10,7.2,7.7,21.7,17.6
30598,2017,8,11,20,50,10,7.7,8.2,21.7,18.0
30599,2017,8,11,21,0,10,6.7,7.2,21.7,17.9
30600,2017,8,11,21,10,20,6.2,7.2,21.5,18.2
30601,2017,8,11,21,20,20,7.2,7.7,21.4,18.0
30602,2017,8,11,21,30,10,6.7,7.7,21.4,18.2
30603,2017,8,11,21,40,10,6.7,7.2,21.3,18.1
30604,2017,8,11,21,50,20,5.7,6.2,21.4,18.0
30605,2017,8,11,22,0,10,6.2,6.7,21.5,18.0
30606,2017,8,11,22,10,20,6.2,6.7,21.5,18.0
30607,2017,8,11,22,20,10,7.2,7.7,21.7,17.6
30608,2017,8,11,22,30,20,5.7,6.2,21.6,18.0
30609,2017,8,11,22,40,20,6.2,6.7,21.4,17.8
30610,2017,8,11,22,50,20,6.7,7.2,21.3,17.8
30611,2017,8,11,23,0,30,6.7,7.2,21.1,18.0
30612,2017,8,11,23,10,10,6.2,6.7,21.3,17.8
30613,2017,8,11,23,20,20,5.7,6.7,21.3,17.4
30614,2017,8,11,23,30,10,6.2,6.7,21.2,17.2
30615,2017,8,11,23,40,10,5.7,6.2,21.2,17.7
30616,2017,8,11,23,50,10,6.2,6.7,21.2,17.5
30617,2017,8,12,0,0,10,5.1,5.7,21.3,17.4
30618,2017,8,12,0,10,360,6.2,6.7,21.2,17.4
30619,2017,8,12,0,20,10,5.1,5.7,21.3,17.4
30620,2017,8,12,0,30,10,5.7,6.2,21.3,17.4
30621,2017,8,12,0,40,10,5.1,5.7,21.3,17.4
30622,2017,8,12,0,50,360,5.1,5.7,21.3,17.1
30623,2017,8,12,1,0,360,5.1,5.7,21.3,17.2
30624,2017,8,12,1,10,350,5.1,5.7,21.4,17.0
30625,2017,8,12,1,20,360,4.1,5.1,21.4,17.3
30626,2017,8,12,1,30,360,4.6,5.1,21.4,17.0
30627,2017,8,12,1,40,10,4.1,4.6,21.3,17.0
30628,2017,8,12,1,50,20,5.1,5.1,21.2,17.3
30629,2017,8,12,2,0,10,4.1,4.6,21.2,17.3
30630,2017,8,12,2,10,10,4.1,4.6,21.2,17.3
30631,2017,8,12,2,20,360,4.1,4.6,21.3,16.8
30632,2017,8,12,2,30,360,4.1,4.6,21.3,17.3
30633,2017,8,12,2,40,350,4.1,4.1,21.3,17.0
30634,2017,8,12,2,50,360,4.1,4.6,21.2,17.4
30635,2017,8,12,3,0,350,4.6,5.1,21.2,17.4
30636,2017,8,12,3,10,340,4.1,5.1,21.1,17.2
30637,2017,8,12,3,20,330,4.6,4.6,21.1,17.2
30638,2017,8,12,3,30,340,4.6,5.1,21.1,17.0
30639,2017,8,12,3,40,330,5.1,6.2,21.0,16.9
30640,2017,8,12,3,50,340,4.1,5.1,21.1,17.2
30641,2017,8,12,4,0,320,6.7,7.2,21.0,16.1
30642,2017,8,12,4,10,330,7.2,7.7,21.0,16.2
30643,2017,8,12,4,20,330,6.7,7.7,21.0,16.2
30644,2017,8,12,4,30,330,6.7,7.2,20.9,16.4
30645,2017,8,12,4,40,320,5.7,6.2,20.8,16.7
30646,2017,8,12,4,50,320,6.7,7.2,20.7,16.4
30647,2017,8,12,5,0,320,6.7,7.7,20.5,16.3
30648,2017,8,12,5,10,320,7.2,7.7,20.4,16.2
30649,2017,8,12,5,20,320,6.7,7.2,20.4,16.3
30650,2017,8,12,5,30,320,6.7,7.2,20.3,16.2
30651,2017,8,12,5,40,320,6.2,7.2,20.2,16.1
30652,2017,8,12,5,50,320,5.7,6.2,20.3,16.2
30653,2017,8,12,6,0,320,5.7,6.2,20.3,16.2
30654,2017,8,12,6,10,320,5.1,5.7,20.2,16.2
30655,2017,8,12,6,20,310,4.6,5.1,20.1,16.2
30656,2017,8,12,6,30,320,5.1,5.7,20.1,16.2
30657,2017,8,12,6,40,310,5.7,6.2,20.0,16.0
30658,2017,8,12,6,50,320,5.1,5.7,19.9,15.9
30659,2017,8,12,7,0,310,5.7,6.7,19.9,16.0
30660,2017,8,12,7,10,310,5.1,5.7,19.7,15.9
30661,2017,8,12,7,20,310,5.7,6.2,19.6,15.6
30662,2017,8,12,7,30,320,5.1,6.2,19.7,15.9
30663,2017,8,12,7,40,310,4.6,5.7,19.6,15.7
30664,2017,8,12,7,50,310,5.1,6.2,19.5,15.6
30665,2017,8,12,8,0,310,5.1,5.7,19.4,15.8
30666,2017,8,12,8,10,310,5.1,6.2,19.2,15.5
30667,2017,8,12,8,20,320,5.1,6.2,19.2,15.6
30668,2017,8,12,8,30,310,5.1,5.7,19.2,15.6
30669,2017,8,12,8,40,310,5.7,6.7,19.1,15.4
30670,2017,8,12,8,50,310,5.7,6.2,19.0,15.2
30671,2017,8,12,9,0,320,5.1,6.2,19.0,15.4
30672,2017,8,12,9,10,320,5.7,6.7,18.9,15.5
30673,2017,8,12,9,20,310,5.7,6.2,18.9,15.3
30674,2017,8,12,9,30,310,5.7,6.7,18.8,15.2
30675,2017,8,12,9,40,310,5.7,6.2,18.7,15.3
30676,2017,8,12,9,50,310,6.7,7.2,18.6,15.0
30677,2017,8,12,10,0,310,6.2,6.7,18.5,15.1
30678,2017,8,12,10,10,310,6.2,6.7,18.5,15.4
30679,2017,8,12,10,20,310,6.2,7.2,18.5,15.1
30680,2017,8,12,10,30,310,5.7,6.2,18.5,15.3
30681,2017,8,12,10,40,310,5.7,6.7,18.6,15.3
30682,2017,8,12,10,50,310,5.7,6.2,18.5,15.2
30683,2017,8,12,11,0,310,5.1,5.7,18.4,15.2
30684,2017,8,12,11,10,310,5.7,6.2,18.3,15.2
30685,2017,8,12,11,20,310,6.2,6.7,18.1,15.0
30686,2017,8,12,11,30,310,5.7,6.7,18.1,15.0
30687,2017,8,12,11,40,320,5.7,6.2,18.1,15.2
30688,2017,8,12,11,50,320,5.7,6.2,18.2,15.0
30689,2017,8,12,12,0,320,5.7,6.7,18.2,15.2
30690,2017,8,12,12,10,320,6.2,6.7,18.3,15.0
30691,2017,8,12,12,20,320,6.7,6.7,18.2,14.9
30692,2017,8,12,12,30,320,6.2,6.7,18.2,15.0
30693,2017,8,12,12,40,320,6.7,7.7,18.0,15.1
30694,2017,8,12,12,50,330,6.7,7.7,18.0,15.0
30695,2017,8,12,13,0,330,7.2,8.2,18.0,15.1
30696,2017,8,12,13,10,330,6.7,7.7,17.9,14.9
30697,2017,8,12,13,20,340,7.2,8.2,18.1,15.2
30698,2017,8,12,13,30,330,6.7,7.7,18.1,15.0
30699,2017,8,12,13,40,330,7.2,8.2,18.2,14.7
30700,2017,8,12,13,50,330,7.2,7.7,18.3,14.9
30701,2017,8,12,14,0,330,7.2,7.7,18.4,14.2
30702,2017,8,12,14,10,340,7.7,8.2,18.4,14.4
30703,2017,8,12,14,20,340,7.2,8.2,18.3,14.6
30704,2017,8,12,14,30,330,7.2,8.8,18.3,14.5
30705,2017,8,12,14,40,340,8.2,8.8,18.2,14.7
30706,2017,8,12,14,50,340,8.2,8.8,18.1,14.4
30707,2017,8,12,15,0,330,7.7,9.3,18.2,14.4
30708,2017,8,12,15,10,340,8.8,9.3,18.3,14.5
30709,2017,8,12,15,20,340,8.2,8.8,18.3,14.4
30710,2017,8,12,15,30,330,8.8,10.3,18.4,14.4
30711,2017,8,12,15,40,330,8.2,9.8,18.5,14.5
30712,2017,8,12,15,50,330,7.2,8.2,18.5,14.5
30713,2017,8,12,16,0,330,7.2,7.7,18.8,14.2
30714,2017,8,12,16,10,330,6.7,7.2,18.9,14.6
30715,2017,8,12,16,20,340,7.2,8.2,18.8,14.7
30716,2017,8,12,16,30,340,7.2,8.2,18.7,14.8
30717,2017,8,12,16,40,340,8.8,9.3,18.8,14.5
30718,2017,8,12,16,50,330,6.7,8.2,19.0,14.8
30719,2017,8,12,17,0,330,7.2,8.2,19.1,14.7
30720,2017,8,12,17,10,330,7.7,8.8,19.3,14.2
30721,2017,8,12,17,20,330,7.7,8.8,19.3,14.6
30722,2017,8,12,17,30,330,8.2,9.3,19.2,14.6
30723,2017,8,12,17,40,340,7.7,8.8,19.3,14.7
30724,2017,8,12,17,50,330,7.7,8.8,19.3,14.8
30725,2017,8,12,18,0,340,6.2,7.2,19.3,14.9
30726,2017,8,12,18,10,340,6.7,7.7,19.3,14.9
30727,2017,8,12,18,20,350,6.2,7.2,19.5,14.6
30728,2017,8,12,18,30,350,6.7,7.7,19.7,14.9
30729,2017,8,12,18,40,350,6.7,7.7,19.8,15.6
30730,2017,8,12,18,50,340,7.2,7.7,19.8,15.4
30731,2017,8,12,19,0,350,7.2,8.2,20.1,14.2
30732,2017,8,12,19,10,350,8.2,8.8,20.1,14.3
30733,2017,8,12,19,20,350,7.7,8.2,20.3,14.3
30734,2017,8,12,19,30,350,7.7,8.8,20.4,13.2
30735,2017,8,12,19,40,350,7.2,8.2,20.4,14.2
30736,2017,8,12,19,50,360,7.2,7.7,20.3,13.7
30737,2017,8,12,20,0,350,7.2,8.2,20.4,14.0
30738,2017,8,12,20,10,350,6.7,7.7,20.5,14.2
30739,2017,8,12,20,20,350,6.2,7.2,20.5,14.0
30740,2017,8,12,20,30,350,6.2,7.2,20.6,13.6
30741,2017,8,12,20,40,360,6.7,7.2,20.6,13.6
30742,2017,8,12,20,50,360,6.7,7.7,20.5,13.8
30743,2017,8,12,21,0,360,6.2,6.7,20.5,13.7
30744,2017,8,12,21,10,360,5.1,5.7,20.5,14.3
30745,2017,8,12,21,20,10,5.7,6.2,20.5,14.2
30746,2017,8,12,21,30,10,5.1,5.7,20.6,14.0
30747,2017,8,12,21,40,360,5.1,5.7,20.6,14.2
30748,2017,8,12,21,50,10,5.1,5.7,20.5,14.5
30749,2017,8,12,22,0,360,5.7,6.2,20.6,14.0
30750,2017,8,12,22,10,10,5.1,5.7,20.6,14.1
30751,2017,8,12,22,20,20,4.6,5.1,20.6,14.4
30752,2017,8,12,22,30,20,4.6,5.1,20.7,14.9
30753,2017,8,12,22,40,20,4.6,5.1,20.7,14.4
30754,2017,8,12,22,50,30,4.1,4.6,20.7,14.7
30755,2017,8,12,23,0,20,4.1,4.1,20.8,14.8
30756,2017,8,12,23,10,30,4.1,4.6,20.7,14.5
30757,2017,8,12,23,20,10,4.6,4.6,20.8,14.4
30758,2017,8,12,23,30,30,4.1,4.6,20.8,14.5
30759,2017,8,12,23,40,20,3.6,4.6,20.9,14.6
30760,2017,8,12,23,50,40,3.6,3.6,20.9,14.6
30761,2017,8,13,0,0,30,3.1,3.6,20.9,14.8
30762,2017,8,13,0,10,20,3.1,3.6,21.0,14.5
30763,2017,8,13,0,20,30,3.6,3.6,21.0,14.3
30764,2017,8,13,0,30,20,3.1,3.6,20.9,14.1
30765,2017,8,13,0,40,20,3.1,3.6,20.9,14.3
30766,2017,8,13,0,50,30,3.6,4.1,20.9,13.9
30767,2017,8,13,1,0,40,4.1,4.6,20.9,13.9
30768,2017,8,13,1,10,40,4.1,4.6,20.9,14.2
30769,2017,8,13,1,20,30,4.1,4.6,21.0,14.0
30770,2017,8,13,1,30,30,4.1,4.6,20.9,13.8
30771,2017,8,13,1,40,30,4.1,4.6,20.9,13.8
30772,2017,8,13,1,50,40,4.1,4.1,21.0,13.9
30773,2017,8,13,2,0,40,3.1,3.6,21.0,14.6
30774,2017,8,13,2,10,40,3.6,4.1,21.1,13.5
30775,2017,8,13,2,20,50,3.1,3.6,21.1,13.9
30776,2017,8,13,2,30,50,3.1,3.6,21.0,14.3
30777,2017,8,13,2,40,40,2.6,2.6,21.1,14.4
30778,2017,8,13,2,50,40,2.6,3.1,21.1,13.8
30779,2017,8,13,3,0,50,2.1,2.6,21.1,14.0
30780,2017,8,13,3,10,40,2.1,2.6,21.2,13.9
30781,2017,8,13,3,20,40,2.1,2.1,21.1,13.8
30782,2017,8,13,3,30,50,1.5,2.1,21.1,13.9
30783,2017,8,13,3,40,40,1.5,2.1,21.1,13.9
30784,2017,8,13,3,50,30,0.5,1.0,21.1,14.2
30785,2017,8,13,4,0,40,1.0,1.5,21.1,13.8
30786,2017,8,13,4,10,40,1.5,1.5,21.1,14.1
30787,2017,8,13,4,20,20,1.5,1.5,21.1,14.0
30788,2017,8,13,4,30,40,1.0,1.5,21.1,13.8
30789,2017,8,13,4,40,30,2.1,2.1,21.1,13.7
30790,2017,8,13,4,50,30,1.5,2.1,21.1,13.6
30791,2017,8,13,5,0,50,1.5,2.1,21.1,14.0
30792,2017,8,13,5,10,40,1.5,2.1,21.1,14.1
30793,2017,8,13,5,20,60,1.5,2.1,21.0,13.9
30794,2017,8,13,5,30,80,0.5,1.0,21.0,14.0
30795,2017,8,13,5,40,50,1.0,1.0,21.1,14.0
30796,2017,8,13,5,50,130,0.0,0.5,20.8,14.0
30797,2017,8,13,6,0,0,0.0,0.0,20.5,14.0
30798,2017,8,13,6,10,180,0.0,0.5,20.9,13.9
30799,2017,8,13,6,20,220,0.0,0.5,21.0,14.3
30800,2017,8,13,6,30,240,1.0,1.0,21.0,14.1
30801,2017,8,13,6,40,0,0.0,0.0,21.0,14.2
30802,2017,8,13,6,50,240,0.5,0.5,21.0,13.9
30803,2017,8,13,7,0,240,0.0,0.5,21.0,13.8
