YYYY,MM,DD,hh,mm,WD,WSP,D GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2006,10,1,8,0,200,4.6,5.1,99,99,99,999,9999,14.5,999,999,99,99
2006,10,1,9,0,250,2.1,2.6,99,99,99,999,9999,15.4,999,999,99,99
2006,10,1,10,0,260,6.7,7.7,99,99,99,999,9999,14.2,999,999,99,99
2006,10,1,13,0,270,5.1,5.1,99,99,99,999,9999,13.5,999,999,99,99
2006,10,1,14,0,260,4.1,4.1,99,99,99,999,9999,13.9,999,999,99,99
2006,10,1,15,0,270,3.1,3.6,99,99,99,999,9999,15.1,999,999,99,99
2006,10,1,16,0,70,1,1.5,99,99,99,999,9999,15.9,999,999,99,99
2006,10,1,17,0,110,3.1,3.6,99,99,99,999,9999,16.1,999,999,99,99
2006,10,1,18,0,90,4.6,5.7,99,99,99,999,9999,16.5,999,999,99,99
2006,10,1,19,0,100,5.1,5.7,99,99,99,999,9999,16.9,999,999,99,99
2006,10,1,20,0,90,5.7,6.2,99,99,99,999,9999,17.1,999,999,99,99
2006,10,1,21,0,90,6.2,7.7,99,99,99,999,9999,17.3,999,999,99,99
2006,10,1,22,0,90,7.7,8.2,99,99,99,999,9999,17.5,999,999,99,99
2006,10,2,0,0,100,8.2,8.8,99,99,99,999,9999,17.6,999,999,99,99
2006,10,2,1,0,110,8.8,10.3,99,99,99,999,9999,18.1,999,999,99,99
2006,10,2,4,0,130,11.3,13.4,99,99,99,999,9999,19.1,999,999,99,99
2006,10,2,5,0,190,5.7,7.2,99,99,99,999,9999,21.8,999,999,99,99
2006,10,2,6,0,10,6.7,9.3,99,99,99,999,9999,21.6,999,999,99,99
2006,10,2,7,0,110,6.7,7.7,99,99,99,999,9999,21.4,999,999,99,99
2006,10,2,8,0,140,10.8,12.4,99,99,99,999,9999,19.1,999,999,99,99
2006,10,2,9,0,170,11.3,12.9,99,99,99,999,9999,19.9,999,999,99,99
2006,10,2,10,0,190,12.4,15.4,99,99,99,999,9999,19.3,999,999,99,99
2006,10,2,12,0,210,14.9,17,99,99,99,999,9999,19.1,999,999,99,99
2006,10,2,13,0,210,13.9,17.5,99,99,99,999,9999,19.4,999,999,99,99
2006,10,2,14,0,120,3.6,4.6,99,99,99,999,9999,19.6,999,999,99,99
2006,10,2,16,0,120,11.3,12.9,99,99,99,999,9999,18.5,999,999,99,99
2006,10,2,18,0,130,12.4,13.4,99,99,99,999,9999,19.6,999,999,99,99
2006,10,2,20,0,150,11.3,16,99,99,99,999,9999,20,999,999,99,99
2006,10,2,21,0,160,11.3,13.4,99,99,99,999,9999,18.9,999,999,99,99
2006,10,2,22,0,160,9.3,10.3,99,99,99,999,9999,19.2,999,999,99,99
2006,10,2,23,0,150,6.7,8.2,99,99,99,999,9999,19.3,999,999,99,99
2006,10,3,0,0,180,16.5,18.5,99,99,99,999,9999,22.2,999,999,99,99
2006,10,3,1,0,200,11.8,13.4,99,99,99,999,9999,23.4,999,999,99,99
2006,10,3,5,0,80,9.3,11.8,99,99,99,999,9999,17,999,999,99,99
2006,10,3,6,0,130,12.9,14.9,99,99,99,999,9999,17,999,999,99,99
2006,10,3,7,0,190,12.9,14.9,99,99,99,999,9999,17.4,999,999,99,99
2006,10,3,8,0,300,2.6,5.7,99,99,99,999,9999,18.4,999,999,99,99
2006,10,3,9,0,210,5.1,5.7,99,99,99,999,9999,17.9,999,999,99,99
2006,10,3,10,0,170,2.6,3.6,99,99,99,999,9999,17.5,999,999,99,99
2006,10,3,11,0,150,2.1,3.1,99,99,99,999,9999,17.4,999,999,99,99
2006,10,3,12,0,140,3.6,4.1,99,99,99,999,9999,17.1,999,999,99,99
2006,10,3,13,0,150,3.1,3.6,99,99,99,999,9999,17.7,999,999,99,99
2006,10,3,14,0,140,3.6,4.1,99,99,99,999,9999,18.1,999,999,99,99
2006,10,3,15,0,150,4.1,5.1,99,99,99,999,9999,17.9,999,999,99,99
2006,10,3,16,0,140,5.7,6.7,99,99,99,999,9999,18.2,999,999,99,99
2006,10,3,17,0,110,5.7,6.2,99,99,99,999,9999,18.2,999,999,99,99
2006,10,3,18,0,90,5.7,6.2,99,99,99,999,9999,18.2,999,999,99,99
2006,10,3,19,0,90,7.2,7.7,99,99,99,999,9999,18.1,999,999,99,99
2006,10,3,20,0,100,8.2,8.8,99,99,99,999,9999,18.7,999,999,99,99
2006,10,3,21,0,100,8.2,9.3,99,99,99,999,9999,19.6,999,999,99,99
2006,10,3,22,0,120,7.2,8.8,99,99,99,999,9999,20.5,999,999,99,99
2006,10,3,23,0,120,9.3,10.3,99,99,99,999,9999,21.7,999,999,99,99
2006,10,4,1,0,160,6.7,8.8,99,99,99,999,9999,22,999,999,99,99
2006,10,4,2,0,170,8.2,9.3,99,99,99,999,9999,22,999,999,99,99
2006,10,4,4,0,200,13.4,16,99,99,99,999,9999,25.3,999,999,99,99
2006,10,4,6,0,200,13.9,17.5,99,99,99,999,9999,24.5,999,999,99,99
2006,10,4,8,0,210,12.9,15.4,99,99,99,999,9999,24,999,999,99,99
2006,10,4,10,0,210,13.4,17,99,99,99,999,9999,24.2,999,999,99,99
2006,10,4,12,0,340,13.4,15.4,99,99,99,999,9999,15.9,999,999,99,99
2006,10,4,13,0,350,14.9,17,99,99,99,999,9999,15.9,999,999,99,99
2006,10,4,15,0,100,3.6,4.1,99,99,99,999,9999,16.1,999,999,99,99
2006,10,4,16,0,340,8.8,10.3,99,99,99,999,9999,14.6,999,999,99,99
2006,10,4,17,0,350,13.4,15.4,99,99,99,999,9999,13.9,999,999,99,99
2006,10,4,18,0,360,12.4,14.4,99,99,99,999,9999,15.5,999,999,99,99
2006,10,4,19,0,360,14.4,17.5,99,99,99,999,9999,15.7,999,999,99,99
2006,10,4,20,0,360,15.4,19,99,99,99,999,9999,15.2,999,999,99,99
2006,10,4,21,0,360,14.9,17.5,99,99,99,999,9999,15.1,999,999,99,99
2006,10,4,22,0,360,15.4,18,99,99,99,999,9999,14.8,999,999,99,99
2006,10,4,23,0,10,14.9,16.5,99,99,99,999,9999,14.7,999,999,99,99
2006,10,5,0,0,10,13.9,16,99,99,99,999,9999,14.9,999,999,99,99
2006,10,5,1,0,10,14.9,17,99,99,99,999,9999,14.7,999,999,99,99
2006,10,5,3,0,30,13.9,16,99,99,99,999,9999,14.5,999,999,99,99
2006,10,5,4,0,30,13.4,15.4,99,99,99,999,9999,14.3,999,999,99,99
2006,10,5,5,0,40,14.4,16.5,99,99,99,999,9999,13.9,999,999,99,99
2006,10,5,6,0,60,14.4,17,99,99,99,999,9999,13.5,999,999,99,99
2006,10,5,7,0,60,13.9,16.5,99,99,99,999,9999,13.5,999,999,99,99
2006,10,5,8,0,70,11.8,14.4,99,99,99,999,9999,13.1,999,999,99,99
2006,10,5,9,0,70,10.3,13.4,99,99,99,999,9999,12.9,999,999,99,99
2006,10,5,12,0,50,9.3,10.8,99,99,99,999,9999,12.6,999,999,99,99
2006,10,5,13,0,50,8.8,9.8,99,99,99,999,9999,12.6,999,999,99,99
2006,10,5,14,0,50,8.8,9.8,99,99,99,999,9999,12.5,999,999,99,99
2006,10,5,15,0,50,8.8,10.8,99,99,99,999,9999,12.4,999,999,99,99
2006,10,5,17,0,40,7.7,9.3,99,99,99,999,9999,12,999,999,99,99
2006,10,5,18,0,30,7.7,9.3,99,99,99,999,9999,12.1,999,999,99,99
2006,10,5,19,0,20,8.2,10.8,99,99,99,999,9999,12.1,999,999,99,99
2006,10,5,20,0,20,9.3,11.3,99,99,99,999,9999,12.2,999,999,99,99
2006,10,5,21,0,10,9.3,11.3,99,99,99,999,9999,12.5,999,999,99,99
2006,10,5,22,0,20,9.3,11.3,99,99,99,999,9999,12.6,999,999,99,99
2006,10,5,23,0,20,8.8,10.8,99,99,99,999,9999,13.1,999,999,99,99
2006,10,6,0,0,10,8.8,10.3,99,99,99,999,9999,12.9,999,999,99,99
2006,10,6,1,0,30,8.8,11.3,99,99,99,999,9999,13.1,999,999,99,99
2006,10,6,2,0,30,8.2,10.3,99,99,99,999,9999,13.2,999,999,99,99
2006,10,6,3,0,20,7.7,9.8,99,99,99,999,9999,13.5,999,999,99,99
2006,10,6,4,0,30,7.2,9.3,99,99,99,999,9999,13.6,999,999,99,99
2006,10,6,5,0,80,7.2,8.8,99,99,99,999,9999,13.6,999,999,99,99
2006,10,6,6,0,70,6.2,7.7,99,99,99,999,9999,13.4,999,999,99,99
2006,10,6,7,0,80,6.2,7.2,99,99,99,999,9999,12.9,999,999,99,99
2006,10,6,8,0,90,7.7,9.3,99,99,99,999,9999,12.4,999,999,99,99
2006,10,6,9,0,80,7.2,8.8,99,99,99,999,9999,12,999,999,99,99
2006,10,6,10,0,90,6.7,9.3,99,99,99,999,9999,11.6,999,999,99,99
2006,10,6,12,0,80,4.6,6.7,99,99,99,999,9999,11.1,999,999,99,99
2006,10,6,14,0,70,6.7,8.2,99,99,99,999,9999,11.4,999,999,99,99
2006,10,6,15,0,80,7.7,9.3,99,99,99,999,9999,11.2,999,999,99,99
2006,10,6,16,0,80,5.7,7.7,99,99,99,999,9999,10.8,999,999,99,99
2006,10,6,17,0,80,5.1,6.7,99,99,99,999,9999,10.8,999,999,99,99
2006,10,6,18,0,80,5.7,7.2,99,99,99,999,9999,10.9,999,999,99,99
2006,10,6,20,0,70,4.1,5.1,99,99,99,999,9999,11.2,999,999,99,99
2006,10,6,21,0,30,4.1,5.1,99,99,99,999,9999,11.5,999,999,99,99
2006,10,6,22,0,50,3.6,4.1,99,99,99,999,9999,12,999,999,99,99
2006,10,6,23,0,30,2.6,3.6,99,99,99,999,9999,12.1,999,999,99,99
2006,10,7,0,0,80,4.6,5.7,99,99,99,999,9999,12.3,999,999,99,99
2006,10,7,1,0,80,4.1,5.1,99,99,99,999,9999,12.8,999,999,99,99
2006,10,7,2,0,80,3.1,4.1,99,99,99,999,9999,13.1,999,999,99,99
2006,10,7,4,0,110,5.1,6.2,99,99,99,999,9999,14.2,999,999,99,99
2006,10,7,5,0,140,6.2,7.7,99,99,99,999,9999,14.8,999,999,99,99
2006,10,7,6,0,140,7.7,9.3,99,99,99,999,9999,14.7,999,999,99,99
2006,10,7,7,0,160,8.2,11.3,99,99,99,999,9999,13.5,999,999,99,99
2006,10,7,8,0,160,10.8,12.4,99,99,99,999,9999,12.7,999,999,99,99
2006,10,7,9,0,170,9.3,10.8,99,99,99,999,9999,12.1,999,999,99,99
2006,10,7,10,0,170,9.3,11.8,99,99,99,999,9999,12,999,999,99,99
2006,10,7,12,0,180,8.8,9.8,99,99,99,999,9999,10.9,999,999,99,99
2006,10,7,13,0,180,8.2,9.3,99,99,99,999,9999,10.3,999,999,99,99
2006,10,7,14,0,180,6.2,7.2,99,99,99,999,9999,10.3,999,999,99,99
2006,10,7,15,0,180,4.1,5.1,99,99,99,999,9999,11.4,999,999,99,99
2006,10,7,16,0,160,4.1,5.1,99,99,99,999,9999,12.7,999,999,99,99
2006,10,7,17,0,160,3.1,4.1,99,99,99,999,9999,14.5,999,999,99,99
2006,10,7,20,0,100,5.7,6.2,99,99,99,999,9999,15.2,999,999,99,99
2006,10,7,21,0,100,5.7,6.7,99,99,99,999,9999,15.8,999,999,99,99
2006,10,7,22,0,100,5.7,6.7,99,99,99,999,9999,16.4,999,999,99,99
2006,10,8,2,0,120,6.2,7.2,99,99,99,999,9999,16.2,999,999,99,99
2006,10,8,3,0,140,6.7,7.2,99,99,99,999,9999,16.4,999,999,99,99
2006,10,8,5,0,180,7.7,8.2,99,99,99,999,9999,16,999,999,99,99
2006,10,8,6,0,180,7.2,9.3,99,99,99,999,9999,16,999,999,99,99
2006,10,8,7,0,180,7.7,8.8,99,99,99,999,9999,15.4,999,999,99,99
2006,10,8,9,0,190,10.8,11.8,99,99,99,999,9999,14.4,999,999,99,99
2006,10,8,11,0,190,6.7,7.7,99,99,99,999,9999,13.5,999,999,99,99
2006,10,8,12,0,200,7.2,8.2,99,99,99,999,9999,13.1,999,999,99,99
2006,10,8,13,0,200,8.2,9.3,99,99,99,999,9999,12.9,999,999,99,99
2006,10,8,14,0,190,7.2,8.2,99,99,99,999,9999,13.5,999,999,99,99
2006,10,8,15,0,190,6.2,7.2,99,99,99,999,9999,14.4,999,999,99,99
2006,10,8,17,0,200,8.2,9.3,99,99,99,999,9999,17.6,999,999,99,99
2006,10,8,18,0,220,5.7,7.7,99,99,99,999,9999,18.9,999,999,99,99
2006,10,8,19,0,200,7.2,7.7,99,99,99,999,9999,19.6,999,999,99,99
2006,10,8,20,0,190,7.2,7.7,99,99,99,999,9999,20,999,999,99,99
2006,10,8,21,0,200,6.2,7.7,99,99,99,999,9999,20.9,999,999,99,99
2006,10,8,22,0,200,5.7,7.2,99,99,99,999,9999,21,999,999,99,99
2006,10,9,1,0,190,3.6,4.1,99,99,99,999,9999,20.9,999,999,99,99
2006,10,9,2,0,180,4.1,5.1,99,99,99,999,9999,20,999,999,99,99
2006,10,9,3,0,240,3.6,4.6,99,99,99,999,9999,20.8,999,999,99,99
2006,10,9,4,0,260,4.6,5.1,99,99,99,999,9999,20.3,999,999,99,99
2006,10,9,5,0,250,4.6,5.1,99,99,99,999,9999,20.1,999,999,99,99
2006,10,9,6,0,190,3.1,3.6,99,99,99,999,9999,17.3,999,999,99,99
2006,10,9,7,0,230,1.5,2.1,99,99,99,999,9999,17.7,999,999,99,99
2006,10,9,9,0,300,3.6,3.6,99,99,99,999,9999,16.1,999,999,99,99
2006,10,9,10,0,280,3.6,4.1,99,99,99,999,9999,16,999,999,99,99
2006,10,9,11,0,290,2.1,2.6,99,99,99,999,9999,15.8,999,999,99,99
2006,10,9,12,0,310,2.1,2.6,99,99,99,999,9999,15.2,999,999,99,99
2006,10,9,13,0,350,4.6,5.1,99,99,99,999,9999,16,999,999,99,99
2006,10,9,14,0,360,5.7,6.7,99,99,99,999,9999,15.9,999,999,99,99
2006,10,9,15,0,10,4.1,5.1,99,99,99,999,9999,15.8,999,999,99,99
2006,10,9,16,0,10,4.6,5.1,99,99,99,999,9999,15.7,999,999,99,99
2006,10,9,17,0,10,5.7,6.7,99,99,99,999,9999,15.4,999,999,99,99
2006,10,9,18,0,360,6.2,6.7,99,99,99,999,9999,15.4,999,999,99,99
2006,10,9,20,0,360,8.8,10.3,99,99,99,999,9999,15,999,999,99,99
2006,10,9,21,0,360,9.3,10.8,99,99,99,999,9999,14.5,999,999,99,99
2006,10,9,22,0,360,10.3,11.3,99,99,99,999,9999,14.3,999,999,99,99
2006,10,9,23,0,360,10.8,11.8,99,99,99,999,9999,14,999,999,99,99
2006,10,10,0,0,360,11.8,13.9,99,99,99,999,9999,13.7,999,999,99,99
2006,10,10,1,0,350,13.4,16,99,99,99,999,9999,13.3,999,999,99,99
2006,10,10,2,0,360,12.9,14.4,99,99,99,999,9999,13.2,999,999,99,99
2006,10,10,4,0,360,11.8,13.4,99,99,99,999,9999,13.3,999,999,99,99
2006,10,10,5,0,10,11.3,12.9,99,99,99,999,9999,13.4,999,999,99,99
2006,10,10,6,0,10,10.8,12.9,99,99,99,999,9999,13.2,999,999,99,99
2006,10,10,7,0,20,11.3,12.4,99,99,99,999,9999,12.9,999,999,99,99
2006,10,10,8,0,20,10.8,11.8,99,99,99,999,9999,12.8,999,999,99,99
2006,10,10,12,0,40,9.3,10.8,99,99,99,999,9999,12.7,999,999,99,99
2006,10,10,13,0,40,9.3,10.3,99,99,99,999,9999,12.7,999,999,99,99
2006,10,10,14,0,60,8.2,9.3,99,99,99,999,9999,12.6,999,999,99,99
2006,10,10,15,0,50,7.7,8.8,99,99,99,999,9999,12.5,999,999,99,99
2006,10,10,16,0,50,6.2,7.2,99,99,99,999,9999,12.4,999,999,99,99
2006,10,10,17,0,50,5.7,6.7,99,99,99,999,9999,12.4,999,999,99,99
2006,10,10,19,0,30,4.6,5.7,99,99,99,999,9999,12.3,999,999,99,99
2006,10,10,20,0,10,5.1,6.2,99,99,99,999,9999,12.3,999,999,99,99
2006,10,10,21,0,10,4.6,5.7,99,99,99,999,9999,12.5,999,999,99,99
2006,10,10,22,0,10,3.6,4.6,99,99,99,999,9999,12.4,999,999,99,99
2006,10,10,23,0,50,2.1,3.1,99,99,99,999,9999,12.6,999,999,99,99
2006,10,11,0,0,20,7.2,8.2,99,99,99,999,9999,12.9,999,999,99,99
2006,10,11,1,0,50,2.1,3.6,99,99,99,999,9999,13.1,999,999,99,99
2006,10,11,2,0,50,1,1.5,99,99,99,999,9999,13.4,999,999,99,99
2006,10,11,3,0,170,1.5,2.6,99,99,99,999,9999,13.6,999,999,99,99
2006,10,11,4,0,100,0.5,1,99,99,99,999,9999,13.6,999,999,99,99
2006,10,11,5,0,310,2.6,3.1,99,99,99,999,9999,13.4,999,999,99,99
2006,10,11,7,0,50,1,1.5,99,99,99,999,9999,12.6,999,999,99,99
2006,10,11,8,0,140,3.1,4.1,99,99,99,999,9999,13,999,999,99,99
2006,10,11,9,0,190,8.8,12.4,99,99,99,999,9999,13.4,999,999,99,99
2006,10,11,10,0,210,9.8,12.9,99,99,99,999,9999,13.7,999,999,99,99
2006,10,11,13,0,230,9.8,12.9,99,99,99,999,9999,13.6,999,999,99,99
2006,10,11,14,0,250,8.8,10.8,99,99,99,999,9999,13,999,999,99,99
2006,10,11,15,0,230,8.2,10.3,99,99,99,999,9999,12.7,999,999,99,99
2006,10,11,19,0,250,11.3,16.5,99,99,99,999,9999,10.8,999,999,99,99
2006,10,11,20,0,250,10.8,13.4,99,99,99,999,9999,10.3,999,999,99,99
2006,10,11,22,0,280,17,20.6,99,99,99,999,9999,7.9,999,999,99,99
2006,10,11,23,0,270,12.9,17,99,99,99,999,9999,7.6,999,999,99,99
2006,10,12,0,0,280,12.9,16,99,99,99,999,9999,6.9,999,999,99,99
2006,10,12,1,0,260,13.9,17,99,99,99,999,9999,5.6,999,999,99,99
2006,10,12,2,0,270,14.9,18,99,99,99,999,9999,4.6,999,999,99,99
2006,10,12,5,0,280,9.8,13.4,99,99,99,999,9999,2.7,999,999,99,99
2006,10,12,6,0,270,8.8,12.4,99,99,99,999,9999,2.8,999,999,99,99
2006,10,12,7,0,270,9.3,11.8,99,99,99,999,9999,2.9,999,999,99,99
2006,10,12,8,0,270,10.8,12.9,99,99,99,999,9999,2,999,999,99,99
2006,10,12,9,0,270,9.8,12.4,99,99,99,999,9999,1.5,999,999,99,99
2006,10,12,10,0,260,9.3,12.9,99,99,99,999,9999,0.9,999,999,99,99
2006,10,12,12,0,250,11.3,14.9,99,99,99,999,9999,0.3,999,999,99,99
2006,10,12,13,0,240,10.8,15.4,99,99,99,999,9999,0.3,999,999,99,99
2006,10,12,14,0,240,10.3,13.9,99,99,99,999,9999,0.5,999,999,99,99
2006,10,12,15,0,250,10.3,13.4,99,99,99,999,9999,-0.3,999,999,99,99
2006,10,12,16,0,250,10.8,16,99,99,99,999,9999,0.7,999,999,99,99
2006,10,12,17,0,260,12.9,16.5,99,99,99,999,9999,0.9,999,999,99,99
2006,10,12,20,0,260,14.4,18.5,99,99,99,999,9999,2.8,999,999,99,99
2006,10,12,21,0,250,13.9,18,99,99,99,999,9999,3.3,999,999,99,99
2006,10,12,23,0,270,16,20.1,99,99,99,999,9999,3.6,999,999,99,99
2006,10,13,0,0,250,11.8,14.9,99,99,99,999,9999,3.1,999,999,99,99
2006,10,13,1,0,240,11.8,16,99,99,99,999,9999,3.4,999,999,99,99
2006,10,13,2,0,250,11.3,14.4,99,99,99,999,9999,3.4,999,999,99,99
2006,10,13,4,0,250,11.8,14.9,99,99,99,999,9999,2.8,999,999,99,99
2006,10,13,9,0,230,10.8,14.9,99,99,99,999,9999,1.8,999,999,99,99
2006,10,13,10,0,230,11.8,17,99,99,99,999,9999,1.8,999,999,99,99
2006,10,13,11,0,230,10.3,14.9,99,99,99,999,9999,1.4,999,999,99,99
2006,10,13,12,0,230,10.3,14.9,99,99,99,999,9999,1.7,999,999,99,99
2006,10,13,13,0,230,10.8,13.9,99,99,99,999,9999,1.8,999,999,99,99
2006,10,13,14,0,230,13.4,21.1,99,99,99,999,9999,2.2,999,999,99,99
2006,10,13,15,0,240,12.9,21.6,99,99,99,999,9999,3,999,999,99,99
2006,10,13,16,0,250,13.9,18.5,99,99,99,999,9999,3.9,999,999,99,99
2006,10,13,17,0,250,14.4,17.5,99,99,99,999,9999,5.1,999,999,99,99
2006,10,13,18,0,240,14.4,19,99,99,99,999,9999,6.3,999,999,99,99
2006,10,13,20,0,260,14.4,19.6,99,99,99,999,9999,8.4,999,999,99,99
2006,10,13,21,0,240,14.4,18.5,99,99,99,999,9999,9.3,999,999,99,99
2006,10,13,22,0,260,14.9,18.5,99,99,99,999,9999,10.1,999,999,99,99
2006,10,13,23,0,260,15.4,18.5,99,99,99,999,9999,10.1,999,999,99,99
2006,10,14,0,0,260,11.8,14.9,99,99,99,999,9999,10.1,999,999,99,99
2006,10,14,1,0,250,8.8,10.8,99,99,99,999,9999,9.6,999,999,99,99
2006,10,14,4,0,260,10.8,14.4,99,99,99,999,9999,8.2,999,999,99,99
2006,10,14,5,0,250,10.3,14.4,99,99,99,999,9999,7.4,999,999,99,99
2006,10,14,7,0,260,10.8,13.4,99,99,99,999,9999,6.5,999,999,99,99
2006,10,14,8,0,260,10.3,12.9,99,99,99,999,9999,5.8,999,999,99,99
2006,10,14,9,0,270,11.3,13.4,99,99,99,999,9999,5.6,999,999,99,99
2006,10,14,10,0,280,10.8,12.9,99,99,99,999,9999,4.9,999,999,99,99
2006,10,14,12,0,280,7.2,8.2,99,99,99,999,9999,3.8,999,999,99,99
2006,10,14,15,0,280,7.7,9.8,99,99,99,999,9999,4.5,999,999,99,99
2006,10,14,16,0,270,4.6,7.2,99,99,99,999,9999,5.2,999,999,99,99
2006,10,14,17,0,270,6.7,9.3,99,99,99,999,9999,6.1,999,999,99,99
2006,10,14,18,0,270,7.7,9.8,99,99,99,999,9999,6.8,999,999,99,99
2006,10,14,21,0,270,9.8,12.9,99,99,99,999,9999,9.1,999,999,99,99
2006,10,14,22,0,260,9.3,11.3,99,99,99,999,9999,9.5,999,999,99,99
2006,10,14,23,0,250,9.8,11.8,99,99,99,999,9999,9.5,999,999,99,99
2006,10,15,0,0,270,9.3,11.3,99,99,99,999,9999,9.1,999,999,99,99
2006,10,15,1,0,290,6.2,7.7,99,99,99,999,9999,8.5,999,999,99,99
2006,10,15,4,0,260,4.6,5.7,99,99,99,999,9999,7.1,999,999,99,99
2006,10,15,5,0,270,5.1,5.7,99,99,99,999,9999,6.8,999,999,99,99
2006,10,15,6,0,270,5.1,6.7,99,99,99,999,9999,6.4,999,999,99,99
2006,10,15,8,0,270,6.2,7.7,99,99,99,999,9999,5.5,999,999,99,99
2006,10,15,9,0,270,5.7,6.7,99,99,99,999,9999,5.1,999,999,99,99
2006,10,15,10,0,250,6.2,7.7,99,99,99,999,9999,5.2,999,999,99,99
2006,10,15,12,0,250,5.7,6.7,99,99,99,999,9999,4.7,999,999,99,99
2006,10,15,13,0,250,5.7,6.2,99,99,99,999,9999,4.7,999,999,99,99
2006,10,15,14,0,250,4.6,5.1,99,99,99,999,9999,5.7,999,999,99,99
2006,10,15,17,0,190,4.6,5.7,99,99,99,999,9999,8.8,999,999,99,99
2006,10,15,18,0,200,6.7,8.8,99,99,99,999,9999,9.9,999,999,99,99
2006,10,15,20,0,200,5.7,6.7,99,99,99,999,9999,10,999,999,99,99
2006,10,15,21,0,200,8.8,9.8,99,99,99,999,9999,10.7,999,999,99,99
2006,10,15,22,0,190,8.2,9.3,99,99,99,999,9999,10.7,999,999,99,99
2006,10,15,23,0,190,8.8,10.3,99,99,99,999,9999,10.9,999,999,99,99
2006,10,16,0,0,200,8.8,10.8,99,99,99,999,9999,10.7,999,999,99,99
2006,10,16,1,0,180,8.2,9.3,99,99,99,999,9999,10.7,999,999,99,99
2006,10,16,2,0,170,9.8,10.8,99,99,99,999,9999,10.5,999,999,99,99
2006,10,16,4,0,180,9.3,10.8,99,99,99,999,9999,10.8,999,999,99,99
2006,10,16,5,0,200,9.3,13.4,99,99,99,999,9999,11.2,999,999,99,99
2006,10,16,6,0,190,10.3,12.4,99,99,99,999,9999,11.7,999,999,99,99
2006,10,16,7,0,180,11.8,13.9,99,99,99,999,9999,11,999,999,99,99
2006,10,16,8,0,170,8.2,9.3,99,99,99,999,9999,9.1,999,999,99,99
2006,10,16,12,0,160,8.2,9.8,99,99,99,999,9999,11.2,999,999,99,99
2006,10,16,13,0,180,9.3,10.3,99,99,99,999,9999,11.9,999,999,99,99
2006,10,16,14,0,180,6.2,7.2,99,99,99,999,9999,12.3,999,999,99,99
2006,10,16,15,0,170,7.7,9.3,99,99,99,999,9999,12.5,999,999,99,99
2006,10,16,16,0,160,7.2,8.8,99,99,99,999,9999,12.5,999,999,99,99
2006,10,16,18,0,160,6.7,8.2,99,99,99,999,9999,12.4,999,999,99,99
2006,10,16,20,0,150,7.7,9.8,99,99,99,999,9999,12.5,999,999,99,99
2006,10,16,21,0,160,7.7,9.8,99,99,99,999,9999,12.4,999,999,99,99
2006,10,16,22,0,140,11.3,13.9,99,99,99,999,9999,11.3,999,999,99,99
2006,10,16,23,0,130,11.3,12.9,99,99,99,999,9999,10.6,999,999,99,99
2006,10,17,0,0,110,13.4,16,99,99,99,999,9999,10.6,999,999,99,99
2006,10,17,1,0,130,14.9,17.5,99,99,99,999,9999,10.8,999,999,99,99
2006,10,17,4,0,140,13.4,16.5,99,99,99,999,9999,10.4,999,999,99,99
2006,10,17,5,0,130,13.4,15.4,99,99,99,999,9999,10.5,999,999,99,99
2006,10,17,6,0,140,12.9,15.4,99,99,99,999,9999,10.6,999,999,99,99
2006,10,17,8,0,130,12.9,14.4,99,99,99,999,9999,10.9,999,999,99,99
2006,10,17,9,0,140,9.3,11.3,99,99,99,999,9999,10.6,999,999,99,99
2006,10,17,12,0,190,3.1,3.6,99,99,99,999,9999,10.8,999,999,99,99
2006,10,17,13,0,200,4.1,5.1,99,99,99,999,9999,11,999,999,99,99
2006,10,17,14,0,280,5.7,7.2,99,99,99,999,9999,11.1,999,999,99,99
2006,10,17,15,0,270,8.8,10.8,99,99,99,999,9999,11.4,999,999,99,99
2006,10,17,16,0,270,9.3,10.8,99,99,99,999,9999,12.1,999,999,99,99
2006,10,17,17,0,260,8.8,9.8,99,99,99,999,9999,12.5,999,999,99,99
2006,10,17,19,0,270,8.2,9.8,99,99,99,999,9999,12.8,999,999,99,99
2006,10,17,20,0,280,7.7,9.8,99,99,99,999,9999,13.2,999,999,99,99
2006,10,17,21,0,250,6.2,7.2,99,99,99,999,9999,13.8,999,999,99,99
2006,10,17,22,0,250,5.7,7.2,99,99,99,999,9999,14,999,999,99,99
2006,10,17,23,0,210,6.2,7.7,99,99,99,999,9999,14,999,999,99,99
2006,10,18,0,0,210,4.6,5.7,99,99,99,999,9999,14,999,999,99,99
2006,10,18,1,0,230,4.6,6.7,99,99,99,999,9999,14.1,999,999,99,99
2006,10,18,4,0,200,6.2,7.7,99,99,99,999,9999,14.1,999,999,99,99
2006,10,18,5,0,210,7.2,9.3,99,99,99,999,9999,14.1,999,999,99,99
2006,10,18,6,0,220,5.7,7.2,99,99,99,999,9999,14.2,999,999,99,99
2006,10,18,7,0,210,4.1,5.1,99,99,99,999,9999,14.3,999,999,99,99
2006,10,18,8,0,200,6.7,7.2,99,99,99,999,9999,14,999,999,99,99
2006,10,18,9,0,220,5.7,6.2,99,99,99,999,9999,14.3,999,999,99,99
2006,10,18,10,0,210,5.7,6.7,99,99,99,999,9999,14.4,999,999,99,99
2006,10,18,12,0,260,5.1,6.2,99,99,99,999,9999,14.1,999,999,99,99
2006,10,18,13,0,250,4.6,5.7,99,99,99,999,9999,14.2,999,999,99,99
