#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2017,8,18,6,40,300,9.8,11.8,99,99,99,999,9999,22.9,999,18.2,99,99
2017,8,18,6,50,290,8.2,8.8,99,99,99,999,9999,22.4,999,17.6,99,99
2017,8,18,7,0,290,7.2,8.2,99,99,99,999,9999,22.3,999,17.7,99,99
2017,8,18,7,10,280,6.7,7.2,99,99,99,999,9999,22.2,999,17.6,99,99
2017,8,18,7,20,290,6.7,7.7,99,99,99,999,9999,22.2,999,17.5,99,99
2017,8,18,7,30,290,6.2,7.2,99,99,99,999,9999,22.2,999,17.7,99,99
2017,8,18,7,40,290,5.7,6.2,99,99,99,999,9999,22.2,999,17.7,99,99
2017,8,18,7,50,280,6.2,7.2,99,99,99,999,9999,22.2,999,17.9,99,99
2017,8,18,8,0,270,8.2,9.8,99,99,99,999,9999,22.2,999,17.9,99,99
2017,8,18,8,10,270,7.7,8.2,99,99,99,999,9999,22.2,999,17.7,99,99
2017,8,18,8,20,280,7.7,8.8,99,99,99,999,9999,22.1,999,17.5,99,99
2017,8,18,8,30,280,8.2,10.3,99,99,99,999,9999,22,999,17.2,99,99
2017,8,18,8,40,270,7.7,8.8,99,99,99,999,9999,21.9,999,17.1,99,99
2017,8,18,8,50,280,7.7,8.8,99,99,99,999,9999,21.8,999,17.2,99,99
2017,8,18,9,0,280,7.2,8.2,99,99,99,999,9999,21.7,999,17.1,99,99
2017,8,18,9,10,270,8.2,9.8,99,99,99,999,9999,21.6,999,17.1,99,99
2017,8,18,9,20,280,7.2,8.2,99,99,99,999,9999,21.6,999,17.3,99,99
2017,8,18,9,30,290,6.7,7.7,99,99,99,999,9999,21.5,999,17.1,99,99
2017,8,18,9,40,290,8.2,9.3,99,99,99,999,9999,21.4,999,16.8,99,99
2017,8,18,9,50,290,7.2,8.2,99,99,99,999,9999,21.4,999,17.1,99,99
2017,8,18,10,0,300,8.2,9.8,99,99,99,999,9999,21.3,999,17.1,99,99
2017,8,18,10,10,290,7.2,8.8,99,99,99,999,9999,21.2,999,17.1,99,99
2017,8,18,10,20,280,6.2,7.2,99,99,99,999,9999,21.1,999,17.3,99,99
2017,8,18,10,30,270,5.7,6.7,99,99,99,999,9999,21.1,999,17.5,99,99
2017,8,18,10,40,260,6.7,7.7,99,99,99,999,9999,20.9,999,17.6,99,99
2017,8,18,10,50,270,6.7,7.7,99,99,99,999,9999,20.8,999,17.6,99,99
2017,8,18,11,0,280,6.7,7.7,99,99,99,999,9999,20.7,999,17.6,99,99
2017,8,18,11,10,280,6.2,6.7,99,99,99,999,9999,20.7,999,17.8,99,99
2017,8,18,11,20,270,6.2,7.7,99,99,99,999,9999,20.5,999,17.6,99,99
2017,8,18,11,30,270,6.7,7.2,99,99,99,999,9999,20.5,999,17.7,99,99
2017,8,18,11,40,270,6.2,6.7,99,99,99,999,9999,20.4,999,17.7,99,99
2017,8,18,11,50,280,6.2,7.7,99,99,99,999,9999,20.4,999,17.6,99,99
2017,8,18,12,0,290,6.7,7.7,99,99,99,999,9999,20.4,999,17.5,99,99
2017,8,18,14,10,300,7.7,9.3,99,99,99,999,9999,21.3,999,16.7,99,99
2017,8,18,14,20,290,7.7,8.2,99,99,99,999,9999,21.3,999,16.3,99,99
2017,8,18,14,30,290,7.2,8.2,99,99,99,999,9999,21.4,999,16.3,99,99
2017,8,18,14,40,300,8.2,8.8,99,99,99,999,9999,21.4,999,16.6,99,99
2017,8,18,14,50,290,8.2,9.3,99,99,99,999,9999,21.5,999,16.4,99,99
2017,8,18,15,0,290,5.1,6.2,99,99,99,999,9999,21.8,999,16.8,99,99
2017,8,18,15,10,290,6.2,6.7,99,99,99,999,9999,21.8,999,16.3,99,99
2017,8,18,15,20,270,6.2,7.2,99,99,99,999,9999,21.9,999,16.4,99,99
2017,8,18,15,30,270,6.2,7.2,99,99,99,999,9999,22,999,16.6,99,99
2017,8,18,15,40,280,6.7,8.2,99,99,99,999,9999,21.9,999,16.7,99,99
2017,8,18,15,50,280,7.2,8.2,99,99,99,999,9999,21.9,999,16.5,99,99
2017,8,18,16,0,300,6.2,7.2,99,99,99,999,9999,22,999,16.5,99,99
2017,8,18,16,10,300,6.7,8.8,99,99,99,999,9999,22.1,999,16.5,99,99
2017,8,18,16,20,310,4.6,5.1,99,99,99,999,9999,22,999,16.8,99,99
2017,8,18,16,30,290,6.7,7.7,99,99,99,999,9999,22.1,999,16.2,99,99
2017,8,18,16,40,300,5.1,6.2,99,99,99,999,9999,22.1,999,16.4,99,99
2017,8,18,16,50,300,3.6,4.1,99,99,99,999,9999,22.3,999,16.6,99,99
2017,8,18,17,0,290,5.1,6.2,99,99,99,999,9999,22.4,999,16.2,99,99
2017,8,18,17,10,280,6.7,8.8,99,99,99,999,9999,22.8,999,15.7,99,99
2017,8,18,17,20,280,6.2,7.2,99,99,99,999,9999,23,999,16.2,99,99
2017,8,18,17,30,290,4.6,5.1,99,99,99,999,9999,23,999,15.9,99,99
2017,8,18,17,40,280,4.1,6.2,99,99,99,999,9999,23.2,999,15.7,99,99
2017,8,18,17,50,270,7.7,8.2,99,99,99,999,9999,23.5,999,15.1,99,99
2017,8,18,18,0,280,5.7,6.7,99,99,99,999,9999,23.6,999,15,99,99
2017,8,18,18,10,260,3.6,5.1,99,99,99,999,9999,24.4,999,15.9,99,99
2017,8,18,18,20,270,6.7,7.7,99,99,99,999,9999,24.3,999,14.9,99,99
2017,8,18,18,30,260,6.2,7.7,99,99,99,999,9999,24.6,999,15.8,99,99
2017,8,18,18,40,250,4.1,4.6,99,99,99,999,9999,24.7,999,15.6,99,99
2017,8,18,18,50,280,4.6,5.1,99,99,99,999,9999,24.9,999,15.5,99,99
2017,8,18,19,0,270,5.1,6.7,99,99,99,999,9999,25.1,999,15.8,99,99
2017,8,18,19,10,260,6.7,7.2,99,99,99,999,9999,25.2,999,15.6,99,99
2017,8,18,19,20,270,4.6,6.2,99,99,99,999,9999,25.3,999,15.5,99,99
2017,8,18,19,30,250,5.1,6.2,99,99,99,999,9999,25.8,999,15.5,99,99
2017,8,18,19,40,230,4.6,5.1,99,99,99,999,9999,26,999,15,99,99
2017,8,18,19,50,260,3.1,4.1,99,99,99,999,9999,26.7,999,16.1,99,99
2017,8,18,20,0,280,5.7,6.2,99,99,99,999,9999,26.1,999,14.8,99,99
2017,8,18,20,10,280,4.6,5.7,99,99,99,999,9999,26.1,999,15.2,99,99
2017,8,18,20,20,240,4.6,6.2,99,99,99,999,9999,26.2,999,15.7,99,99
2017,8,18,20,30,270,4.6,5.7,99,99,99,999,9999,26.5,999,15.4,99,99
2017,8,18,20,40,280,6.2,7.2,99,99,99,999,9999,26.5,999,15.8,99,99
2017,8,18,20,50,250,6.7,8.2,99,99,99,999,9999,26.7,999,14.9,99,99
2017,8,18,21,0,250,7.2,8.8,99,99,99,999,9999,26.6,999,15.7,99,99
2017,8,18,21,10,250,4.6,5.1,99,99,99,999,9999,26.8,999,15.2,99,99
2017,8,18,21,20,240,4.1,4.6,99,99,99,999,9999,27,999,15.7,99,99
2017,8,18,21,30,270,5.1,6.2,99,99,99,999,9999,27,999,16.1,99,99
2017,8,18,21,40,240,5.1,6.2,99,99,99,999,9999,27,999,15.3,99,99
2017,8,18,21,50,270,5.7,7.2,99,99,99,999,9999,27.1,999,15.4,99,99
2017,8,18,22,0,260,5.1,6.7,99,99,99,999,9999,27.3,999,15.4,99,99
2017,8,18,22,10,280,8.2,9.3,99,99,99,999,9999,27.2,999,15.3,99,99
2017,8,18,22,20,270,5.7,6.7,99,99,99,999,9999,27.5,999,14.7,99,99
2017,8,18,22,30,310,4.1,5.1,99,99,99,999,9999,27.2,999,15.7,99,99
2017,8,18,22,40,60,3.6,4.6,99,99,99,999,9999,24.1,999,19.4,99,99
2017,8,18,22,50,40,3.1,4.6,99,99,99,999,9999,24.7,999,18.8,99,99
2017,8,18,23,0,70,6.2,6.2,99,99,99,999,9999,23.7,999,19.7,99,99
2017,8,18,23,10,70,6.2,6.7,99,99,99,999,9999,23.4,999,19.7,99,99
2017,8,18,23,20,60,4.1,4.6,99,99,99,999,9999,23.5,999,19.6,99,99
2017,8,18,23,30,90,4.1,4.1,99,99,99,999,9999,23.6,999,19.3,99,99
2017,8,18,23,40,90,3.6,4.1,99,99,99,999,9999,23.5,999,19.5,99,99
2017,8,18,23,50,90,3.6,3.6,99,99,99,999,9999,23.5,999,19.5,99,99
2017,8,19,0,0,90,3.6,3.6,99,99,99,999,9999,23.4,999,19.6,99,99
2017,8,19,0,10,80,2.6,3.1,99,99,99,999,9999,23.5,999,20,99,99
2017,8,19,0,20,100,2.6,2.6,99,99,99,999,9999,23.4,999,19.4,99,99
2017,8,19,0,30,100,2.6,3.1,99,99,99,999,9999,23.3,999,19.5,99,99
2017,8,19,0,40,100,2.6,2.6,99,99,99,999,9999,23.4,999,19.5,99,99
2017,8,19,0,50,100,2.1,2.6,99,99,99,999,9999,23.3,999,19.3,99,99
2017,8,19,1,0,120,1.5,1.5,99,99,99,999,9999,23.3,999,19.5,99,99
2017,8,19,1,10,140,1.5,2.1,99,99,99,999,9999,23.3,999,19.1,99,99
2017,8,19,1,20,140,2.1,2.6,99,99,99,999,9999,23.3,999,20,99,99
2017,8,19,1,30,150,2.6,2.6,99,99,99,999,9999,23.2,999,19.9,99,99
2017,8,19,1,40,170,2.1,3.1,99,99,99,999,9999,23.8,999,19.1,99,99
2017,8,19,1,50,200,2.1,3.1,99,99,99,999,9999,24.3,999,18.2,99,99
2017,8,19,2,0,270,7.2,7.7,99,99,99,999,9999,25.6,999,16.6,99,99
2017,8,19,2,10,270,7.7,8.2,99,99,99,999,9999,25.5,999,16.6,99,99
2017,8,19,2,20,290,6.7,7.7,99,99,99,999,9999,25.4,999,16.5,99,99
2017,8,19,2,30,290,6.2,6.7,99,99,99,999,9999,25.3,999,16.7,99,99
2017,8,19,2,40,280,5.1,5.7,99,99,99,999,9999,25.2,999,16.9,99,99
2017,8,19,2,50,310,5.1,6.2,99,99,99,999,9999,24.9,999,17.4,99,99
2017,8,19,3,0,310,4.6,5.1,99,99,99,999,9999,24.9,999,17.3,99,99
2017,8,19,3,10,300,5.1,5.7,99,99,99,999,9999,24.8,999,16.9,99,99
2017,8,19,3,20,310,5.1,5.7,99,99,99,999,9999,24.7,999,17.1,99,99
2017,8,19,3,30,300,4.6,5.1,99,99,99,999,9999,24.6,999,17.1,99,99
2017,8,19,3,40,310,5.7,5.7,99,99,99,999,9999,24.5,999,17.1,99,99
2017,8,19,3,50,310,5.1,5.7,99,99,99,999,9999,24.6,999,16.9,99,99
2017,8,19,4,0,300,6.7,7.7,99,99,99,999,9999,24.5,999,16.9,99,99
2017,8,19,4,10,310,7.2,8.2,99,99,99,999,9999,24.3,999,17.2,99,99
2017,8,19,4,20,310,7.7,8.2,99,99,99,999,9999,23.9,999,17.5,99,99
2017,8,19,4,30,330,7.7,8.2,99,99,99,999,9999,23.5,999,17.7,99,99
2017,8,19,4,40,330,6.7,7.2,99,99,99,999,9999,23.4,999,17.1,99,99
2017,8,19,4,50,330,7.2,7.7,99,99,99,999,9999,23.2,999,17.2,99,99
2017,8,19,5,0,330,7.2,7.7,99,99,99,999,9999,23.1,999,17.2,99,99
2017,8,19,5,10,320,7.7,8.2,99,99,99,999,9999,22.9,999,16.9,99,99
2017,8,19,5,20,330,7.7,8.2,99,99,99,999,9999,22.9,999,16.5,99,99
2017,8,19,5,30,330,8.8,9.8,99,99,99,999,9999,22.7,999,15.7,99,99
2017,8,19,5,40,330,8.2,8.8,99,99,99,999,9999,22.6,999,15.7,99,99
2017,8,19,5,50,340,7.2,7.7,99,99,99,999,9999,22.5,999,16.2,99,99
2017,8,19,6,0,340,7.7,8.2,99,99,99,999,9999,22.4,999,15.9,99,99
2017,8,19,6,10,330,7.2,8.2,99,99,99,999,9999,22.2,999,16,99,99
2017,8,19,6,20,330,6.7,7.7,99,99,99,999,9999,22.2,999,16.2,99,99
2017,8,19,6,30,330,7.2,8.2,99,99,99,999,9999,22.1,999,16.1,99,99
2017,8,19,6,40,320,8.2,9.3,99,99,99,999,9999,22,999,16.1,99,99
2017,8,19,6,50,330,6.7,8.2,99,99,99,999,9999,21.9,999,16,99,99
2017,8,19,7,0,330,7.2,7.7,99,99,99,999,9999,21.7,999,16.3,99,99
2017,8,19,7,10,330,6.7,7.2,99,99,99,999,9999,21.6,999,16.3,99,99
2017,8,19,7,20,330,6.2,7.2,99,99,99,999,9999,21.4,999,16.2,99,99
2017,8,19,7,30,320,6.2,6.7,99,99,99,999,9999,21.4,999,16.4,99,99
2017,8,19,7,40,320,6.7,6.7,99,99,99,999,9999,21.3,999,16.2,99,99
2017,8,19,7,50,330,6.2,6.7,99,99,99,999,9999,21.2,999,16.4,99,99
2017,8,19,8,0,330,6.7,7.2,99,99,99,999,9999,21.1,999,16.4,99,99
2017,8,19,8,10,320,6.2,6.7,99,99,99,999,9999,21.1,999,16.6,99,99
2017,8,19,8,20,330,6.2,6.7,99,99,99,999,9999,21,999,16.6,99,99
2017,8,19,8,30,330,5.7,6.7,99,99,99,999,9999,20.9,999,16.9,99,99
2017,8,19,8,40,330,5.7,6.2,99,99,99,999,9999,20.8,999,16.8,99,99
2017,8,19,8,50,330,5.7,6.2,99,99,99,999,9999,20.6,999,16.8,99,99
2017,8,19,9,0,320,6.2,6.7,99,99,99,999,9999,20.5,999,16.9,99,99
2017,8,19,9,10,330,5.1,5.7,99,99,99,999,9999,20.5,999,17.1,99,99
2017,8,19,9,20,330,5.1,5.7,99,99,99,999,9999,20.4,999,17.1,99,99
2017,8,19,9,30,330,4.6,5.7,99,99,99,999,9999,20.4,999,17,99,99
2017,8,19,9,40,330,5.1,5.7,99,99,99,999,9999,20.4,999,17.4,99,99
2017,8,19,9,50,320,4.1,5.1,99,99,99,999,9999,20.3,999,17.3,99,99
2017,8,19,10,0,320,3.6,4.1,99,99,99,999,9999,20.3,999,17.5,99,99
2017,8,19,10,10,310,3.1,3.6,99,99,99,999,9999,20.3,999,17.5,99,99
2017,8,19,10,20,310,3.1,3.6,99,99,99,999,9999,20.3,999,17.4,99,99
2017,8,19,10,30,320,3.6,4.1,99,99,99,999,9999,20.2,999,17.3,99,99
2017,8,19,10,40,320,3.6,4.1,99,99,99,999,9999,20.2,999,17.2,99,99
2017,8,19,10,50,310,3.6,4.1,99,99,99,999,9999,20,999,16.9,99,99
2017,8,19,11,0,320,3.6,4.1,99,99,99,999,9999,19.9,999,17,99,99
2017,8,19,11,10,320,3.6,4.1,99,99,99,999,9999,19.9,999,17.1,99,99
2017,8,19,11,20,320,3.6,4.1,99,99,99,999,9999,19.8,999,17.1,99,99
2017,8,19,11,30,320,3.6,3.6,99,99,99,999,9999,19.8,999,17.2,99,99
2017,8,19,11,40,330,3.6,4.1,99,99,99,999,9999,19.8,999,17.3,99,99
2017,8,19,11,50,310,3.6,4.1,99,99,99,999,9999,19.8,999,17.3,99,99
2017,8,19,12,0,320,4.1,4.6,99,99,99,999,9999,19.8,999,17.4,99,99
2017,8,19,12,10,310,4.1,4.6,99,99,99,999,9999,19.9,999,17.6,99,99
2017,8,19,12,20,310,3.6,4.1,99,99,99,999,9999,19.9,999,17.7,99,99
2017,8,19,12,30,320,4.1,4.6,99,99,99,999,9999,20.1,999,18,99,99
2017,8,19,12,40,320,4.1,4.1,99,99,99,999,9999,20.1,999,17.9,99,99
2017,8,19,12,50,320,3.6,4.1,99,99,99,999,9999,20.2,999,18,99,99
2017,8,19,13,0,320,3.6,4.1,99,99,99,999,9999,20.2,999,18,99,99
2017,8,19,13,10,320,3.6,4.1,99,99,99,999,9999,20.2,999,17.9,99,99
2017,8,19,13,20,320,2.6,3.1,99,99,99,999,9999,20.4,999,17.8,99,99
2017,8,19,13,30,320,2.1,2.6,99,99,99,999,9999,20.4,999,18,99,99
2017,8,19,13,40,350,1.5,1.5,99,99,99,999,9999,20.6,999,17.4,99,99
2017,8,19,13,50,340,1.5,1.5,99,99,99,999,9999,20.7,999,17.4,99,99
2017,8,19,14,0,360,2.1,2.1,99,99,99,999,9999,20.6,999,17.5,99,99
2017,8,19,14,10,360,2.1,2.1,99,99,99,999,9999,20.7,999,17.6,99,99
2017,8,19,14,20,350,2.1,2.6,99,99,99,999,9999,20.8,999,17.8,99,99
2017,8,19,14,30,10,2.1,2.1,99,99,99,999,9999,20.8,999,17.4,99,99
2017,8,19,14,40,20,1,1,99,99,99,999,9999,21.1,999,17.5,99,99
2017,8,19,14,50,360,1,1.5,99,99,99,999,9999,21,999,17.9,99,99
2017,8,19,15,0,360,1.5,2.1,99,99,99,999,9999,21.1,999,17.4,99,99
2017,8,19,15,10,20,1.5,2.1,99,99,99,999,9999,21,999,17.7,99,99
2017,8,19,15,20,10,1.5,2.1,99,99,99,999,9999,21,999,17.5,99,99
2017,8,19,15,30,40,1,1.5,99,99,99,999,9999,21.1,999,17.6,99,99
2017,8,19,15,40,30,1,1.5,99,99,99,999,9999,21.2,999,17.5,99,99
2017,8,19,15,50,360,1.5,2.1,99,99,99,999,9999,21.2,999,17.8,99,99
2017,8,19,16,0,360,0.5,0.5,99,99,99,999,9999,21.3,999,17.6,99,99
2017,8,19,16,10,10,1.5,2.1,99,99,99,999,9999,21.2,999,17.4,99,99
2017,8,19,16,20,40,2.1,2.6,99,99,99,999,9999,21.2,999,17.7,99,99
2017,8,19,16,30,20,1.5,1.5,99,99,99,999,9999,21.3,999,17.7,99,99
2017,8,19,16,40,40,1.5,1.5,99,99,99,999,9999,21.4,999,17.6,99,99
2017,8,19,16,50,50,2.6,3.1,99,99,99,999,9999,21.3,999,17.7,99,99
2017,8,19,17,0,70,1,2.1,99,99,99,999,9999,21.7,999,18.1,99,99
2017,8,19,17,10,60,0.5,0.5,99,99,99,999,9999,21.9,999,17.8,99,99
2017,8,19,17,20,100,1,1.5,99,99,99,999,9999,21.8,999,17.8,99,99
2017,8,19,17,30,60,1,1.5,99,99,99,999,9999,21.8,999,17.5,99,99
2017,8,19,17,40,50,1.5,1.5,99,99,99,999,9999,21.7,999,17.7,99,99
2017,8,19,17,50,60,1,1.5,99,99,99,999,9999,21.8,999,17.5,99,99
2017,8,19,18,0,80,1,1,99,99,99,999,9999,22.1,999,17.5,99,99
2017,8,19,18,10,90,0.5,1,99,99,99,999,9999,22.3,999,17.6,99,99
2017,8,19,18,20,80,1,1.5,99,99,99,999,9999,22.2,999,17.5,99,99
2017,8,19,18,30,80,1.5,2.1,99,99,99,999,9999,22.3,999,17.4,99,99
2017,8,19,19,0,110,2.6,3.1,99,99,99,999,9999,22.4,999,17.6,99,99
2017,8,19,19,10,110,2.6,3.1,99,99,99,999,9999,22.5,999,17.3,99,99
2017,8,19,19,20,120,2.6,3.1,99,99,99,999,9999,23.1,999,17.1,99,99
2017,8,19,19,30,120,2.6,3.1,99,99,99,999,9999,23.1,999,16.9,99,99
2017,8,19,19,40,130,3.6,4.1,99,99,99,999,9999,23.1,999,17.8,99,99
2017,8,19,19,50,100,3.6,4.1,99,99,99,999,9999,22.8,999,17.3,99,99
2017,8,19,20,0,110,3.6,4.1,99,99,99,999,9999,22.7,999,17.2,99,99
2017,8,19,20,10,100,5.1,5.1,99,99,99,999,9999,22.6,999,17.5,99,99
2017,8,19,20,20,90,4.1,4.6,99,99,99,999,9999,22.7,999,17.6,99,99
2017,8,19,20,30,100,4.6,5.1,99,99,99,999,9999,22.8,999,17,99,99
2017,8,19,20,40,130,3.6,4.1,99,99,99,999,9999,23.5,999,16.8,99,99
2017,8,19,20,50,130,4.1,4.6,99,99,99,999,9999,23.5,999,17.1,99,99
2017,8,19,21,0,120,4.6,4.6,99,99,99,999,9999,23.6,999,17,99,99
2017,8,19,21,10,120,4.6,5.1,99,99,99,999,9999,23.8,999,16.3,99,99
2017,8,19,21,20,120,4.6,5.1,99,99,99,999,9999,23.9,999,15.5,99,99
2017,8,19,21,30,140,4.6,5.1,99,99,99,999,9999,24.1,999,16.7,99,99
2017,8,19,22,0,130,4.6,5.1,99,99,99,999,9999,24.1,999,16.2,99,99
2017,8,19,22,10,130,4.6,5.1,99,99,99,999,9999,24.1,999,16.7,99,99
2017,8,19,22,20,120,5.1,5.1,99,99,99,999,9999,24.3,999,16.3,99,99
2017,8,19,22,30,120,4.6,5.1,99,99,99,999,9999,24.2,999,17.1,99,99
2017,8,19,22,40,120,4.1,4.6,99,99,99,999,9999,24,999,17.4,99,99
2017,8,19,22,50,120,4.1,4.6,99,99,99,999,9999,24.4,999,16.9,99,99
2017,8,19,23,0,110,3.6,4.1,99,99,99,999,9999,24.4,999,16.6,99,99
2017,8,19,23,10,130,4.1,4.6,99,99,99,999,9999,24.6,999,16.1,99,99
2017,8,19,23,20,130,4.1,4.6,99,99,99,999,9999,24.5,999,16.6,99,99
2017,8,19,23,30,120,3.6,4.1,99,99,99,999,9999,24.2,999,17.4,99,99
2017,8,19,23,40,140,4.1,4.6,99,99,99,999,9999,24.4,999,16.8,99,99
2017,8,19,23,50,140,4.1,4.6,99,99,99,999,9999,24.2,999,17.1,99,99
2017,8,20,0,0,130,4.6,4.6,99,99,99,999,9999,24.1,999,16.7,99,99
2017,8,20,0,10,120,4.1,4.1,99,99,99,999,9999,23.9,999,17,99,99
2017,8,20,0,20,120,4.1,4.1,99,99,99,999,9999,23.8,999,16.8,99,99
2017,8,20,0,30,130,4.6,5.1,99,99,99,999,9999,23.8,999,16.4,99,99
2017,8,20,0,40,120,4.6,5.1,99,99,99,999,9999,23.7,999,16,99,99
2017,8,20,0,50,130,5.1,5.1,99,99,99,999,9999,23.7,999,15.2,99,99
2017,8,20,1,0,130,5.1,5.7,99,99,99,999,9999,23.6,999,15.7,99,99
2017,8,20,1,10,130,5.1,5.7,99,99,99,999,9999,23.7,999,15.7,99,99
2017,8,20,1,20,140,5.1,5.7,99,99,99,999,9999,23.7,999,16.3,99,99
2017,8,20,1,30,130,4.6,5.1,99,99,99,999,9999,23.7,999,16.7,99,99
2017,8,20,1,40,130,4.6,5.1,99,99,99,999,9999,23.6,999,16.6,99,99
2017,8,20,1,50,130,4.6,4.6,99,99,99,999,9999,23.7,999,16.8,99,99
2017,8,20,2,0,140,5.1,5.1,99,99,99,999,9999,23.7,999,16.5,99,99
2017,8,20,2,10,140,4.6,5.1,99,99,99,999,9999,23.6,999,16.7,99,99
2017,8,20,2,20,140,5.1,5.1,99,99,99,999,9999,23.6,999,16.9,99,99
2017,8,20,2,30,140,5.1,5.1,99,99,99,999,9999,23.6,999,16.6,99,99
2017,8,20,2,40,150,4.6,5.1,99,99,99,999,9999,23.6,999,16.7,99,99
2017,8,20,2,50,150,3.6,4.6,99,99,99,999,9999,23.6,999,17.1,99,99
2017,8,20,3,0,160,4.1,4.6,99,99,99,999,9999,23.6,999,17.1,99,99
2017,8,20,3,10,160,3.6,4.1,99,99,99,999,9999,23.6,999,17.7,99,99
2017,8,20,3,20,160,3.6,4.1,99,99,99,999,9999,23.6,999,17.5,99,99
2017,8,20,3,30,160,4.1,4.6,99,99,99,999,9999,23.6,999,16.8,99,99
2017,8,20,3,40,160,4.1,4.6,99,99,99,999,9999,23.7,999,16.8,99,99
2017,8,20,3,50,160,3.6,4.1,99,99,99,999,9999,23.7,999,17,99,99
2017,8,20,4,0,170,4.1,4.1,99,99,99,999,9999,23.7,999,17.4,99,99
2017,8,20,4,10,170,4.1,4.6,99,99,99,999,9999,23.7,999,17.4,99,99
2017,8,20,4,20,170,4.1,4.6,99,99,99,999,9999,23.7,999,17.4,99,99
2017,8,20,4,30,170,4.1,4.6,99,99,99,999,9999,23.7,999,17.7,99,99
2017,8,20,4,40,170,4.1,5.1,99,99,99,999,9999,23.6,999,18.4,99,99
2017,8,20,4,50,180,4.6,4.6,99,99,99,999,9999,23.5,999,18.8,99,99
2017,8,20,5,0,180,5.7,6.2,99,99,99,999,9999,23.7,999,16.8,99,99
2017,8,20,5,10,180,5.1,5.7,99,99,99,999,9999,23.6,999,17.6,99,99
2017,8,20,5,20,180,4.1,4.6,99,99,99,999,9999,23.6,999,17.2,99,99
2017,8,20,5,30,190,4.1,4.1,99,99,99,999,9999,23.6,999,16.2,99,99
2017,8,20,5,40,190,4.1,4.1,99,99,99,999,9999,23.5,999,16.6,99,99
2017,8,20,5,50,190,3.6,4.1,99,99,99,999,9999,23.4,999,16.5,99,99
2017,8,20,6,0,180,4.1,4.6,99,99,99,999,9999,23.3,999,16.1,99,99
2017,8,20,6,10,170,4.1,4.6,99,99,99,999,9999,23.3,999,16.3,99,99
2017,8,20,6,20,180,4.1,4.6,99,99,99,999,9999,23.2,999,16.8,99,99
2017,8,20,6,30,190,4.1,4.1,99,99,99,999,9999,23.2,999,16.6,99,99
2017,8,20,6,40,190,4.1,4.1,99,99,99,999,9999,23.2,999,16.4,99,99
2017,8,20,6,50,190,4.1,4.1,99,99,99,999,9999,23.1,999,16.6,99,99
2017,8,20,7,0,180,4.1,4.6,99,99,99,999,9999,23.1,999,16.4,99,99
2017,8,20,7,10,180,4.6,5.1,99,99,99,999,9999,23.1,999,16.8,99,99
2017,8,20,7,20,190,5.1,5.1,99,99,99,999,9999,23,999,16.3,99,99
2017,8,20,7,30,190,4.6,5.1,99,99,99,999,9999,23,999,16.6,99,99
2017,8,20,7,40,190,4.6,4.6,99,99,99,999,9999,22.9,999,16,99,99
2017,8,20,7,50,180,4.6,4.6,99,99,99,999,9999,22.8,999,16,99,99
2017,8,20,8,0,190,3.6,4.1,99,99,99,999,9999,22.6,999,16.3,99,99
2017,8,20,8,10,190,3.6,4.1,99,99,99,999,9999,22.5,999,16.5,99,99
2017,8,20,8,20,190,4.1,4.6,99,99,99,999,9999,22.4,999,16.7,99,99
2017,8,20,8,30,190,3.6,4.1,99,99,99,999,9999,22.4,999,17,99,99
2017,8,20,8,40,190,3.6,4.1,99,99,99,999,9999,22.4,999,16.9,99,99
2017,8,20,8,50,190,4.1,4.6,99,99,99,999,9999,22.3,999,16.5,99,99
2017,8,20,9,0,190,4.1,4.1,99,99,99,999,9999,22.3,999,16.7,99,99
2017,8,20,9,10,190,4.1,4.1,99,99,99,999,9999,22.3,999,16.5,99,99
2017,8,20,9,20,180,4.6,5.1,99,99,99,999,9999,22.3,999,16.6,99,99
2017,8,20,9,30,180,4.6,5.1,99,99,99,999,9999,22.2,999,16.8,99,99
2017,8,20,9,40,180,4.6,5.1,99,99,99,999,9999,22.1,999,16.7,99,99
2017,8,20,9,50,190,4.6,5.1,99,99,99,999,9999,22.2,999,17,99,99
2017,8,20,10,0,190,5.1,5.7,99,99,99,999,9999,22.3,999,16.8,99,99
2017,8,20,10,10,190,5.1,5.1,99,99,99,999,9999,22.2,999,17.2,99,99
2017,8,20,10,20,180,5.1,5.7,99,99,99,999,9999,22.2,999,17.5,99,99
2017,8,20,10,30,180,5.7,6.2,99,99,99,999,9999,22.2,999,16.9,99,99
2017,8,20,10,40,190,4.1,4.6,99,99,99,999,9999,22.1,999,17.2,99,99
2017,8,20,10,50,190,5.1,5.1,99,99,99,999,9999,22,999,17.1,99,99
2017,8,20,11,0,190,4.6,5.1,99,99,99,999,9999,22,999,16.8,99,99
2017,8,20,11,10,180,4.6,5.1,99,99,99,999,9999,22,999,16.8,99,99
2017,8,20,11,20,190,5.7,6.2,99,99,99,999,9999,22,999,16.5,99,99
2017,8,20,11,30,190,4.6,5.7,99,99,99,999,9999,22,999,17.1,99,99
2017,8,20,11,40,190,5.1,5.7,99,99,99,999,9999,22.1,999,16.8,99,99
2017,8,20,11,50,190,5.1,5.7,99,99,99,999,9999,22.1,999,16.3,99,99
2017,8,20,12,0,190,5.1,5.7,99,99,99,999,9999,22.1,999,16.7,99,99
