#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,10,28,9,0,310,9.8,11.8,99,99,99,999,9999,2.6,999,999,99,99
2008,10,28,10,0,310,9.8,11.3,99,99,99,999,9999,2.5,999,999,99,99
2008,10,28,11,0,310,10.8,12.9,99,99,99,999,9999,2.5,999,999,99,99
2008,10,28,12,0,310,10.8,12.4,99,99,99,999,9999,2.1,999,999,99,99
2008,10,28,13,0,310,9.3,10.8,99,99,99,999,9999,2.1,999,999,99,99
2008,10,28,14,0,300,8.2,9.3,99,99,99,999,9999,2.3,999,999,99,99
2008,10,28,15,0,300,6.7,7.7,99,99,99,999,9999,2.7,999,999,99,99
2008,10,28,16,0,310,6.2,7.7,99,99,99,999,9999,3.3,999,999,99,99
2008,10,28,17,0,310,6.7,8.2,99,99,99,999,9999,3.9,999,999,99,99
2008,10,28,18,0,300,7.2,8.8,99,99,99,999,9999,3.9,999,999,99,99
2008,10,28,19,0,290,8.8,12.9,99,99,99,999,9999,4.4,999,999,99,99
2008,10,28,20,0,300,7.7,9.8,99,99,99,999,9999,5,999,999,99,99
2008,10,28,21,0,290,7.7,9.3,99,99,99,999,9999,5.7,999,999,99,99
2008,10,28,22,0,290,8.2,10.8,99,99,99,999,9999,6.5,999,999,99,99
2008,10,28,23,0,280,9.8,11.3,99,99,99,999,9999,6.6,999,999,99,99
2008,10,29,1,0,270,8.8,10.8,99,99,99,999,9999,6.2,999,999,99,99
2008,10,29,2,0,270,10.3,12.9,99,99,99,999,9999,5.8,999,999,99,99
2008,10,29,3,0,280,8.8,11.3,99,99,99,999,9999,6,999,999,99,99
2008,10,29,4,0,280,8.8,10.8,99,99,99,999,9999,5.7,999,999,99,99
2008,10,29,6,0,280,8.8,10.8,99,99,99,999,9999,4.7,999,999,99,99
2008,10,29,7,0,280,9.3,10.8,99,99,99,999,9999,4.6,999,999,99,99
2008,10,29,8,0,270,9.3,11.3,99,99,99,999,9999,4.4,999,999,99,99
2008,10,29,9,0,280,9.8,12.4,99,99,99,999,9999,3.9,999,999,99,99
2008,10,29,10,0,290,9.3,11.8,99,99,99,999,9999,4,999,999,99,99
2008,10,29,11,0,300,8.8,10.8,99,99,99,999,9999,3.9,999,999,99,99
2008,10,29,12,0,300,7.7,9.3,99,99,99,999,9999,3.4,999,999,99,99
2008,10,29,13,0,300,7.2,8.8,99,99,99,999,9999,2.9,999,999,99,99
2008,10,29,14,0,300,6.2,7.2,99,99,99,999,9999,2.9,999,999,99,99
2008,10,29,15,0,310,5.7,6.7,99,99,99,999,9999,3.7,999,999,99,99
2008,10,29,16,0,330,7.7,8.8,99,99,99,999,9999,5.2,999,999,99,99
2008,10,29,17,0,330,7.7,9.3,99,99,99,999,9999,5.3,999,999,99,99
2008,10,29,18,0,340,7.2,8.8,99,99,99,999,9999,5.3,999,999,99,99
2008,10,29,19,0,360,6.7,7.7,99,99,99,999,9999,6.2,999,999,99,99
2008,10,29,20,0,360,6.2,6.7,99,99,99,999,9999,6.6,999,999,99,99
2008,10,29,21,0,10,4.6,5.1,99,99,99,999,9999,6.8,999,999,99,99
2008,10,29,22,0,20,4.1,5.1,99,99,99,999,9999,7,999,999,99,99
2008,10,30,2,0,90,1,1.5,99,99,99,999,9999,7.1,999,999,99,99
2008,10,30,3,0,160,1.5,2.1,99,99,99,999,9999,7.1,999,999,99,99
2008,10,30,4,0,170,2.6,3.1,99,99,99,999,9999,7.2,999,999,99,99
2008,10,30,5,0,170,3.1,3.6,99,99,99,999,9999,7.3,999,999,99,99
2008,10,30,7,0,190,6.2,7.2,99,99,99,999,9999,5.9,999,999,99,99
2008,10,30,8,0,190,6.2,7.2,99,99,99,999,9999,5.5,999,999,99,99
2008,10,30,9,0,190,7.7,8.8,99,99,99,999,9999,5,999,999,99,99
2008,10,30,10,0,180,7.7,8.8,99,99,99,999,9999,5.3,999,999,99,99
2008,10,30,12,0,190,9.8,11.3,99,99,99,999,9999,4.8,999,999,99,99
2008,10,30,13,0,190,10.8,12.4,99,99,99,999,9999,4.6,999,999,99,99
2008,10,30,14,0,180,11.8,13.4,99,99,99,999,9999,4.9,999,999,99,99
2008,10,30,15,0,180,8.2,9.3,99,99,99,999,9999,6,999,999,99,99
2008,10,30,16,0,180,9.3,10.3,99,99,99,999,9999,8,999,999,99,99
2008,10,30,17,0,190,9.8,11.8,99,99,99,999,9999,9.9,999,999,99,99
2008,10,30,18,0,180,9.3,10.3,99,99,99,999,9999,11.1,999,999,99,99
2008,10,30,19,0,190,8.8,10.8,99,99,99,999,9999,12.7,999,999,99,99
2008,10,30,20,0,190,8.8,10.3,99,99,99,999,9999,14,999,999,99,99
2008,10,30,21,0,180,9.3,10.8,99,99,99,999,9999,14.4,999,999,99,99
2008,10,30,22,0,180,10.3,10.8,99,99,99,999,9999,15.1,999,999,99,99
2008,10,30,23,0,180,9.3,10.8,99,99,99,999,9999,15.3,999,999,99,99
2008,10,31,0,0,170,9.3,9.8,99,99,99,999,9999,14.8,999,999,99,99
2008,10,31,1,0,180,9.8,10.3,99,99,99,999,9999,13.8,999,999,99,99
2008,10,31,2,0,180,10.3,11.3,99,99,99,999,9999,13.4,999,999,99,99
2008,10,31,3,0,190,11.3,12.9,99,99,99,999,9999,14,999,999,99,99
2008,10,31,4,0,200,13.4,17,99,99,99,999,9999,14.2,999,999,99,99
2008,10,31,5,0,200,12.9,16,99,99,99,999,9999,13.8,999,999,99,99
2008,10,31,6,0,200,10.3,12.9,99,99,99,999,9999,13.1,999,999,99,99
2008,10,31,7,0,200,11.3,13.9,99,99,99,999,9999,13.1,999,999,99,99
2008,10,31,8,0,200,11.3,13.9,99,99,99,999,9999,12.3,999,999,99,99
2008,10,31,9,0,200,11.8,14.4,99,99,99,999,9999,12.1,999,999,99,99
2008,10,31,10,0,200,12.4,14.9,99,99,99,999,9999,12.1,999,999,99,99
2008,10,31,11,0,200,11.3,12.9,99,99,99,999,9999,11.6,999,999,99,99
2008,10,31,12,0,200,12.4,14.9,99,99,99,999,9999,11.5,999,999,99,99
2008,10,31,13,0,200,12.4,13.4,99,99,99,999,9999,11.9,999,999,99,99
2008,10,31,14,0,200,11.3,13.9,99,99,99,999,9999,12.1,999,999,99,99
2008,10,31,15,0,210,10.8,13.4,99,99,99,999,9999,12.7,999,999,99,99
2008,10,31,16,0,220,5.7,6.2,99,99,99,999,9999,14.3,999,999,99,99
2008,10,31,17,0,230,4.6,5.7,99,99,99,999,9999,15.5,999,999,99,99
2008,10,31,18,0,240,3.1,3.6,99,99,99,999,9999,16.9,999,999,99,99
2008,10,31,19,0,200,6.7,7.7,99,99,99,999,9999,17.6,999,999,99,99
2008,10,31,20,0,190,7.2,7.7,99,99,99,999,9999,18.6,999,999,99,99
2008,10,31,21,0,200,4.6,5.7,99,99,99,999,9999,19.3,999,999,99,99
2008,10,31,22,0,220,3.1,4.1,99,99,99,999,9999,20.8,999,999,99,99
2008,10,31,23,0,250,2.1,3.1,99,99,99,999,9999,20.5,999,999,99,99
2008,11,1,0,0,230,1.5,3.1,99,99,99,999,9999,20.3,999,999,99,99
2008,11,1,1,0,210,3.1,4.6,99,99,99,999,9999,19.4,999,999,99,99
2008,11,1,2,0,210,2.6,4.1,99,99,99,999,9999,18.8,999,999,99,99
2008,11,1,3,0,10,2.1,3.1,99,99,99,999,9999,16.3,999,999,99,99
2008,11,1,4,0,330,6.7,7.2,99,99,99,999,9999,11.1,999,999,99,99
2008,11,1,5,0,350,5.1,6.2,99,99,99,999,9999,11.6,999,999,99,99
2008,11,1,6,0,340,4.6,5.1,99,99,99,999,9999,11,999,999,99,99
2008,11,1,7,0,360,5.7,5.7,99,99,99,999,9999,11.6,999,999,99,99
2008,11,1,8,0,350,5.1,5.7,99,99,99,999,9999,10.6,999,999,99,99
2008,11,1,9,0,10,5.7,6.2,99,99,99,999,9999,11,999,999,99,99
2008,11,1,10,0,10,6.2,6.7,99,99,99,999,9999,10.9,999,999,99,99
2008,11,1,11,0,20,7.2,8.2,99,99,99,999,9999,10.8,999,999,99,99
2008,11,1,12,0,30,7.7,8.8,99,99,99,999,9999,10.5,999,999,99,99
2008,11,1,13,0,30,7.7,8.8,99,99,99,999,9999,10.5,999,999,99,99
2008,11,1,14,0,40,8.2,9.3,99,99,99,999,9999,10.3,999,999,99,99
2008,11,1,15,0,30,6.7,7.2,99,99,99,999,9999,10.1,999,999,99,99
2008,11,1,16,0,30,6.2,6.2,99,99,99,999,9999,9.9,999,999,99,99
2008,11,1,17,0,20,4.6,5.1,99,99,99,999,9999,9.8,999,999,99,99
2008,11,1,18,0,360,4.6,5.1,99,99,99,999,9999,9.7,999,999,99,99
2008,11,1,19,0,360,5.1,5.7,99,99,99,999,9999,9.5,999,999,99,99
2008,11,1,20,0,360,6.2,6.7,99,99,99,999,9999,9.5,999,999,99,99
2008,11,1,22,0,10,7.2,8.2,99,99,99,999,9999,9.5,999,999,99,99
2008,11,1,23,0,20,7.2,7.7,99,99,99,999,9999,9.6,999,999,99,99
2008,11,2,0,0,20,5.1,5.7,99,99,99,999,9999,9.8,999,999,99,99
2008,11,2,1,0,30,5.7,6.2,99,99,99,999,9999,10,999,999,99,99
2008,11,2,2,0,40,5.7,6.2,99,99,99,999,9999,10.2,999,999,99,99
2008,11,2,3,0,40,6.2,7.2,99,99,99,999,9999,10.3,999,999,99,99
2008,11,2,4,0,50,5.7,6.7,99,99,99,999,9999,10.4,999,999,99,99
2008,11,2,5,0,50,6.2,7.2,99,99,99,999,9999,10.9,999,999,99,99
2008,11,2,6,0,80,6.7,7.2,99,99,99,999,9999,11.3,999,999,99,99
2008,11,2,7,0,80,7.2,7.7,99,99,99,999,9999,11,999,999,99,99
2008,11,2,8,0,90,6.7,7.2,99,99,99,999,9999,11,999,999,99,99
2008,11,2,9,0,100,7.2,7.7,99,99,99,999,9999,10.9,999,999,99,99
2008,11,2,10,0,110,7.2,8.2,99,99,99,999,9999,10.8,999,999,99,99
2008,11,2,11,0,120,7.7,8.8,99,99,99,999,9999,10,999,999,99,99
2008,11,2,12,0,130,7.2,8.2,99,99,99,999,9999,10,999,999,99,99
2008,11,2,13,0,120,7.2,8.2,99,99,99,999,9999,9.4,999,999,99,99
2008,11,2,14,0,130,8.2,9.3,99,99,99,999,9999,9.7,999,999,99,99
2008,11,2,15,0,140,7.2,8.2,99,99,99,999,9999,9.5,999,999,99,99
2008,11,2,18,0,130,6.2,7.2,99,99,99,999,9999,11.2,999,999,99,99
2008,11,2,19,0,140,7.2,8.2,99,99,99,999,9999,13.2,999,999,99,99
2008,11,2,20,0,160,9.3,10.3,99,99,99,999,9999,15,999,999,99,99
2008,11,2,21,0,160,5.7,6.7,99,99,99,999,9999,16.3,999,999,99,99
2008,11,2,22,0,130,4.6,5.1,99,99,99,999,9999,17.9,999,999,99,99
2008,11,2,23,0,150,3.6,5.7,99,99,99,999,9999,13.7,999,999,99,99
2008,11,3,0,0,190,6.7,7.2,99,99,99,999,9999,19.1,999,999,99,99
2008,11,3,1,0,170,7.2,7.7,99,99,99,999,9999,17,999,999,99,99
2008,11,3,2,0,190,7.2,8.2,99,99,99,999,9999,17.8,999,999,99,99
2008,11,3,3,0,190,8.8,10.3,99,99,99,999,9999,17.8,999,999,99,99
2008,11,3,4,0,190,9.8,11.3,99,99,99,999,9999,17.5,999,999,99,99
2008,11,3,5,0,200,12.9,14.4,99,99,99,999,9999,17.8,999,999,99,99
2008,11,3,6,0,210,12.4,14.9,99,99,99,999,9999,17.6,999,999,99,99
2008,11,3,7,0,200,11.3,13.4,99,99,99,999,9999,17.3,999,999,99,99
2008,11,3,8,0,210,9.3,12.9,99,99,99,999,9999,17.2,999,999,99,99
2008,11,3,9,0,210,9.3,12.4,99,99,99,999,9999,16.6,999,999,99,99
2008,11,3,10,0,210,4.6,6.2,99,99,99,999,9999,16.4,999,999,99,99
2008,11,3,11,0,180,3.1,3.6,99,99,99,999,9999,15,999,999,99,99
2008,11,3,12,0,210,6.7,8.2,99,99,99,999,9999,15.9,999,999,99,99
2008,11,3,13,0,190,5.7,6.7,99,99,99,999,9999,14.4,999,999,99,99
2008,11,3,14,0,180,6.2,7.2,99,99,99,999,9999,13.7,999,999,99,99
2008,11,3,15,0,190,4.1,5.7,99,99,99,999,9999,14.4,999,999,99,99
2008,11,3,16,0,190,5.1,5.7,99,99,99,999,9999,15.6,999,999,99,99
2008,11,3,17,0,180,5.7,6.2,99,99,99,999,9999,16.1,999,999,99,99
2008,11,3,18,0,170,5.1,5.7,99,99,99,999,9999,17.9,999,999,99,99
2008,11,3,19,0,200,9.8,11.3,99,99,99,999,9999,20.3,999,999,99,99
2008,11,3,20,0,190,8.8,9.8,99,99,99,999,9999,20.2,999,999,99,99
2008,11,3,21,0,200,11.8,13.4,99,99,99,999,9999,21.7,999,999,99,99
2008,11,3,22,0,190,9.8,11.8,99,99,99,999,9999,19.9,999,999,99,99
2008,11,3,23,0,190,10.3,11.3,99,99,99,999,9999,20.7,999,999,99,99
2008,11,4,0,0,180,8.2,9.3,99,99,99,999,9999,20.3,999,999,99,99
2008,11,4,1,0,180,8.8,9.3,99,99,99,999,9999,18.8,999,999,99,99
2008,11,4,2,0,190,9.3,10.3,99,99,99,999,9999,18.7,999,999,99,99
2008,11,4,4,0,200,9.3,10.3,99,99,99,999,9999,17.4,999,999,99,99
2008,11,4,5,0,200,10.8,11.8,99,99,99,999,9999,17.2,999,999,99,99
2008,11,4,6,0,200,10.3,12.4,99,99,99,999,9999,16.6,999,999,99,99
2008,11,4,7,0,200,11.8,13.4,99,99,99,999,9999,16.5,999,999,99,99
2008,11,4,8,0,210,12.4,14.9,99,99,99,999,9999,16.4,999,999,99,99
2008,11,4,9,0,200,10.8,12.4,99,99,99,999,9999,15.4,999,999,99,99
2008,11,4,10,0,210,9.8,10.8,99,99,99,999,9999,15.4,999,999,99,99
2008,11,4,11,0,190,9.8,11.3,99,99,99,999,9999,14.1,999,999,99,99
2008,11,4,12,0,180,9.3,10.8,99,99,99,999,9999,13.5,999,999,99,99
2008,11,4,13,0,180,9.8,10.3,99,99,99,999,9999,12.9,999,999,99,99
2008,11,4,14,0,190,9.3,9.8,99,99,99,999,9999,12.8,999,999,99,99
2008,11,4,15,0,190,8.8,9.8,99,99,99,999,9999,13.5,999,999,99,99
2008,11,4,16,0,190,7.2,7.7,99,99,99,999,9999,15.6,999,999,99,99
2008,11,4,17,0,190,6.7,7.2,99,99,99,999,9999,17.1,999,999,99,99
2008,11,4,18,0,170,6.7,7.2,99,99,99,999,9999,16.7,999,999,99,99
2008,11,4,19,0,160,4.6,5.1,99,99,99,999,9999,17.1,999,999,99,99
2008,11,4,20,0,170,6.7,7.7,99,99,99,999,9999,19.1,999,999,99,99
2008,11,4,21,0,170,6.7,7.7,99,99,99,999,9999,19.4,999,999,99,99
2008,11,4,22,0,190,10.3,11.3,99,99,99,999,9999,20.8,999,999,99,99
2008,11,4,23,0,180,10.3,10.8,99,99,99,999,9999,21.1,999,999,99,99
2008,11,5,0,0,180,8.8,9.3,99,99,99,999,9999,19.3,999,999,99,99
2008,11,5,1,0,180,8.2,8.8,99,99,99,999,9999,18.9,999,999,99,99
2008,11,5,2,0,180,7.2,7.7,99,99,99,999,9999,17.5,999,999,99,99
2008,11,5,3,0,180,8.2,8.2,99,99,99,999,9999,16.3,999,999,99,99
2008,11,5,4,0,180,8.2,8.8,99,99,99,999,9999,15.6,999,999,99,99
2008,11,5,5,0,180,8.2,8.8,99,99,99,999,9999,15.3,999,999,99,99
2008,11,5,6,0,170,8.2,8.8,99,99,99,999,9999,14.5,999,999,99,99
2008,11,5,7,0,170,5.7,6.2,99,99,99,999,9999,13.8,999,999,99,99
2008,11,5,8,0,170,5.7,6.2,99,99,99,999,9999,13.4,999,999,99,99
2008,11,5,9,0,190,6.7,7.7,99,99,99,999,9999,14.3,999,999,99,99
2008,11,5,10,0,180,6.7,7.2,99,99,99,999,9999,14.2,999,999,99,99
2008,11,5,11,0,170,6.7,7.2,99,99,99,999,9999,12.4,999,999,99,99
2008,11,5,12,0,180,6.7,7.2,99,99,99,999,9999,11.7,999,999,99,99
2008,11,5,13,0,180,6.7,7.7,99,99,99,999,9999,11.7,999,999,99,99
2008,11,5,14,0,180,7.2,7.7,99,99,99,999,9999,11.7,999,999,99,99
2008,11,5,15,0,170,7.7,8.2,99,99,99,999,9999,12.5,999,999,99,99
2008,11,5,16,0,170,8.2,9.3,99,99,99,999,9999,14.5,999,999,99,99
2008,11,5,17,0,190,11.3,14.4,99,99,99,999,9999,17.3,999,999,99,99
2008,11,5,18,0,180,12.4,14.4,99,99,99,999,9999,17.7,999,999,99,99
2008,11,5,19,0,180,12.4,14.9,99,99,99,999,9999,18.4,999,999,99,99
2008,11,5,20,0,170,13.4,15.4,99,99,99,999,9999,19,999,999,99,99
2008,11,5,21,0,180,11.3,11.8,99,99,99,999,9999,19.3,999,999,99,99
2008,11,5,22,0,180,13.9,17.5,99,99,99,999,9999,19.1,999,999,99,99
2008,11,5,23,0,170,11.8,12.9,99,99,99,999,9999,18.5,999,999,99,99
2008,11,6,0,0,170,10.3,11.3,99,99,99,999,9999,19.1,999,999,99,99
2008,11,6,1,0,170,10.3,10.8,99,99,99,999,9999,18,999,999,99,99
2008,11,6,2,0,160,9.3,10.8,99,99,99,999,9999,15.7,999,999,99,99
2008,11,6,3,0,160,9.3,10.3,99,99,99,999,9999,15.3,999,999,99,99
2008,11,6,4,0,150,6.7,7.7,99,99,99,999,9999,13.6,999,999,99,99
2008,11,6,5,0,160,10.3,10.8,99,99,99,999,9999,15.3,999,999,99,99
2008,11,6,6,0,170,10.3,12.4,99,99,99,999,9999,15.4,999,999,99,99
2008,11,6,7,0,170,9.8,10.3,99,99,99,999,9999,14.8,999,999,99,99
2008,11,6,8,0,170,10.8,11.8,99,99,99,999,9999,14.3,999,999,99,99
2008,11,6,9,0,160,7.7,8.2,99,99,99,999,9999,12.8,999,999,99,99
2008,11,6,10,0,160,9.3,10.8,99,99,99,999,9999,13.3,999,999,99,99
2008,11,6,11,0,160,7.2,9.3,99,99,99,999,9999,12.8,999,999,99,99
2008,11,6,12,0,160,8.8,9.8,99,99,99,999,9999,12.8,999,999,99,99
2008,11,6,14,0,160,9.8,11.8,99,99,99,999,9999,12.5,999,999,99,99
2008,11,6,15,0,160,10.8,11.8,99,99,99,999,9999,13.3,999,999,99,99
2008,11,6,16,0,160,11.3,12.9,99,99,99,999,9999,14.2,999,999,99,99
2008,11,6,17,0,150,10.3,11.8,99,99,99,999,9999,14.5,999,999,99,99
2008,11,6,18,0,150,10.8,12.9,99,99,99,999,9999,15,999,999,99,99
2008,11,6,19,0,170,13.4,14.9,99,99,99,999,9999,16.8,999,999,99,99
2008,11,6,20,0,170,11.8,13.4,99,99,99,999,9999,15.3,999,999,99,99
2008,11,6,21,0,170,7.7,8.8,99,99,99,999,9999,14.6,999,999,99,99
2008,11,6,22,0,160,11.3,12.9,99,99,99,999,9999,14.1,999,999,99,99
2008,11,6,23,0,170,11.8,12.9,99,99,99,999,9999,14,999,999,99,99
2008,11,7,0,0,180,12.9,15.4,99,99,99,999,9999,14.7,999,999,99,99
2008,11,7,1,0,180,10.3,11.8,99,99,99,999,9999,14.9,999,999,99,99
2008,11,7,2,0,190,8.8,10.3,99,99,99,999,9999,14.6,999,999,99,99
2008,11,7,3,0,210,10.3,12.9,99,99,99,999,9999,15.2,999,999,99,99
2008,11,7,4,0,220,9.8,13.9,99,99,99,999,9999,14.8,999,999,99,99
2008,11,7,5,0,220,7.7,11.3,99,99,99,999,9999,14,999,999,99,99
2008,11,7,6,0,190,5.7,6.2,99,99,99,999,9999,12.6,999,999,99,99
2008,11,7,7,0,180,5.7,6.2,99,99,99,999,9999,11.9,999,999,99,99
2008,11,7,8,0,180,6.7,8.8,99,99,99,999,9999,11.3,999,999,99,99
2008,11,7,9,0,200,7.7,9.3,99,99,99,999,9999,11.4,999,999,99,99
2008,11,7,10,0,200,8.2,10.3,99,99,99,999,9999,10.7,999,999,99,99
2008,11,7,11,0,200,7.7,8.8,99,99,99,999,9999,9.9,999,999,99,99
2008,11,7,12,0,200,7.7,9.3,99,99,99,999,9999,8.7,999,999,99,99
2008,11,7,13,0,190,7.2,8.2,99,99,99,999,9999,7.7,999,999,99,99
2008,11,7,14,0,190,6.2,7.2,99,99,99,999,9999,7.3,999,999,99,99
2008,11,7,15,0,200,5.7,7.2,99,99,99,999,9999,7.2,999,999,99,99
2008,11,7,16,0,210,9.8,12.9,99,99,99,999,9999,7.5,999,999,99,99
2008,11,7,17,0,190,11.3,12.9,99,99,99,999,9999,7.9,999,999,99,99
2008,11,7,18,0,200,11.3,13.4,99,99,99,999,9999,7.6,999,999,99,99
2008,11,7,19,0,200,11.3,13.9,99,99,99,999,9999,7.3,999,999,99,99
2008,11,7,20,0,210,12.4,16.5,99,99,99,999,9999,6.2,999,999,99,99
2008,11,7,21,0,200,13.4,16.5,99,99,99,999,9999,5.4,999,999,99,99
2008,11,7,22,0,210,11.3,15.4,99,99,99,999,9999,4.5,999,999,99,99
2008,11,7,23,0,220,7.7,10.8,99,99,99,999,9999,3.7,999,999,99,99
2008,11,8,1,0,200,7.7,11.3,99,99,99,999,9999,4.7,999,999,99,99
2008,11,8,2,0,200,9.3,12.9,99,99,99,999,9999,5,999,999,99,99
2008,11,8,3,0,200,10.3,11.8,99,99,99,999,9999,5,999,999,99,99
2008,11,8,4,0,210,11.8,15.4,99,99,99,999,9999,5.1,999,999,99,99
2008,11,8,5,0,210,11.8,15.4,99,99,99,999,9999,4.9,999,999,99,99
2008,11,8,6,0,240,10.8,14.9,99,99,99,999,9999,3.4,999,999,99,99
2008,11,8,7,0,230,10.3,15.4,99,99,99,999,9999,3.1,999,999,99,99
2008,11,8,8,0,220,10.8,16.5,99,99,99,999,9999,2.9,999,999,99,99
2008,11,8,9,0,230,8.8,13.4,99,99,99,999,9999,2.5,999,999,99,99
2008,11,8,10,0,230,8.8,11.8,99,99,99,999,9999,2.5,999,999,99,99
2008,11,8,11,0,230,9.8,13.9,99,99,99,999,9999,2.7,999,999,99,99
2008,11,8,12,0,240,7.7,11.3,99,99,99,999,9999,2.4,999,999,99,99
2008,11,8,13,0,240,8.2,12.4,99,99,99,999,9999,2.6,999,999,99,99
2008,11,8,14,0,240,9.3,13.4,99,99,99,999,9999,2.7,999,999,99,99
2008,11,8,15,0,230,9.3,12.9,99,99,99,999,9999,2.6,999,999,99,99
2008,11,8,16,0,230,11.3,15.4,99,99,99,999,9999,3.1,999,999,99,99
2008,11,8,17,0,240,10.3,12.4,99,99,99,999,9999,3.3,999,999,99,99
2008,11,8,18,0,240,11.3,15.4,99,99,99,999,9999,3.8,999,999,99,99
2008,11,8,19,0,250,11.3,14.4,99,99,99,999,9999,3.7,999,999,99,99
2008,11,8,20,0,250,13.4,17.5,99,99,99,999,9999,3.8,999,999,99,99
2008,11,8,21,0,260,13.9,17,99,99,99,999,9999,4,999,999,99,99
2008,11,8,22,0,250,12.4,14.4,99,99,99,999,9999,4.1,999,999,99,99
2008,11,8,23,0,260,10.8,14.4,99,99,99,999,9999,4,999,999,99,99
2008,11,9,1,0,260,10.8,13.4,99,99,99,999,9999,3.7,999,999,99,99
2008,11,9,2,0,260,10.8,12.9,99,99,99,999,9999,3.7,999,999,99,99
2008,11,9,3,0,260,10.8,12.9,99,99,99,999,9999,4.2,999,999,99,99
2008,11,9,4,0,260,9.8,13.9,99,99,99,999,9999,4,999,999,99,99
2008,11,9,5,0,260,9.8,12.4,99,99,99,999,9999,3.8,999,999,99,99
2008,11,9,6,0,270,8.8,10.8,99,99,99,999,9999,3.6,999,999,99,99
2008,11,9,8,0,270,8.8,10.3,99,99,99,999,9999,3.4,999,999,99,99
2008,11,9,9,0,280,8.2,10.8,99,99,99,999,9999,3.2,999,999,99,99
2008,11,9,10,0,280,8.2,10.8,99,99,99,999,9999,2.8,999,999,99,99
2008,11,9,11,0,290,8.2,10.3,99,99,99,999,9999,2.6,999,999,99,99
2008,11,9,12,0,310,6.2,8.8,99,99,99,999,9999,2.3,999,999,99,99
2008,11,9,13,0,300,7.7,9.3,99,99,99,999,9999,2.1,999,999,99,99
2008,11,9,14,0,280,6.2,8.2,99,99,99,999,9999,2.2,999,999,99,99
2008,11,9,15,0,290,7.2,8.8,99,99,99,999,9999,1.9,999,999,99,99
2008,11,9,16,0,300,6.7,8.8,99,99,99,999,9999,1.4,999,999,99,99
2008,11,9,17,0,300,8.8,10.3,99,99,99,999,9999,2.2,999,999,99,99
2008,11,9,18,0,290,9.3,11.8,99,99,99,999,9999,1.4,999,999,99,99
2008,11,9,19,0,280,10.3,12.4,99,99,99,999,9999,0.7,999,999,99,99
2008,11,9,20,0,290,7.2,9.8,99,99,99,999,9999,0.9,999,999,99,99
2008,11,9,21,0,260,10.8,12.9,99,99,99,999,9999,1.1,999,999,99,99
2008,11,9,22,0,270,9.3,11.8,99,99,99,999,9999,1.2,999,999,99,99
2008,11,9,23,0,280,10.8,13.4,99,99,99,999,9999,0.7,999,999,99,99
2008,11,10,0,0,290,9.3,11.8,99,99,99,999,9999,0.3,999,999,99,99
2008,11,10,1,0,290,9.8,13.4,99,99,99,999,9999,0.6,999,999,99,99
2008,11,10,2,0,290,9.8,13.9,99,99,99,999,9999,0.7,999,999,99,99
2008,11,10,3,0,290,7.7,9.3,99,99,99,999,9999,0.6,999,999,99,99
2008,11,10,4,0,270,9.3,11.3,99,99,99,999,9999,-0.2,999,999,99,99
2008,11,10,5,0,270,9.3,11.3,99,99,99,999,9999,-0.4,999,999,99,99
2008,11,10,6,0,270,7.7,10.8,99,99,99,999,9999,-0.5,999,999,99,99
2008,11,10,7,0,260,8.8,10.8,99,99,99,999,9999,-0.7,999,999,99,99
2008,11,10,8,0,260,10.3,13.9,99,99,99,999,9999,-1,999,999,99,99
2008,11,10,9,0,270,7.7,9.3,99,99,99,999,9999,-1,999,999,99,99
2008,11,10,10,0,290,9.3,11.8,99,99,99,999,9999,-1.2,999,999,99,99
2008,11,10,11,0,280,8.8,10.8,99,99,99,999,9999,-1.9,999,999,99,99
2008,11,10,12,0,260,7.7,9.3,99,99,99,999,9999,-1.9,999,999,99,99
2008,11,10,13,0,280,7.7,9.8,99,99,99,999,9999,-1.8,999,999,99,99
2008,11,10,14,0,290,8.2,9.8,99,99,99,999,9999,-2,999,999,99,99
2008,11,10,15,0,280,7.7,10.3,99,99,99,999,9999,-2,999,999,99,99
2008,11,10,16,0,280,6.7,9.3,99,99,99,999,9999,-1.2,999,999,99,99
2008,11,10,17,0,280,5.7,8.2,99,99,99,999,9999,-0.6,999,999,99,99
2008,11,10,18,0,270,3.1,6.7,99,99,99,999,9999,0.2,999,999,99,99
2008,11,10,19,0,290,3.6,5.1,99,99,99,999,9999,1.2,999,999,99,99
2008,11,10,20,0,310,1.5,2.6,99,99,99,999,9999,1.7,999,999,99,99
2008,11,10,21,0,70,2.6,3.6,99,99,99,999,9999,1.8,999,999,99,99
2008,11,10,22,0,70,2.6,3.6,99,99,99,999,9999,2,999,999,99,99
2008,11,10,23,0,120,1.5,2.6,99,99,99,999,9999,2,999,999,99,99
2008,11,11,0,0,50,0.5,1,99,99,99,999,9999,2.5,999,999,99,99
2008,11,11,1,0,260,4.1,6.7,99,99,99,999,9999,2.9,999,999,99,99
2008,11,11,2,0,330,3.1,4.1,99,99,99,999,9999,2.7,999,999,99,99
2008,11,11,3,0,310,3.1,4.1,99,99,99,999,9999,2.7,999,999,99,99
