DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WSF2
2018-03-09,6.49,0.0,0.0,0.0,30.0,41,23,320,14.1
2018-03-10,5.59,0.0,0.0,0.0,33.0,41,23,90,13.0
2018-03-11,8.28,0.0,0.0,0.0,34.0,40,28,50,18.1
2018-03-12,11.41,0.0,0.0,0.0,37.0,46,30,340,23.9
2018-03-13,10.74,0.22,2.2,0.0,32.0,35,19,360,19.9
2018-03-14,10.96,0.0,0.0,1.2,30.0,48,22,250,25.9
2018-03-15,9.17,0.0,0.0,0.0,40.0,50,28,30,16.1
2018-03-16,10.96,0.0,0.0,0.0,32.0,38,29,30,18.1
2018-03-17,10.07,0.0,0.0,0.0,37.0,46,30,40,19.9
2018-03-18,4.7,0.0,0.0,0.0,40.0,57,27,40,10.1
2018-03-19,15.21,0.0,0.0,0.0,41.0,46,33,30,28.0
2018-03-20,17.0,0.0,0.0,0.0,33.0,37,29,10,25.9
2018-03-21,10.51,0.0,0.0,0.0,33.0,40,25,360,21.0
2018-03-22,6.93,0.0,0.0,0.0,34.0,50,22,110,15.0
2018-03-23,9.17,0.0,0.0,0.0,36.0,43,25,50,17.0
2018-03-24,17.45,0.0,0.0,0.0,36.0,40,32,90,28.0
2018-03-25,14.09,0.0,0.0,0.0,34.0,41,27,100,21.0
2018-03-26,9.62,0.23,0.0,0.0,39.0,53,31,150,21.9
2018-03-27,9.4,0.15,0.0,0.0,49.0,51,39,300,16.1
2018-03-28,4.47,0.01,0.0,0.0,45.0,54,39,60,13.0
2018-03-29,8.95,0.05,0.0,0.0,45.0,50,35,30,21.9
2018-03-30,7.83,0.0,0.0,0.0,39.0,49,33,240,16.1
2018-03-31,15.88,0.09,0.0,0.0,44.0,58,32,210,30.0
2018-04-01,7.83,0.0,0.0,0.0,32.0,35,24,340,17.0
2018-04-02,6.93,0.0,0.0,0.0,32.0,44,21,100,16.1
2018-04-03,12.08,0.2,0.0,0.0,39.0,40,34,20,21.0
2018-04-04,15.21,0.01,0.2,0.0,32.0,35,26,300,28.0
2018-04-05,7.38,0.07,0.0,0.0,32.0,42,23,210,17.0
2018-04-06,14.32,0.0,0.0,0.0,35.0,38,25,290,28.0
2018-04-07,8.95,0.0,0.0,0.0,28.0,39,20,320,18.1
2018-04-08,6.93,0.01,0.0,0.0,31.0,39,21,70,15.0
2018-04-09,6.04,0.13,2.0,1.2,33.0,39,30,50,12.1
2018-04-10,8.5,0.0,0.0,0.0,36.0,46,28,250,15.0
2018-04-11,9.84,0.05,0.0,0.0,48.0,66,39,240,18.1
2018-04-12,14.09,0.03,0.0,0.0,56.0,73,42,250,25.1
2018-04-13,13.2,0.07,0.0,0.0,43.0,47,39,40,33.1
2018-04-14,21.03,0.96,0.0,0.0,39.0,39,36,60,31.1
2018-04-15,13.65,0.74,0.2,0.0,35.0,37,28,60,23.9
2018-04-16,14.99,0.01,0.3,0.0,31.0,35,27,300,23.9
2018-04-17,11.18,0.0,0.0,0.0,35.0,43,29,320,21.9
2018-04-18,11.63,0.41,0.4,0.0,35.0,37,30,80,25.1
2018-04-19,9.84,0.01,0.1,0.0,39.0,55,31,330,15.0
2018-04-20,4.92,0.0,0.0,0.0,47.0,61,31,90,15.0
2018-04-21,3.8,0.0,0.0,0.0,47.0,55,39,100,14.1
2018-04-22,10.51,0.0,0.0,0.0,50.0,62,42,60,18.1
2018-04-23,11.86,0.0,0.0,0.0,51.0,63,43,20,19.9
2018-04-24,8.5,0.0,0.0,0.0,55.0,65,48,360,19.9
2018-04-25,13.87,0.0,0.0,0.0,49.0,53,38,10,30.0
2018-04-26,3.8,0.0,0.0,0.0,48.0,66,36,260,14.1
2018-04-27,13.87,0.02,0.0,0.0,53.0,58,39,350,29.1
2018-04-28,12.3,0.0,0.0,0.0,42.0,50,33,30,21.9
2018-04-29,6.71,0.0,0.0,0.0,43.0,59,31,90,14.1
2018-04-30,12.53,0.0,0.0,0.0,56.0,80,40,200,21.0
2018-05-01,15.43,0.0,0.0,0.0,72.0,86,60,190,29.1
2018-05-02,12.3,1.32,0.0,0.0,77.0,86,63,300,36.0
2018-05-03,7.16,0.57,0.0,0.0,64.0,70,54,200,23.9
2018-05-04,14.32,0.0,0.0,0.0,65.0,74,61,270,33.1
2018-05-05,8.5,0.0,0.0,0.0,70.0,82,57,20,21.9
2018-05-06,9.84,0.0,0.0,0.0,62.0,68,50,20,21.9
2018-05-07,5.59,0.0,0.0,0.0,59.0,75,46,110,15.0
2018-05-08,6.93,0.0,0.0,0.0,69.0,81,57,120,14.1
2018-05-09,13.42,0.25,0.0,0.0,70.0,81,57,200,25.9
2018-05-10,9.17,0.0,0.0,0.0,66.0,73,50,30,18.1
2018-05-11,14.99,0.04,0.0,0.0,52.0,52,45,60,23.0
2018-05-12,12.53,0.33,0.0,0.0,46.0,50,44,30,21.9
2018-05-13,6.26,0.91,0.0,0.0,52.0,67,45,40,18.1
2018-05-14,8.28,1.54,0.0,0.0,62.0,83,53,300,23.9
2018-05-15,10.96,0.0,0.0,0.0,64.0,71,51,10,21.9
2018-05-16,5.37,0.0,0.0,0.0,62.0,79,47,60,15.0
2018-05-17,9.17,0.0,0.0,0.0,63.0,69,52,30,19.9
2018-05-18,10.96,0.1,0.0,0.0,57.0,65,52,30,17.0
2018-05-19,5.37,0.02,0.0,0.0,60.0,69,54,30,23.0
2018-05-20,13.65,0.27,0.0,0.0,51.0,55,44,30,23.9
2018-05-21,6.26,1.96,0.0,0.0,53.0,64,49,220,18.1
2018-05-22,4.7,0.0,0.0,0.0,59.0,67,54,50,14.1
2018-05-23,4.03,0.0,0.0,0.0,64.0,80,52,90,13.0
2018-05-24,5.14,0.0,0.0,0.0,71.0,87,58,220,13.0
2018-05-25,8.95,0.0,0.0,0.0,78.0,89,67,220,17.0
2018-05-26,6.93,0.0,0.0,0.0,79.0,90,70,270,13.0
2018-05-27,4.7,0.0,0.0,0.0,83.0,97,70,80,14.1
2018-05-28,7.16,0.0,0.0,0.0,83.0,95,70,20,31.1
2018-05-29,6.71,0.0,0.0,0.0,77.0,87,66,80,19.9
2018-05-30,8.05,0.9,0.0,0.0,75.0,86,67,110,21.0
2018-05-31,9.62,0.0,0.0,0.0,77.0,89,69,260,18.1
2018-06-01,13.42,0.0,0.0,0.0,71.0,76,53,30,23.9
2018-06-02,8.72,0.31,0.0,0.0,60.0,70,52,40,15.0
2018-06-03,14.32,0.0,0.0,0.0,67.0,78,60,280,25.9
2018-06-04,10.07,0.0,0.0,0.0,67.0,80,55,290,21.0
2018-06-05,13.2,0.01,0.0,0.0,67.0,72,54,30,23.0
2018-06-06,5.82,0.1,0.0,0.0,61.0,79,48,290,16.1
2018-06-07,8.72,0.0,0.0,0.0,71.0,81,60,30,17.0
2018-06-08,8.28,0.0,0.0,0.0,64.0,73,59,20,15.0
2018-06-09,5.82,1.31,0.0,0.0,66.0,82,57,60,21.0
2018-06-10,7.83,1.34,0.0,0.0,65.0,71,60,250,19.9
2018-06-11,9.62,0.1,0.0,0.0,64.0,70,61,100,16.1
2018-06-12,3.8,0.0,0.0,0.0,69.0,80,62,220,12.1
2018-06-13,8.72,0.0,0.0,0.0,75.0,81,64,320,19.9
2018-06-14,4.47,0.0,0.0,0.0,73.0,81,64,80,14.1
2018-06-15,6.71,0.0,0.0,0.0,74.0,89,64,160,16.1
2018-06-16,9.62,0.65,0.0,0.0,81.0,92,69,30,31.1
2018-06-17,10.74,0.0,0.0,0.0,86.0,93,78,210,21.9
2018-06-18,12.75,0.36,0.0,0.0,87.0,95,66,360,28.0
2018-06-19,8.5,0.02,0.0,0.0,71.0,81,63,340,18.1
2018-06-20,8.05,0.0,0.0,0.0,69.0,77,65,40,17.0
2018-06-21,12.75,1.41,0.0,0.0,66.0,67,62,70,19.9
2018-06-22,13.87,1.23,0.0,0.0,62.0,64,59,40,21.9
2018-06-23,5.37,0.0,0.0,0.0,68.0,81,62,100,13.0
2018-06-24,8.72,0.0,0.0,0.0,73.0,80,64,20,21.0
2018-06-25,11.41,0.0,0.0,0.0,69.0,78,61,100,21.0
2018-06-26,8.95,0.76,0.0,0.0,73.0,84,66,180,17.0
2018-06-27,6.71,0.03,0.0,0.0,73.0,80,69,280,18.1
2018-06-28,4.7,0.0,0.0,0.0,76.0,88,68,90,14.1
2018-06-29,10.07,0.0,0.0,0.0,82.0,96,73,200,17.0
2018-06-30,11.18,0.0,0.0,0.0,87.0,94,80,190,21.0
2018-07-01,12.3,0.24,0.0,0.0,85.0,94,76,260,38.0
2018-07-02,5.82,0.0,0.0,0.0,77.0,85,69,100,12.1
2018-07-03,6.26,0.0,0.0,0.0,78.0,89,63,80,15.0
2018-07-04,7.61,0.01,0.0,0.0,83.0,93,76,190,17.0
2018-07-05,6.49,0.02,0.0,0.0,81.0,92,74,290,18.1
2018-07-06,13.87,0.0,0.0,0.0,74.0,75,64,40,21.9
2018-07-07,6.93,0.0,0.0,0.0,71.0,82,59,110,15.0
2018-07-08,4.25,0.0,0.0,0.0,75.0,88,63,170,12.1
2018-07-09,7.83,0.0,0.0,0.0,79.0,91,67,240,15.0
2018-07-10,10.74,0.0,0.0,0.0,82.0,87,71,30,21.0
2018-07-11,6.49,0.0,0.0,0.0,77.0,87,67,40,15.0
2018-07-12,7.38,0.0,0.0,0.0,79.0,87,70,200,16.1
2018-07-13,8.72,0.0,0.0,0.0,82.0,95,72,240,16.1
2018-07-14,4.7,0.26,0.0,0.0,78.0,82,72,260,17.0
2018-07-15,3.8,0.0,0.0,0.0,80.0,91,72,300,14.1
2018-07-16,6.04,0.08,0.0,0.0,82.0,93,72,60,18.1
2018-07-17,9.84,0.0,0.0,0.0,77.0,81,68,20,18.1
2018-07-18,7.38,0.0,0.0,0.0,72.0,80,63,70,14.1
2018-07-19,10.29,0.03,0.0,0.0,76.0,87,67,160,19.9
2018-07-20,11.63,0.15,0.0,0.0,76.0,78,70,230,21.0
2018-07-21,12.97,0.12,0.0,0.0,71.0,79,69,350,19.9
2018-07-22,14.76,0.13,0.0,0.0,71.0,76,67,20,23.9
2018-07-23,9.17,0.0,0.0,0.0,72.0,82,65,10,17.0
2018-07-24,4.92,0.0,0.0,0.0,75.0,88,66,320,14.1
2018-07-25,7.83,0.0,0.0,0.0,79.0,90,67,300,14.1
2018-07-26,10.29,0.03,0.0,0.0,77.0,81,66,290,18.1
2018-07-27,8.05,0.0,0.0,0.0,70.0,79,62,310,16.1
2018-07-28,5.59,0.0,0.0,0.0,71.0,82,61,130,12.1
2018-07-29,2.91,0.07,0.0,0.0,72.0,83,62,110,15.0
2018-07-30,6.04,0.0,0.0,0.0,72.0,82,62,100,15.0
2018-07-31,7.61,0.0,0.0,0.0,73.0,80,66,30,15.0
2018-08-01,7.61,0.0,0.0,0.0,73.0,85,63,220,21.0
2018-08-02,8.95,0.0,0.0,0.0,77.0,85,70,210,17.0
2018-08-03,4.03,0.0,0.0,0.0,77.0,89,67,100,17.0
2018-08-04,9.62,0.0,0.0,0.0,82.0,97,71,230,21.0
2018-08-05,12.53,0.0,0.0,0.0,85.0,94,75,240,25.1
2018-08-06,6.71,0.34,0.0,0.0,78.0,81,69,300,19.9
2018-08-07,4.92,2.36,0.0,0.0,75.0,83,69,30,18.1
2018-08-08,5.82,0.0,0.0,0.0,74.0,85,69,10,13.0
2018-08-09,9.62,0.43,0.0,0.0,78.0,89,69,260,25.1
2018-08-10,9.17,0.0,0.0,0.0,76.0,83,70,20,19.9
2018-08-11,4.7,0.0,0.0,0.0,77.0,88,68,20,21.0
2018-08-12,6.04,0.0,0.0,0.0,79.0,87,70,30,15.0
2018-08-13,2.91,0.0,0.0,0.0,77.0,89,66,110,13.0
2018-08-14,5.14,0.0,0.0,0.0,79.0,87,71,240,12.1
2018-08-15,5.82,0.01,0.0,0.0,80.0,85,73,160,17.0
2018-08-16,4.47,0.5,0.0,0.0,77.0,86,69,300,16.1
2018-08-17,5.59,0.11,0.0,0.0,75.0,85,68,30,14.1
2018-08-18,8.5,0.0,0.0,0.0,75.0,80,70,30,16.1
2018-08-19,6.49,0.0,0.0,0.0,76.0,86,68,80,17.0
2018-08-20,10.07,0.82,0.0,0.0,75.0,79,69,110,16.1
2018-08-21,10.51,0.13,0.0,0.0,72.0,78,66,10,29.1
2018-08-22,8.72,0.0,0.0,0.0,69.0,79,58,340,18.1
2018-08-23,6.49,0.0,0.0,0.0,70.0,80,60,220,16.1
2018-08-24,11.86,0.04,0.0,0.0,68.0,72,63,180,21.9
2018-08-25,6.71,0.06,0.0,0.0,71.0,86,66,180,15.0
2018-08-26,8.95,0.0,0.0,0.0,81.0,93,72,220,21.9
2018-08-27,16.11,0.0,0.0,0.0,85.0,93,78,200,29.1
2018-08-28,11.86,1.39,0.0,0.0,82.0,91,67,330,33.1
2018-08-29,9.4,0.42,0.0,0.0,72.0,76,65,160,23.9
2018-08-30,6.71,0.0,0.0,0.0,68.0,73,61,60,14.1
2018-08-31,7.83,0.0,0.0,0.0,70.0,85,60,140,25.1
2018-09-01,7.83,0.16,0.0,0.0,76.0,86,72,210,21.9
2018-09-02,9.4,0.02,0.0,0.0,80.0,91,70,220,21.0
2018-09-03,6.71,1.79,0.0,0.0,77.0,88,70,70,21.0
2018-09-04,7.61,0.0,0.0,0.0,79.0,92,71,190,15.0
2018-09-05,12.08,0.24,0.0,0.0,83.0,91,69,220,23.9
2018-09-06,13.42,0.53,0.0,0.0,69.0,69,64,20,21.9
2018-09-07,13.42,0.3,0.0,0.0,67.0,69,63,40,23.0
2018-09-08,17.0,0.0,0.0,0.0,67.0,69,63,50,23.0
2018-09-09,15.21,0.0,0.0,0.0,64.0,68,60,30,25.1
2018-09-10,6.71,0.0,0.0,0.0,65.0,74,56,10,15.0
2018-09-11,4.47,0.0,0.0,0.0,67.0,79,57,180,12.1
2018-09-12,5.82,0.0,0.0,0.0,71.0,82,61,80,15.0
2018-09-13,4.47,0.0,0.0,0.0,69.0,78,60,80,13.0
2018-09-14,3.8,0.0,0.0,0.0,73.0,87,64,60,14.1
2018-09-15,6.93,0.0,0.0,0.0,74.0,82,64,30,14.1
2018-09-16,6.49,0.0,0.0,0.0,76.0,89,66,110,15.0
2018-09-17,3.36,0.0,0.0,0.0,79.0,91,69,100,12.1
2018-09-18,8.28,0.0,0.0,0.0,73.0,75,66,360,21.9
2018-09-19,9.17,0.21,0.0,0.0,69.0,76,66,10,16.1
2018-09-20,7.83,0.0,0.0,0.0,75.0,93,66,210,23.0
2018-09-21,16.11,0.0,0.0,0.0,79.0,83,56,210,25.9
2018-09-22,9.4,0.0,0.0,0.0,59.0,64,51,60,21.9
2018-09-23,5.14,0.0,0.0,0.0,60.0,71,50,80,13.0
2018-09-24,6.49,0.0,0.0,0.0,65.0,74,57,120,13.0
2018-09-25,8.72,0.25,0.0,0.0,73.0,84,61,290,31.1
2018-09-26,8.72,0.0,0.0,0.0,61.0,67,50,320,19.9
2018-09-27,7.61,0.0,0.0,0.0,59.0,70,48,200,16.1
2018-09-28,6.04,0.07,0.0,0.0,58.0,60,46,280,16.1
2018-09-29,6.04,0.02,0.0,0.0,50.0,61,42,100,16.1
2018-09-30,7.61,0.06,0.0,0.0,57.0,62,53,30,15.0
2018-10-01,7.16,1.56,0.0,0.0,61.0,72,57,320,18.1
2018-10-02,5.14,0.01,0.0,0.0,62.0,67,58,300,15.0
2018-10-03,13.87,0.0,0.0,0.0,70.0,88,59,210,28.0
2018-10-04,16.11,0.04,0.0,0.0,66.0,77,52,30,23.9
2018-10-05,7.16,1.24,0.0,0.0,57.0,65,54,130,16.1
2018-10-06,8.05,0.12,0.0,0.0,64.0,70,57,30,17.0
2018-10-07,10.51,0.52,0.0,0.0,58.0,63,57,30,17.0
2018-10-08,8.72,0.15,0.0,0.0,69.0,85,63,210,21.0
2018-10-09,10.29,0.01,0.0,0.0,76.0,85,70,160,21.0
2018-10-10,13.42,0.35,0.0,0.0,73.0,75,51,260,28.0
2018-10-11,13.87,0.0,0.0,0.0,50.0,51,40,270,23.9
2018-10-12,6.93,0.0,0.0,0.0,40.0,42,36,240,14.1
2018-10-13,7.61,0.0,0.0,0.0,41.0,53,32,200,15.0
2018-10-14,5.82,0.07,0.0,0.0,46.0,54,38,300,16.1
2018-10-15,11.41,0.1,0.0,0.0,44.0,48,37,290,19.9
2018-10-16,12.3,0.0,0.0,0.0,43.0,59,34,220,25.1
2018-10-17,10.07,0.0,0.0,0.0,48.0,51,38,320,21.0
2018-10-18,5.82,0.0,0.0,0.0,45.0,58,34,220,15.0
2018-10-19,12.3,0.03,0.0,0.0,49.0,54,46,210,21.0
2018-10-20,14.09,0.0,0.0,0.0,48.0,51,31,320,35.1
2018-10-21,9.17,0.0,0.0,0.0,37.0,51,28,200,17.0
2018-10-22,7.38,0.0,0.0,0.0,48.0,64,38,260,15.0
2018-10-23,7.16,0.0,0.0,0.0,49.0,54,38,350,16.1
2018-10-24,3.58,0.0,0.0,0.0,44.0,52,37,120,8.9
2018-10-25,4.92,0.0,0.0,0.0,44.0,53,37,90,10.1
2018-10-26,8.95,0.0,0.0,0.0,48.0,53,46,30,16.1
2018-10-27,5.14,0.0,0.0,0.0,49.0,54,43,10,10.1
2018-10-28,11.86,0.12,0.0,0.0,47.0,51,44,310,25.1
2018-10-29,6.04,0.0,0.0,0.0,47.0,56,40,290,12.1
2018-10-30,7.83,0.3,0.0,0.0,51.0,64,45,300,25.1
2018-10-31,7.16,0.17,0.0,0.0,53.0,61,47,340,15.0
2018-11-01,12.97,0.0,0.0,0.0,51.0,52,43,10,23.0
2018-11-02,6.93,0.0,0.0,0.0,44.0,50,37,20,14.1
2018-11-03,7.61,0.06,0.0,0.0,42.0,50,34,110,15.0
2018-11-04,14.99,0.54,0.0,0.0,48.0,52,46,160,21.9
2018-11-05,9.62,0.37,0.0,0.0,48.0,51,44,250,17.0
2018-11-06,16.33,0.06,0.0,0.0,48.0,50,38,240,32.0
2018-11-07,14.99,0.0,0.0,0.0,38.0,39,33,260,23.9
2018-11-08,4.03,0.0,0.0,0.0,35.0,41,33,310,12.1
2018-11-09,12.08,0.13,1.0,0.0,34.0,37,20,290,25.1
2018-11-10,10.96,0.0,0.0,0.0,25.0,33,20,280,23.0
2018-11-11,8.05,0.0,0.0,0.0,33.0,41,28,210,16.1
2018-11-12,9.62,0.0,0.0,0.0,33.0,34,24,360,17.0
2018-11-13,9.17,0.0,0.0,0.0,25.0,29,19,320,16.1
2018-11-14,4.92,0.0,0.0,0.0,25.0,36,17,40,13.0
2018-11-15,5.14,0.09,1.1,0.0,31.0,35,26,200,14.1
2018-11-16,9.62,0.0,0.0,0.0,34.0,41,29,300,21.9
2018-11-17,7.38,0.13,1.5,0.0,34.0,35,32,30,15.0
2018-11-18,6.04,0.0,0.0,0.0,33.0,38,25,260,12.1
2018-11-19,8.05,0.0,0.0,0.0,28.0,34,23,350,16.1
2018-11-20,11.63,0.0,0.0,0.0,31.0,35,29,250,21.0
2018-11-21,10.51,0.0,0.0,0.0,32.0,36,30,30,19.9
2018-11-22,9.62,0.0,0.0,0.0,34.0,40,31,150,17.0
2018-11-23,11.63,0.04,0.0,0.0,40.0,51,34,180,23.9
2018-11-24,10.74,0.18,0.0,0.0,45.0,47,40,240,23.9
2018-11-25,15.21,1.2,3.3,0.0,38.0,40,33,20,33.1
2018-11-26,17.45,0.39,5.1,7.1,30.0,33,24,20,38.9
2018-11-27,8.5,0.0,0.0,5.9,24.0,25,19,260,15.0
2018-11-28,4.7,0.05,0.7,5.1,22.0,27,17,230,13.0
2018-11-29,5.82,0.0,0.0,5.1,30.0,38,27,130,12.1
2018-11-30,4.92,0.0,0.0,5.1,34.0,42,28,90,15.0
2018-12-01,12.53,1.13,0.0,3.1,38.0,42,36,60,25.1
2018-12-02,8.95,0.1,0.0,0.0,41.0,44,35,340,18.1
2018-12-03,12.97,0.01,0.3,0.0,34.0,35,29,360,23.9
2018-12-04,7.83,0.0,0.0,0.0,31.0,32,28,320,14.1
2018-12-05,10.51,0.0,0.0,0.0,28.0,33,25,250,16.1
2018-12-06,9.84,0.0,0.0,0.0,31.0,33,19,320,17.0
2018-12-07,6.26,0.0,0.0,0.0,21.0,25,16,230,18.1
2018-12-08,3.8,0.0,0.0,0.0,24.0,32,20,20,10.1
2018-12-09,4.25,0.0,0.0,0.0,24.0,35,17,350,12.1
2018-12-10,6.93,0.0,0.0,0.0,23.0,34,16,220,15.0
2018-12-11,7.61,0.0,0.0,0.0,30.0,38,25,230,16.1
2018-12-12,10.74,0.0,0.0,0.0,34.0,41,29,230,21.9
2018-12-13,4.25,0.15,0.0,0.0,33.0,46,24,160,14.1
2018-12-14,6.71,0.13,0.0,0.0,39.0,40,32,10,13.0
2018-12-15,7.61,0.0,0.0,0.0,35.0,46,26,30,14.1
2018-12-16,6.49,0.0,0.0,0.0,35.0,49,25,260,14.1
2018-12-17,7.61,0.0,0.0,0.0,37.0,42,28,350,17.0
2018-12-18,6.71,0.0,0.0,0.0,33.0,42,25,230,14.1
2018-12-19,10.96,0.0,0.0,0.0,39.0,49,33,180,18.1
2018-12-20,7.83,0.1,0.0,0.0,44.0,46,38,360,15.0
2018-12-21,13.65,0.05,0.0,0.0,35.0,38,29,360,21.9
2018-12-22,6.26,0.0,0.0,0.0,30.0,34,28,200,13.0
2018-12-23,11.18,0.0,0.0,0.0,33.0,38,28,260,23.9
2018-12-24,5.82,0.0,0.0,0.0,29.0,33,23,270,17.0
2018-12-25,3.58,0.0,0.0,0.0,34.0,45,28,240,12.1
2018-12-26,5.14,0.0,0.0,0.0,34.0,47,26,130,18.1
2018-12-27,15.66,0.66,0.0,0.0,42.0,53,39,170,21.9
2018-12-28,15.21,0.08,0.2,0.0,42.0,53,30,230,23.9
2018-12-29,7.61,0.05,0.9,0.0,29.0,30,22,240,21.0
2018-12-30,11.18,0.0,0.0,0.0,26.0,36,19,210,19.9
2018-12-31,8.72,0.86,0.0,0.0,34.0,39,31,360,25.1
