IGRA,LAT,LON,Number,Name,Fir_date,Last_date,Other_Number
USW00012802,26.6333,-81.7,8.5,FL FORT MYERS (BUCKINGHAM AAF) ,8,1945,887
USW00012803,26.3667,-80.1,4.9,FL BOCA RATON (AAF) ,4,1945,1394
USW00012805,27.4667,-81.3667,20.4,FL SEBRING HENDRICKS FIELD ,20,1945,1878
USW00012810,27.85,-82.5,3.7,FL TAMPA MACDILL FIELD ,3,1942,206
USW00012811,26.5833,-81.8667,4.9,FL FORT MYERS (PAIGE FIELD) ,4,1944,399
USW00012814,27.3833,-82.55,8.2,FL SARASOTA AAF ,8,1945,1808
USW00012815,28.45,-81.3,32.0,FL ORLANDO (PINECASTLE AAF) ,32,1945,651
USW00012819,28.8,-81.8,85.0,FL LEESBURG (AAF) ,85,1944,133
USW00012824,28.55,-81.3333,33.8,FL ORLANDO (AAB) ,33,1944,2456
USW00012825,27.0833,-82.4333,6.4,FL VENICE (AAF) ,6,1945,496
USW00012863,28.9833,-89.3667,2.7,LA BURRWOOD ,2,1946,1458
USW00012880,25.9,-81.7167,3.0,FL DELTA SEVEN ,3,1962,436
USW00012881,27.95,-80.5667,9.1,FL VALKARIA ,9,1967,798
USW00012901,29.2833,-94.85,4.0,TX GALVESTON (FORT CROCKETT) ,4,1935,597
USW00012902,29.45,-98.4667,232.0,TX SAN ANTONIO FORT SAM HOUSTON ,232,1935,412
USW00012904,26.2333,-97.6667,10.7,TX HARLINGEN AAF ,10,1945,2317
USW00012906,29.6167,-95.1667,9.8,TX HOUSTON ELLINGTON AFB ,9,1963,20720
USW00012908,26.4,-98.35,61.6,TX MISSION (MOORE FIELD) ,61,1945,2133
USW00012909,29.3833,-98.5833,207.9,TX SAN ANTONIO (KELLY FIELD) ,207,1944,4938
USW00012911,29.5333,-98.2833,226.5,TX SAN ANTONIO RANDOLPH AFB ,226,1945,861
USW00012914,28.7667,-97.1167,34.1,TX VICTORIA (ALOE AAF) ,34,1945,198
USW00012915,25.8833,-97.55,11.9,TX BROWNSVILLE (FORT BROWN) ,11,1929,161
USW00012920,27.5333,-99.4833,156.1,TX LAREDO ,156,1947,5690
USW00013702,37.0833,-76.3667,4.0,VA HAMPTON LANGLEY FIELD ,4,1945,8918
USW00013705,38.8167,-76.85,83.5,MD CAMP SPRINGS (ANDREWS AFB) ,83,1945,737
USW00013707,39.1333,-75.4667,11.6,DE DOVER (AAF) ,11,1945,888
USW00013708,39.6833,-75.6,23.8,DE WILMINGTON (NEW CASTLE AAB) ,23,1945,1021
USW00013710,38.8333,-77.0167,19.8,DC WASHINGTON (BOLLING FIELD) ,19,1941,2417
USW00013711,34.8,-79.3667,69.2,NC LAURINBURG (MAXTON AAB) ,69,1951,2054
USW00013712,34.2667,-77.9,7.9,NC WILMINGTON (NEW HANOVER AP) ,7,1945,1212
USW00013715,39.8333,-79.75,363.0,PA UNIONTOWN BURGESS FIELD ,363,1932,472
USW00013717,33.6833,-78.9333,7.6,SC MYRTLE BEACH AAF ,7,1947,2003
USW00013718,37.1333,-76.6,11.0,VA NEWPORT NEWS (FORT EUSTIS) ,11,1930,471
USW00013719,39.6667,-78.6667,184.1,MD CUMBERLAND ,184,1931,197
USW00013729,38.8833,-79.85,601.4,WV ELKINS ,601,1947,10236
USW00013733,37.3333,-79.2,291.1,VA LYNCHBURG ,291,1947,4148
USW00013780,37.5333,-77.4167,52.1,VA RICHMOND CITY ,52,1946,13174
USW00013792,33.8833,-78.0167,3.0,NC OAK ISLAND ,3,1945,1470
USW00013801,32.4,-86.25,67.4,AL MONTGOMERY (GUNTER FIELD) ,67,1942,1317
USW00013802,38.55,-89.85,135.0,IL BELLEVILLE SCOTT FIELD ,135,1945,9380
USW00013804,38.9333,-85.9167,176.5,IN SEYMOUR FREEMAN FIELD ,176,1944,1697
USW00013805,39.75,-86.2333,217.9,IN INDIANAPOLIS STOUT FIELD ,217,1944,891
USW00013809,38.7667,-87.6167,132.0,IL LAWRENCEVILLE GEORGE FIELD ,132,1944,1385
USW00013810,38.2167,-85.6667,170.1,KY LOUISVILLE (BOWMAN FIELD) ,170,1944,3165
USW00013811,38.8333,-85.4167,262.1,IN MADISON JEFFERSON PRVGR ,262,1944,842
USW00013812,39.8167,-82.9333,225.9,OH COLUMBUS LOCKBOURNE AFB ,225,1944,1438
USW00013814,35.967,-89.95,82.0,AR BLYTHEVILLE AFB ,82,1964,1375
USW00013815,31.6,-84.0833,68.0,GA ALBANY TURNER FIELD ,68,1942,372
USW00013817,32.35,-88.65,92.0,MS MERIDIAN (KEY FIELD) ,92,1945,2282
USW00013819,30.9833,-84.6333,39.9,GA BAINBRIDGE AAF ,39,1944,1172
USW00013820,30.4,-88.9167,7.9,MS BILOXI (KEESLER AFB) ,7,1947,2014
USW00013821,32.3833,-86.35,53.0,AL MONTGOMERY (MAXWELL FIELD) ,53,1948,4466
USW00013822,34.7667,-82.3833,298.1,SC GREENVILLE DONALDSON AFB ,298,1945,1649
USW00013824,32.0167,-81.1333,18.3,GA SAVANNAH HUNTER AFB ,18,1944,1973
USW00013825,33.6333,-88.45,68.3,MS COLUMBUS AAF ,68,1945,401
USW00013826,34.6667,-87.3333,176.2,AL COURTLAND (AAF) ,176,1945,1491
USW00013827,36.0,-86.5333,163.1,TN SMYRNA SEWART AFB ,163,1945,1139
USW00013828,35.9,-89.4,96.9,TN DYERSBURG AAF ,96,1944,821
USW00013829,32.35,-85.0,73.5,GA FORT BENNING LAWSON AAF ,73,1945,4239
USW00013830,33.95,-81.1167,67.7,SC COLUMBIA AAB ,67,1945,2011
USW00013831,35.2,-80.95,224.9,NC CHARLOTTE MORRIS FIELD ,224,1943,602
USW00013833,31.2667,-89.25,56.4,MS HATTIESBURG ,56,1944,1210
USW00013835,31.1333,-83.7,88.7,GA MOULTRIE SPENCE FIELD ,88,1945,2269
USW00013836,32.7,-83.65,109.7,GA MACON COCHRAN FIELD ,109,1945,2383
USW00013837,33.4667,-82.0333,134.1,GA AUGUSTA DANIEL FIELD ,134,1944,2266
USW00013838,30.6333,-88.0667,8.5,AL MOBILE (BROOKLEY AFB) ,8,1945,661
USW00013839,31.3167,-85.45,117.0,AL DOTHAN (NAPIER FIELD) ,117,1945,1663
USW00013846,30.0667,-85.5833,6.7,FL PANAMA CITY (TYNDALL FIELD) ,6,1945,1074
USW00013850,32.35,-86.9833,63.1,AL SELMA CRAIG AFB ,63,1945,1440
USW00013851,30.8333,-85.2,33.2,FL MARIANNA (AAF) ,33,1945,1082
USW00013855,35.3833,-86.2333,328.9,OK TULLAHOMA WILLIAM NORTHERN AAF ,328,1945,537
USW00013856,32.5,-85.7667,75.6,AL TUSKEGEE (AAF) ,75,1945,1157
USW00013857,30.9667,-83.2,73.2,GA VALDOSTA MOODY AFB ,73,1945,1437
USW00013859,32.9167,-80.6333,29.0,SC WALTERBORO AAF ,29,1945,499
USW00013860,32.6333,-83.6,92.0,GA WARNER ROBINS ROBINS AFB ,92,1954,980
USW00013874,33.65,-84.4167,297.8,GA ATLANTA ,297,1947,23845
USW00013882,35.0333,-85.2,209.7,TN CHATTANOOGA ,209,1947,8998
USW00013893,35.05,-89.9833,86.0,TN MEMPHIS ,86,1947,23896
USW00013894,30.6833,-88.2333,66.1,AL MOBILE ,66,1947,10952
USW00013903,34.3,-97.0167,221.9,OK ARDMORE AFB ,221,1961,1195
USW00013904,30.2,-97.6667,154.5,TX AUSTIN (BERGSTROM FIELD) ,154,1945,1076
USW00013905,30.6667,-96.55,83.8,TX COLLEGE STATION (BRYAN AFB) ,83,1958,108
USW00013907,32.7333,-96.9667,149.0,TX DALLAS HENSLEY FIELD ,149,1935,505
USW00013909,36.333,-97.667,396.0,OK ENID/VANCE AFB ,396,1951,1147
USW00013916,35.75,-95.3667,188.1,OK MUSKOGEE (HATBOX FIELD/AAF) ,188,1942,3078
USW00013920,38.95,-95.6667,324.3,KS TOPEKA (FORBES AFB) ,324,1945,1930
USW00013923,33.7167,-96.6667,232.6,TX SHERMAN PERRIN FIELD ,232,1945,1179
USW00013924,31.5,-96.4667,141.1,TX GROESBECK ,141,1931,7795
USW00013927,32.3333,-90.2333,98.1,MS JACKSON (AAB) ,98,1944,400
USW00013928,31.6333,-97.0667,144.8,TX WACO (JAMES CONNALLY AFB) ,144,1945,544
USW00013930,38.7333,-93.5667,255.1,MO KNOBNOSTER SEDALIA AFB ,255,1944,1436
USW00013933,33.5,-90.0833,45.4,MS GREENWOOD AAF ,45,1945,1164
USW00013935,31.4,-92.3,29.3,LA ALEXANDRIA (ESLER FIELD) ,29,1944,1127
USW00013936,30.5333,-91.15,20.4,LA BATON ROUGE (HARDING FIELD) ,20,1945,1485
USW00013937,30.8333,-93.3667,61.0,LA DE RIDDER (AFB) ,61,1945,1154
USW00013942,32.5167,-92.05,30.5,LA MONROE (SELMAN FIELD) ,30,1944,2178
USW00013943,30.0333,-90.0333,2.7,LA NEW ORLEANS (AAB) ,2,1943,436
USW00013944,32.5,-93.6667,51.2,LA SHREVEPORT BARKSDALE AFB ,51,1945,8274
USW00013946,38.9,-99.1167,599.8,KS VICTORIA (WALKER AAF) ,599,1945,1289
USW00013947,39.05,-96.7667,324.3,KS MARSHALL FIELD FORT RILEY ,324,1945,3619
USW00013960,32.85,-96.85,159.1,TX DALLAS ,159,1947,18395
USW00013977,33.45,-94.0,112.2,AR TEXARKANA ,112,1947,6925
USW00013988,39.1167,-94.5833,228.6,MO KANSAS CITY ,228,1947,26901
USW00014702,42.4667,-71.2833,40.2,MA BEDFORD HANSCOM AP ,40,1945,731
USW00014703,42.2,-72.5333,75.3,MA CHICOPEE FALLS (WESTOVER AFB) ,75,1945,2791
USW00014704,41.65,-70.5167,42.1,MA FALMOUTH OTIS AFB ,42,1965,383
USW00014708,40.7333,-73.6,32.9,NY HEMPSTEAD MITCHELL AFB ,32,1945,6097
USW00014709,40.85,-73.9167,64.0,NY NEW YORK UNIVERSITY ,64,1944,1127
USW00014710,42.9333,-71.4333,77.1,NH MANCHESTER (GRENIER FIELD) ,77,1944,1073
USW00014711,40.2,-76.7667,93.3,PA MIDDLETOWN OLMSTED AFB ,93,1944,3069
USW00014712,40.3833,-75.9667,104.5,PA READING AAF ,104,1945,1035
USW00014716,42.3667,-71.1,25.0,MA CAMBRIDGE MIT ,25,1944,199
USW00014719,40.85,-72.6333,17.7,NY WESTHAMPTON SUFFOLK COUNTY AAF ,17,1945,828
USW00014721,41.9333,-72.6833,52.7,CT WINDSOR LOCKS/BRADLEY FIELD ,52,1944,1786
USW00014722,40.1833,-74.0667,25.9,NJ SPRING LAKE BELMAR ,25,1944,295
USW00014723,41.2667,-72.0167,14.6,NY FISHERS ISLAND FORT H G WRIGHT ,14,1945,165
USW00014725,40.3,-74.05,16.0,NJ FT. MONMOUTH ,16,1948,1155
USW00014726,40.5667,-74.1,3.0,NY STATEN ISLAND MILLER FIELD ,3,1931,392
USW00014734,40.7,-74.1667,9.1,NJ NEWARK ,9,1938,10652
USW00014738,42.0833,-76.1,253.6,NY BINGHAMTON ,253,1947,9174
USW00014742,44.4667,-73.15,106.4,VT BURLINGTON ,106,1952,29631
USW00014748,42.1667,-76.9,290.8,NY ELMIRA ,290,1940,1639
USW00014751,40.2167,-76.85,105.8,PA HARRISBURG ,105,1947,11420
USW00014752,41.7333,-72.65,6.4,CT HARTFORD ,6,1947,10422
USW00014755,44.2667,-71.3,1912.3,NH MOUNT WASHINGTON ,1912,1946,506
USW00014761,40.8833,-78.0833,586.1,PA PHILIPSBURG ,586,1947,5127
USW00014771,43.0667,-76.2667,124.4,NY SYRACUSE ,124,1947,12089
USW00014804,42.6,-82.8167,184.7,MI MOUNT CLEMENS SELFRIDGE AFB ,184,1944,2815
USW00014814,45.0667,-83.4333,185.6,MI ALPENA ,185,1947,9221
USW00014821,40.0,-82.8833,253.3,OH COLUMBUS ,253,1947,19477
USW00014822,42.4,-83.0,189.0,MI DETROIT ,189,1946,18264
USW00014834,41.5,-88.1667,181.1,IL JOLIET ,181,1947,7402
USW00014838,46.5667,-87.4,219.2,MI MARQUETTE ,219,1947,8748
USW00014839,42.95,-87.9,211.2,WI MILWAUKEE WI AIRPORT ,211,1947,11003
USW00014853,42.2333,-83.5333,236.8,MI YPSILANTI ,236,1947,1210
USW00014884,42.7333,-84.4833,263.0,MI EAST LANSING ,263,1926,2781
USW00014892,41.8,-87.6,181.1,IL CHICAGO UNIVERSITY ,181,1944,1211
USW00014896,41.0333,-81.4833,321.3,OH AKRON ,321,1948,11543
USW00014903,41.3167,-95.95,345.9,NE FORT OMAHA ,345,1921,1612
USW00014920,43.9333,-91.2833,204.8,WI LA CROSSE ,204,1947,9613
USW00014923,41.45,-90.5167,181.1,IL MOLINE ,181,1947,21497
USW00014924,48.95,-97.25,241.1,ND PEMBINA ,241,1934,2575
USW00014927,44.9333,-93.0667,220.1,MN ST PAUL ,220,1947,17907
USW00021502,18.9167,-155.6833,11.9,HI MORSE FIELD ,11,1941,492
USW00022002,28.8667,-100.5167,269.4,TX EAGLE PASS (AAF) ,269,1944,311
USW00022003,29.3,-100.4333,320.0,TX BRACKETTVILLE (FORT CLARK) ,320,1930,187
USW00022004,29.3333,-100.8833,295.0,TX DEL RIO TEXAS ,295,1947,18085
USW00022502,21.15,-157.1,138.1,HI MOLOKAI HOMESTEAD FIELD ,138,1945,1921
USW00022504,21.3333,-157.95,8.5,HI HONOLULU HICKAM FIELD ,8,1943,2423
USW00022505,21.7,-157.9667,9.1,HI KAHUKU AAB ,9,1945,373
USW00022514,21.3167,-158.0667,15.2,HI BARBERS POINT NAS ,15,1957,329
USW00023001,31.4667,-109.6167,1254.3,AZ DOUGLAS (AAF) ,1254,1945,1752
USW00023006,32.35,-104.25,990.3,NM CARLSBAD AAF ,990,1945,2356
USW00023008,34.3833,-103.3167,1305.5,NM CLOVIS AAF ,1305,1945,2127
USW00023010,36.0333,-102.5333,1216.8,TX DALHART ,1216,1945,2180
USW00023011,32.25,-107.7167,1309.7,NM DEMING AAF ,1309,1944,518
USW00023012,39.7167,-104.9,1644.7,CO DENVER (LOWRY FIELD) ,1644,1948,878
USW00023019,31.8333,-106.4,1207.3,TX EL PASO (BIGGS AFB) ,1207,1928,941
USW00023021,33.5833,-102.2333,1014.1,TX REESE AFB ,1014,1964,2957
USW00023027,31.5167,-103.1333,796.1,TX PYOTE (AFB) ,796,1945,1395
USW00023030,30.05,-102.2167,662.0,TX DRYDEN AAF ,662,1935,854
USW00023031,32.3333,-108.7,1300.0,NM LORDSBURG AAF ,1300,1935,1409
USW00023038,31.7833,-106.4167,1183.5,TX EL PASO (FORT BLISS) ,1183,1933,1836
USW00023041,32.2333,-101.5,773.0,TX BIG SPRING ,773,1947,13868
USW00023043,33.4,-104.5333,996.4,NM ROSWELL ,996,1947,10819
USW00023052,36.75,-104.5,1943.4,NM RATON ,1943,1947,5905
USW00023068,38.2333,-104.6333,1462.7,CO PUEBLO ,1462,1947,11332
USW00023102,35.5,-119.1833,129.5,CA BAKERSFIELD (MINTER FIELD) ,129,1944,117
USW00023103,33.6,-114.75,119.8,CA BLYTHE ,119,1945,2084
USW00023104,33.3,-111.6667,411.8,AZ CHANDLER (WILLIAMS FIELD) ,411,1945,1909
USW00023108,35.2667,-113.95,1050.0,AZ KINGMAN (AAF) ,1050,1957,1831
USW00023109,32.1667,-110.8833,808.9,AZ TUCSON (DAVIS-MONTHAN AFB) ,808,1956,236
USW00023110,36.25,-119.95,76.5,CA LEMOORE ,76,1945,1341
USW00023111,33.55,-112.3667,333.8,AZ PHOENIX (LUKE FIELD) ,333,1945,2442
USW00023117,33.8333,-116.55,128.0,CA PALM SPRINGS (AAF) ,128,1945,1411
USW00023119,33.8833,-117.25,461.5,CA RIVERSIDE (MARCH AFB) ,461,1946,6855
USW00023122,34.1,-117.2333,339.2,CA SAN BERNARDINO (NORTON AFB) ,339,1944,855
USW00023126,35.1167,-119.3,132.9,CA TAFT (GARDNER FIELD) ,132,1944,436
USW00023131,34.5833,-117.3833,876.6,CA VICTORVILLE (GEORGE AFB) ,876,1945,3313
USW00023132,33.6333,-116.1667,35.1,CA THERMAL (AAF) ,35,1944,348
USW00023136,34.2,-119.0667,24.4,CA OXNARD (FLIGHT STRIP) ,24,1944,174
USW00023139,33.8167,-118.3333,32.0,CA LOMITA (AAF) ,32,1944,146
USW00023140,32.9333,-111.4333,481.3,AZ COOLIDGE (AAF) ,481,1945,100
USW00023151,37.8,-122.4333,64.9,CA SAN FRANCISCO CRISSY FIELD ,64,1923,306
USW00023152,34.2,-118.3667,221.0,CA BURBANK ,221,1947,18834
USW00023155,35.4167,-119.05,151.5,CA BAKERSFIELD ,151,1947,8864
USW00023177,37.8,-113.9,1666.0,UT MODENA ,1666,1948,20748
USW00023178,32.8667,-116.4167,1893.1,CA MOUNT LAGUNA ,1893,1945,605
USW00023183,33.4333,-112.0167,338.9,AZ PHOENIX ,338,1947,23170
USW00023188,32.7333,-117.1667,11.3,CA SAN DIEGO (LINDBERGH FIELD) ,11,1947,248
USW00023206,38.5667,-121.3,39.9,CA SACRAMENTO (MATHER AFB) ,39,1944,415
USW00023207,36.6667,-121.6167,21.9,CA SALINAS (AAB) ,21,1945,782
USW00023211,38.0667,-122.5167,0.6,CA SAN RAFAEL (HAMILTON AFB) ,0,1945,4890
USW00023213,38.5167,-122.8,35.4,CA SANTA ROSA (AAF) ,35,1944,213
USW00023214,37.9,-121.2333,7.9,CA STOCKTON (FIELD) ,7,1945,1204
USW00023234,37.6167,-122.3833,4.9,CA SAN FRANCISCO ,4,1934,1435
USW00024001,42.5833,-100.0,787.9,NE AINSWORTH AAF ,787,1945,1523
USW00024002,42.1,-102.8333,1197.9,NE ALLIANCE AAF ,1197,1945,611
USW00024014,48.15,-103.5833,572.4,ND WILLISTON ,572,1947,6342
USW00024016,42.9167,-106.3333,1612.4,WY CASPER WYO ,1612,1947,10206
USW00024027,41.6,-109.0667,2055.9,WY ROCK SPRINGS ,2055,1947,20297
USW00024035,48.5667,-109.6667,760.2,MT HAVRE ,760,1947,20218
USW00024101,41.1167,-111.9667,1459.1,UT OGDEN (HILL AFB) ,1459,1944,362
USW00024110,47.1833,-119.3167,361.8,WA MOSES LAKE (LARSON AFB) ,361,1944,344
USW00024134,43.5833,-119.05,1262.2,OR BURNS ,1262,1947,7351
USW00024135,45.9667,-112.5,1685.2,MT BUTTE ,1685,1947,12098
USW00024156,42.9167,-112.5333,1361.2,ID POCATELLO ,1361,1947,11754
USW00024163,46.2667,-119.1167,123.7,WA PASCO ,123,1935,5233
USW00024203,47.9,-122.2833,181.7,WA EVERETT (PAINE FIELD) ,181,1944,200
USW00024206,40.5167,-122.3,150.9,CA REDDING (AAF) ,150,1944,109
USW00024207,47.15,-122.4833,87.8,WA TACOMA (MCCHORD AFB) ,87,1944,538
USW00024220,47.0333,-120.5167,527.0,WA ELLENSBURG ,527,1947,10146
USW00024228,48.1333,-123.4167,4.6,WA PORT ANGELES ,4,1947,3357
USW00024234,47.5333,-122.2333,9.1,WA SEATTLE (BOEING FIELD) ,9,1944,18226
USW00024264,40.5667,-122.4167,219.2,CA REDDING ,219,1944,18199
USW00025325,55.35,-131.65,22.9,AK KETCHIKAN ,22,1947,5932
USW00026401,61.25,-149.8,53.6,AK ANCHORAGE ELMENDORF FIELD ,53,1943,223
USW00026410,60.4833,-145.5,14.6,AK CORDOVA ,14,1947,2276
USW00026414,63.3333,-149.15,734.0,AK SUMMIT ,734,1947,2843
USW00026508,69.3667,-152.1333,117.3,AK UMIAT ,117,1947,611
USW00026509,64.7167,-156.9,37.5,AK GALENA ,37,1947,571
USW00026601,68.35,-166.7833,5.8,AK POINT HOPE ,5,1945,425
USW00026605,60.2,-166.1,14.9,AK NUNIVAK AAF ,14,1945,100
USW00026608,63.9,-160.7833,6.7,AK UNALAKLEET ,6,1945,1191
USW00026618,65.6167,-168.05,4.9,AK WALES ,4,1947,863
USW00026635,62.1167,-163.75,145.1,AK MOUNTAIN VILLAGE ,145,1945,147
USW00026636,68.1,-165.7667,11.0,AK CAPE THOMPSON ,11,1962,100
USW00045703,51.9833,177.5667,22.0,AK KISKA ISLAND ,22,1945,308
USW00073807,31.7833,-84.2333,85.0,GA LEESBURG ,85,1920,935
USW00073808,35.9667,-83.9167,303.0,TN KNOXVILLE (ISLAND AIRPORT) ,303,1946,5122
USW00093062,32.5,-106.4167,1270.1,NM FRYE SITE ,1270,1960,155
USW00093130,34.1667,-118.3,152.1,CA GLENDALE ,152,1931,1383
USW00093170,34.8333,-118.8667,1090.0,CA LEBEC ,1090,1932,1997
USW00093204,36.8333,-121.4,114.0,CA HOLLISTER ,114,1930,437
USW00093701,39.9333,-75.0833,4.9,NJ CAMDEN ,4,1940,1339
USW00093756,39.4167,-76.3,23.2,MD EDGEWOOD ,23,1923,823
USW00093804,34.9167,-81.95,248.1,SC SPARTANBURG ,248,1947,17820
USW00093812,39.1,-84.4167,153.0,OH CINCINNATI (LUNKEN AIRPORT) ,153,1947,17716
USW00093821,38.1833,-85.7333,148.7,KY LOUISVILLE ,148,1947,7439
USW00093822,39.8333,-89.6667,183.5,IL SPRINGFIELD ,183,1947,11873
USW00093871,34.35,-82.3667,217.0,SC DUE WEST ,217,1932,7331
USW00093877,35.9167,-86.4667,182.9,TN MURFREESBORO ,182,1937,5242
USW00093917,32.35,-90.8833,89.9,MS VICKSBURG ,89,1939,4567
USW00093963,38.6333,-90.2,219.2,MO ST LOUIS ,219,1929,1733
USW00094176,47.6667,-117.3333,599.8,WA SPOKANE (FELTS FIELD) ,599,1947,7917
USW00094730,42.0333,-70.0333,42.1,MA NORTH TRURO ,42,1946,1581
USW00094750,40.9,-77.7167,320.0,PA BELLEFONTE ,320,1935,4730
USW00094761,42.45,-76.4833,282.9,NY ITHACA ,282,1929,3528
USW00094763,41.0,-78.1667,516.0,PA KYLERTOWN ,516,1942,8019
USW00094775,41.3667,-71.4833,9.1,RI POINT JUDITH ,9,1946,1724
USW00094881,40.8833,-86.4833,224.0,IN ROYAL CENTER ,224,1932,8793
USW00094922,42.683,-92.483,306.0,IA WAVERLY ,306,1964,806
USW00094925,47.95,-97.4,277.0,ND GRAND FORKS AFB ,277,1964,517
USW00094937,45.9833,-98.5667,444.1,ND ELLENDALE ,444,1932,8695
USW00094941,41.3333,-96.2667,395.9,NE DREXEL ,395,1926,2667
USXUA026520,33.7,-117.833,18.0,CA CA SANTA ANA/ORANGE COUNTY AAF ,18,1981,1551
USXUA724586,38.8,-97.63,383.0,KS SALINA ,383,1958,3551
USXUA724755,37.1,-113.6,895.0,UT ST. GEORGE ,895,1957,591
USXUA725185,43.23,-75.4,152.0,NY ROME ,152,1955,8975
USXUAC03522,38.05,-103.52,1278.0,CO LA JUNTA ,1278,1952,164
USXUAC03540,38.95,-121.07,503.0,CA AUBURN ,503,1948,133
USXUAC03671,40.12,-103.17,1399.0,CO AKRON ,1399,1952,214
UVM00065503,12.35,-1.5167,303.0,OUAGADOUGOU ,303,2019,60250
UVM00065510,11.1667,-4.3,432.0,BOBO-DIOULASSO ,432,2016,51261
UZM00038413,41.733,64.617,237.0,TAMDY ,237,1991,24209
UZM00038457,41.267,69.267,493.0,TASHKENT ,493,2001,46679
UZM00038606,40.55,70.95,499.0,KOKAND ,499,1996,7416
UZM00038927,37.233,67.267,310.0,TERMEZ ,310,1996,20099
VEM00080407,10.567,-71.733,65.0,MARACAIBO-LA CHINIT ,65,1984,856
VEM00080410,10.067,-69.317,613.0,BARQUISIMETO ,613,1984,741
VEM00080413,10.25,-67.65,436.0,MARACAY - B.A. SUCRE ,436,2014,5220
VEM00080415,10.6,-66.983,43.0,CARACAS/MAIQUETIA A ,43,1984,912
VEM00080419,10.117,-64.683,7.0,BARCELONA ,7,1984,1459
VEM00080421,10.917,-63.967,19.0,PORLAMAR ,19,1978,739
VEM00080422,10.6667,-63.25,10.0,CARUPANO ,10,2014,159
VEM00080425,9.817,-70.933,28.0,MENE GRANDE ,28,1984,780
VEM00080435,9.75,-63.183,66.0,MATURIN ,66,1984,1184
VEM00080444,8.15,-63.55,48.0,CIUDAD BOLIVAR ,48,2008,641
VEM00080447,7.85,-72.45,377.0,SAN ANTONIO DEL TACHIRA ,377,2013,3694
VEM00080448,7.233,-70.8,131.0,GUASDUALITO ,131,1984,356
VEM00080450,7.9,-67.4167,47.0,SAN FERNANDO DE APURE ,47,2011,1404
VEM00080453,7.3,-61.45,181.0,TUMEREMO ,181,1984,451
VEM00080462,4.6,-61.1167,907.0,SANTA ELENA DE UAIREN ,907,2011,813
VEM00080476,10.517,-71.65,26.0,LA CANADA ,26,1986,631
VMM00048820,21.0333,105.8,5.0,HA NOI ,5,2019,29934
VMM00048839,20.1333,107.7167,56.0,BACH LONG VI ,56,2019,2311
VMM00048845,18.6667,105.6833,5.0,VINH ,5,2019,4087
VMM00048849,16.8167,107.0833,28.0,DONG HA ,28,1968,571
VMM00048851,16.7333,107.1833,11.0,QUANG TRI ,11,1971,1039
VMM00048852,16.4,107.6833,17.0,HUE/PHU BAI ,17,1972,508
VMM00048855,16.0667,108.35,7.0,DA NANG ,7,2019,24491
VMM00048858,14.0,108.0167,807.0,PLEIKU AB ,807,1971,698
VMM00048864,15.4167,108.7,0.0,CHU LAI ,0,1971,822
VMM00048867,13.9667,108.65,495.0,AN KHE (VVAK) ,495,1970,224
VMM00048870,13.7667,109.2167,4.0,QUY NHON ,4,2019,3736
VMM00048877,12.2167,109.2167,3.0,NHA TRANG ,3,2019,2983
VMM00048887,10.9333,108.1,8.0,PHAN THIET ,8,2019,6838
VMM00048896,10.9667,106.8167,12.0,BIEN HOA (VVBH) ,12,1970,480
VMM00048900,10.8167,106.6667,5.0,TAN SON HOA ,5,2019,32459
VMM00048902,10.5,107.1667,2.0,BARIA (PHUOC LE) ,2,1971,747
VMM00048913,9.6,105.967,5.0,BA-XUYEN/SOC TRANG ,5,1973,170
VMM00048914,9.1833,105.15,1.0,CA MAU ,1,2019,7987
VMXUAC03992,10.83,106.97,11.0,AN LOC ,11,1954,585
VQW00011602,17.7,-64.8,16.8,VI ST CROIX (BENEDICT FIELD) ,16,1948,346
WAM00068014,-19.6,18.117,1400.0,GROOTFONTEIN ,1400,1989,4094
WAM00068098,-22.9833,14.65,88.0,WALVIS BAY AIRPORT ,88,2016,1174
WAM00068110,-22.5667,17.1,1725.0,WINDHOEK ,1725,2019,12361
WAM00068112,-22.483,17.467,1700.0,HOSEA KUTAKO INTL A ,1700,1985,7483
WAM00068312,-26.5333,18.1167,1064.0,KEETMANSHOOP ,1064,2014,6019
WIM00060096,23.7111,-15.9308,8.7,DAKHLA ,8,2019,1276
WQM00091245,19.2833,166.65,7.0,WAKE IS ,7,1997,38611
WSM00091762,-13.8,-171.783,2.0,APIA ,2,1989,10496
YMM00041344,15.517,44.183,2190.0,SANA'A (CIV/MIL) ,2190,1990,2290
YMM00041360,14.75,42.967,115.0,HODEIDAH (CIV/MIL) ,115,1984,542
YMM00041390,13.683,44.15,1385.0,TAIZ (CIV/MIL) ,1385,1984,449
YMM00041404,15.383,44.2,2190.0,SANAA ,2190,1998,551
YMM00041480,12.833,45.033,3.0,ADEN ,3,1994,16467
ZAM00067441,-11.75,24.4333,1363.0,MWINLUNGA ,1363,1982,2872
ZAM00067475,-10.217,31.133,1384.0,KASAMA ,1384,1993,3135
ZAM00067561,-13.0,28.65,1270.0,NDOLA ,1270,1985,2372
ZAM00067581,-13.55,32.583,1032.0,CHIPATA ,1032,1947,140
ZAM00067633,-15.25,23.15,1053.0,MONGU ,1053,1993,5748
ZAM00067663,-14.4167,28.4833,1165.0,KABWE ,1165,1982,12025
ZAM00067666,-15.417,28.317,1280.0,LUSAKA CITY AIRPORT ,1280,2000,9588
