"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","WDF2","WDF5","WDMV","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-06-30","4.47"," 1517"," 1517","  140","  140",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-01","6.49"," 1101"," 1802","  100","   50",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-02","5.82"," 1410"," 1318","  110","  100",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-03","9.40"," 1350"," 1306","  240","  210",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-04","8.95"," 0659"," 0659","  330","  330",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-05","9.17"," 0441"," 0441","  310","  310",,"38.9","47.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-06","8.50"," 1439"," 1438","  250","  250",,"31.1","40.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-07","10.51"," 2124"," 2123","  280","  290",,"34.9","42.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-08","6.71"," 1450"," 1111","  130","   30",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-09","7.61"," 1235"," 1234","   70","   70",,"28.0","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-10","13.20"," 2220"," 1223","  280","  270",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-11","12.08"," 1108"," 1107","  290","  280",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-12","6.04"," 0906"," 1410","  330","   80",,"15.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-13","4.70"," 1457"," 1545","  180","  230",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-14","7.83"," 1445"," 1501","  200","  200",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-15","13.42"," 0354"," 0354","  350","  340",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-16","5.59"," 1355"," 1402","  120","  120",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-17","9.84"," 1700"," 1700","   70","   70",,"29.1","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-18","10.74"," 1458"," 1457","   30","   30",,"21.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-19","4.25"," 1808"," 1359","  260","  260",,"10.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-20","10.07"," 0854"," 1652","  260","  290",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-21","10.74"," 1327"," 1326","   40","   30",,"23.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-22","13.42"," 1618"," 1618","   30","   30",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-23","10.96"," 1755"," 1311","   30","   30",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-24","6.71"," 1301"," 1259","  100","  100",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-25","10.74"," 1622"," 1601","  200","  200",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-26","14.32"," 1238"," 1238","  210","  190",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-27","9.84"," 1427"," 1426","   30","   30",,"23.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-28","7.16"," 0419"," 0419","   60","   60",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-29","4.47"," 1408"," 0929","  100","   20",,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-30","7.16"," 1445"," 1300","  240","  180",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-07-31","7.38"," 1639"," 1305","  190","  240",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-01","9.40"," 1545"," 1545","  330","  330",,"44.1","49.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-02","8.05"," 1739"," 1339","  200","  290",,"17.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-03","5.59"," 1717"," 1716","  250","  250",,"25.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-04","6.71"," 1517"," 1517","   50","   60",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-05","3.80"," 1551"," 1427","   80","  110",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-06","3.58"," 1539"," 1537","  280","  280",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-07","10.29"," 2222"," 2148","   30","   30",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-08","12.30"," 1708"," 1847","   30","   20",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-09","9.84"," 1726"," 1726","   20","   10",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-10","6.04"," 1138"," 1106","   60","   60",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-11","9.84"," 1844"," 1843","   20","   10",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-12","12.08"," 1628"," 1627","   30","   30",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-13","8.50"," 1251"," 1157","   80","   50",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-14","5.82"," 1246"," 1248","   80","   80",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-15","6.93"," 1603"," 1602","  300","  300",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-16","9.40"," 1758"," 1410","   30","  290",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-17","10.07"," 1551"," 1615","   70","   60",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-18","6.71"," 1401"," 1351","   60","   80",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-19","6.71"," 1504"," 1740","  180","  160",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-20","9.40"," 1440"," 1716","  200","  190",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-21","12.53"," 1438"," 1655","  250","  260",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-22","12.75"," 1658"," 1721","   20","   20",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-23","6.93"," 1238"," 1325","   70","   70",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-24","10.29"," 1612"," 1633","  240","  240",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-25","9.17"," 2035"," 2034","   10","   20",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-26","9.17"," 1152"," 1153","  270","  260",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-27","10.07"," 1831"," 1828","   40","   40",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-28","10.29"," 1643"," 1240","  200","  180",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-29","8.95"," 0038"," 0038","  260","  260",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-30","11.63"," 0241"," 0948","   70","   80",,"17.9","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-08-31","9.17"," 2150"," 2301","  100","   90",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-01","11.63"," 1015"," 1020","   70","   70",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-02","7.61"," 0924"," 0807","   60","   80",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-03","10.07"," 2123"," 2122","  350","  350",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-04","9.62"," 1235"," 1235","   20","   20",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-05","5.59"," 1518"," 1654","  100","  120",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-06","5.82"," 1338"," 1336","  190","  180",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-07","6.71"," 1137"," 1349","  250","  250",,"14.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-08","4.70"," 1258"," 1347","  160","  150",,"8.9","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-09","6.93"," 1709"," 1350","  100","  100",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-10","8.50"," 1511"," 1445","  110","   90",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-11","10.96"," 2012"," 2044","  130","  140",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-12","10.07"," 1405"," 1540","  180","  210",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-13","10.29"," 1207"," 1519","  200","  190",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-14","8.95"," 1147"," 1136","  240","  260",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-15","8.05"," 1405"," 1525","  250","  250",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-16","8.05"," 1444"," 1443","  240","  250",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-17","9.62"," 1452"," 1205","  150","  180",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-18","8.72"," 1534"," 2052","  100","  140",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-19","11.63"," 0832"," 1359","  290","  310",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-20","5.37"," 1511"," 1433","   80","   90",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-21","9.62"," 2305"," 2301","  200","  200",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-22","9.62"," 1904"," 1903","  310","  310",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-23","9.62"," 1417"," 1351","  250","  280",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-24","11.63"," 1740"," 1739","  310","  320",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-25","8.05"," 0859"," 0843","  330","  320",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-26","9.84"," 1243"," 1123","  160","  180",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-27","12.30"," 1154"," 1152","  260","  260",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-28","11.18"," 1719"," 1722","  320","  320",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-29","8.28"," 1257"," 1332","  280","  290",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-09-30","10.51"," 1600"," 1600","  290","  290",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-01","10.29"," 1239"," 1226","  310","  280",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-02","6.04"," 1740"," 1739","  210","  210",,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-03","10.96"," 1151"," 1139","  200","  200",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-04","5.82"," 1447"," 1405","  280","  280",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-05","6.26"," 1407"," 1412","   60","   80",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-06","6.71"," 1045"," 1043","   90","  100",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-07","7.83"," 1447"," 1330","  240","  240",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-08","6.26"," 1252"," 1251","  200","  180",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-09","4.70"," 1533"," 1350","  140","  170",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-10","6.04"," 1830"," 1136","   90","  100",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-11","8.95"," 2204"," 2203","  300","  310",,"29.1","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-12","9.17"," 1402"," 1401","  270","  270",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-13","6.49"," 1147"," 1145","  250","  250",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-14","14.54"," 1500"," 1459","  330","  330",,"25.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-15","9.40"," 1455"," 1455","  260","  250",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-16","8.05"," 1605"," 1406","   30","   60",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-17","3.80"," 1312"," 1311","  330","  330",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-18","10.29"," 1041"," 1044","  250","  240",,"23.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-19","7.83"," 0431"," 0431","   60","   60",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-20","12.75"," 1708"," 1658","  260","  280",,"23.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-21","9.84"," 1455"," 1454","  320","  310",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-22","9.84"," 0101"," 0043","   10","   20",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-23","5.59"," 0222"," 0202","  120","  100",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-24","8.28"," 1109"," 1341","  180","  170",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-25","6.26"," 2223"," 2222","  300","  290",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-26","8.72"," 1130"," 1034","  320","  300",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-27","7.16"," 1224"," 2042","  240","  160",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-28","14.09"," 1904"," 1608","  290","  290",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-29","10.74"," 0212"," 0305","  260","  280",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-30","12.75"," 1503"," 1345","  200","  190",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-10-31","11.86"," 1141"," 1028","  250","  250",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-11-01","7.61"," 0252"," 0223","  340","  330",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-11-02","4.70"," 1913"," 2319","   40","   20",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-11-03","10.96"," 1608"," 1606","   30","   30",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-11-04","10.96"," 1416"," 1832","  200","  300",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-11-05","8.50"," 0009"," 0047","  300","  290",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-11-06","7.61"," 0818"," 0809","  330","  330",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-11-07","10.29"," 1330"," 1501","  280","  300",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-11-08","6.26"," 0639"," 2356","  340","  340",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","41.78611","-87.75222","186.5","2003-11-09","5.59"," 0926"," 1303","  160","  140",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,
