#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2015,8,13,2,0,227,1.5,99,99,99,99,999,9999,21.4,999,999,99,99
2015,8,13,3,0,216,0.8,99,99,99,99,999,9999,21.2,999,999,99,99
2015,8,13,4,0,239,1.6,99,99,99,99,999,9999,20.9,999,999,99,99
2015,8,13,5,0,236,1.7,99,99,99,99,999,9999,20.6,999,999,99,99
2015,8,13,6,0,236,2.1,99,99,99,99,999,9999,20.4,999,999,99,99
2015,8,13,7,0,247,2.8,99,99,99,99,999,9999,19.9,999,999,99,99
2015,8,13,8,0,244,2.9,99,99,99,99,999,9999,19.7,999,999,99,99
2015,8,13,9,0,251,3.5,99,99,99,99,999,9999,19.7,999,999,99,99
2015,8,13,10,0,251,2.5,99,99,99,99,999,9999,19.6,999,999,99,99
2015,8,13,11,0,247,3.7,99,99,99,99,999,9999,19.9,999,999,99,99
2015,8,13,12,0,259,3.5,99,99,99,99,999,9999,21.8,999,999,99,99
2015,8,13,13,0,265,5.5,99,99,99,99,999,9999,23.6,999,999,99,99
2015,8,13,14,0,266,5.1,99,99,99,99,999,9999,25,999,999,99,99
2015,8,13,15,0,249,5.3,99,99,99,99,999,9999,26.3,999,999,99,99
2015,8,13,16,0,232,2.9,99,99,99,99,999,9999,27.8,999,999,99,99
2015,8,13,17,0,252,5.3,99,99,99,99,999,9999,27.9,999,999,99,99
2015,8,13,18,0,251,5.3,99,99,99,99,999,9999,28.4,999,999,99,99
2015,8,13,19,0,254,6,99,99,99,99,999,9999,28.7,999,999,99,99
2015,8,13,20,0,238,4.1,99,99,99,99,999,9999,28.4,999,999,99,99
2015,8,13,21,0,255,4.4,99,99,99,99,999,9999,29.3,999,999,99,99
2015,8,13,22,0,250,4.8,99,99,99,99,999,9999,28.4,999,999,99,99
2015,8,13,23,0,247,3.9,99,99,99,99,999,9999,27.5,999,999,99,99
2015,8,14,0,0,244,5.3,99,99,99,99,999,9999,26.8,999,999,99,99
2015,8,14,1,0,251,4,99,99,99,99,999,9999,26,999,999,99,99
2015,8,14,2,0,241,3.3,99,99,99,99,999,9999,25.4,999,999,99,99
2015,8,14,3,0,261,3.6,99,99,99,99,999,9999,24.8,999,999,99,99
2015,8,14,4,0,255,3.9,99,99,99,99,999,9999,24.6,999,999,99,99
2015,8,14,5,0,257,3.6,99,99,99,99,999,9999,24.6,999,999,99,99
2015,8,14,6,0,255,5.1,99,99,99,99,999,9999,24.6,999,999,99,99
2015,8,14,7,0,253,5.2,99,99,99,99,999,9999,24.4,999,999,99,99
2015,8,14,8,0,253,4.1,99,99,99,99,999,9999,24.1,999,999,99,99
2015,8,14,9,0,253,4,99,99,99,99,999,9999,24.2,999,999,99,99
2015,8,14,10,0,256,3.7,99,99,99,99,999,9999,23.9,999,999,99,99
2015,8,14,11,0,246,4,99,99,99,99,999,9999,23.5,999,999,99,99
2015,8,14,12,0,252,3.7,99,99,99,99,999,9999,23.9,999,999,99,99
2015,8,14,13,0,270,5.3,99,99,99,99,999,9999,24.2,999,999,99,99
2015,8,14,14,0,266,4,99,99,99,99,999,9999,24.8,999,999,99,99
2015,8,14,15,0,276,4.2,99,99,99,99,999,9999,25.5,999,999,99,99
2015,8,14,18,0,253,3.4,99,99,99,99,999,9999,28.9,999,999,99,99
2015,8,14,19,0,272,2.5,99,99,99,99,999,9999,30.2,999,999,99,99
2015,8,14,20,0,266,3.4,99,99,99,99,999,9999,31,999,999,99,99
2015,8,14,21,0,256,4.2,99,99,99,99,999,9999,31,999,999,99,99
2015,8,14,22,0,249,4.5,99,99,99,99,999,9999,30.2,999,999,99,99
2015,8,14,23,0,268,4,99,99,99,99,999,9999,30,999,999,99,99
2015,8,15,0,0,254,3.3,99,99,99,99,999,9999,29.2,999,999,99,99
2015,8,15,1,0,269,3.2,99,99,99,99,999,9999,28.8,999,999,99,99
2015,8,15,2,0,8,4.2,99,99,99,99,999,9999,20.9,999,999,99,99
2015,8,15,3,0,247,3.5,99,99,99,99,999,9999,21.5,999,999,99,99
2015,8,15,4,0,128,0.5,99,99,99,99,999,9999,21.4,999,999,99,99
2015,8,15,5,0,256,2.5,99,99,99,99,999,9999,21.4,999,999,99,99
2015,8,15,6,0,191,1.2,99,99,99,99,999,9999,21.2,999,999,99,99
2015,8,15,7,0,199,1.4,99,99,99,99,999,9999,21.1,999,999,99,99
2015,8,15,8,0,247,2.2,99,99,99,99,999,9999,20.9,999,999,99,99
2015,8,15,9,0,254,2.4,99,99,99,99,999,9999,21.1,999,999,99,99
2015,8,15,10,0,240,3,99,99,99,99,999,9999,21,999,999,99,99
2015,8,15,11,0,245,1.9,99,99,99,99,999,9999,21.2,999,999,99,99
2015,8,15,12,0,250,4,99,99,99,99,999,9999,22.3,999,999,99,99
2015,8,15,13,0,241,3.3,99,99,99,99,999,9999,24,999,999,99,99
2015,8,15,14,0,256,3.8,99,99,99,99,999,9999,25.6,999,999,99,99
2015,8,15,15,0,252,2.6,99,99,99,99,999,9999,27,999,999,99,99
2015,8,15,16,0,202,2.4,99,99,99,99,999,9999,28.5,999,999,99,99
2015,8,15,17,0,119,0.5,99,99,99,99,999,9999,28.1,999,999,99,99
2015,8,15,18,0,120,0.7,99,99,99,99,999,9999,26.3,999,999,99,99
2015,8,15,19,0,133,0.8,99,99,99,99,999,9999,26.2,999,999,99,99
2015,8,15,20,0,0,0,99,99,99,99,999,9999,26,999,999,99,99
2015,8,15,21,0,172,1.2,99,99,99,99,999,9999,27.8,999,999,99,99
2015,8,15,22,0,245,2.7,99,99,99,99,999,9999,26.8,999,999,99,99
2015,8,15,23,0,220,3.1,99,99,99,99,999,9999,26,999,999,99,99
2015,8,16,0,0,247,1.9,99,99,99,99,999,9999,25.7,999,999,99,99
2015,8,16,1,0,215,1.6,99,99,99,99,999,9999,25.3,999,999,99,99
2015,8,16,2,0,236,2.1,99,99,99,99,999,9999,24.7,999,999,99,99
2015,8,16,3,0,238,2.5,99,99,99,99,999,9999,25.2,999,999,99,99
2015,8,16,4,0,237,2.3,99,99,99,99,999,9999,24.7,999,999,99,99
2015,8,16,5,0,240,2.4,99,99,99,99,999,9999,24.1,999,999,99,99
2015,8,16,6,0,237,2.1,99,99,99,99,999,9999,23.6,999,999,99,99
2015,8,16,7,0,247,2.1,99,99,99,99,999,9999,23.3,999,999,99,99
2015,8,16,8,0,241,2.1,99,99,99,99,999,9999,23.2,999,999,99,99
2015,8,16,9,0,239,2.1,99,99,99,99,999,9999,23,999,999,99,99
2015,8,16,10,0,254,1.4,99,99,99,99,999,9999,23,999,999,99,99
2015,8,16,11,0,259,2.8,99,99,99,99,999,9999,23.8,999,999,99,99
2015,8,16,13,0,247,3.1,99,99,99,99,999,9999,26.8,999,999,99,99
2015,8,16,14,0,249,2.7,99,99,99,99,999,9999,28.3,999,999,99,99
2015,8,16,15,0,228,2.6,99,99,99,99,999,9999,29.3,999,999,99,99
2015,8,16,16,0,251,3.8,99,99,99,99,999,9999,29.4,999,999,99,99
2015,8,16,17,0,258,4.5,99,99,99,99,999,9999,30.4,999,999,99,99
2015,8,16,18,0,243,3.1,99,99,99,99,999,9999,31.1,999,999,99,99
2015,8,16,19,0,215,3.6,99,99,99,99,999,9999,31.2,999,999,99,99
2015,8,16,21,0,252,2.8,99,99,99,99,999,9999,31.7,999,999,99,99
2015,8,16,22,0,225,3.7,99,99,99,99,999,9999,31,999,999,99,99
2015,8,16,23,0,251,4.2,99,99,99,99,999,9999,30.4,999,999,99,99
2015,8,17,0,0,228,3.1,99,99,99,99,999,9999,29.3,999,999,99,99
2015,8,17,1,0,238,2.3,99,99,99,99,999,9999,28.4,999,999,99,99
2015,8,17,2,0,245,2.7,99,99,99,99,999,9999,27.8,999,999,99,99
2015,8,17,3,0,231,2.2,99,99,99,99,999,9999,27,999,999,99,99
2015,8,17,4,0,253,2.6,99,99,99,99,999,9999,26.4,999,999,99,99
2015,8,17,5,0,235,2.1,99,99,99,99,999,9999,25.6,999,999,99,99
2015,8,17,6,0,229,2.3,99,99,99,99,999,9999,25,999,999,99,99
2015,8,17,7,0,223,1.5,99,99,99,99,999,9999,24.4,999,999,99,99
2015,8,17,8,0,229,2.1,99,99,99,99,999,9999,24.1,999,999,99,99
2015,8,17,9,0,241,2,99,99,99,99,999,9999,23.6,999,999,99,99
2015,8,17,10,0,224,1.6,99,99,99,99,999,9999,23.2,999,999,99,99
2015,8,17,11,0,246,2.2,99,99,99,99,999,9999,23.7,999,999,99,99
2015,8,17,12,0,254,2.6,99,99,99,99,999,9999,24.9,999,999,99,99
2015,8,17,13,0,254,2.6,99,99,99,99,999,9999,26.8,999,999,99,99
2015,8,17,14,0,242,2.7,99,99,99,99,999,9999,28.3,999,999,99,99
2015,8,17,15,0,231,3.1,99,99,99,99,999,9999,28.4,999,999,99,99
2015,8,17,16,0,268,2.3,99,99,99,99,999,9999,29.8,999,999,99,99
2015,8,17,17,0,189,4.4,99,99,99,99,999,9999,29.9,999,999,99,99
2015,8,17,18,0,197,2.1,99,99,99,99,999,9999,29.8,999,999,99,99
2015,8,17,19,0,185,3.7,99,99,99,99,999,9999,29.2,999,999,99,99
2015,8,17,20,0,197,3.9,99,99,99,99,999,9999,28.3,999,999,99,99
2015,8,17,21,0,212,2.8,99,99,99,99,999,9999,28.2,999,999,99,99
2015,8,17,22,0,226,2.7,99,99,99,99,999,9999,28.3,999,999,99,99
2015,8,17,23,0,240,2.7,99,99,99,99,999,9999,28.2,999,999,99,99
2015,8,18,0,0,163,2.1,99,99,99,99,999,9999,27.4,999,999,99,99
2015,8,18,1,0,208,3.1,99,99,99,99,999,9999,22.9,999,999,99,99
2015,8,18,2,0,340,3.4,99,99,99,99,999,9999,21.2,999,999,99,99
2015,8,18,3,0,226,2.2,99,99,99,99,999,9999,21.4,999,999,99,99
2015,8,18,4,0,263,2.6,99,99,99,99,999,9999,21.7,999,999,99,99
2015,8,18,5,0,246,4.1,99,99,99,99,999,9999,22.6,999,999,99,99
2015,8,18,6,0,222,2.7,99,99,99,99,999,9999,20.7,999,999,99,99
2015,8,18,7,0,191,2.9,99,99,99,99,999,9999,21.4,999,999,99,99
2015,8,18,8,0,209,2.7,99,99,99,99,999,9999,21,999,999,99,99
2015,8,18,9,0,176,3.9,99,99,99,99,999,9999,20.9,999,999,99,99
2015,8,18,10,0,166,2.8,99,99,99,99,999,9999,20.6,999,999,99,99
2015,8,18,11,0,223,0.8,99,99,99,99,999,9999,20.4,999,999,99,99
2015,8,18,12,0,253,1.5,99,99,99,99,999,9999,21.1,999,999,99,99
2015,8,18,13,0,209,3.3,99,99,99,99,999,9999,22.3,999,999,99,99
2015,8,18,14,0,203,3,99,99,99,99,999,9999,23.3,999,999,99,99
2015,8,18,15,0,201,3.2,99,99,99,99,999,9999,24,999,999,99,99
2015,8,18,16,0,198,1.6,99,99,99,99,999,9999,25,999,999,99,99
2015,8,18,17,0,205,2.7,99,99,99,99,999,9999,26.5,999,999,99,99
2015,8,18,18,0,238,3,99,99,99,99,999,9999,27.6,999,999,99,99
2015,8,18,19,0,254,3.8,99,99,99,99,999,9999,27.7,999,999,99,99
2015,8,18,20,0,191,3.8,99,99,99,99,999,9999,27.7,999,999,99,99
2015,8,18,21,0,151,0.4,99,99,99,99,999,9999,25.2,999,999,99,99
2015,8,18,22,0,172,3.7,99,99,99,99,999,9999,27,999,999,99,99
2015,8,18,23,0,172,2.7,99,99,99,99,999,9999,26.4,999,999,99,99
2015,8,19,0,0,174,3,99,99,99,99,999,9999,26.1,999,999,99,99
2015,8,19,1,0,235,2.4,99,99,99,99,999,9999,20.3,999,999,99,99
2015,8,19,2,0,176,3.7,99,99,99,99,999,9999,20.7,999,999,99,99
2015,8,19,3,0,191,4.5,99,99,99,99,999,9999,20.5,999,999,99,99
2015,8,19,4,0,198,4.1,99,99,99,99,999,9999,21.2,999,999,99,99
2015,8,19,5,0,212,3.4,99,99,99,99,999,9999,21.9,999,999,99,99
2015,8,19,8,0,224,3,99,99,99,99,999,9999,22.1,999,999,99,99
2015,8,19,9,0,207,3.5,99,99,99,99,999,9999,22.3,999,999,99,99
2015,8,19,10,0,213,4.4,99,99,99,99,999,9999,22.6,999,999,99,99
2015,8,19,11,0,225,3.7,99,99,99,99,999,9999,22.8,999,999,99,99
2015,8,19,12,0,230,4.2,99,99,99,99,999,9999,23.3,999,999,99,99
2015,8,19,13,0,209,4.6,99,99,99,99,999,9999,23.3,999,999,99,99
2015,8,19,14,0,241,5.1,99,99,99,99,999,9999,23.2,999,999,99,99
2015,8,19,15,0,239,4.9,99,99,99,99,999,9999,22.8,999,999,99,99
2015,8,19,16,0,236,6.3,99,99,99,99,999,9999,23.7,999,999,99,99
2015,8,19,17,0,253,8.3,99,99,99,99,999,9999,24.2,999,999,99,99
2015,8,19,18,0,254,4.7,99,99,99,99,999,9999,24.8,999,999,99,99
2015,8,19,19,0,254,6.4,99,99,99,99,999,9999,24.9,999,999,99,99
2015,8,19,20,0,221,5.2,99,99,99,99,999,9999,24.8,999,999,99,99
2015,8,19,21,0,254,5.8,99,99,99,99,999,9999,24,999,999,99,99
2015,8,19,22,0,254,5,99,99,99,99,999,9999,23,999,999,99,99
2015,8,19,23,0,273,7.4,99,99,99,99,999,9999,21.9,999,999,99,99
2015,8,20,0,0,263,5.9,99,99,99,99,999,9999,20.9,999,999,99,99
2015,8,20,1,0,256,5.1,99,99,99,99,999,9999,19.8,999,999,99,99
2015,8,20,2,0,263,4,99,99,99,99,999,9999,19.2,999,999,99,99
2015,8,20,3,0,268,4.4,99,99,99,99,999,9999,18.9,999,999,99,99
2015,8,20,4,0,255,5.5,99,99,99,99,999,9999,18.3,999,999,99,99
2015,8,20,5,0,252,5.8,99,99,99,99,999,9999,18,999,999,99,99
2015,8,20,7,0,252,6.2,99,99,99,99,999,9999,17.5,999,999,99,99
2015,8,20,8,0,256,4.1,99,99,99,99,999,9999,17.4,999,999,99,99
2015,8,20,9,0,264,4,99,99,99,99,999,9999,17.1,999,999,99,99
2015,8,20,10,0,261,5.2,99,99,99,99,999,9999,16.7,999,999,99,99
2015,8,20,11,0,251,6.8,99,99,99,99,999,9999,16.4,999,999,99,99
2015,8,20,12,0,270,8.5,99,99,99,99,999,9999,16.7,999,999,99,99
2015,8,20,13,0,263,9.2,99,99,99,99,999,9999,17,999,999,99,99
2015,8,20,14,0,277,6.9,99,99,99,99,999,9999,17.6,999,999,99,99
2015,8,20,15,0,274,5.4,99,99,99,99,999,9999,18.5,999,999,99,99
2015,8,20,16,0,277,7.8,99,99,99,99,999,9999,18.9,999,999,99,99
2015,8,20,17,0,270,8.7,99,99,99,99,999,9999,20.1,999,999,99,99
2015,8,20,18,0,273,5.3,99,99,99,99,999,9999,21.5,999,999,99,99
2015,8,20,19,0,273,6.5,99,99,99,99,999,9999,23,999,999,99,99
2015,8,20,20,0,258,6.3,99,99,99,99,999,9999,23,999,999,99,99
2015,8,20,21,0,261,7.2,99,99,99,99,999,9999,23.2,999,999,99,99
2015,8,20,22,0,272,6.9,99,99,99,99,999,9999,23.6,999,999,99,99
2015,8,20,23,0,257,4.8,99,99,99,99,999,9999,23.3,999,999,99,99
2015,8,21,0,0,272,2.6,99,99,99,99,999,9999,22.6,999,999,99,99
2015,8,21,1,0,256,2,99,99,99,99,999,9999,21.7,999,999,99,99
2015,8,21,2,0,238,1.2,99,99,99,99,999,9999,20.3,999,999,99,99
2015,8,21,3,0,242,2,99,99,99,99,999,9999,19.3,999,999,99,99
2015,8,21,4,0,255,2.1,99,99,99,99,999,9999,18.7,999,999,99,99
2015,8,21,5,0,245,1.9,99,99,99,99,999,9999,17.9,999,999,99,99
2015,8,21,6,0,239,1.7,99,99,99,99,999,9999,17.3,999,999,99,99
2015,8,21,7,0,254,2.1,99,99,99,99,999,9999,16.8,999,999,99,99
2015,8,21,8,0,249,2.1,99,99,99,99,999,9999,16.4,999,999,99,99
2015,8,21,9,0,249,2.5,99,99,99,99,999,9999,16.2,999,999,99,99
2015,8,21,10,0,251,2,99,99,99,99,999,9999,16.1,999,999,99,99
2015,8,21,11,0,250,2.2,99,99,99,99,999,9999,17.2,999,999,99,99
2015,8,21,12,0,250,1.5,99,99,99,99,999,9999,19.8,999,999,99,99
2015,8,21,13,0,248,2.8,99,99,99,99,999,9999,22.4,999,999,99,99
2015,8,21,14,0,205,2.4,99,99,99,99,999,9999,23.7,999,999,99,99
2015,8,21,15,0,228,3.1,99,99,99,99,999,9999,25,999,999,99,99
2015,8,21,16,0,174,3,99,99,99,99,999,9999,25.2,999,999,99,99
2015,8,21,17,0,220,3,99,99,99,99,999,9999,26,999,999,99,99
2015,8,21,18,0,189,4.7,99,99,99,99,999,9999,26.3,999,999,99,99
2015,8,21,19,0,229,3.5,99,99,99,99,999,9999,26.9,999,999,99,99
2015,8,21,20,0,194,3.4,99,99,99,99,999,9999,26.5,999,999,99,99
2015,8,21,21,0,204,4.8,99,99,99,99,999,9999,26.9,999,999,99,99
2015,8,21,22,0,205,4.4,99,99,99,99,999,9999,26.6,999,999,99,99
2015,8,21,23,0,198,2.5,99,99,99,99,999,9999,26.2,999,999,99,99
2015,8,22,0,0,196,2,99,99,99,99,999,9999,25.2,999,999,99,99
2015,8,22,1,0,191,2.3,99,99,99,99,999,9999,24.3,999,999,99,99
2015,8,22,2,0,198,1.9,99,99,99,99,999,9999,23.3,999,999,99,99
2015,8,22,3,0,199,1.8,99,99,99,99,999,9999,22.4,999,999,99,99
2015,8,22,4,0,194,2.2,99,99,99,99,999,9999,22,999,999,99,99
2015,8,22,5,0,199,1.7,99,99,99,99,999,9999,21.2,999,999,99,99
2015,8,22,6,0,215,2.1,99,99,99,99,999,9999,20.7,999,999,99,99
2015,8,22,7,0,222,1.5,99,99,99,99,999,9999,20.2,999,999,99,99
2015,8,22,8,0,197,1.8,99,99,99,99,999,9999,19.5,999,999,99,99
2015,8,22,9,0,212,1.8,99,99,99,99,999,9999,19.2,999,999,99,99
2015,8,22,10,0,203,2.4,99,99,99,99,999,9999,19.1,999,999,99,99
2015,8,22,11,0,194,1.5,99,99,99,99,999,9999,19.6,999,999,99,99
2015,8,22,12,0,195,1.4,99,99,99,99,999,9999,20.9,999,999,99,99
2015,8,22,14,0,182,4.2,99,99,99,99,999,9999,24.2,999,999,99,99
2015,8,22,15,0,167,4.6,99,99,99,99,999,9999,25.1,999,999,99,99
2015,8,22,16,0,177,4.1,99,99,99,99,999,9999,25.3,999,999,99,99
2015,8,22,17,0,154,0.9,99,99,99,99,999,9999,24.5,999,999,99,99
2015,8,22,18,0,158,1.1,99,99,99,99,999,9999,24.5,999,999,99,99
2015,8,22,19,0,163,3.2,99,99,99,99,999,9999,25.2,999,999,99,99
2015,8,22,20,0,161,1.1,99,99,99,99,999,9999,24.5,999,999,99,99
2015,8,22,21,0,132,1.1,99,99,99,99,999,9999,25,999,999,99,99
2015,8,22,22,0,174,4,99,99,99,99,999,9999,26.3,999,999,99,99
2015,8,22,23,0,185,5.1,99,99,99,99,999,9999,25.7,999,999,99,99
2015,8,23,0,0,190,2.9,99,99,99,99,999,9999,24.9,999,999,99,99
2015,8,23,1,0,165,2.4,99,99,99,99,999,9999,22.7,999,999,99,99
2015,8,23,2,0,195,1.6,99,99,99,99,999,9999,23.1,999,999,99,99
2015,8,23,3,0,186,1.5,99,99,99,99,999,9999,22.7,999,999,99,99
2015,8,23,4,0,162,2,99,99,99,99,999,9999,20.9,999,999,99,99
2015,8,23,5,0,178,3.1,99,99,99,99,999,9999,22.8,999,999,99,99
2015,8,23,6,0,182,3,99,99,99,99,999,9999,22.4,999,999,99,99
2015,8,23,7,0,183,3.8,99,99,99,99,999,9999,22,999,999,99,99
2015,8,23,8,0,190,3.3,99,99,99,99,999,9999,21.6,999,999,99,99
2015,8,23,9,0,226,2.3,99,99,99,99,999,9999,21.3,999,999,99,99
2015,8,23,10,0,191,2.5,99,99,99,99,999,9999,20.9,999,999,99,99
2015,8,23,11,0,194,3,99,99,99,99,999,9999,21.2,999,999,99,99
2015,8,23,12,0,203,3.2,99,99,99,99,999,9999,21.7,999,999,99,99
2015,8,23,13,0,246,5,99,99,99,99,999,9999,22.4,999,999,99,99
2015,8,23,14,0,244,3.7,99,99,99,99,999,9999,21.6,999,999,99,99
2015,8,23,15,0,252,3.5,99,99,99,99,999,9999,21.7,999,999,99,99
2015,8,23,16,0,240,3.5,99,99,99,99,999,9999,23.2,999,999,99,99
2015,8,23,17,0,250,6.3,99,99,99,99,999,9999,23.3,999,999,99,99
2015,8,23,18,0,273,5,99,99,99,99,999,9999,24.4,999,999,99,99
2015,8,23,19,0,290,3.8,99,99,99,99,999,9999,25.2,999,999,99,99
2015,8,23,20,0,268,6.5,99,99,99,99,999,9999,24.8,999,999,99,99
2015,8,23,22,0,291,2,99,99,99,99,999,9999,23.3,999,999,99,99
2015,8,23,23,0,274,4.1,99,99,99,99,999,9999,23,999,999,99,99
2015,8,24,0,0,276,2.6,99,99,99,99,999,9999,22.4,999,999,99,99
2015,8,24,1,0,280,3.6,99,99,99,99,999,9999,22.1,999,999,99,99
2015,8,24,2,0,298,1,99,99,99,99,999,9999,21,999,999,99,99
2015,8,24,3,0,272,2.6,99,99,99,99,999,9999,20.8,999,999,99,99
2015,8,24,4,0,263,4.8,99,99,99,99,999,9999,20.1,999,999,99,99
2015,8,24,5,0,269,4.2,99,99,99,99,999,9999,19.2,999,999,99,99
2015,8,24,6,0,268,2.5,99,99,99,99,999,9999,18.2,999,999,99,99
2015,8,24,7,0,262,2.1,99,99,99,99,999,9999,17.1,999,999,99,99
2015,8,24,8,0,268,3.4,99,99,99,99,999,9999,16.3,999,999,99,99
2015,8,24,9,0,263,3.9,99,99,99,99,999,9999,15.8,999,999,99,99
2015,8,24,10,0,263,4.3,99,99,99,99,999,9999,15.1,999,999,99,99
2015,8,24,11,0,261,4.3,99,99,99,99,999,9999,14.9,999,999,99,99
2015,8,24,12,0,255,2.5,99,99,99,99,999,9999,16,999,999,99,99
2015,8,24,13,0,258,4.2,99,99,99,99,999,9999,17.5,999,999,99,99
2015,8,24,14,0,268,4.7,99,99,99,99,999,9999,19.3,999,999,99,99
2015,8,24,15,0,275,6.3,99,99,99,99,999,9999,20.6,999,999,99,99
2015,8,24,16,0,274,6.8,99,99,99,99,999,9999,21,999,999,99,99
2015,8,24,17,0,258,6.3,99,99,99,99,999,9999,21.9,999,999,99,99
2015,8,24,18,0,256,6.6,99,99,99,99,999,9999,22.6,999,999,99,99
2015,8,24,19,0,268,9.3,99,99,99,99,999,9999,22.8,999,999,99,99
2015,8,24,20,0,281,6.2,99,99,99,99,999,9999,22.7,999,999,99,99
2015,8,24,21,0,272,5.9,99,99,99,99,999,9999,22.5,999,999,99,99
2015,8,24,22,0,294,4.2,99,99,99,99,999,9999,22,999,999,99,99
2015,8,24,23,0,289,3.9,99,99,99,99,999,9999,21.5,999,999,99,99
2015,8,25,0,0,324,4,99,99,99,99,999,9999,20.2,999,999,99,99
2015,8,25,1,0,316,3.9,99,99,99,99,999,9999,18.5,999,999,99,99
2015,8,25,2,0,332,2.7,99,99,99,99,999,9999,17.8,999,999,99,99
2015,8,25,3,0,299,2.3,99,99,99,99,999,9999,17.8,999,999,99,99
2015,8,25,4,0,336,2.1,99,99,99,99,999,9999,17.8,999,999,99,99
2015,8,25,5,0,317,1,99,99,99,99,999,9999,17.5,999,999,99,99
2015,8,25,6,0,294,2.3,99,99,99,99,999,9999,17.6,999,999,99,99
2015,8,25,7,0,325,3,99,99,99,99,999,9999,17.3,999,999,99,99
2015,8,25,8,0,303,1.5,99,99,99,99,999,9999,16.9,999,999,99,99
2015,8,25,9,0,324,1.7,99,99,99,99,999,9999,17,999,999,99,99
2015,8,25,10,0,267,1.8,99,99,99,99,999,9999,16.8,999,999,99,99
2015,8,25,11,0,290,2.4,99,99,99,99,999,9999,17,999,999,99,99
2015,8,25,12,0,305,1.9,99,99,99,99,999,9999,17.5,999,999,99,99
2015,8,25,13,0,344,5,99,99,99,99,999,9999,17.1,999,999,99,99
2015,8,25,14,0,292,1,99,99,99,99,999,9999,17.5,999,999,99,99
2015,8,25,15,0,359,1.7,99,99,99,99,999,9999,15.7,999,999,99,99
2015,8,25,16,0,342,2.9,99,99,99,99,999,9999,17.8,999,999,99,99
2015,8,25,17,0,71,1.6,99,99,99,99,999,9999,16.3,999,999,99,99
2015,8,25,18,0,81,4.3,99,99,99,99,999,9999,17.2,999,999,99,99
2015,8,25,19,0,65,2.7,99,99,99,99,999,9999,17.4,999,999,99,99
2015,8,25,20,0,66,2.9,99,99,99,99,999,9999,17.5,999,999,99,99
2015,8,25,21,0,70,2.6,99,99,99,99,999,9999,17.4,999,999,99,99
2015,8,25,22,0,81,1.4,99,99,99,99,999,9999,18.1,999,999,99,99
2015,8,25,23,0,71,2.8,99,99,99,99,999,9999,17.9,999,999,99,99
2015,8,26,0,0,71,2.8,99,99,99,99,999,9999,17.8,999,999,99,99
2015,8,26,1,0,66,2.4,99,99,99,99,999,9999,17.7,999,999,99,99
2015,8,26,2,0,65,2,99,99,99,99,999,9999,17.7,999,999,99,99
2015,8,26,3,0,66,0.9,99,99,99,99,999,9999,17.6,999,999,99,99
2015,8,26,4,0,9,1.3,99,99,99,99,999,9999,17.5,999,999,99,99
2015,8,26,5,0,8,1.6,99,99,99,99,999,9999,17.2,999,999,99,99
2015,8,26,6,0,5,1.1,99,99,99,99,999,9999,16.6,999,999,99,99
2015,8,26,7,0,336,0.8,99,99,99,99,999,9999,16.2,999,999,99,99
2015,8,26,8,0,6,1,99,99,99,99,999,9999,16,999,999,99,99
2015,8,26,9,0,13,2.2,99,99,99,99,999,9999,16.1,999,999,99,99
2015,8,26,10,0,318,0.9,99,99,99,99,999,9999,16.1,999,999,99,99
2015,8,26,11,0,16,1.8,99,99,99,99,999,9999,16,999,999,99,99
2015,8,26,12,0,6,2.8,99,99,99,99,999,9999,15.9,999,999,99,99
2015,8,26,13,0,7,2.8,99,99,99,99,999,9999,16.2,999,999,99,99
2015,8,26,14,0,8,3.2,99,99,99,99,999,9999,15.9,999,999,99,99
2015,8,26,15,0,18,4.4,99,99,99,99,999,9999,16.2,999,999,99,99
2015,8,26,16,0,12,3.5,99,99,99,99,999,9999,16.2,999,999,99,99
2015,8,26,17,0,11,3.6,99,99,99,99,999,9999,16.3,999,999,99,99
2015,8,26,18,0,18,3.1,99,99,99,99,999,9999,16.7,999,999,99,99
2015,8,26,19,0,18,1.8,99,99,99,99,999,9999,17.4,999,999,99,99
2015,8,26,20,0,17,3,99,99,99,99,999,9999,17.2,999,999,99,99
2015,8,26,21,0,61,1,99,99,99,99,999,9999,17.4,999,999,99,99
2015,8,26,22,0,67,2.2,99,99,99,99,999,9999,17.9,999,999,99,99
2015,8,26,23,0,66,1.8,99,99,99,99,999,9999,18,999,999,99,99
2015,8,27,0,0,62,0.8,99,99,99,99,999,9999,18,999,999,99,99
2015,8,27,1,0,60,1.1,99,99,99,99,999,9999,18.2,999,999,99,99
2015,8,27,2,0,56,1.8,99,99,99,99,999,9999,18.4,999,999,99,99
2015,8,27,3,0,31,1.7,99,99,99,99,999,9999,18.3,999,999,99,99
2015,8,27,4,0,0,0,99,99,99,99,999,9999,17.5,999,999,99,99
2015,8,27,5,0,296,0.6,99,99,99,99,999,9999,17.3,999,999,99,99
2015,8,27,6,0,299,0.9,99,99,99,99,999,9999,16.6,999,999,99,99
2015,8,27,7,0,271,1.2,99,99,99,99,999,9999,15.3,999,999,99,99
2015,8,27,8,0,279,1.8,99,99,99,99,999,9999,15.5,999,999,99,99
