#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2018,8,5,23,0,259,4.7,7.2,99,99,99,999,9999,32.1,999,999,99,99
2018,8,6,0,0,253,4.7,7.1,99,99,99,999,9999,31.5,999,999,99,99
2018,8,6,1,0,236,4.5,7.3,99,99,99,999,9999,30.8,999,999,99,99
2018,8,6,2,0,245,3,4.7,99,99,99,999,9999,30,999,999,99,99
2018,8,6,3,0,286,3.9,6.3,99,99,99,999,9999,29.4,999,999,99,99
2018,8,6,4,0,228,2.4,3.6,99,99,99,999,9999,24.8,999,999,99,99
2018,8,6,5,0,237,1.5,2,99,99,99,999,9999,25.2,999,999,99,99
2018,8,6,6,0,255,1.2,1.5,99,99,99,999,9999,25,999,999,99,99
2018,8,6,7,0,211,1,1.7,99,99,99,999,9999,24.9,999,999,99,99
2018,8,6,8,0,207,0.7,1.6,99,99,99,999,9999,25.5,999,999,99,99
2018,8,6,9,0,187,1.8,2.8,99,99,99,999,9999,25.6,999,999,99,99
2018,8,6,10,0,359,4.5,7.9,99,99,99,999,9999,25,999,999,99,99
2018,8,6,11,0,66,1.5,2.6,99,99,99,999,9999,22.6,999,999,99,99
2018,8,6,12,0,105,1.7,3.7,99,99,99,999,9999,22.8,999,999,99,99
2018,8,6,13,0,0,0,1.1,99,99,99,999,9999,22.9,999,999,99,99
2018,8,6,14,0,15,4.1,5.9,99,99,99,999,9999,22.6,999,999,99,99
2018,8,6,15,0,68,2.1,3,99,99,99,999,9999,23.1,999,999,99,99
2018,8,6,16,0,116,0.6,1.3,99,99,99,999,9999,23.1,999,999,99,99
2018,8,6,17,0,159,0.7,2.7,99,99,99,999,9999,23.6,999,999,99,99
2018,8,6,18,0,227,3.5,7.5,99,99,99,999,9999,27.1,999,999,99,99
2018,8,6,19,0,34,4.8,7.2,99,99,99,999,9999,24.1,999,999,99,99
2018,8,6,20,0,47,2.7,5.6,99,99,99,999,9999,23.7,999,999,99,99
2018,8,6,21,0,9,2.7,3.8,99,99,99,999,9999,24,999,999,99,99
2018,8,6,22,0,14,3.6,5.5,99,99,99,999,9999,23.8,999,999,99,99
2018,8,6,23,0,56,1.3,3.7,99,99,99,999,9999,23.4,999,999,99,99
2018,8,7,0,0,74,3.1,3.9,99,99,99,999,9999,23.7,999,999,99,99
2018,8,7,1,0,68,1.4,1.7,99,99,99,999,9999,23.7,999,999,99,99
2018,8,7,2,0,0,0,1.1,99,99,99,999,9999,23.4,999,999,99,99
2018,8,7,3,0,0,0,0.3,99,99,99,999,9999,23.6,999,999,99,99
2018,8,7,4,0,262,1.4,1.9,99,99,99,999,9999,23.5,999,999,99,99
2018,8,7,5,0,268,0.8,1.2,99,99,99,999,9999,23.4,999,999,99,99
2018,8,7,6,0,211,0.7,0.9,99,99,99,999,9999,23.6,999,999,99,99
2018,8,7,7,0,311,0.5,0.9,99,99,99,999,9999,22.9,999,999,99,99
2018,8,7,8,0,247,1.9,2.1,99,99,99,999,9999,22.6,999,999,99,99
2018,8,7,9,0,278,0.9,1.2,99,99,99,999,9999,22.8,999,999,99,99
2018,8,7,10,0,275,1.1,1.8,99,99,99,999,9999,23,999,999,99,99
2018,8,7,11,0,16,2.3,3.1,99,99,99,999,9999,23.3,999,999,99,99
2018,8,7,12,0,133,0,0.8,99,99,99,999,9999,24.3,999,999,99,99
2018,8,7,13,0,124,0.4,0.7,99,99,99,999,9999,24.3,999,999,99,99
2018,8,7,14,0,72,2,2.5,99,99,99,999,9999,24.1,999,999,99,99
2018,8,7,15,0,69,1.9,2.6,99,99,99,999,9999,24.6,999,999,99,99
2018,8,7,16,0,69,2.2,3.1,99,99,99,999,9999,24.7,999,999,99,99
2018,8,7,17,0,69,2.9,3.5,99,99,99,999,9999,24.4,999,999,99,99
2018,8,7,18,0,65,2.2,3.9,99,99,99,999,9999,24.1,999,999,99,99
2018,8,7,19,0,61,1.6,3.4,99,99,99,999,9999,23.8,999,999,99,99
2018,8,7,20,0,343,4.2,8.4,99,99,99,999,9999,23.5,999,999,99,99
2018,8,7,21,0,338,3.7,7.1,99,99,99,999,9999,23.6,999,999,99,99
2018,8,7,22,0,33,3.9,6.1,99,99,99,999,9999,22.7,999,999,99,99
2018,8,7,23,0,19,4.3,7.5,99,99,99,999,9999,22.9,999,999,99,99
2018,8,8,0,0,39,2,4.7,99,99,99,999,9999,22.3,999,999,99,99
2018,8,8,1,0,47,1.1,2.5,99,99,99,999,9999,22.2,999,999,99,99
2018,8,8,2,0,51,0.6,0.9,99,99,99,999,9999,22.3,999,999,99,99
2018,8,8,3,0,0,0,0.8,99,99,99,999,9999,22.3,999,999,99,99
2018,8,8,4,0,271,0.6,0.8,99,99,99,999,9999,22.3,999,999,99,99
2018,8,8,5,0,348,1.2,2.3,99,99,99,999,9999,22.1,999,999,99,99
2018,8,8,6,0,29,2.1,3.3,99,99,99,999,9999,22.5,999,999,99,99
2018,8,8,7,0,28,1.4,2.4,99,99,99,999,9999,22.4,999,999,99,99
2018,8,8,8,0,0,0,0.4,99,99,99,999,9999,22.5,999,999,99,99
2018,8,8,9,0,261,0.6,0.8,99,99,99,999,9999,22.3,999,999,99,99
2018,8,8,10,0,259,0.9,1.1,99,99,99,999,9999,22,999,999,99,99
2018,8,8,11,0,313,0.5,0.8,99,99,99,999,9999,22.7,999,999,99,99
2018,8,8,12,0,63,1,1.3,99,99,99,999,9999,23.2,999,999,99,99
2018,8,8,13,0,79,1.5,2.3,99,99,99,999,9999,23.8,999,999,99,99
2018,8,8,14,0,52,2.1,4.6,99,99,99,999,9999,22.5,999,999,99,99
2018,8,8,15,0,24,3.5,5.5,99,99,99,999,9999,22.9,999,999,99,99
2018,8,8,16,0,33,3.9,6.4,99,99,99,999,9999,23,999,999,99,99
2018,8,8,17,0,23,3.7,5.5,99,99,99,999,9999,23.6,999,999,99,99
2018,8,8,18,0,27,4.1,7.5,99,99,99,999,9999,23.7,999,999,99,99
2018,8,8,19,0,62,1.8,3.3,99,99,99,999,9999,23.5,999,999,99,99
2018,8,8,20,0,71,3.5,4,99,99,99,999,9999,23.4,999,999,99,99
2018,8,8,21,0,84,2.2,2.9,99,99,99,999,9999,24.1,999,999,99,99
2018,8,8,22,0,108,1,2.1,99,99,99,999,9999,23.9,999,999,99,99
2018,8,8,23,0,127,0.3,1,99,99,99,999,9999,24.4,999,999,99,99
2018,8,9,0,0,164,1.3,2.2,99,99,99,999,9999,23.2,999,999,99,99
2018,8,9,1,0,0,0,0.4,99,99,99,999,9999,23.4,999,999,99,99
2018,8,9,2,0,227,0.8,1.3,99,99,99,999,9999,23.4,999,999,99,99
2018,8,9,3,0,263,1.2,2.2,99,99,99,999,9999,23.2,999,999,99,99
2018,8,9,4,0,243,1.3,2,99,99,99,999,9999,23,999,999,99,99
2018,8,9,5,0,253,1.7,2.3,99,99,99,999,9999,22.3,999,999,99,99
2018,8,9,6,0,263,1.4,2.5,99,99,99,999,9999,21.7,999,999,99,99
2018,8,9,7,0,266,2,2.9,99,99,99,999,9999,21.9,999,999,99,99
2018,8,9,8,0,245,2.8,3.7,99,99,99,999,9999,21.4,999,999,99,99
2018,8,9,9,0,246,2.7,3.5,99,99,99,999,9999,21.3,999,999,99,99
2018,8,9,10,0,244,3,4.2,99,99,99,999,9999,21.1,999,999,99,99
2018,8,9,11,0,251,4.4,6.4,99,99,99,999,9999,21.6,999,999,99,99
2018,8,9,12,0,254,3.4,4.8,99,99,99,999,9999,23.3,999,999,99,99
2018,8,9,13,0,259,4,5.8,99,99,99,999,9999,24.9,999,999,99,99
2018,8,9,14,0,255,3.8,6.6,99,99,99,999,9999,26.7,999,999,99,99
2018,8,9,15,0,252,4.9,7.3,99,99,99,999,9999,27.9,999,999,99,99
2018,8,9,16,0,259,5.1,6.9,99,99,99,999,9999,29,999,999,99,99
2018,8,9,17,0,253,4.6,7.2,99,99,99,999,9999,30.6,999,999,99,99
2018,8,9,18,0,264,3.9,7.2,99,99,99,999,9999,30.8,999,999,99,99
2018,8,9,19,0,279,2.2,6.1,99,99,99,999,9999,31.5,999,999,99,99
2018,8,9,20,0,250,3.7,6.6,99,99,99,999,9999,31.1,999,999,99,99
2018,8,9,21,0,251,4.5,8.2,99,99,99,999,9999,31.9,999,999,99,99
2018,8,9,22,0,2,5.5,9.6,99,99,99,999,9999,25.5,999,999,99,99
2018,8,9,23,0,3,2.7,5.5,99,99,99,999,9999,24.8,999,999,99,99
2018,8,10,0,0,9,4.4,8.7,99,99,99,999,9999,24.3,999,999,99,99
2018,8,10,1,0,81,1.7,3.3,99,99,99,999,9999,23.8,999,999,99,99
2018,8,10,2,0,83,2.7,3.9,99,99,99,999,9999,23.9,999,999,99,99
2018,8,10,3,0,82,2.2,4,99,99,99,999,9999,23.3,999,999,99,99
2018,8,10,4,0,122,0,0.5,99,99,99,999,9999,22.5,999,999,99,99
2018,8,10,5,0,154,0.7,1.9,99,99,99,999,9999,22.9,999,999,99,99
2018,8,10,6,0,263,1,1.8,99,99,99,999,9999,22.9,999,999,99,99
2018,8,10,7,0,344,1.3,2.3,99,99,99,999,9999,23.2,999,999,99,99
2018,8,10,8,0,289,0.6,1.2,99,99,99,999,9999,22.7,999,999,99,99
2018,8,10,9,0,51,1.3,2.8,99,99,99,999,9999,23.3,999,999,99,99
2018,8,10,10,0,43,2.1,3.9,99,99,99,999,9999,23.4,999,999,99,99
2018,8,10,11,0,65,2.4,4,99,99,99,999,9999,23.8,999,999,99,99
2018,8,10,12,0,53,1.2,2.6,99,99,99,999,9999,24.1,999,999,99,99
2018,8,10,13,0,44,1.7,3.5,99,99,99,999,9999,24.3,999,999,99,99
2018,8,10,14,0,29,3.1,4.8,99,99,99,999,9999,24.2,999,999,99,99
2018,8,10,15,0,49,2,3.9,99,99,99,999,9999,24.4,999,999,99,99
2018,8,10,16,0,55,1.4,3.7,99,99,99,999,9999,24.7,999,999,99,99
2018,8,10,17,0,60,1.8,3.7,99,99,99,999,9999,24.8,999,999,99,99
2018,8,10,18,0,36,4.1,6.8,99,99,99,999,9999,24.2,999,999,99,99
2018,8,10,19,0,36,3.9,7.1,99,99,99,999,9999,24.2,999,999,99,99
2018,8,10,20,0,42,3.5,6.4,99,99,99,999,9999,24.4,999,999,99,99
2018,8,10,21,0,13,6.6,8.6,99,99,99,999,9999,24.2,999,999,99,99
2018,8,10,22,0,19,4.5,7.3,99,99,99,999,9999,24.2,999,999,99,99
2018,8,10,23,0,19,5.6,8.9,99,99,99,999,9999,24.1,999,999,99,99
2018,8,11,0,0,19,4.2,7,99,99,99,999,9999,23.9,999,999,99,99
2018,8,11,1,0,22,2.7,4.8,99,99,99,999,9999,23.9,999,999,99,99
2018,8,11,2,0,28,3.9,6.2,99,99,99,999,9999,24.1,999,999,99,99
2018,8,11,3,0,17,4.3,6.7,99,99,99,999,9999,24,999,999,99,99
2018,8,11,4,0,18,4.5,7.3,99,99,99,999,9999,23.9,999,999,99,99
2018,8,11,5,0,14,4.7,6.2,99,99,99,999,9999,24,999,999,99,99
2018,8,11,6,0,7,3.3,6.1,99,99,99,999,9999,24,999,999,99,99
2018,8,11,7,0,19,2.6,4.4,99,99,99,999,9999,24,999,999,99,99
2018,8,11,8,0,15,3.4,5.1,99,99,99,999,9999,24,999,999,99,99
2018,8,11,9,0,5,2.9,5,99,99,99,999,9999,23.8,999,999,99,99
2018,8,11,10,0,15,2.7,4.4,99,99,99,999,9999,23.8,999,999,99,99
2018,8,11,11,0,10,2.2,3.8,99,99,99,999,9999,23.7,999,999,99,99
2018,8,11,12,0,10,1.7,3.6,99,99,99,999,9999,23.9,999,999,99,99
2018,8,11,13,0,15,3.7,5.2,99,99,99,999,9999,24.2,999,999,99,99
2018,8,11,14,0,19,2.1,3.6,99,99,99,999,9999,24.9,999,999,99,99
2018,8,11,15,0,42,2.1,3.1,99,99,99,999,9999,25.1,999,999,99,99
2018,8,11,16,0,69,2,2.5,99,99,99,999,9999,25.6,999,999,99,99
2018,8,11,17,0,114,1.1,1.9,99,99,99,999,9999,25.6,999,999,99,99
2018,8,11,18,0,111,1.1,2.1,99,99,99,999,9999,25.9,999,999,99,99
2018,8,11,19,0,125,0,0.9,99,99,99,999,9999,26.6,999,999,99,99
2018,8,11,20,0,109,1.2,1.8,99,99,99,999,9999,26.3,999,999,99,99
2018,8,11,21,0,69,2.7,3.6,99,99,99,999,9999,26.1,999,999,99,99
2018,8,11,22,0,108,0.5,1.1,99,99,99,999,9999,26.4,999,999,99,99
2018,8,11,23,0,33,0,0.9,99,99,99,999,9999,26.5,999,999,99,99
2018,8,12,0,0,68,0.5,0.7,99,99,99,999,9999,25.8,999,999,99,99
2018,8,12,1,0,0,0,0.9,99,99,99,999,9999,25.6,999,999,99,99
2018,8,12,2,0,0,0,0.5,99,99,99,999,9999,25.5,999,999,99,99
2018,8,12,3,0,250,0.8,1.1,99,99,99,999,9999,24.9,999,999,99,99
2018,8,12,4,0,252,1.1,1.5,99,99,99,999,9999,24.1,999,999,99,99
2018,8,12,5,0,267,1.3,1.5,99,99,99,999,9999,24.3,999,999,99,99
2018,8,12,6,0,269,1.9,2.5,99,99,99,999,9999,24,999,999,99,99
2018,8,12,7,0,274,1.6,2.2,99,99,99,999,9999,23.9,999,999,99,99
2018,8,12,8,0,302,0.5,0.8,99,99,99,999,9999,24,999,999,99,99
2018,8,12,9,0,335,1,1.9,99,99,99,999,9999,23.2,999,999,99,99
2018,8,12,10,0,265,1,1.1,99,99,99,999,9999,22.3,999,999,99,99
2018,8,12,11,0,279,0.9,1.3,99,99,99,999,9999,23.1,999,999,99,99
2018,8,12,12,0,12,2.8,4.9,99,99,99,999,9999,24.6,999,999,99,99
2018,8,12,13,0,13,3.6,6,99,99,99,999,9999,24.5,999,999,99,99
2018,8,12,14,0,30,3.1,5,99,99,99,999,9999,25,999,999,99,99
2018,8,12,15,0,31,2.7,3.9,99,99,99,999,9999,24.9,999,999,99,99
2018,8,12,16,0,61,1.7,3.2,99,99,99,999,9999,25,999,999,99,99
2018,8,12,17,0,54,1.9,3.7,99,99,99,999,9999,24.9,999,999,99,99
2018,8,12,18,0,60,1.7,3.2,99,99,99,999,9999,25.3,999,999,99,99
2018,8,12,19,0,27,2,3.4,99,99,99,999,9999,25.6,999,999,99,99
2018,8,12,20,0,19,2.3,4,99,99,99,999,9999,25.9,999,999,99,99
2018,8,12,21,0,16,2.3,3.8,99,99,99,999,9999,25.9,999,999,99,99
2018,8,12,22,0,14,2.7,4.1,99,99,99,999,9999,25.7,999,999,99,99
2018,8,12,23,0,14,3.6,5.4,99,99,99,999,9999,25,999,999,99,99
2018,8,13,0,0,20,2.6,4.7,99,99,99,999,9999,24.8,999,999,99,99
2018,8,13,1,0,34,2.6,4.1,99,99,99,999,9999,24.5,999,999,99,99
2018,8,13,2,0,69,1.5,2.6,99,99,99,999,9999,24.3,999,999,99,99
2018,8,13,3,0,56,0.9,1.9,99,99,99,999,9999,24.2,999,999,99,99
2018,8,13,4,0,82,2.2,2.7,99,99,99,999,9999,24.3,999,999,99,99
2018,8,13,5,0,92,1.3,1.9,99,99,99,999,9999,24.1,999,999,99,99
2018,8,13,6,0,68,1.4,2,99,99,99,999,9999,23.9,999,999,99,99
2018,8,13,7,0,97,0.3,0.8,99,99,99,999,9999,23.6,999,999,99,99
2018,8,13,8,0,75,0.4,0.6,99,99,99,999,9999,23.4,999,999,99,99
2018,8,13,9,0,263,0.7,1,99,99,99,999,9999,22.7,999,999,99,99
2018,8,13,10,0,268,0.7,0.9,99,99,99,999,9999,22.4,999,999,99,99
2018,8,13,11,0,271,1.3,2,99,99,99,999,9999,22.6,999,999,99,99
2018,8,13,12,0,272,0.4,0.8,99,99,99,999,9999,24.2,999,999,99,99
2018,8,13,13,0,70,1.4,2.1,99,99,99,999,9999,24.8,999,999,99,99
2018,8,13,14,0,82,2.5,3.4,99,99,99,999,9999,24.7,999,999,99,99
2018,8,13,15,0,100,2.2,3.4,99,99,99,999,9999,25,999,999,99,99
2018,8,13,16,0,109,1.3,2.4,99,99,99,999,9999,25.3,999,999,99,99
2018,8,13,17,0,105,1.6,2.9,99,99,99,999,9999,25.5,999,999,99,99
2018,8,13,18,0,82,3,4,99,99,99,999,9999,26.3,999,999,99,99
2018,8,13,19,0,104,1.9,3.3,99,99,99,999,9999,26.2,999,999,99,99
2018,8,13,20,0,87,1.8,3.6,99,99,99,999,9999,27.4,999,999,99,99
2018,8,13,21,0,115,1.3,2,99,99,99,999,9999,26.5,999,999,99,99
2018,8,13,22,0,132,0.4,1.2,99,99,99,999,9999,26.6,999,999,99,99
2018,8,13,23,0,159,0.3,1.2,99,99,99,999,9999,26.3,999,999,99,99
2018,8,14,0,0,161,0.9,2.3,99,99,99,999,9999,25.6,999,999,99,99
2018,8,14,1,0,171,0.9,1.8,99,99,99,999,9999,25.6,999,999,99,99
2018,8,14,2,0,209,0.6,1,99,99,99,999,9999,25.5,999,999,99,99
2018,8,14,3,0,216,0.8,1.3,99,99,99,999,9999,25.3,999,999,99,99
2018,8,14,4,0,217,0.6,0.8,99,99,99,999,9999,24.4,999,999,99,99
2018,8,14,5,0,192,0.3,0.7,99,99,99,999,9999,24.1,999,999,99,99
2018,8,14,6,0,253,2,2.8,99,99,99,999,9999,23.5,999,999,99,99
2018,8,14,7,0,257,1.2,1.6,99,99,99,999,9999,23,999,999,99,99
2018,8,14,8,0,259,1.2,1.5,99,99,99,999,9999,22.4,999,999,99,99
2018,8,14,9,0,254,1.9,2.7,99,99,99,999,9999,22.3,999,999,99,99
2018,8,14,10,0,263,2.1,2.7,99,99,99,999,9999,22.2,999,999,99,99
2018,8,14,11,0,258,2.3,4,99,99,99,999,9999,22.6,999,999,99,99
2018,8,14,12,0,263,2.9,3.9,99,99,99,999,9999,24.2,999,999,99,99
2018,8,14,13,0,269,2.2,3.9,99,99,99,999,9999,26.4,999,999,99,99
2018,8,14,14,0,240,2.3,3.2,99,99,99,999,9999,27.9,999,999,99,99
2018,8,14,15,0,279,2.2,3.8,99,99,99,999,9999,28.9,999,999,99,99
2018,8,14,16,0,102,1.8,3.1,99,99,99,999,9999,28.2,999,999,99,99
2018,8,14,17,0,102,1.3,3.5,99,99,99,999,9999,27.7,999,999,99,99
2018,8,14,18,0,98,3,5.8,99,99,99,999,9999,27.8,999,999,99,99
2018,8,14,19,0,80,2.5,5.3,99,99,99,999,9999,28,999,999,99,99
2018,8,14,20,0,236,2.7,4.5,99,99,99,999,9999,30.5,999,999,99,99
2018,8,14,21,0,304,1.2,2.6,99,99,99,999,9999,30.5,999,999,99,99
2018,8,14,22,0,267,1.4,4.5,99,99,99,999,9999,30.2,999,999,99,99
2018,8,14,23,0,94,0.4,1.1,99,99,99,999,9999,27.7,999,999,99,99
2018,8,15,0,0,226,1.6,2.8,99,99,99,999,9999,29,999,999,99,99
2018,8,15,1,0,214,1.7,3.8,99,99,99,999,9999,28.1,999,999,99,99
2018,8,15,2,0,220,2.2,3.1,99,99,99,999,9999,27.2,999,999,99,99
2018,8,15,3,0,225,2.2,3.6,99,99,99,999,9999,26.6,999,999,99,99
2018,8,15,4,0,219,2,3.9,99,99,99,999,9999,25.8,999,999,99,99
2018,8,15,5,0,230,2.1,3,99,99,99,999,9999,25.6,999,999,99,99
2018,8,15,6,0,234,2.1,4.1,99,99,99,999,9999,25,999,999,99,99
2018,8,15,7,0,240,2.3,3.8,99,99,99,999,9999,24.8,999,999,99,99
2018,8,15,8,0,232,1.5,2.8,99,99,99,999,9999,24.6,999,999,99,99
2018,8,15,9,0,240,1.3,2.2,99,99,99,999,9999,24.2,999,999,99,99
2018,8,15,10,0,260,1,1.7,99,99,99,999,9999,24.1,999,999,99,99
2018,8,15,11,0,0,0,0.6,99,99,99,999,9999,24,999,999,99,99
2018,8,15,12,0,206,1.1,1.6,99,99,99,999,9999,24.7,999,999,99,99
2018,8,15,13,0,0,0,0.4,99,99,99,999,9999,25.5,999,999,99,99
2018,8,15,14,0,121,0.3,0.9,99,99,99,999,9999,25.6,999,999,99,99
2018,8,15,15,0,118,0.6,1,99,99,99,999,9999,25.6,999,999,99,99
2018,8,15,16,0,106,1.9,3.7,99,99,99,999,9999,25.8,999,999,99,99
2018,8,15,17,0,103,2.2,3.9,99,99,99,999,9999,25.7,999,999,99,99
2018,8,15,18,0,174,2.9,5.2,99,99,99,999,9999,24.4,999,999,99,99
2018,8,15,19,0,108,0.7,1.3,99,99,99,999,9999,25.2,999,999,99,99
2018,8,15,20,0,191,2.5,4,99,99,99,999,9999,26.5,999,999,99,99
2018,8,15,21,0,159,0.7,2.8,99,99,99,999,9999,27.1,999,999,99,99
2018,8,15,22,0,192,3.1,5.5,99,99,99,999,9999,27.1,999,999,99,99
2018,8,15,23,0,192,2.9,5.5,99,99,99,999,9999,26.5,999,999,99,99
2018,8,16,0,0,186,4.2,8.1,99,99,99,999,9999,25.7,999,999,99,99
2018,8,16,1,0,196,2.6,4.2,99,99,99,999,9999,24.7,999,999,99,99
2018,8,16,2,0,190,4,6.3,99,99,99,999,9999,23.9,999,999,99,99
2018,8,16,3,0,197,1.9,3.3,99,99,99,999,9999,23.3,999,999,99,99
2018,8,16,4,0,187,1.4,2.9,99,99,99,999,9999,23.1,999,999,99,99
2018,8,16,5,0,167,0.7,1.2,99,99,99,999,9999,22.7,999,999,99,99
2018,8,16,6,0,162,1,2.2,99,99,99,999,9999,22.6,999,999,99,99
2018,8,16,7,0,156,0.7,1.6,99,99,99,999,9999,22.6,999,999,99,99
2018,8,16,8,0,183,0,0.8,99,99,99,999,9999,22.8,999,999,99,99
2018,8,16,9,0,236,0.4,0.6,99,99,99,999,9999,22.6,999,999,99,99
2018,8,16,10,0,244,1,1.5,99,99,99,999,9999,22.6,999,999,99,99
2018,8,16,11,0,251,1.4,1.8,99,99,99,999,9999,22.9,999,999,99,99
2018,8,16,12,0,83,0.7,1.2,99,99,99,999,9999,23.7,999,999,99,99
2018,8,16,13,0,72,1.1,1.3,99,99,99,999,9999,23.8,999,999,99,99
2018,8,16,14,0,104,0.7,1.4,99,99,99,999,9999,24.4,999,999,99,99
2018,8,16,15,0,113,0.4,0.8,99,99,99,999,9999,24.8,999,999,99,99
2018,8,16,16,0,108,1.6,3.4,99,99,99,999,9999,24.7,999,999,99,99
2018,8,16,17,0,76,3.1,3.9,99,99,99,999,9999,24.8,999,999,99,99
2018,8,16,18,0,73,2.9,3.5,99,99,99,999,9999,24.9,999,999,99,99
2018,8,16,19,0,70,3.1,3.9,99,99,99,999,9999,24.8,999,999,99,99
2018,8,16,20,0,72,3.1,3.6,99,99,99,999,9999,24.9,999,999,99,99
2018,8,16,21,0,73,3.4,4.2,99,99,99,999,9999,24.8,999,999,99,99
2018,8,16,22,0,65,1.2,2.1,99,99,99,999,9999,25.1,999,999,99,99
2018,8,16,23,0,77,3.2,3.7,99,99,99,999,9999,24.8,999,999,99,99
2018,8,17,0,0,89,1.7,3.2,99,99,99,999,9999,24.6,999,999,99,99
2018,8,17,1,0,115,0.9,1.2,99,99,99,999,9999,24.6,999,999,99,99
2018,8,17,2,0,102,1.7,2.8,99,99,99,999,9999,24.7,999,999,99,99
2018,8,17,3,0,110,0.9,1.5,99,99,99,999,9999,24.8,999,999,99,99
2018,8,17,4,0,111,0.9,1.5,99,99,99,999,9999,24.6,999,999,99,99
2018,8,17,5,0,263,7.7,12.6,99,99,99,999,9999,24.2,999,999,99,99
2018,8,17,6,0,7,1.5,3.1,99,99,99,999,9999,20.9,999,999,99,99
2018,8,17,7,0,49,2.8,5.7,99,99,99,999,9999,22,999,999,99,99
2018,8,17,8,0,95,1.1,2.2,99,99,99,999,9999,22.8,999,999,99,99
2018,8,17,9,0,244,1.3,2,99,99,99,999,9999,21.6,999,999,99,99
2018,8,17,10,0,242,1.9,3,99,99,99,999,9999,21.8,999,999,99,99
2018,8,17,11,0,233,1.9,4.3,99,99,99,999,9999,21.6,999,999,99,99
2018,8,17,12,0,0,0,0.6,99,99,99,999,9999,21.9,999,999,99,99
2018,8,17,13,0,217,1.2,2,99,99,99,999,9999,22.5,999,999,99,99
2018,8,17,14,0,198,2,3,99,99,99,999,9999,22.8,999,999,99,99
2018,8,17,15,0,248,2.6,3.4,99,99,99,999,9999,23.8,999,999,99,99
2018,8,17,16,0,260,0.6,1.1,99,99,99,999,9999,25,999,999,99,99
2018,8,17,17,0,74,3.1,4,99,99,99,999,9999,24,999,999,99,99
2018,8,17,18,0,60,1.3,2.9,99,99,99,999,9999,24.1,999,999,99,99
2018,8,17,19,0,68,2.3,3.5,99,99,99,999,9999,24.7,999,999,99,99
2018,8,17,20,0,67,2.7,4.3,99,99,99,999,9999,24.4,999,999,99,99
2018,8,17,21,0,68,3.6,5.2,99,99,99,999,9999,24.4,999,999,99,99
2018,8,17,22,0,74,3,4,99,99,99,999,9999,24.8,999,999,99,99
2018,8,17,23,0,69,2.5,4.1,99,99,99,999,9999,24.6,999,999,99,99
2018,8,18,0,0,69,2.8,3.6,99,99,99,999,9999,24.6,999,999,99,99
2018,8,18,1,0,71,3,3.9,99,99,99,999,9999,24.8,999,999,99,99
2018,8,18,2,0,67,2.9,5.1,99,99,99,999,9999,24.9,999,999,99,99
2018,8,18,3,0,66,2.8,5.4,99,99,99,999,9999,24.7,999,999,99,99
2018,8,18,4,0,60,1.2,3.2,99,99,99,999,9999,24.5,999,999,99,99
2018,8,18,5,0,58,1.7,4.2,99,99,99,999,9999,24.4,999,999,99,99
2018,8,18,6,0,68,2.2,3.7,99,99,99,999,9999,24.3,999,999,99,99
2018,8,18,7,0,31,3,4.9,99,99,99,999,9999,24.5,999,999,99,99
2018,8,18,8,0,52,1.3,3.5,99,99,99,999,9999,24.4,999,999,99,99
2018,8,18,9,0,23,3.5,6.2,99,99,99,999,9999,24.5,999,999,99,99
2018,8,18,10,0,21,3.5,6.4,99,99,99,999,9999,24.3,999,999,99,99
2018,8,18,11,0,16,4.7,7.6,99,99,99,999,9999,24.3,999,999,99,99
2018,8,18,12,0,17,5.1,7.3,99,99,99,999,9999,24.5,999,999,99,99
2018,8,18,13,0,25,4.7,7.1,99,99,99,999,9999,24.5,999,999,99,99
2018,8,18,14,0,25,3.9,8.5,99,99,99,999,9999,24.6,999,999,99,99
2018,8,18,15,0,66,2.2,4.2,99,99,99,999,9999,24.7,999,999,99,99
2018,8,18,16,0,20,4.5,7.3,99,99,99,999,9999,24.9,999,999,99,99
2018,8,18,17,0,29,5.4,8.6,99,99,99,999,9999,24.8,999,999,99,99
2018,8,18,18,0,19,4.4,7.2,99,99,99,999,9999,24.8,999,999,99,99
2018,8,18,19,0,20,4.5,7.4,99,99,99,999,9999,24.5,999,999,99,99
2018,8,18,20,0,16,4.8,7.3,99,99,99,999,9999,24.5,999,999,99,99
2018,8,18,21,0,15,4.6,7.5,99,99,99,999,9999,24.3,999,999,99,99
2018,8,18,22,0,25,3.8,7.9,99,99,99,999,9999,24.1,999,999,99,99
2018,8,18,23,0,30,4.1,7.1,99,99,99,999,9999,23.8,999,999,99,99
2018,8,19,0,0,26,4.2,6.4,99,99,99,999,9999,23.8,999,999,99,99
2018,8,19,1,0,25,3.8,6.3,99,99,99,999,9999,23.7,999,999,99,99
2018,8,19,2,0,43,2.7,6.1,99,99,99,999,9999,23.8,999,999,99,99
2018,8,19,3,0,49,2.4,4.6,99,99,99,999,9999,23.7,999,999,99,99
2018,8,19,4,0,57,1.6,3.9,99,99,99,999,9999,23.5,999,999,99,99
2018,8,19,5,0,29,3.1,5,99,99,99,999,9999,23.9,999,999,99,99
