DATE,garden_prcp,garden_maxtmp,garden_mintmp,garden_tobs,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_atmp,ohare_maxtmp,ohare_mintmp,ohare_w2dir,ohare_w2spd
2015-03-25,0.32,38.0,30.0,38.0,1.16,11.18,0.25,0.0,2.0,37.0,41,35,270,21.9
2015-03-26,0.0,43.0,32.0,35.0,1.2,11.18,0.0,0.0,0.0,37.0,42,31,320,17.0
2015-03-27,0.06,45.0,22.0,22.0,1.13,11.86,0.04,0.6,1.2,29.0,31,21,20,23.0
2015-03-28,0.0,31.0,21.0,25.0,1.12,7.16,0.0,0.0,0.0,27.0,36,20,40,15.0
2015-03-29,0.0,34.0,25.0,33.0,1.27,15.21,0.01,0.0,0.0,32.0,47,24,190,30.0
2015-03-30,0.01,47.0,30.0,40.0,1.47,10.74,0.0,0.0,0.0,46.0,61,34,280,21.9
2015-03-31,0.01,61.0,37.0,40.0,1.49,8.5,0.0,0.0,0.0,49.0,58,39,250,23.0
2015-04-01,0.0,50.0,33.0,40.0,1.55,11.41,0.0,0.0,0.0,52.0,72,35,180,28.0
2015-04-02,0.12,74.0,40.0,50.0,1.59,11.18,0.36,0.0,0.0,58.0,65,50,190,23.0
2015-04-03,0.1,66.0,42.0,50.0,1.57,10.51,0.0,0.0,0.0,50.0,53,30,20,21.9
2015-04-04,0.0,53.0,27.0,34.0,1.62,11.41,0.0,0.0,0.0,40.0,58,28,250,29.1
2015-04-05,0.0,59.0,34.0,48.0,1.66,9.84,0.0,0.0,0.0,53.0,66,36,240,21.0
2015-04-06,0.0,68.0,32.0,47.0,1.8,6.71,0.04,0.0,0.0,45.0,62,34,50,17.0
2015-04-07,0.0,56.0,36.0,39.0,1.91,13.87,0.0,0.0,0.0,40.0,46,38,100,21.0
2015-04-08,0.05,43.0,38.0,40.0,1.99,8.95,0.05,0.0,0.0,44.0,50,40,50,17.0
2015-04-09,0.69,50.0,38.0,50.0,2.01,13.87,1.41,0.0,0.0,52.0,71,41,240,33.1
2015-04-10,1.15,71.0,40.0,42.0,2.0,17.22,0.0,0.0,0.0,52.0,62,39,290,35.1
2015-04-11,0.01,63.0,37.0,44.0,2.06,7.61,0.0,0.0,0.0,48.0,62,38,240,16.1
2015-04-12,0.0,65.0,44.0,52.0,2.16,10.74,0.0,0.0,0.0,55.0,68,41,180,23.0
2015-04-13,0.2,70.0,51.0,57.0,2.31,12.53,0.22,0.0,0.0,60.0,65,49,300,25.1
2015-04-14,0.0,67.0,38.0,48.0,2.39,4.92,0.0,0.0,0.0,56.0,66,39,80,12.1
2015-04-15,0.0,65.0,38.0,48.0,2.53,10.74,0.0,0.0,0.0,54.0,64,43,60,18.1
2015-04-16,0.1,59.0,41.0,44.0,2.8,6.49,0.0,0.0,0.0,53.0,66,45,100,16.1
2015-04-17,0.0,58.0,42.0,58.0,3.06,5.14,0.0,0.0,0.0,61.0,78,45,270,14.1
2015-04-18,0.0,78.0,49.0,52.0,3.11,10.29,0.0,0.0,0.0,59.0,65,47,20,25.9
2015-04-19,0.0,53.0,43.0,49.0,3.06,9.62,0.46,0.0,0.0,56.0,68,48,60,16.1
2015-04-20,0.56,58.0,45.0,51.0,3.0,16.11,0.01,0.0,0.0,48.0,52,41,270,29.1
2015-04-21,0.05,52.0,38.0,43.0,2.9,19.91,0.0,0.0,0.0,44.0,54,38,270,38.0
2015-04-22,0.0,55.0,35.0,36.0,2.9,13.42,0.0,0.0,0.0,40.0,46,34,310,25.9
2015-04-23,0.0,47.0,28.0,37.0,2.86,8.72,0.0,0.0,0.0,42.0,55,32,310,21.9
2015-04-24,0.0,54.0,28.0,44.0,2.89,6.71,0.16,0.0,0.0,44.0,57,29,110,19.9
2015-04-25,0.1,56.0,39.0,42.0,2.99,12.97,0.16,0.0,0.0,43.0,48,39,60,21.9
2015-04-26,0.08,45.0,37.0,43.0,3.06,10.96,0.0,0.0,0.0,45.0,56,35,20,23.0
2015-04-27,0.0,52.0,40.0,46.0,3.16,10.07,0.0,0.0,0.0,46.0,55,38,40,19.9
2015-04-28,0.0,53.0,33.0,42.0,3.27,4.92,0.0,0.0,0.0,46.0,58,35,70,16.1
2015-04-29,0.0,53.0,35.0,49.0,3.38,7.16,0.0,0.0,0.0,49.0,61,38,60,17.0
2015-04-30,0.0,59.0,39.0,44.0,3.57,11.41,0.0,0.0,0.0,46.0,51,38,20,21.0
2015-05-01,0.0,50.0,35.0,50.0,3.83,5.82,0.0,0.0,0.0,50.0,67,38,100,14.1
2015-05-02,0.0,61.0,46.0,59.0,4.03,6.71,0.0,0.0,0.0,62.0,76,50,220,16.1
2015-05-03,0.0,79.0,56.0,,4.16,9.84,0.42,0.0,0.0,67.0,78,55,310,21.9
2015-05-04,0.23,81.0,59.0,64.0,4.18,8.5,0.0,0.0,0.0,65.0,74,55,250,18.1
2015-05-05,0.98,75.0,46.0,49.0,4.33,9.17,0.95,0.0,0.0,52.0,56,47,80,15.0
2015-05-06,0.04,52.0,44.0,52.0,4.78,5.82,0.0,0.0,0.0,56.0,77,46,50,13.0
2015-05-07,0.0,68.0,45.0,68.0,5.37,11.41,0.04,0.0,0.0,67.0,83,52,200,29.1
2015-05-08,0.0,86.0,66.0,71.0,5.43,8.5,0.75,0.0,0.0,71.0,81,63,200,31.1
2015-05-09,1.0,85.0,46.0,47.0,5.34,8.95,0.29,0.0,0.0,60.0,64,47,40,17.0
2015-05-10,0.14,53.0,43.0,45.0,5.18,9.4,0.14,0.0,0.0,49.0,54,45,20,17.0
2015-05-11,0.06,63.0,43.0,63.0,5.07,13.2,0.22,0.0,0.0,56.0,68,47,280,28.0
2015-05-12,0.15,70.0,47.0,49.0,4.94,16.78,0.0,0.0,0.0,52.0,56,44,270,28.0
2015-05-13,0.0,57.0,39.0,43.0,4.85,9.62,0.0,0.0,0.0,48.0,52,40,50,16.1
2015-05-14,0.0,54.0,39.0,54.0,4.99,10.51,0.24,0.0,0.0,52.0,66,43,140,21.0
2015-05-15,0.28,65.0,50.0,64.0,5.45,7.83,0.0,0.0,0.0,63.0,76,57,260,17.0
2015-05-16,0.05,78.0,60.0,65.0,5.99,7.83,0.03,0.0,0.0,69.0,79,62,170,16.1
2015-05-17,0.0,82.0,64.0,67.0,6.33,15.88,0.0,0.0,0.0,72.0,82,66,190,28.0
2015-05-18,0.0,83.0,66.0,70.0,6.38,15.43,0.0,0.0,0.0,72.0,77,49,270,25.9
2015-05-19,0.0,80.0,46.0,49.0,6.06,10.51,0.0,0.0,0.0,50.0,53,40,310,18.1
2015-05-20,0.0,52.0,36.0,44.0,5.72,8.28,0.04,0.0,0.0,44.0,48,39,20,17.0
2015-05-21,0.06,50.0,41.0,47.0,5.68,9.84,0.0,0.0,0.0,52.0,69,45,290,18.1
2015-05-22,0.0,70.0,43.0,49.0,5.78,8.5,0.0,0.0,0.0,59.0,66,47,350,16.1
2015-05-23,0.0,60.0,41.0,57.0,6.03,7.61,0.0,0.0,0.0,62.0,80,46,190,19.9
2015-05-24,0.0,78.0,54.0,65.0,6.21,7.38,0.36,0.0,0.0,66.0,72,59,90,15.0
2015-05-25,0.24,74.0,57.0,70.0,6.45,15.21,0.07,0.0,0.0,70.0,78,65,200,25.9
2015-05-26,0.08,80.0,65.0,70.0,6.83,12.75,0.5,0.0,0.0,71.0,74,64,200,31.1
2015-05-27,0.35,77.0,64.0,67.0,7.33,10.74,0.0,0.0,0.0,68.0,74,59,280,23.0
2015-05-28,0.02,75.0,54.0,66.0,7.69,6.04,0.0,0.0,0.0,69.0,82,54,90,16.1
2015-05-29,0.0,81.0,60.0,74.0,7.56,9.84,0.2,0.0,0.0,72.0,81,63,220,25.1
2015-05-30,0.19,82.0,67.0,68.0,7.17,14.32,0.41,0.0,0.0,64.0,71,44,20,29.1
2015-05-31,0.35,69.0,43.0,45.0,6.95,16.11,0.0,0.0,0.0,47.0,55,42,20,25.9
2015-06-01,0.0,55.0,41.0,48.0,6.99,9.4,0.0,0.0,0.0,51.0,60,44,50,17.0
2015-06-02,0.0,67.0,41.0,58.0,7.1,5.37,0.0,0.0,0.0,56.0,70,42,110,15.0
2015-06-03,0.0,68.0,46.0,63.0,7.27,6.93,0.0,0.0,0.0,62.0,77,50,130,15.0
2015-06-04,0.0,74.0,55.0,62.0,7.56,7.38,0.0,0.0,0.0,68.0,81,57,190,14.1
2015-06-05,0.0,84.0,52.0,55.0,7.76,14.76,0.0,0.0,0.0,65.0,70,55,10,25.1
2015-06-06,0.0,60.0,49.0,54.0,7.84,8.28,0.0,0.0,0.0,60.0,71,52,40,14.1
2015-06-07,0.0,68.0,49.0,67.0,8.23,12.08,0.36,0.0,0.0,66.0,81,55,210,21.0
2015-06-08,0.43,82.0,64.0,75.0,8.87,11.41,0.04,0.0,0.0,73.0,84,61,340,28.0
2015-06-09,0.25,85.0,56.0,63.0,9.42,8.72,0.0,0.0,0.0,70.0,85,60,230,15.0
2015-06-10,0.0,87.0,62.0,80.0,9.85,11.41,0.0,0.0,0.0,80.0,92,68,250,23.0
2015-06-11,0.0,91.0,57.0,63.0,9.89,8.28,0.27,0.0,0.0,69.0,72,58,40,19.9
2015-06-12,0.29,67.0,54.0,63.0,10.0,8.28,0.13,0.0,0.0,62.0,67,56,30,16.1
2015-06-13,0.2,65.0,53.0,61.0,10.13,6.71,0.4,0.0,0.0,66.0,86,56,130,17.0
2015-06-14,0.89,77.0,53.0,71.0,10.35,6.93,0.6,0.0,0.0,73.0,83,68,260,17.0
2015-06-15,0.59,85.0,69.0,73.0,10.38,5.59,2.56,0.0,0.0,75.0,80,68,350,18.1
2015-06-16,1.19,83.0,61.0,64.0,10.35,10.29,0.0,0.0,0.0,69.0,72,56,20,14.1
2015-06-17,0.08,67.0,51.0,54.0,10.54,4.7,0.14,0.0,0.0,61.0,72,56,190,8.9
2015-06-18,0.12,71.0,53.0,71.0,10.77,10.29,0.27,0.0,0.0,72.0,79,58,10,21.0
2015-06-19,0.0,83.0,51.0,54.0,10.9,10.29,0.0,0.0,0.0,61.0,67,54,40,16.1
2015-06-20,0.0,63.0,51.0,59.0,11.23,7.16,0.31,0.0,0.0,63.0,78,53,160,25.1
2015-06-21,0.29,80.0,59.0,70.0,11.75,8.28,0.0,0.0,0.0,74.0,84,67,270,16.1
2015-06-22,0.0,86.0,65.0,76.0,12.06,10.51,0.09,0.0,0.0,75.0,83,66,200,28.0
2015-06-23,0.16,84.0,64.0,67.0,12.14,9.84,0.0,0.0,0.0,75.0,82,63,330,21.9
2015-06-24,0.0,79.0,56.0,67.0,12.29,4.92,0.0,0.0,0.0,70.0,79,60,270,15.0
2015-06-25,0.35,81.0,65.0,65.0,12.51,7.16,1.01,0.0,0.0,71.0,79,61,360,15.0
2015-06-26,0.22,77.0,57.0,60.0,12.61,9.4,0.13,0.0,0.0,63.0,67,58,40,16.1
2015-06-27,0.08,65.0,56.0,60.0,12.79,8.95,0.0,0.0,0.0,64.0,76,56,40,19.9
2015-06-28,0.0,74.0,50.0,61.0,12.78,3.8,0.02,0.0,0.0,67.0,79,54,180,14.1
2015-06-29,0.05,78.0,60.0,65.0,14.47,4.03,0.62,0.0,0.0,68.0,75,64,80,13.0
2015-06-30,0.02,75.0,61.0,65.0,14.44,8.5,0.17,0.0,0.0,68.0,77,57,40,17.0
2015-07-01,0.0,77.0,53.0,58.0,14.17,7.38,0.0,0.0,0.0,61.0,69,54,60,14.1
2015-07-02,0.0,66.0,51.0,58.0,14.12,9.4,0.0,0.0,0.0,59.0,69,53,40,17.0
2015-07-03,0.0,67.0,54.0,61.0,14.54,4.47,0.0,0.0,0.0,64.0,77,55,60,12.1
2015-07-04,0.0,75.0,55.0,65.0,15.11,4.47,0.0,0.0,0.0,70.0,81,59,70,10.1
2015-07-05,0.0,80.0,58.0,68.0,15.48,5.14,0.0,0.0,0.0,72.0,83,60,180,13.0
2015-07-06,0.0,83.0,62.0,75.0,15.5,9.62,0.49,0.0,0.0,74.0,85,64,280,25.9
2015-07-07,0.58,87.0,56.0,58.0,15.27,14.32,0.27,0.0,0.0,67.0,71,55,30,25.1
2015-07-08,0.0,68.0,53.0,59.0,15.45,7.61,0.07,0.0,0.0,60.0,67,54,70,13.0
2015-07-09,0.12,62.0,56.0,60.0,15.88,7.16,0.0,0.0,0.0,64.0,77,58,20,14.1
2015-07-10,0.0,72.0,55.0,66.0,16.22,3.8,0.0,0.0,0.0,69.0,83,59,100,12.1
2015-07-11,0.0,80.0,57.0,69.0,16.81,5.14,0.03,0.0,0.0,70.0,78,61,140,13.0
2015-07-12,0.05,76.0,64.0,67.0,17.75,6.26,0.0,0.0,0.0,74.0,83,69,130,14.1
2015-07-13,0.47,80.0,66.0,67.0,17.81,9.62,0.42,0.0,0.0,76.0,86,68,320,32.0
2015-07-14,0.03,89.0,66.0,75.0,17.18,12.53,0.0,0.0,0.0,76.0,83,61,10,23.9
2015-07-15,0.0,81.0,57.0,61.0,16.81,8.5,0.0,0.0,0.0,66.0,75,59,20,16.1
2015-07-16,0.0,73.0,56.0,65.0,17.16,7.61,0.97,0.0,0.0,66.0,75,58,150,21.0
2015-07-17,0.97,75.0,63.0,75.0,17.9,8.05,0.06,0.0,0.0,77.0,92,71,290,23.0
2015-07-18,0.0,94.0,72.0,78.0,18.28,8.28,0.54,0.0,0.0,79.0,89,73,150,23.0
2015-07-19,1.19,89.0,70.0,77.0,18.26,8.28,0.0,0.0,0.0,79.0,85,65,300,21.0
2015-07-20,0.0,85.0,60.0,70.0,18.23,8.5,0.0,0.0,0.0,74.0,85,63,260,17.0
2015-07-21,0.0,86.0,65.0,69.0,18.3,8.5,0.0,0.0,0.0,75.0,82,65,340,18.1
2015-07-22,0.0,80.0,60.0,70.0,18.78,4.92,0.0,0.0,0.0,74.0,83,64,100,12.1
2015-07-23,0.0,83.0,59.0,68.0,19.31,4.03,0.0,0.0,0.0,74.0,85,63,100,12.1
2015-07-24,0.0,84.0,61.0,71.0,19.66,6.71,0.0,0.0,0.0,75.0,84,64,200,18.1
2015-07-25,0.0,87.0,70.0,77.0,20.0,7.83,0.0,0.0,0.0,80.0,91,69,60,16.1
2015-07-26,0.0,90.0,61.0,73.0,20.51,4.92,0.0,0.0,0.0,75.0,80,64,70,12.1
2015-07-27,0.0,78.0,66.0,73.0,20.99,8.5,0.0,0.0,0.0,77.0,88,67,110,17.0
2015-07-28,0.0,85.0,65.0,74.0,21.11,5.82,0.0,0.0,0.0,79.0,91,67,140,17.0
2015-07-29,0.0,87.0,73.0,77.0,21.01,10.96,0.0,0.0,0.0,81.0,88,70,330,21.0
2015-07-30,0.0,83.0,64.0,69.0,20.88,11.63,0.0,0.0,0.0,77.0,88,65,300,23.0
2015-07-31,0.0,88.0,64.0,72.0,20.85,12.3,0.0,0.0,0.0,78.0,87,67,320,25.9
2015-08-01,0.0,87.0,60.0,68.0,20.86,10.96,0.0,0.0,0.0,76.0,87,64,250,21.9
2015-08-02,0.0,88.0,68.0,76.0,20.8,13.87,0.53,0.0,0.0,80.0,91,67,260,36.9
2015-08-03,1.17,94.0,65.0,78.0,20.6,9.84,0.0,0.0,0.0,76.0,82,67,310,19.9
2015-08-04,0.0,82.0,57.0,65.0,20.53,7.61,0.0,0.0,0.0,72.0,82,61,290,18.1
2015-08-05,0.0,82.0,57.0,66.0,20.58,6.04,0.0,0.0,0.0,73.0,82,61,70,16.1
2015-08-06,0.0,82.0,63.0,70.0,20.71,7.16,0.0,0.0,0.0,73.0,83,64,70,14.1
2015-08-07,0.0,80.0,69.0,69.0,20.81,8.5,0.0,0.0,0.0,73.0,83,63,190,18.1
2015-08-08,0.0,82.0,68.0,71.0,20.9,7.16,0.0,0.0,0.0,75.0,82,68,330,17.0
2015-08-09,0.0,81.0,66.0,68.0,21.01,4.7,0.0,0.0,0.0,72.0,80,67,180,14.1
2015-08-10,0.0,81.0,67.0,73.0,21.12,6.04,0.02,0.0,0.0,75.0,84,68,10,23.0
2015-08-11,0.26,85.0,62.0,68.0,21.08,6.71,0.0,0.0,0.0,73.0,82,65,40,18.1
2015-08-12,0.0,80.0,58.0,66.0,21.1,4.92,0.0,0.0,0.0,71.0,81,61,50,14.1
2015-08-13,0.0,77.0,63.0,69.0,21.37,9.84,0.0,0.0,0.0,74.0,85,65,240,18.1
2015-08-14,0.0,87.0,68.0,74.0,21.75,9.84,0.21,0.0,0.0,78.0,90,67,350,29.1
2015-08-15,1.13,91.0,65.0,69.0,21.94,5.37,0.14,0.0,0.0,77.0,92,67,180,18.1
2015-08-16,0.0,90.0,69.0,75.0,22.05,6.71,0.0,0.0,0.0,79.0,89,71,200,17.0
2015-08-17,0.0,91.0,75.0,76.0,21.99,7.16,0.12,0.0,0.0,79.0,88,68,180,23.0
2015-08-18,1.02,90.0,68.0,70.0,21.66,8.72,0.4,0.0,0.0,74.0,83,67,180,25.9
2015-08-19,0.31,83.0,68.0,71.0,21.13,13.42,0.0,0.0,0.0,72.0,75,62,220,21.9
2015-08-20,0.0,78.0,60.0,61.0,20.54,13.87,0.0,0.0,0.0,65.0,74,59,280,25.9
2015-08-21,0.0,75.0,53.0,63.0,20.06,8.05,0.0,0.0,0.0,69.0,82,55,180,17.0
2015-08-22,0.0,84.0,59.0,67.0,19.77,10.51,0.0,0.0,0.0,72.0,81,60,180,21.9
2015-08-23,0.0,82.0,63.0,72.0,19.51,11.41,0.0,0.0,0.0,71.0,77,61,280,23.9
2015-08-24,0.0,78.0,54.0,60.0,19.16,14.09,0.0,0.0,0.0,65.0,75,55,260,29.1
2015-08-25,0.0,74.0,58.0,60.0,18.78,8.5,0.0,0.0,0.0,63.0,72,59,330,16.1
2015-08-26,0.0,71.0,56.0,60.0,18.29,6.26,0.0,0.0,0.0,62.0,67,56,340,12.1
2015-08-27,0.0,66.0,50.0,57.0,18.08,4.25,0.0,0.0,0.0,63.0,76,51,110,16.1
2015-08-28,0.0,74.0,54.0,63.0,18.19,5.14,0.0,0.0,0.0,65.0,72,56,100,12.1
2015-08-29,0.63,75.0,61.0,61.0,18.56,6.04,0.74,0.0,0.0,68.0,70,63,30,13.0
2015-08-30,0.45,70.0,61.0,65.0,18.89,4.03,0.0,0.0,0.0,68.0,77,62,100,8.9
2015-08-31,0.0,74.0,58.0,63.0,19.17,2.68,0.0,0.0,0.0,71.0,85,60,230,13.0
2015-09-01,0.0,81.0,62.0,75.0,19.47,6.71,0.0,0.0,0.0,78.0,88,68,210,16.1
2015-09-02,0.0,90.0,70.0,74.0,19.7,7.38,0.0,0.0,0.0,80.0,90,72,210,18.1
2015-09-03,0.0,91.0,72.0,76.0,19.8,8.95,0.0,0.0,0.0,81.0,91,71,50,21.0
2015-09-04,0.0,91.0,65.0,68.0,19.9,5.37,0.0,0.0,0.0,74.0,85,68,70,14.1
2015-09-05,0.0,77.0,67.0,73.0,20.12,7.16,0.0,0.0,0.0,75.0,87,69,150,16.1
2015-09-06,0.0,88.0,72.0,74.0,20.36,9.62,0.0,0.0,0.0,80.0,92,70,200,19.9
2015-09-07,0.0,93.0,74.0,75.0,20.33,6.71,0.0,0.0,0.0,81.0,88,76,210,14.1
2015-09-08,0.11,90.0,72.0,75.0,20.1,8.5,1.04,0.0,0.0,77.0,81,68,270,28.0
2015-09-09,0.67,82.0,64.0,65.0,19.99,6.26,0.0,0.0,0.0,70.0,77,58,20,14.1
2015-09-10,0.0,74.0,54.0,63.0,19.72,5.59,0.21,0.0,0.0,64.0,74,54,320,21.9
2015-09-11,1.08,75.0,58.0,60.0,19.3,10.74,0.17,0.0,0.0,62.0,67,54,320,23.9
2015-09-12,0.05,68.0,51.0,54.0,18.99,10.51,0.0,0.0,0.0,58.0,65,50,40,19.9
2015-09-13,0.01,65.0,46.0,52.0,18.87,7.38,0.0,0.0,0.0,58.0,70,48,290,17.0
2015-09-14,0.0,71.0,51.0,58.0,18.8,12.97,0.0,0.0,0.0,65.0,82,52,200,23.9
2015-09-15,0.0,82.0,57.0,67.0,18.83,11.41,0.0,0.0,0.0,73.0,82,62,170,21.0
2015-09-16,0.0,83.0,58.0,65.0,18.85,11.18,0.0,0.0,0.0,71.0,83,56,190,21.0
2015-09-17,0.0,83.0,64.0,69.0,18.77,11.41,0.36,0.0,0.0,72.0,85,61,270,36.9
2015-09-18,1.69,85.0,66.0,68.0,18.61,7.16,2.41,0.0,0.0,72.0,74,65,300,31.1
2015-09-19,1.0,76.0,57.0,59.0,18.36,9.84,0.05,0.0,0.0,65.0,71,53,320,28.0
2015-09-20,0.01,70.0,48.0,53.0,18.27,4.47,0.0,0.0,0.0,60.0,73,50,100,14.1
2015-09-21,0.0,71.0,49.0,53.0,18.27,5.14,0.0,0.0,0.0,62.0,74,52,90,14.1
2015-09-22,0.0,73.0,51.0,57.0,18.28,3.58,0.0,0.0,0.0,65.0,80,53,100,10.1
2015-09-23,0.0,79.0,57.0,63.0,18.38,4.25,0.0,0.0,0.0,68.0,80,57,70,14.1
2015-09-24,0.0,78.0,55.0,58.0,18.46,5.59,0.0,0.0,0.0,67.0,76,56,50,12.1
2015-09-25,0.0,71.0,58.0,62.0,18.52,8.72,0.0,0.0,0.0,65.0,73,60,40,18.1
2015-09-26,0.03,70.0,58.0,61.0,18.55,7.61,0.0,0.0,0.0,67.0,75,60,100,15.0
2015-09-27,0.0,74.0,58.0,62.0,18.49,7.16,0.0,0.0,0.0,67.0,74,61,140,12.1
2015-09-28,0.0,73.0,62.0,68.0,18.32,4.25,0.0,0.0,0.0,70.0,77,64,190,12.1
2015-09-29,0.0,79.0,59.0,60.0,18.02,14.54,0.4,0.0,0.0,64.0,68,55,20,29.1
2015-09-30,0.09,62.0,52.0,56.0,17.62,15.43,0.0,0.0,0.0,57.0,61,52,20,25.1
2015-10-01,0.0,64.0,51.0,53.0,17.23,18.12,0.0,0.0,0.0,55.0,59,52,40,28.0
2015-10-02,0.0,62.0,50.0,52.0,16.91,19.01,0.0,0.0,0.0,55.0,60,51,50,25.1
2015-10-03,0.01,60.0,48.0,49.0,16.69,17.0,0.01,0.0,0.0,52.0,54,48,50,25.1
2015-10-04,0.03,57.0,48.0,53.0,16.28,11.41,0.0,0.0,0.0,52.0,57,50,50,17.0
2015-10-05,0.0,57.0,52.0,57.0,15.78,6.93,0.0,0.0,0.0,57.0,60,55,50,10.1
2015-10-06,0.0,61.0,56.0,58.0,15.48,4.92,0.0,0.0,0.0,60.0,71,55,140,12.1
2015-10-07,0.0,67.0,54.0,59.0,15.33,7.38,0.0,0.0,0.0,62.0,71,54,50,15.0
2015-10-08,0.0,68.0,48.0,56.0,15.16,8.28,0.05,0.0,0.0,62.0,77,50,220,21.0
2015-10-09,0.03,78.0,53.0,54.0,14.97,10.51,0.0,0.0,0.0,60.0,64,47,340,19.9
2015-10-10,0.0,61.0,40.0,46.0,14.9,5.82,0.0,0.0,0.0,53.0,65,42,220,15.0
2015-10-11,0.0,65.0,46.0,54.0,15.0,12.75,0.0,0.0,0.0,62.0,79,51,200,23.0
2015-10-12,0.0,78.0,53.0,64.0,14.89,15.43,0.0,0.0,0.0,67.0,75,53,280,31.1
2015-10-13,0.0,75.0,49.0,50.0,14.51,11.63,0.0,0.0,0.0,56.0,63,47,290,23.0
2015-10-14,0.0,61.0,41.0,43.0,14.25,8.05,0.0,0.0,0.0,52.0,63,42,290,17.0
2015-10-15,0.0,63.0,43.0,50.0,14.05,11.18,0.0,0.0,0.0,55.0,69,46,320,33.1
2015-10-16,0.0,68.0,41.0,43.0,13.75,11.18,0.0,0.0,0.0,49.0,55,37,320,21.0
2015-10-17,0.0,55.0,32.0,33.0,13.37,9.17,0.0,0.0,0.0,42.0,53,33,310,21.0
2015-10-18,0.0,53.0,29.0,34.0,13.11,5.82,0.0,0.0,0.0,45.0,60,33,310,12.1
2015-10-19,0.0,59.0,33.0,52.0,13.02,18.79,0.0,0.0,0.0,55.0,73,47,210,28.0
2015-10-20,0.0,73.0,42.0,58.0,13.01,10.07,0.11,0.0,0.0,64.0,74,57,210,19.9
2015-10-21,0.11,67.0,54.0,58.0,12.99,10.74,0.01,0.0,0.0,63.0,75,52,230,21.9
2015-10-22,0.0,74.0,51.0,52.0,12.94,7.16,0.0,0.0,0.0,60.0,62,51,30,13.0
2015-10-23,0.0,62.0,46.0,53.0,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-24,0.31,66.0,53.0,65.0,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-25,0.25,66.0,40.0,42.0,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-26,0.0,62.0,37.0,41.0,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-27,0.0,61.0,41.0,53.0,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-28,0.72,57.0,50.0,54.0,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-29,0.12,57.0,36.0,39.0,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-30,0.0,48.0,35.0,37.0,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-31,0.07,59.0,36.0,45.0,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-11-01,0.55,52.0,44.0,50.0,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-02,0.0,65.0,47.0,58.0,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-03,0.0,73.0,44.0,59.0,11.66,6.26,0.0,0.0,0.0,58.0,70,44,180,17.0
2015-11-04,0.0,73.0,49.0,55.0,11.64,8.28,0.0,0.0,0.0,58.0,71,48,200,18.1
2015-11-05,0.0,73.0,55.0,63.0,11.46,16.11,0.0,0.0,0.0,64.0,70,59,200,31.1
2015-11-06,0.14,72.0,44.0,47.0,11.18,14.76,0.16,0.0,0.0,56.0,65,41,270,30.0
2015-11-07,0.01,53.0,35.0,42.0,10.98,9.62,0.0,0.0,0.0,44.0,53,35,290,21.9
2015-11-08,0.0,54.0,28.0,36.0,10.94,4.25,0.0,0.0,0.0,41.0,52,28,210,13.0
2015-11-09,0.0,55.0,28.0,36.0,10.85,2.24,0.0,0.0,0.0,42.0,56,29,90,10.1
2015-11-10,0.0,58.0,32.0,41.0,10.74,3.8,0.0,0.0,0.0,45.0,56,32,230,10.1
2015-11-11,0.0,57.0,36.0,51.0,10.63,14.32,0.42,0.0,0.0,48.0,63,36,170,36.0
2015-11-12,0.45,65.0,43.0,44.0,10.4,23.49,0.0,0.0,0.0,48.0,56,42,250,36.0
2015-11-13,0.02,47.0,31.0,38.0,10.01,15.21,0.0,0.0,0.0,42.0,47,32,290,31.1
2015-11-14,0.0,48.0,25.0,34.0,9.76,8.5,0.0,0.0,0.0,39.0,57,25,200,21.0
2015-11-15,0.0,57.0,34.0,50.0,9.78,10.29,0.0,0.0,0.0,53.0,64,44,220,19.9
2015-11-16,0.0,66.0,48.0,54.0,9.78,12.08,0.12,0.0,0.0,52.0,57,43,180,23.9
2015-11-17,0.05,63.0,47.0,52.0,9.66,17.67,0.63,0.0,0.0,51.0,61,47,170,28.0
2015-11-18,0.75,62.0,51.0,62.0,9.47,20.8,0.2,0.0,0.0,58.0,62,47,190,38.0
2015-11-19,0.03,62.0,40.0,41.0,9.25,18.79,0.0,0.0,0.0,45.0,47,35,250,33.1
2015-11-20,0.0,44.0,30.0,35.0,9.03,8.5,0.28,4.2,0.0,36.0,40,31,280,17.0
2015-11-21,0.72,44.0,32.0,34.0,8.79,12.08,1.16,7.0,5.1,32.0,33,18,340,29.1
2015-11-22,0.62,35.0,12.0,17.0,8.54,8.95,0.0,0.0,7.1,19.0,27,7,180,18.1
