STATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USW00094846,12/21/15,0.67,0,0,52,41
USW00094846,12/22/15,0.02,0,0,41,35
USW00094846,12/23/15,0.49,0,0,59,40
USW00094846,12/24/15,0,0,0,42,34
USW00094846,12/25/15,0,0,0,44,32
USW00094846,12/26/15,0.21,0,0,42,37
USW00094846,12/27/15,0.14,0,0,40,35
USW00094846,12/28/15,1.47,1.9,0,39,31
USW00094846,12/29/15,0,0,1.2,39,29
USW00094846,12/30/15,0.09,1.1,1.2,29,27
USW00094846,12/31/15,0,0,1,28,22
USW00094846,1/1/16,0,0,1,31,19
USW00094846,1/2/16,0,0,1.2,32,20
USW00094846,1/3/16,0,0,1.2,29,22
USW00094846,1/4/16,0,0,1.2,31,22
USW00094846,1/5/16,0,0,1.2,33,17
USW00094846,1/6/16,0,0,1.2,36,21
USW00094846,1/7/16,0.01,0,1.2,41,34
USW00094846,1/8/16,0.19,0,0,42,36
USW00094846,1/9/16,0.27,1.7,0,40,23
USW00094846,1/10/16,0,0,1.2,23,2
USW00094846,1/11/16,0.11,3.1,1.2,24,-1
USW00094846,1/12/16,0.01,0.1,3.1,20,3
USW00094846,1/13/16,0,0.1,3.1,25,-2
USW00094846,1/14/16,0,0,2,44,24
USW00094846,1/15/16,0.01,0,0,43,30
USW00094846,1/16/16,0,0,0,30,9
USW00094846,1/17/16,0,0,0,8,-1
USW00094846,1/18/16,0,0,0,7,-4
USW00094846,1/19/16,0,0,0,17,0
USW00094846,1/20/16,0.05,0.9,0,23,12
USW00094846,1/21/16,0,0,0,29,9
USW00094846,1/22/16,0.02,0.4,0,30,19
USW00094846,1/23/16,0,0,0,33,20
USW00094846,1/24/16,0,0,0,34,24
USW00094846,1/25/16,0.13,0,0,41,24
USW00094846,1/26/16,0.02,0,0,36,24
USW00094846,1/27/16,0,0,0,34,23
USW00094846,1/28/16,0,0,0,39,29
USW00094846,1/29/16,0,0,0,35,20
USW00094846,1/30/16,0,0,0,46,35
USW00094846,1/31/16,0.02,0,0,48,33
USW00094846,2/1/16,0,0,0,45,30
USW00094846,2/2/16,0.79,0,0,38,32
USW00094846,2/3/16,0.02,0,0,37,28
USW00094846,2/4/16,0,0,0,32,19
USW00094846,2/5/16,0,0,0,34,25
USW00094846,2/6/16,0,0,0,41,24
USW00094846,2/7/16,0,0,0,43,32
USW00094846,2/8/16,0.02,0.4,0,32,20
USW00094846,2/9/16,0.02,0.6,1.2,21,13
USW00094846,2/10/16,0,0,1.2,18,9
USW00094846,2/11/16,0,0,0,21,7
USW00094846,2/12/16,0,0,0,23,7
USW00094846,2/13/16,0,0,0,17,2
USW00094846,2/14/16,0.1,2.3,0,18,9
USW00094846,2/15/16,0.01,0.1,2,27,18
USW00094846,2/16/16,0.04,0.4,2,33,24
USW00094846,2/17/16,0,0,1.2,34,21
USW00094846,2/18/16,0,0,0,42,23
USW00094846,2/19/16,0,0,0,62,41
USW00094846,2/20/16,0,0,0,57,38
USW00094846,2/21/16,0,0,0,41,29
USW00094846,2/22/16,0,0,0,44,26
USW00094846,2/23/16,0,0,0,45,26
USW00094846,2/24/16,0.15,1.7,0,36,32
USW00094846,2/25/16,0,0,0,37,31
USW00094846,2/26/16,0,0,0,33,24
USW00094846,2/27/16,0,0,0,54,28
USW00094846,2/28/16,0.08,0,0,62,36
USW00094846,2/29/16,0,0,0,52,28
USW00094846,3/1/16,0.1,1,0,30,18
USW00094846,3/2/16,0,0,1.2,32,11
USW00094846,3/3/16,0.07,0.8,1.2,33,27
USW00094846,3/4/16,0.07,0.8,0,39,20
USW00094846,3/5/16,0,0,1.2,39,29
USW00094846,3/6/16,0,0,0,52,33
USW00094846,3/7/16,0.03,0,0,63,44
USW00094846,3/8/16,0,0,0,70,58
USW00094846,3/9/16,0.18,0,0,63,48
USW00094846,3/10/16,0,0,0,51,37
USW00094846,3/11/16,0,0,0,55,34
USW00094846,3/12/16,0,0,0,59,33
USW00094846,3/13/16,0.66,0,0,48,43
USW00094846,3/14/16,0.01,0,0,55,43
USW00094846,3/15/16,0.14,0,0,58,46
USW00094846,3/16/16,0.04,0,0,56,45
USW00094846,3/17/16,0,0,0,56,40
USW00094846,3/18/16,0,0,0,49,32
USW00094846,3/19/16,0,0,0,46,35
USW00094846,3/20/16,0,0,0,44,30
USW00094846,3/21/16,0,0,0,49,28
USW00094846,3/22/16,0,0,0,63,40
USW00094846,3/23/16,0.11,0,0,42,36
USW00094846,3/24/16,1.09,0,0,39,30
USW00094846,3/25/16,0,0,0,48,28
USW00094846,3/26/16,0,0,0,54,31
USW00094846,3/27/16,0.32,0,0,63,36
USW00094846,3/28/16,0,0,0,53,35
USW00094846,3/29/16,0,0,0,58,31
USW00094846,3/30/16,0.13,0,0,62,42
USW00094846,3/31/16,0.39,0,0,67,44
USW00094846,4/1/16,0.08,0,0,49,35
USW00094846,4/2/16,0.02,0.3,0,40,27
USW00094846,4/3/16,0,0,0,71,26
USW00094846,4/4/16,0,0,0,38,29
USW00094846,4/5/16,0.02,0,0,45,24
USW00094846,4/6/16,0.31,0,0,50,40
USW00094846,4/7/16,0.06,0.1,0,41,33
USW00094846,4/8/16,0.1,0.7,0,41,26
USW00094846,4/9/16,0,0,0,38,22
USW00094846,4/10/16,0.1,0,0,50,33
USW00094846,4/11/16,0,0,0,51,36
USW00094846,4/12/16,0,0,0,47,30
USW00094846,4/13/16,0,0,0,56,34
USW00094846,4/14/16,0,0,0,61,37
USW00094846,4/15/16,0,0,0,68,42
USW00094846,4/16/16,0,0,0,76,41
USW00094846,4/17/16,0,0,0,79,45
USW00094846,4/18/16,0,0,0,83,49
USW00094846,4/19/16,0,0,0,57,46
USW00094846,4/20/16,0.48,0,0,71,51
USW00094846,4/21/16,0.01,0,0,70,50
USW00094846,4/22/16,0,0,0,54,41
USW00094846,4/23/16,0,0,0,60,38
USW00094846,4/24/16,0,0,0,78,41
USW00094846,4/25/16,0.08,0,0,83,58
USW00094846,4/26/16,0,0,0,68,42
USW00094846,4/27/16,0.47,0,0,49,41
USW00094846,4/28/16,0.45,0,0,50,42
USW00094846,4/29/16,0.01,0,0,51,41
USW00094846,4/30/16,0.61,0,0,48,43
USW00094846,5/1/16,0.51,0,0,49,42
USW00094846,5/2/16,0,0,0,59,42
USW00094846,5/3/16,0,0,0,67,40
USW00094846,5/4/16,0.4,0,0,57,42
USW00094846,5/5/16,0,0,0,61,41
USW00094846,5/6/16,0,0,0,82,42
USW00094846,5/7/16,0.02,0,0,70,44
USW00094846,5/8/16,0,0,0,71,41
USW00094846,5/9/16,0.59,0,0,58,50
USW00094846,5/10/16,0.79,0,0,63,51
USW00094846,5/11/16,0.19,0,0,69,51
USW00094846,5/12/16,0.48,0,0,70,53
USW00094846,5/13/16,0.68,0,0,66,43
USW00094846,5/14/16,0,0,0,47,41
USW00094846,5/15/16,0,0,0,55,35
USW00094846,5/16/16,0,0,0,70,46
USW00094846,5/17/16,0,0,0,57,44
USW00094846,5/18/16,0,0,0,65,41
USW00094846,5/19/16,0,0,0,69,39
USW00094846,5/20/16,0,0,0,68,44
USW00094846,5/21/16,0,0,0,75,53
USW00094846,5/22/16,0,0,0,77,53
USW00094846,5/23/16,0,0,0,81,48
USW00094846,5/24/16,0,0,0,86,60
USW00094846,5/25/16,0.95,0,0,86,64
USW00094846,5/26/16,0,0,0,83,62
USW00094846,5/27/16,0.13,0,0,81,66
USW00094846,5/28/16,0.13,0,0,81,64
USW00094846,5/29/16,0,0,0,79,63
USW00094846,5/30/16,0,0,0,87,63
USW00094846,5/31/16,0.56,0,0,83,63
USW00094846,6/1/16,0.42,0,0,79,62
USW00094846,6/2/16,0,0,0,79,57
USW00094846,6/3/16,0,0,0,84,55
USW00094846,6/4/16,0.41,0,0,72,62
USW00094846,6/5/16,0.05,0,0,79,61
USW00094846,6/6/16,0,0,0,82,59
USW00094846,6/7/16,0,0,0,67,51
USW00094846,6/8/16,0,0,0,70,52
USW00094846,6/9/16,0.21,0,0,72,53
USW00094846,6/10/16,0.1,0,0,90,63
USW00094846,6/11/16,0,0,0,91,71
USW00094846,6/12/16,0,0,0,79,59
USW00094846,6/13/16,0.02,0,0,86,54
USW00094846,6/14/16,0,0,0,87,64
USW00094846,6/15/16,0.3,0,0,90,68
USW00094846,6/16/16,0,0,0,77,63
USW00094846,6/17/16,0,0,0,85,61
USW00094846,6/18/16,0,0,0,87,58
USW00094846,6/19/16,0,0,0,89,62
USW00094846,6/20/16,0,0,0,93,70
USW00094846,6/21/16,0,0,0,84,64
USW00094846,6/22/16,1.31,0,0,76,67
USW00094846,6/23/16,0,0,0,78,64
USW00094846,6/24/16,0,0,0,82,62
USW00094846,6/25/16,0,0,0,89,65
USW00094846,6/26/16,0.03,0,0,90,72
USW00094846,6/27/16,0,0,0,90,69
USW00094846,6/28/16,0,0,0,71,57
USW00094846,6/29/16,0,0,0,81,55
USW00094846,6/30/16,0,0,0,78,57
USW00094846,7/1/16,0,0,0,72,59
USW00094846,7/2/16,0,0,0,76,54
USW00094846,7/3/16,0,0,0,77,55
USW00094846,7/4/16,0,0,0,79,66
USW00094846,7/5/16,0,0,0,87,66
USW00094846,7/6/16,0.87,0,0,88,67
USW00094846,7/7/16,1.05,0,0,84,70
USW00094846,7/8/16,0,0,0,86,68
USW00094846,7/9/16,0,0,0,79,65
USW00094846,7/10/16,0,0,0,82,60
USW00094846,7/11/16,0,0,0,90,69
USW00094846,7/12/16,0,0,0,88,74
USW00094846,7/13/16,0.06,0,0,84,68
USW00094846,7/14/16,0,0,0,88,67
USW00094846,7/15/16,0.14,0,0,75,60
USW00094846,7/16/16,0,0,0,77,57
USW00094846,7/17/16,0.25,0,0,83,61
USW00094846,7/18/16,0,0,0,88,71
USW00094846,7/19/16,0,0,0,91,68
USW00094846,7/20/16,0,0,0,88,69
USW00094846,7/21/16,1.03,0,0,91,72
USW00094846,7/22/16,0.01,0,0,90,72
USW00094846,7/23/16,1.11,0,0,91,70
USW00094846,7/24/16,0.94,0,0,93,71
USW00094846,7/25/16,0,0,0,89,72
USW00094846,7/26/16,0,0,0,88,69
USW00094846,7/27/16,0,0,0,89,68
USW00094846,7/28/16,0.66,0,0,84,70
USW00094846,7/29/16,0.11,0,0,81,70
USW00094846,7/30/16,0,0,0,78,68
USW00094846,7/31/16,0,0,0,81,65
USW00094846,8/1/16,0,0,0,84,65
USW00094846,8/2/16,0,0,0,87,67
USW00094846,8/3/16,0,0,0,90,69
USW00094846,8/4/16,0.02,0,0,91,70
USW00094846,8/5/16,0,0,0,86,72
USW00094846,8/6/16,0,0,0,84,66
USW00094846,8/7/16,0,0,0,83,62
USW00094846,8/8/16,0,0,0,84,72
USW00094846,8/9/16,0,0,0,88,67
USW00094846,8/10/16,0,0,0,89,69
USW00094846,8/11/16,0,0,0,92,73
USW00094846,8/12/16,0.96,0,0,83,74
USW00094846,8/13/16,0,0,0,84,72
USW00094846,8/14/16,0,0,0,87,65
USW00094846,8/15/16,0,0,0,78,67
USW00094846,8/16/16,0.02,0,0,88,71
USW00094846,8/17/16,0.05,0,0,88,70
USW00094846,8/18/16,0.75,0,0,85,70
USW00094846,8/19/16,0.07,0,0,84,66
USW00094846,8/20/16,0.47,0,0,80,63
USW00094846,8/21/16,0,0,0,76,58
USW00094846,8/22/16,0,0,0,78,56
USW00094846,8/23/16,0,0,0,81,60
USW00094846,8/24/16,0.23,0,0,84,70
USW00094846,8/25/16,0.09,0,0,85,67
USW00094846,8/26/16,0.14,0,0,81,66
USW00094846,8/27/16,0.84,0,0,84,67
USW00094846,8/28/16,0,0,0,83,71
USW00094846,8/29/16,0.43,0,0,86,70
USW00094846,8/30/16,0.19,0,0,84,70
USW00094846,8/31/16,0,0,0,76,63
USW00094846,9/1/16,0,0,0,73,62
USW00094846,9/2/16,0,0,0,74,62
USW00094846,9/3/16,0,0,0,76,56
USW00094846,9/4/16,0,0,0,80,59
USW00094846,9/5/16,0,0,0,87,62
USW00094846,9/6/16,0,0,0,91,75
USW00094846,9/7/16,0.39,0,0,89,74
USW00094846,9/8/16,0.05,0,0,82,70
USW00094846,9/9/16,0,0,0,81,63
USW00094846,9/10/16,0.01,0,0,73,59
USW00094846,9/11/16,0,0,0,76,51
USW00094846,9/12/16,0,0,0,79,54
USW00094846,9/13/16,0,0,0,85,65
USW00094846,9/14/16,0.09,0,0,74,64
USW00094846,9/15/16,0,0,0,78,60
USW00094846,9/16/16,0.01,0,0,83,65
USW00094846,9/17/16,0.04,0,0,82,62
USW00094846,9/18/16,0,0,0,81,57
USW00094846,9/19/16,0,0,0,88,56
USW00094846,9/20/16,0,0,0,83,66
USW00094846,9/21/16,0.55,0,0,74,65
USW00094846,9/22/16,0,0,0,81,64
USW00094846,9/23/16,0,0,0,73,67
USW00094846,9/24/16,0,0,0,74,66
USW00094846,9/25/16,0.01,0,0,85,63
USW00094846,9/26/16,0,0,0,69,56
USW00094846,9/27/16,0,0,0,70,51
USW00094846,9/28/16,0.31,0,0,60,50
USW00094846,9/29/16,0.2,0,0,65,59
USW00094846,9/30/16,0.1,0,0,64,60
USW00094846,10/1/16,0.94,0,0,64,57
USW00094846,10/2/16,0.03,0,0,65,56
USW00094846,10/3/16,0,0,0,67,57
USW00094846,10/4/16,0,0,0,75,60
USW00094846,10/5/16,0,0,0,80,59
USW00094846,10/6/16,0.25,0,0,74,58
USW00094846,10/7/16,0,0,0,70,47
USW00094846,10/8/16,0,0,0,65,40
USW00094846,10/9/16,0,0,0,63,47
USW00094846,10/10/16,0,0,0,71,45
USW00094846,10/11/16,0,0,0,73,54
USW00094846,10/12/16,0.14,0,0,69,45
USW00094846,10/13/16,0,0,0,57,38
USW00094846,10/14/16,0,0,0,66,38
USW00094846,10/15/16,0,0,0,70,53
USW00094846,10/16/16,0.29,0,0,72,65
USW00094846,10/17/16,0,0,0,82,67
USW00094846,10/18/16,0,0,0,76,55
USW00094846,10/19/16,0.02,0,0,71,49
USW00094846,10/20/16,0,0,0,56,45
USW00094846,10/21/16,0,0,0,54,37
USW00094846,10/22/16,0,0,0,60,37
USW00094846,10/23/16,0,0,0,73,41
USW00094846,10/24/16,0,0,0,59,39
USW00094846,10/25/16,0,0,0,54,36
USW00094846,10/26/16,1.6,0,0,51,45
USW00094846,10/27/16,0,0,0,51,42
USW00094846,10/28/16,0,0,0,65,38
USW00094846,10/29/16,0,0,0,71,56
USW00094846,10/30/16,0.5,0,0,56,41
USW00094846,10/31/16,0,0,0,61,38
USW00094846,11/1/16,0,0,0,75,61
USW00094846,11/2/16,0.18,0,0,65,55
USW00094846,11/3/16,0,0,0,67,48
USW00094846,11/4/16,0,0,0,63,40
USW00094846,11/5/16,0,0,0,68,43
USW00094846,11/6/16,0,0,0,69,42
USW00094846,11/7/16,0,0,0,66,42
USW00094846,11/8/16,0.03,0,0,63,49
USW00094846,11/9/16,0,0,0,58,41
USW00094846,11/10/16,0,0,0,63,41
USW00094846,11/11/16,0,0,0,52,37
USW00094846,11/12/16,0,0,0,52,31
USW00094846,11/13/16,0,0,0,56,35
USW00094846,11/14/16,0,0,0,60,41
USW00094846,11/15/16,0,0,0,54,38
USW00094846,11/16/16,0,0,0,60,39
USW00094846,11/17/16,0,0,0,72,44
USW00094846,11/18/16,0.2,0,0,66,39
USW00094846,11/19/16,0.01,0,0,39,28
USW00094846,11/20/16,0,0,0,35,23
USW00094846,11/21/16,0,0,0,41,22
USW00094846,11/22/16,0.02,0,0,41,25
USW00094846,11/23/16,0.21,0,0,44,37
USW00094846,11/24/16,0,0,0,43,35
USW00094846,11/25/16,0,0,0,42,31
USW00094846,11/26/16,0,0,0,47,32
USW00094846,11/27/16,0.05,0,0,44,32
USW00094846,11/28/16,0.99,0,0,51,41
USW00094846,11/29/16,0,0,0,57,44
USW00094846,11/30/16,0,0,0,45,34
USW00094846,12/1/16,0,0,0,41,35
USW00094846,12/2/16,0,0,0,40,34
USW00094846,12/3/16,0,0,0,34,29
USW00094846,12/4/16,0.5,6.4,0,33,27
USW00094846,12/5/16,0,0,5.1,34,31
USW00094846,12/6/16,0,0,2,41,25
USW00094846,12/7/16,0,0,0,27,22
USW00094846,12/8/16,0.01,0,0,24,17
USW00094846,12/9/16,0,0,0,25,18
USW00094846,12/10/16,0.12,2.7,0,23,18
USW00094846,12/11/16,0.44,5.1,3.1,33,23
USW00094846,12/12/16,0,0,5.1,32,7
USW00094846,12/13/16,0,0.1,5.1,22,2
USW00094846,12/14/16,0,0,5.1,19,3
USW00094846,12/15/16,0,0,3.9,9,-2
USW00094846,12/16/16,0.13,1.2,3.9,20,7
USW00094846,12/17/16,0.12,1.7,5.1,22,18
USW00094846,12/18/16,0.03,0.5,5.9,18,-7
USW00094846,12/19/16,0,0,5.9,15,-13
USW00094846,12/20/16,0,0,5.9,28,14
USW00094846,12/21/16,0,0,5.1,36,19
USW00094846,12/22/16,0,0,5.1,37,24
USW00094846,12/23/16,0.1,0,3.1,35,27
USW00094846,12/24/16,0,0,3.1,38,33
USW00094846,12/25/16,0.09,0,2,39,32
USW00094846,12/26/16,0.23,0,0,54,28
USW00094846,12/27/16,0,0,0,28,19
USW00094846,12/28/16,0,0,0,45,19
USW00094846,12/29/16,0,0,0,35,30
USW00094846,12/30/16,0,0,0,38,24
USW00094846,12/31/16,0,0,0,40,23
USW00094846,1/1/17,0,0,0,40,17
USW00094846,1/2/17,0.11,0,0,40,25
USW00094846,1/3/17,0,0,0,39,19
USW00094846,1/4/17,0,0,0,19,7
USW00094846,1/5/17,0,0,0,13,3
USW00094846,1/6/17,0,0,0,9,0
USW00094846,1/7/17,0,0,0,18,0
USW00094846,1/8/17,0,0,0,19,2
USW00094846,1/9/17,0.02,0.2,0,33,19
USW00094846,1/10/17,0.2,0,0,51,25
USW00094846,1/11/17,0.33,0,0,43,25
USW00094846,1/12/17,0.05,0.2,0,28,19
USW00094846,1/13/17,0,0,0,27,16
USW00094846,1/14/17,0,0,0,35,21
USW00094846,1/15/17,0,0,0,36,20
USW00094846,1/16/17,0.9,0,0,37,30
USW00094846,1/17/17,0.48,0,0,39,35
USW00094846,1/18/17,0,0,0,36,30
USW00094846,1/19/17,0.46,0,0,42,30
USW00094846,1/20/17,0.18,0,0,43,38
USW00094846,1/21/17,0,0,0,59,40
USW00094846,1/22/17,0.01,0,0,46,38
USW00094846,1/23/17,0,0,0,42,36
USW00094846,1/24/17,0,0,0,38,34
USW00094846,1/25/17,0.09,0,0,42,34
USW00094846,1/26/17,0,0,0,34,30
USW00094846,1/27/17,0,0,0,31,24
USW00094846,1/28/17,0,0,0,29,24
USW00094846,1/29/17,0,0.1,0,28,21
USW00094846,1/30/17,0.01,0.1,0,37,15
USW00094846,1/31/17,0.03,0,0,39,35
USW00094846,2/1/17,0,0,0,38,21
USW00094846,2/2/17,0,0,0,24,14
USW00094846,2/3/17,0,0,0,28,14
USW00094846,2/4/17,0,0,0,33,10
USW00094846,2/5/17,0,0,0,38,24
USW00094846,2/6/17,0,0,0,55,21
USW00094846,2/7/17,0.47,0,0,50,32
USW00094846,2/8/17,0,0,0,32,19
USW00094846,2/9/17,0,0,0,25,13
USW00094846,2/10/17,0,0,0,41,18
USW00094846,2/11/17,0,0,0,49,34
USW00094846,2/12/17,0,0,0,47,31
USW00094846,2/13/17,0,0,0,44,25
USW00094846,2/14/17,0,0,0,50,31
USW00094846,2/15/17,0,0,0,35,26
USW00094846,2/16/17,0,0,0,41,30
USW00094846,2/17/17,0,0,0,67,27
USW00094846,2/18/17,0,0,0,70,40
USW00094846,2/19/17,0,0,0,69,35
USW00094846,2/20/17,0,0,0,70,41
USW00094846,2/21/17,0.04,0,0,66,49
USW00094846,2/22/17,0,0,0,68,50
USW00094846,2/23/17,0.21,0,0,59,38
USW00094846,2/24/17,0.15,0,0,40,33
USW00094846,2/25/17,0,0,0,33,23
USW00094846,2/26/17,0,0,0,49,21
USW00094846,2/27/17,0,0,0,54,27
USW00094846,2/28/17,0.65,0,0,60,47
USW00094846,3/1/17,0.12,0,0,54,32
USW00094846,3/2/17,0,0,0,35,27
USW00094846,3/3/17,0,0,0,33,21
USW00094846,3/4/17,0.01,0.1,0,42,28
USW00094846,3/5/17,0,0,0,60,32
USW00094846,3/6/17,0,0,0,65,52
USW00094846,3/7/17,0.24,0,0,65,44
USW00094846,3/8/17,0,0,0,53,40
USW00094846,3/9/17,0,0,0,42,29
USW00094846,3/10/17,0,0,0,36,23
USW00094846,3/11/17,0,0,0,32,18
USW00094846,3/12/17,0.05,0.4,0,36,18
USW00094846,3/13/17,0.24,3.9,2,31,27
USW00094846,3/14/17,0.19,3.4,5.9,28,19
USW00094846,3/15/17,0,0,2,33,16
USW00094846,3/16/17,0,0,1.2,42,18
USW00094846,3/17/17,0.03,0,0,50,36
USW00094846,3/18/17,0,0,0,45,32
USW00094846,3/19/17,0,0,0,53,29
USW00094846,3/20/17,0.13,0,0,54,37
USW00094846,3/21/17,0,0,0,54,33
USW00094846,3/22/17,0,0,0,37,28
USW00094846,3/23/17,0.02,0,0,50,29
USW00094846,3/24/17,0,0,0,82,42
USW00094846,3/25/17,0.71,0,0,47,41
USW00094846,3/26/17,0.3,0,0,62,47
USW00094846,3/27/17,0,0,0,52,42
USW00094846,3/28/17,0,0,0,50,36
USW00094846,3/29/17,0.11,0,0,49,35
USW00094846,3/30/17,1.84,0,0,45,39
USW00094846,3/31/17,0.02,0,0,44,36
USW00094846,4/1/17,0,0,0,59,34
USW00094846,4/2/17,0,0,0,61,42
USW00094846,4/3/17,0.19,0,0,54,46
USW00094846,4/4/17,0.02,0,0,56,43
USW00094846,4/5/17,1.04,0,0,47,40
USW00094846,4/6/17,0.29,0,0,51,38
USW00094846,4/7/17,0,0,0,54,37
USW00094846,4/8/17,0,0,0,68,37
USW00094846,4/9/17,0,0,0,77,57
USW00094846,4/10/17,0.32,0,0,78,41
USW00094846,4/11/17,0,0,0,54,41
USW00094846,4/12/17,0,0,0,59,38
USW00094846,4/13/17,0.19,0,0,60,44
USW00094846,4/14/17,0.06,0,0,66,47
USW00094846,4/15/17,0.09,0,0,82,61
USW00094846,4/16/17,0.59,0,0,73,52
USW00094846,4/17/17,0,0,0,69,44
USW00094846,4/18/17,0,0,0,76,41
USW00094846,4/19/17,0.01,0,0,70,45
USW00094846,4/20/17,0,0,0,73,48
USW00094846,4/21/17,0,0,0,53,44
USW00094846,4/22/17,0,0,0,60,38
USW00094846,4/23/17,0,0,0,72,37
USW00094846,4/24/17,0,0,0,73,40
USW00094846,4/25/17,0,0,0,79,52
USW00094846,4/26/17,0.22,0,0,74,60
USW00094846,4/27/17,0.14,0,0,62,41
USW00094846,4/28/17,0,0,0,60,40
USW00094846,4/29/17,1.95,0,0,46,40
USW00094846,4/30/17,1.32,0,0,47,42
USW00094846,5/1/17,0.09,0,0,57,45
USW00094846,5/2/17,0.01,0,0,51,41
USW00094846,5/3/17,0,0,0,56,35
USW00094846,5/4/17,0,0,0,54,43
USW00094846,5/5/17,0,0,0,61,41
USW00094846,5/6/17,0.11,0,0,58,44
USW00094846,5/7/17,0,0,0,59,36
USW00094846,5/8/17,0.02,0,0,57,34
USW00094846,5/9/17,0.13,0,0,61,42
USW00094846,5/10/17,0.87,0,0,67,44
USW00094846,5/11/17,0,0,0,65,49
USW00094846,5/12/17,0,0,0,73,45
USW00094846,5/13/17,0,0,0,82,47
USW00094846,5/14/17,0,0,0,71,51
USW00094846,5/15/17,0.02,0,0,82,50
USW00094846,5/16/17,0,0,0,87,61
USW00094846,5/17/17,0.37,0,0,84,62
USW00094846,5/18/17,0,0,0,78,48
USW00094846,5/19/17,0.23,0,0,50,43
USW00094846,5/20/17,0.34,0,0,64,48
USW00094846,5/21/17,0.05,0,0,65,51
USW00094846,5/22/17,0.01,0,0,73,48
USW00094846,5/23/17,0.33,0,0,62,55
USW00094846,5/24/17,0.17,0,0,62,53
USW00094846,5/25/17,0,0,0,69,52
USW00094846,5/26/17,0.53,0,0,71,52
USW00094846,5/27/17,0,0,0,78,52
USW00094846,5/28/17,0,0,0,77,56
USW00094846,5/29/17,0,0,0,77,55
USW00094846,5/30/17,0,0,0,74,54
USW00094846,5/31/17,0,0,0,74,52
USW00094846,6/1/17,0,0,0,81,51
USW00094846,6/2/17,0,0,0,86,53
USW00094846,6/3/17,0,0,0,84,57
USW00094846,6/4/17,0,0,0,92,66
USW00094846,6/5/17,0,0,0,75,59
USW00094846,6/6/17,0,0,0,76,54
USW00094846,6/7/17,0,0,0,77,56
USW00094846,6/8/17,0.06,0,0,83,53
USW00094846,6/9/17,0,0,0,87,65
USW00094846,6/10/17,0,0,0,90,64
USW00094846,6/11/17,0,0,0,93,73
USW00094846,6/12/17,0,0,0,95,73
USW00094846,6/13/17,0,0,0,88,68
USW00094846,6/14/17,0.59,0,0,92,68
USW00094846,6/15/17,0.07,0,0,91,68
USW00094846,6/16/17,0.22,0,0,86,67
USW00094846,6/17/17,0.42,0,0,87,69
USW00094846,6/18/17,0,0,0,79,69
USW00094846,6/19/17,0.03,0,0,80,62
USW00094846,6/20/17,0,0,0,80,58
USW00094846,6/21/17,0,0,0,80,55
USW00094846,6/22/17,0,0,0,88,68
USW00094846,6/23/17,0.71,0,0,83,66
USW00094846,6/24/17,0.02,0,0,75,59
USW00094846,6/25/17,0,0,0,72,54
USW00094846,6/26/17,0,0,0,75,54
USW00094846,6/27/17,0,0,0,78,50
USW00094846,6/28/17,1.3,0,0,80,58
USW00094846,6/29/17,0.02,0,0,81,66
USW00094846,6/30/17,0,0,0,84,64
USW00094846,7/1/17,0,0,0,82,66
USW00094846,7/2/17,0,0,0,89,62
USW00094846,7/3/17,0.04,0,0,80,66
USW00094846,7/4/17,0,0,0,83,64
USW00094846,7/5/17,0,0,0,89,65
USW00094846,7/6/17,0,0,0,93,69
USW00094846,7/7/17,0,0,0,89,63
USW00094846,7/8/17,0,0,0,80,62
USW00094846,7/9/17,0,0,0,86,63
USW00094846,7/10/17,0.73,0,0,84,67
USW00094846,7/11/17,0.56,0,0,85,70
USW00094846,7/12/17,1.77,0,0,81,68
USW00094846,7/13/17,0,0,0,83,72
USW00094846,7/14/17,0,0,0,73,63
USW00094846,7/15/17,0,0,0,81,60
USW00094846,7/16/17,0,0,0,78,60
USW00094846,7/17/17,0,0,0,79,56
USW00094846,7/18/17,0,0,0,89,60
USW00094846,7/19/17,0.48,0,0,88,70
USW00094846,7/20/17,1.77,0,0,88,69
USW00094846,7/21/17,1.43,0,0,89,72
USW00094846,7/22/17,0.66,0,0,88,72
USW00094846,7/23/17,0.21,0,0,90,70
USW00094846,7/24/17,0,0,0,74,66
USW00094846,7/25/17,0,0,0,82,61
USW00094846,7/26/17,0.03,0,0,85,65
USW00094846,7/27/17,0,0,0,82,70
USW00094846,7/28/17,0,0,0,79,67
USW00094846,7/29/17,0,0,0,79,64
USW00094846,7/30/17,0,0,0,84,62
USW00094846,7/31/17,0,0,0,86,65
USW00094846,8/1/17,0.92,0,0,86,67
USW00094846,8/2/17,0,0,0,87,66
USW00094846,8/3/17,0.88,0,0,84,61
USW00094846,8/4/17,0,0,0,68,56
USW00094846,8/5/17,0,0,0,80,60
USW00094846,8/6/17,0,0,0,77,63
USW00094846,8/7/17,0,0,0,76,61
USW00094846,8/8/17,0,0,0,84,58
USW00094846,8/9/17,0,0,0,83,61
USW00094846,8/10/17,0.03,0,0,84,62
USW00094846,8/11/17,0,0,0,78,65
USW00094846,8/12/17,0,0,0,77,60
USW00094846,8/13/17,0,0,0,80,57
USW00094846,8/14/17,0,0,0,83,62
USW00094846,8/15/17,0,0,0,84,68
USW00094846,8/16/17,0.17,0,0,88,67
USW00094846,8/17/17,0.02,0,0,82,72
USW00094846,8/18/17,0,0,0,82,67
USW00094846,8/19/17,0,0,0,86,63
