#YY,MM,DD,hh,mm,WDIR,WSPD,ATMP
2016,4,8,5,0,309,4.6,4.1
2016,4,8,6,0,280,5.2,3.6
2016,4,8,7,0,303,3.9,3.4
2016,4,8,8,0,264,4.9,3.1
2016,4,8,9,0,262,3.5,2.7
2016,4,8,10,0,291,3.5,2.5
2016,4,8,11,0,280,3.9,2.7
2016,4,8,12,0,261,5,2.8
2016,4,8,13,0,230,4.5,2
2016,4,8,14,0,0,99,1.8
2016,4,8,15,0,276,3.7,3.7
2016,4,8,16,0,355,10.5,2.3
2016,4,8,17,0,353,10.3,3.2
2016,4,8,18,0,304,19.9,3.7
2016,4,8,19,0,317,24.2,2.9
2016,4,8,20,0,276,10.6,4
2016,4,8,21,0,262,10.2,3.9
2016,4,8,22,0,312,13.1,3.1
2016,4,8,23,0,313,5,3.4
2016,4,9,0,0,298,7.4,1.4
2016,4,9,1,0,313,11,-0.1
2016,4,9,2,0,321,9.9,-1.7
2016,4,9,3,0,350,99,0.1
2016,4,9,4,0,341,19,-0.8
2016,4,9,5,0,315,18.2,-2
2016,4,9,6,0,311,19.2,-2.6
2016,4,9,7,0,328,11.5,-3.2
2016,4,9,8,0,325,13.7,-4
2016,4,9,9,0,321,11.4,-3.7
2016,4,9,10,0,306,16.3,-4.9
2016,4,9,11,0,319,12.9,-4.8
2016,4,9,12,0,312,7.6,-3.7
2016,4,9,13,0,334,14.3,-2.4
2016,4,9,14,0,337,19.1,-2.4
2016,4,9,15,0,353,9.1,-2.1
2016,4,9,16,0,356,12.1,-1.8
2016,4,9,17,0,22,10.1,-1.5
2016,4,9,18,0,33,11,-1.2
2016,4,9,19,0,69,6.9,-1.3
2016,4,9,20,0,79,7.6,-1.1
2016,4,9,21,0,115,8,-0.8
2016,4,9,22,0,123,11.6,-0.4
2016,4,9,23,0,116,16.6,-0.5
2016,4,10,0,0,118,10.6,-0.2
2016,4,10,1,0,131,14.8,0.2
2016,4,10,2,0,147,20,1
2016,4,10,3,0,147,11.1,1.2
2016,4,10,4,0,146,8.9,1.2
2016,4,10,5,0,168,10.5,1.4
2016,4,10,7,0,173,15.8,1.5
2016,4,10,8,0,164,13.1,1.9
2016,4,10,9,0,147,15.6,1.9
2016,4,10,10,0,152,9.9,2.1
2016,4,10,11,0,155,9.5,2
2016,4,10,12,0,195,6.8,2.9
2016,4,10,13,0,148,11.9,3.5
2016,4,10,14,0,189,9.1,5.6
2016,4,10,15,0,194,17.5,5.7
2016,4,10,16,0,172,7.3,6.3
2016,4,10,17,0,202,15.8,7.5
2016,4,10,18,0,193,11.4,6.5
2016,4,10,19,0,216,18.2,6.7
2016,4,10,20,0,206,8.8,7.3
2016,4,10,21,0,188,11.9,8.1
2016,4,10,22,0,212,9.9,8.8
2016,4,10,23,0,223,13,9.1
2016,4,11,0,0,219,5,9.4
2016,4,11,1,0,236,4.1,9.8
2016,4,11,2,0,220,6,10.3
2016,4,11,3,0,248,5.9,10.4
2016,4,11,4,0,245,3.1,10.5
2016,4,11,5,0,260,4.4,10.5
2016,4,11,6,0,279,7.7,10.5
2016,4,11,7,0,245,5.7,10.3
2016,4,11,8,0,246,5.8,9.9
2016,4,11,9,0,246,5,9.4
2016,4,11,10,0,240,4.2,8.9
2016,4,11,11,0,269,5.6,8.7
2016,4,11,12,0,267,3.3,8.7
2016,4,11,13,0,278,8.7,8.6
2016,4,11,14,0,295,9.1,8.6
2016,4,11,15,0,295,10.7,8.4
2016,4,11,16,0,269,7.6,9.2
2016,4,11,17,0,269,3.6,8.8
2016,4,11,18,0,281,6.1,8.4
2016,4,11,19,0,265,11.3,8.9
2016,4,11,20,0,267,7.1,9.6
2016,4,11,21,0,317,9.1,10.1
2016,4,11,22,0,305,11,9.6
2016,4,11,23,0,324,5.6,9.3
2016,4,12,0,0,72,2.3,5.3
2016,4,12,1,0,36,3.1,5.2
2016,4,12,3,0,344,5.1,4.9
2016,4,12,4,0,3,4,4.5
2016,4,12,5,0,335,4.6,4.5
2016,4,12,6,0,300,3.2,3.9
2016,4,12,7,0,285,3.8,3.4
2016,4,12,8,0,288,4.1,2.8
2016,4,12,10,0,290,8.3,1.6
2016,4,12,11,0,304,7.5,1.7
2016,4,12,12,0,338,4.7,2.4
2016,4,12,13,0,351,10.7,2.6
2016,4,12,14,0,5,13,2.6
2016,4,12,15,0,28,12,2.7
2016,4,12,16,0,46,7.8,2.8
2016,4,12,17,0,74,8,2.7
2016,4,12,18,0,78,7,2.8
2016,4,12,19,0,111,4.4,2.9
2016,4,12,20,0,93,6.3,3
2016,4,12,21,0,112,3,3.1
2016,4,12,22,0,99,7.3,3.3
2016,4,12,23,0,115,12.7,3.3
2016,4,13,0,0,124,12.2,3.3
2016,4,13,2,0,123,6.8,3.6
2016,4,13,3,0,116,6.2,3.5
2016,4,13,4,0,136,6.8,3.6
2016,4,13,5,0,131,9.2,3.8
2016,4,13,6,0,138,9.1,4.2
2016,4,13,7,0,140,8.5,4.4
2016,4,13,8,0,108,7.4,4.4
2016,4,13,9,0,103,2.1,4.1
2016,4,13,10,0,104,6,3.9
2016,4,13,11,0,111,6.1,4.1
2016,4,13,12,0,140,10.6,4.6
2016,4,13,13,0,128,6.3,5.1
2016,4,13,14,0,69,5.7,5.3
2016,4,13,15,0,107,4.5,5.9
2016,4,13,16,0,90,3.9,5.8
2016,4,13,17,0,68,7.6,6
2016,4,13,18,0,61,10.8,4.9
2016,4,13,19,0,78,7.5,5.3
2016,4,13,20,0,71,7.3,5.6
2016,4,13,21,0,59,12.6,5.5
2016,4,13,22,0,60,14.6,5.6
2016,4,13,23,0,65,9.2,5.8
2016,4,14,0,0,93,2.1,5.8
2016,4,14,1,0,108,2.3,6.2
2016,4,14,2,0,181,1.7,5.7
2016,4,14,3,0,131,7.8,6.9
2016,4,14,4,0,130,4.5,6.7
2016,4,14,5,0,131,8.2,6.8
2016,4,14,6,0,138,7.7,6.7
2016,4,14,7,0,135,10.9,6.5
2016,4,14,8,0,128,7.2,5.9
2016,4,14,9,0,120,9.8,5.4
2016,4,14,10,0,114,12.3,5.1
2016,4,14,11,0,118,11.1,4.8
2016,4,14,12,0,141,8.3,5.3
2016,4,14,13,0,119,11.6,5.5
2016,4,14,14,0,119,9.1,5.6
2016,4,14,15,0,90,4,5.7
2016,4,14,16,0,58,6,5.4
2016,4,14,17,0,40,4.5,6.2
2016,4,14,18,0,57,4.1,6.9
2016,4,14,19,0,4,4.1,7.1
2016,4,14,20,0,10,5.7,7.1
2016,4,14,21,0,10,7.9,6.5
2016,4,14,22,0,358,5.5,7.2
2016,4,14,23,0,359,4,7.1
2016,4,15,0,0,29,2.2,6.9
2016,4,15,1,0,322,3,6.7
2016,4,15,2,0,323,1.6,6.6
2016,4,15,3,0,88,2.6,6.7
2016,4,15,4,0,178,1.7,6.7
2016,4,15,5,0,140,5.5,8
2016,4,15,6,0,110,5.9,7.4
2016,4,15,7,0,130,6,7.1
2016,4,15,8,0,124,8.2,6.8
2016,4,15,9,0,117,9.1,6.5
2016,4,15,10,0,116,5.5,6.2
2016,4,15,11,0,96,6.4,6.1
2016,4,15,12,0,98,6.9,6.5
2016,4,15,13,0,93,5.3,6.4
2016,4,15,14,0,88,4.4,6.4
2016,4,15,15,0,80,4.8,6.4
2016,4,15,16,0,49,3.3,7.1
2016,4,15,17,0,18,5.9,7
2016,4,15,18,0,358,7.2,7.2
2016,4,15,19,0,2,5.7,7.5
2016,4,15,20,0,348,7.9,7.3
2016,4,15,21,0,357,5.1,7.6
2016,4,15,22,0,349,6.2,7.9
2016,4,15,23,0,338,8.7,7.8
2016,4,16,0,0,343,7,8.1
2016,4,16,1,0,346,3.6,9.2
2016,4,16,2,0,345,4.3,8.6
2016,4,16,3,0,348,3.5,7.8
2016,4,16,4,0,354,4,7.5
2016,4,16,5,0,12,2.3,7.3
2016,4,16,6,0,8,5.1,7.5
2016,4,16,7,0,5,3.7,7.3
2016,4,16,8,0,21,2.7,7.4
2016,4,16,9,0,56,1.8,7.5
2016,4,16,10,0,79,2.1,7.4
2016,4,16,11,0,149,3.6,8.5
2016,4,16,12,0,112,2.4,9.1
2016,4,16,13,0,63,2.5,8.7
2016,4,16,14,0,21,3.4,8.5
2016,4,16,15,0,27,4,8.6
2016,4,16,16,0,29,4.9,8.3
2016,4,16,17,0,358,4,8.6
2016,4,16,18,0,348,7.4,8.3
2016,4,16,19,0,337,7.4,9.4
2016,4,16,20,0,344,8.7,9.6
2016,4,16,21,0,354,6.4,9.2
2016,4,16,22,0,354,5.3,10
2016,4,16,23,0,5,7.5,10.1
2016,4,17,0,0,344,6.4,10.1
2016,4,17,1,0,1,3.9,9.5
2016,4,17,2,0,359,3.2,8.9
2016,4,17,3,0,6,2.4,9.1
2016,4,17,4,0,349,3.5,9.2
2016,4,17,5,0,359,4.3,9.2
2016,4,17,7,0,7,4.1,8.4
2016,4,17,8,0,351,2.3,8.2
2016,4,17,9,0,14,2.7,8.2
2016,4,17,10,0,21,3,8.8
2016,4,17,11,0,6,4.8,8.3
2016,4,17,12,0,8,3.5,8.7
2016,4,17,13,0,29,1.4,9.9
2016,4,17,14,0,22,3,9.9
2016,4,17,15,0,2,4.3,9.7
2016,4,17,16,0,0,3.5,10.3
2016,4,17,17,0,9,2.7,10.1
2016,4,17,18,0,354,4.2,11.7
2016,4,17,19,0,352,4.6,11.6
2016,4,17,20,0,3,5.2,11.2
2016,4,17,21,0,2,5.2,11.6
2016,4,17,22,0,349,6.3,11.4
2016,4,18,0,0,343,4.2,11.3
2016,4,18,1,0,355,4.2,11.2
2016,4,18,2,0,63,2.3,10.8
2016,4,18,3,0,136,4.7,11.5
2016,4,18,4,0,152,7.3,12.8
2016,4,18,6,0,151,4,15.3
2016,4,18,7,0,139,2.7,15.9
2016,4,18,8,0,144,3.2,16.1
2016,4,18,9,0,358,1.7,10.3
2016,4,18,10,0,355,2.9,9.3
2016,4,18,11,0,0,1.4,9.8
2016,4,18,12,0,20,2.2,10.7
2016,4,18,13,0,6,3,10.1
2016,4,18,14,0,30,2.1,10.5
2016,4,18,15,0,82,2.2,10.8
2016,4,18,16,0,101,3.3,12.2
2016,4,18,17,0,111,2.3,12.5
2016,4,18,18,0,90,2.7,14.1
2016,4,18,19,0,76,2.3,15.3
2016,4,18,20,0,31,2.2,15.6
2016,4,18,21,0,124,1.9,15.6
2016,4,18,22,0,350,1.5,14.7
2016,4,18,23,0,2,2.4,13.5
2016,4,19,0,0,359,2.6,13
2016,4,19,1,0,125,1.5,13.1
2016,4,19,2,0,123,1.9,13.7
2016,4,19,3,0,353,9.4,14.8
2016,4,19,4,0,345,13,7.9
2016,4,19,5,0,338,15.6,7.1
2016,4,19,6,0,350,11.4,7
2016,4,19,7,0,347,21.2,6.6
2016,4,19,8,0,339,15.6,6.4
2016,4,19,9,0,346,14.8,6.1
2016,4,19,10,0,345,12.9,5.9
2016,4,19,11,0,343,17.9,5.7
2016,4,19,12,0,333,12.8,5.9
2016,4,19,13,0,347,11.4,7
2016,4,19,14,0,353,9.7,7.3
2016,4,19,15,0,350,15.4,7.2
2016,4,19,16,0,347,15.8,7.7
2016,4,19,17,0,340,16.8,7.8
2016,4,19,18,0,348,14.4,7.5
2016,4,19,19,0,346,17.1,8.1
2016,4,19,20,0,347,13.7,7.9
2016,4,19,21,0,341,18.5,7.7
2016,4,19,22,0,348,8.7,8.1
2016,4,19,23,0,5,13.3,8.4
2016,4,20,0,0,8,12.9,8.3
2016,4,20,1,0,2,6.4,8.2
2016,4,20,2,0,73,12.8,9.7
2016,4,20,3,0,81,8.8,8.8
2016,4,20,4,0,71,9.4,8.4
2016,4,20,5,0,63,10.1,8
2016,4,20,6,0,91,6.3,9.4
2016,4,20,7,0,101,9.1,9
2016,4,20,8,0,104,6.8,8.9
2016,4,20,9,0,100,6.7,8.7
2016,4,20,10,0,90,6.2,8.1
2016,4,20,11,0,106,7.1,8.4
2016,4,20,12,0,100,8,8.9
2016,4,20,13,0,122,4.3,9.6
2016,4,20,14,0,90,2.6,9.7
2016,4,20,15,0,88,2.7,10.1
2016,4,20,16,0,85,1.6,11.2
2016,4,20,17,0,82,3.2,11.3
2016,4,20,18,0,87,3.6,11.4
2016,4,20,19,0,125,3.1,12
2016,4,20,20,0,124,2.8,12.3
2016,4,20,21,0,135,3.1,12.2
2016,4,20,22,0,120,4,14.8
2016,4,20,23,0,150,2.9,13.2
2016,4,21,0,0,163,4.9,17.3
2016,4,21,1,0,230,4.9,15.6
2016,4,21,2,0,188,8.6,15.3
2016,4,21,4,0,128,9.3,12.4
2016,4,21,5,0,169,5.2,12
2016,4,21,6,0,191,3.8,11.8
2016,4,21,7,0,135,5,10.9
2016,4,21,8,0,142,6.8,11
2016,4,21,9,0,132,5.5,11.4
2016,4,21,10,0,151,2.1,10.3
2016,4,21,11,0,142,2.1,11
2016,4,21,12,0,111,2.5,11.7
2016,4,21,13,0,133,3.6,13.1
2016,4,21,14,0,155,4.4,14.2
2016,4,21,15,0,124,3.3,15
2016,4,21,16,0,119,3.7,14.1
2016,4,21,17,0,126,6.6,13.3
2016,4,21,18,0,114,3.7,12.7
2016,4,21,19,0,121,4.1,12.6
2016,4,21,20,0,120,4.6,12.8
2016,4,21,21,0,134,2,13.3
2016,4,21,22,0,131,5.8,13.7
2016,4,21,23,0,210,10.2,15.4
2016,4,22,0,0,266,5.9,15.2
2016,4,22,1,0,269,4.9,15.1
2016,4,22,2,0,256,2.3,14.9
2016,4,22,3,0,186,0.8,14.4
2016,4,22,4,0,170,2.9,12.1
2016,4,22,5,0,173,2.3,13.6
2016,4,22,6,0,213,2.3,13.9
2016,4,22,7,0,235,6.9,13.6
2016,4,22,8,0,271,5,13.5
2016,4,22,9,0,346,12.8,9.5
2016,4,22,10,0,335,23.3,6.7
2016,4,22,11,0,340,18.6,5.1
2016,4,22,12,0,344,16.8,4.8
2016,4,22,13,0,351,15.5,4.8
2016,4,22,14,0,346,28.3,4.7
2016,4,22,15,0,340,24.6,4.9
2016,4,22,16,0,349,19.8,4.9
2016,4,22,17,0,350,22.8,4.7
2016,4,22,18,0,359,15.9,4.4
2016,4,22,19,0,345,17.3,4.3
2016,4,22,20,0,1,13.9,4.6
2016,4,22,21,0,355,13.1,4.7
2016,4,22,22,0,341,13.4,5.1
2016,4,22,23,0,344,17.4,5.2
2016,4,23,0,0,345,17.1,5.2
2016,4,23,1,0,344,8.7,5.4
2016,4,23,2,0,331,10.3,5.7
2016,4,23,3,0,336,12.1,5.8
2016,4,23,4,0,346,14,5.7
2016,4,23,5,0,341,11.7,5.4
2016,4,23,6,0,339,12.3,5.5
2016,4,23,7,0,351,10.3,5.5
2016,4,23,8,0,354,8.5,5.5
2016,4,23,9,0,10,15.6,5.9
2016,4,23,10,0,41,7.6,6
2016,4,23,11,0,49,5.4,5.9
2016,4,23,12,0,37,6.7,6.2
2016,4,23,13,0,32,4.6,6.8
2016,4,23,14,0,24,4.3,7.1
2016,4,23,15,0,25,6.9,7.4
2016,4,23,16,0,22,5.7,7.4
2016,4,23,17,0,36,5.1,7.4
2016,4,23,18,0,37,4.4,7.5
2016,4,23,19,0,42,5.9,7.6
2016,4,23,20,0,20,4,7.6
2016,4,23,21,0,356,1.6,7.7
2016,4,23,22,0,33,3.4,7.4
2016,4,23,23,0,85,3.1,7
2016,4,24,0,0,80,4,6.7
2016,4,24,1,0,92,2.6,6.8
2016,4,24,2,0,112,3,6.8
2016,4,24,3,0,68,3.9,7
2016,4,24,4,0,120,2.8,6.8
2016,4,24,5,0,44,3.1,6.9
2016,4,24,6,0,84,2,7
2016,4,24,7,0,45,1.9,6.9
2016,4,24,8,0,31,2.5,7.2
2016,4,24,9,0,138,5.2,8.3
2016,4,24,10,0,203,1.9,9
2016,4,24,11,0,158,6.1,9.8
2016,4,24,12,0,170,3.6,10.4
2016,4,24,13,0,140,11,10.6
2016,4,24,14,0,140,9.5,10.7
2016,4,24,15,0,136,6.6,10.7
2016,4,24,23,0,146,8.9,13.2
2016,4,25,0,0,148,7.3,12
2016,4,25,1,0,156,3.6,14.8
2016,4,25,2,0,168,10.4,21.7
2016,4,25,3,0,188,7.2,21.1
2016,4,25,4,0,201,7.7,20.7
2016,4,25,5,0,180,6.1,20.1
2016,4,25,6,0,178,7.6,13.9
2016,4,25,7,0,145,6.7,13.1
2016,4,25,8,0,202,5.1,16.6
2016,4,25,9,0,214,8.7,18.1
2016,4,25,10,0,189,7.7,17.8
2016,4,25,11,0,210,12.5,18.3
2016,4,25,12,0,210,8.7,18.6
2016,4,25,13,0,205,10.2,19.5
2016,4,25,14,0,208,14.7,21.6
2016,4,25,15,0,230,6.4,23.5
2016,4,25,16,0,216,12.7,24.3
2016,4,25,17,0,176,11.3,25.1
2016,4,25,18,0,221,7,26.3
2016,4,26,3,0,249,4.4,21.3
2016,4,26,4,0,242,2.4,21.5
2016,4,26,5,0,343,9.6,7.4
2016,4,26,6,0,0,10.1,6.7
2016,4,26,7,0,359,11.4,6.5
2016,4,26,8,0,355,13.7,6.3
2016,4,26,9,0,2,15.1,6.3
2016,4,26,10,0,7,19.5,5.7
2016,4,26,11,0,3,14.2,5.3
2016,4,26,12,0,356,13.1,5.2
2016,4,26,13,0,352,10.3,5.1
2016,4,26,14,0,350,14.7,5.1
2016,4,26,15,0,352,15.3,5
2016,4,26,16,0,353,14.5,4.9
2016,4,26,17,0,357,15.7,4.9
2016,4,26,18,0,358,17.8,5
2016,4,26,19,0,356,18.5,5
2016,4,26,20,0,358,13.8,4.9
2016,4,26,21,0,353,14.8,4.9
2016,4,26,22,0,13,21.6,4.8
2016,4,26,23,0,3,16.8,5.2
2016,4,27,0,0,7,17.5,5.7
2016,4,27,1,0,9,16.5,6.2
2016,4,27,2,0,20,13,6.2
2016,4,27,3,0,30,14.3,6.2
2016,4,27,4,0,52,10.7,6.1
2016,4,27,5,0,50,13.8,6.1
2016,4,27,6,0,46,14.4,5.9
2016,4,27,7,0,53,9.2,5.7
2016,4,27,8,0,55,20.7,5.4
2016,4,27,9,0,68,18.8,5.5
2016,4,27,10,0,63,18.6,5.5
2016,4,27,11,0,70,16.4,5.7
2016,4,27,12,0,44,11.3,5.4
2016,4,27,13,0,43,13.1,5.2
2016,4,27,14,0,41,15.2,5.3
2016,4,27,15,0,42,9,5.7
2016,4,27,16,0,34,9.8,5.8
2016,4,27,17,0,42,14.8,6.2
2016,4,27,18,0,66,17.6,7.2
2016,4,27,19,0,306,5.1,6.6
2016,4,27,20,0,9,99,6.4
2016,4,27,21,0,8,99,6.2
2016,4,27,22,0,1,9.3,5.7
2016,4,27,23,0,6,15.6,5.9
2016,4,28,0,0,16,12.3,6.5
2016,4,28,1,0,18,10.5,7.1
2016,4,28,2,0,57,10.7,7.4
2016,4,28,3,0,89,7,8.3
2016,4,28,4,0,93,10.5,8.7
2016,4,28,5,0,70,8.5,7.4
2016,4,28,6,0,61,10.1,6.7
2016,4,28,7,0,45,13,6.3
2016,4,28,8,0,19,7.6,6.2
2016,4,28,9,0,51,14.7,6
2016,4,28,10,0,80,11.2,6.2
2016,4,28,11,0,63,17.2,6.2
2016,4,28,12,0,48,7.2,6
2016,4,28,13,0,35,8.2,6.3
2016,4,28,14,0,54,7.8,6.2
2016,4,28,15,0,68,10.2,6.2
2016,4,28,16,0,61,11.3,6.2
2016,4,28,17,0,62,12.5,6.4
2016,4,28,18,0,70,10.6,6.7
2016,4,28,19,0,8,9.1,6.1
2016,4,28,20,0,17,7.6,5.8
2016,4,28,21,0,26,11.4,6.1
2016,4,28,22,0,12,11,6
2016,4,28,23,0,348,8.1,6
2016,4,29,0,0,342,9.4,5.9
2016,4,29,1,0,353,5.8,6
2016,4,29,2,0,3,7.5,6
2016,4,29,5,0,354,7.3,5.9
2016,4,29,6,0,306,3.7,6
2016,4,29,8,0,336,7.7,5.6
2016,4,29,9,0,308,13.1,5.5
2016,4,29,10,0,316,7.7,5.3
2016,4,29,11,0,321,7,5.2
2016,4,29,12,0,1,6.3,5.4
2016,4,29,13,0,0,13.1,5.1
2016,4,29,14,0,2,9.1,5.4
2016,4,29,15,0,358,7.3,5.5
2016,4,29,16,0,352,10,5.3
2016,4,29,17,0,347,7.2,5.4
2016,4,29,18,0,9,7,5.4
2016,4,29,19,0,8,13.1,5.3
2016,4,29,20,0,8,9,5.5
2016,4,29,21,0,354,9.9,5.3
2016,4,29,22,0,7,14.3,4.9
2016,4,29,23,0,17,7.2,4.9
2016,4,30,0,0,351,5.6,5.2
2016,4,30,1,0,8,9.7,5.3
2016,4,30,2,0,30,4.9,5.6
2016,4,30,3,0,37,7,5.6
2016,4,30,4,0,39,7,5.7
2016,4,30,5,0,39,4.2,5.9
2016,4,30,6,0,16,5.7,6
2016,4,30,7,0,71,10.5,7
2016,4,30,8,0,62,12.1,7
2016,4,30,9,0,66,12.7,6.8
2016,4,30,10,0,84,9.2,6.9
2016,4,30,11,0,98,10,7.2
2016,4,30,12,0,89,8.2,7.2
2016,4,30,13,0,93,9.7,7.3
2016,4,30,14,0,100,7.9,7.7
2016,4,30,15,0,82,8,7
2016,4,30,16,0,77,10.6,6.6
2016,4,30,17,0,73,7.8,6.4
2016,4,30,18,0,79,14,6.7
2016,4,30,19,0,56,16.3,6.7
2016,4,30,20,0,47,17.6,6.6
2016,4,30,21,0,54,17,6.5
2016,4,30,22,0,53,16.9,6.6
2016,4,30,23,0,46,16.3,6.7
2016,5,1,0,0,43,10.6,6.8
2016,5,1,1,0,42,12.3,6.9
2016,5,1,2,0,27,15.3,6.9
2016,5,1,3,0,43,14.9,6.8
2016,5,1,4,0,33,14.6,6.8
2016,5,1,5,0,43,12.1,6.8
2016,5,1,7,0,18,7,6.9
2016,5,1,8,0,18,9.3,6.6
2016,5,1,9,0,20,16.2,6.5
2016,5,1,10,0,12,13.2,6.1
2016,5,1,11,0,1,10.2,6.1
2016,5,1,13,0,340,7.2,5.9
2016,5,1,14,0,2,10.5,6.1
2016,5,1,15,0,6,14.1,6.4
2016,5,1,16,0,7,17.5,6.3
2016,5,1,17,0,13,14.4,6.6
2016,5,1,18,0,15,9.6,6.8
2016,5,1,19,0,358,9.3,6.7
2016,5,1,20,0,352,7.7,6.5
2016,5,1,21,0,357,13.5,6.4
2016,5,1,22,0,353,8.2,6.3
2016,5,1,23,0,5,16.7,6.1
2016,5,2,0,0,1,11.9,6.3
2016,5,2,1,0,0,7.8,6.9
2016,5,2,2,0,5,7.1,7.4
2016,5,2,3,0,14,11.3,7.2
2016,5,2,4,0,21,13,6.8
2016,5,2,5,0,5,13.8,6.7
2016,5,2,6,0,8,16.4,6.6
2016,5,2,7,0,357,11.7,6.8
2016,5,2,8,0,353,10.6,6.8
2016,5,2,9,0,356,7.4,6.7
2016,5,2,10,0,356,9.4,7.3
2016,5,2,11,0,355,7.3,7.2
2016,5,2,12,0,355,11,6.9
2016,5,2,13,0,353,12.3,7.1
2016,5,2,14,0,357,9.4,7.4
2016,5,2,15,0,353,9.1,7.3
2016,5,2,16,0,346,12,7
2016,5,2,17,0,344,6.2,7.2
2016,5,2,18,0,1,9,7.1
2016,5,2,19,0,356,4.6,7.6
2016,5,2,20,0,352,5.8,8.1
2016,5,2,21,0,1,6.1,8
2016,5,2,22,0,1,7.8,8.2
2016,5,2,23,0,337,4.9,7.9
2016,5,3,0,0,343,5.4,7.7
2016,5,3,2,0,18,2.2,8.4
2016,5,3,3,0,256,2.3,8.2
2016,5,3,4,0,302,2.1,8.1
2016,5,3,5,0,266,2.6,7.8
2016,5,3,6,0,252,7.5,8.1
2016,5,3,7,0,274,4.5,7.7
2016,5,3,8,0,271,3.5,7.3
2016,5,3,9,0,284,3.3,7.2
2016,5,3,10,0,263,4.3,7.9
2016,5,3,11,0,251,7.5,9
2016,5,3,12,0,267,8,11.5
2016,5,3,13,0,296,4.3,13.7
2016,5,3,14,0,196,2.3,15.2
2016,5,3,15,0,110,4.3,13.2
2016,5,3,16,0,134,10.6,13.3
2016,5,3,17,0,151,8.8,12.5
2016,5,3,18,0,143,7.8,13.3
2016,5,3,19,0,140,4.2,14
2016,5,3,20,0,214,13,18.7
2016,5,3,21,0,278,10.7,18.9
2016,5,3,22,0,260,10.4,18.6
2016,5,3,23,0,250,3.4,18.3
2016,5,4,0,0,232,4,17.6
2016,5,4,1,0,227,8.7,17.3
2016,5,4,2,0,220,4,16.8
2016,5,4,4,0,221,13.5,16.1
2016,5,4,5,0,229,12.1,15.4
2016,5,4,6,0,319,8.1,11.8
2016,5,4,7,0,337,4.4,10
2016,5,4,8,0,351,5.7,8.6
2016,5,4,9,0,337,14,7.7
2016,5,4,10,0,338,18,6.9
2016,5,4,11,0,353,15,7
2016,5,4,12,0,342,18.6,7.3
2016,5,4,13,0,350,19.1,7.2
2016,5,4,14,0,353,10.6,7.5
2016,5,4,15,0,346,16.7,7.8
2016,5,4,16,0,352,12.4,7.7
2016,5,4,17,0,352,11.1,7.1
2016,5,4,18,0,349,13.7,6.7
2016,5,4,19,0,348,10.5,6.4
2016,5,4,20,0,353,10.3,6.5
2016,5,4,21,0,3,9.3,6.5
2016,5,4,22,0,350,12.5,6.2
2016,5,4,23,0,343,13.5,6
2016,5,5,0,0,350,13.9,6
2016,5,5,1,0,354,14.9,6
2016,5,5,2,0,347,12.9,6
2016,5,5,3,0,353,17,6.1
2016,5,5,4,0,356,23.1,6.1
2016,5,5,5,0,355,16.6,5.9
2016,5,5,6,0,351,23.4,5.6
2016,5,5,8,0,341,16.7,5.3
2016,5,5,9,0,353,19.6,5.2
2016,5,5,10,0,356,18.9,5.3
2016,5,5,11,0,346,17.5,5.5
2016,5,5,12,0,343,15.9,5.6
2016,5,5,13,0,352,12.1,5.9
2016,5,5,14,0,344,14.2,6.1
2016,5,5,15,0,353,12.3,6.2
2016,5,5,16,0,349,11.6,6.9
2016,5,5,17,0,349,13.3,7.2
2016,5,5,18,0,359,11,7.4
2016,5,5,19,0,12,7.6,7.7
2016,5,5,20,0,15,5.3,8.3
2016,5,5,21,0,42,5.8,8.2
2016,5,5,22,0,31,3.1,8.3
2016,5,5,23,0,41,1.8,8.5
2016,5,6,0,0,115,0.8,7.9
2016,5,6,1,0,153,0.6,7.9
2016,5,6,2,0,67,0.8,8.8
2016,5,6,3,0,41,1.1,8.5
2016,5,6,4,0,210,3,9.1
2016,5,6,5,0,215,1.8,9.4
2016,5,6,6,0,213,4.4,9.6
2016,5,6,7,0,223,5.4,9.8
2016,5,6,8,0,216,7.8,10.6
2016,5,6,9,0,231,8.8,10.1
2016,5,6,10,0,267,3.6,10.8
2016,5,6,11,0,249,5.4,11.8
2016,5,6,12,0,254,4.4,14.7
2016,5,6,13,0,276,9,17
2016,5,6,14,0,342,1.6,18.1
2016,5,6,15,0,251,6.5,19.7
2016,5,6,16,0,220,7.9,21.2
2016,5,6,17,0,213,14.2,22.5
2016,5,6,18,0,188,2.8,23.6
2016,5,6,19,0,206,5.4,25.6
2016,5,6,20,0,208,6.7,26.8
2016,5,6,21,0,290,10.4,27.7
2016,5,6,22,0,275,10.7,28.1
2016,5,6,23,0,316,7.4,28.1
2016,5,7,0,0,266,5.2,26.6
2016,5,7,1,0,204,4.1,25.6
2016,5,7,2,0,212,4,24.6
2016,5,7,3,0,236,2.7,23.3
2016,5,7,4,0,232,2.9,23.1
2016,5,7,5,0,246,3.8,22.4
2016,5,7,6,0,267,6.9,21.5
2016,5,7,7,0,278,11,21.4
2016,5,7,8,0,296,9.9,20.8
2016,5,7,9,0,249,6.6,20.9
2016,5,7,10,0,287,3.6,19.3
2016,5,7,11,0,275,9.2,20.1
2016,5,7,12,0,281,15.6,19.6
2016,5,7,13,0,345,21.7,8.8
2016,5,7,14,0,328,19,9.2
2016,5,7,15,0,336,27.9,10
2016,5,7,16,0,347,24.9,9.3
