DATE,hh,buoy_wdir,buoy_wspd,buoy_atmp,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_atmp,ohare_maxtmp,ohare_mintmp,ohare_w2dir,ohare_w2spd
2016-12-21,7,223,11.1,-4.2,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,8,234,5.5,-4.2,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,9,243,7.3,-4.1,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,10,231,8.2,-4.1,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,11,231,5.8,-3.6,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,12,211,4.4,-3.1,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,13,195,4.3,-2.4,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,14,183,4.8,-2.4,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,15,185,7.0,-1.7,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,16,182,10.6,-0.4,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,17,203,9.7,0.0,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,18,226,6.9,0.6,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,19,179,8.4,1.1,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,20,203,8.2,1.4,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,21,174,6.8,1.6,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,22,226,13.3,1.8,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-21,23,206,8.8,2.3,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-22,0,226,6.4,2.3,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,1,279,4.5,2.7,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,2,257,8.0,1.8,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,3,257,4.6,1.1,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,4,266,6.0,1.0,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,5,284,10.3,0.8,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,6,250,7.9,0.9,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,7,276,5.7,1.7,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,8,259,6.2,2.4,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,9,260,5.1,2.6,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,10,280,4.6,2.8,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,11,312,8.2,3.0,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,12,296,9.0,2.1,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,13,284,4.1,1.7,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,14,315,5.9,2.0,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,15,312,8.2,2.4,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,16,278,4.6,3.3,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,17,255,9.0,3.1,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,18,223,3.3,3.9,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,19,294,8.0,3.9,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,20,228,4.7,4.2,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,21,247,3.8,3.6,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,22,227,7.8,1.8,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-22,23,236,4.7,0.6,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-23,0,246,5.7,-0.1,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,1,240,5.1,-0.7,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,2,228,5.9,-0.6,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,3,239,6.4,-1.0,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,4,220,5.9,-1.2,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,5,228,5.0,-0.7,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,6,222,5.3,-0.6,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,7,211,7.4,-0.2,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,8,211,4.0,0.0,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,9,221,6.1,0.0,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,10,208,7.3,0.2,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,11,220,7.9,0.5,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,12,204,6.1,0.6,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,13,206,5.6,1.1,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,14,171,2.8,1.7,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,15,214,11.1,2.1,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,16,201,6.4,2.2,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,17,195,7.6,2.6,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,18,187,12.2,2.7,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,19,187,4.6,2.7,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,20,131,5.6,1.3,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,21,169,6.5,1.0,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,22,147,6.6,1.0,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-23,23,135,9.8,0.8,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-24,0,183,2.9,1.2,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,1,175,5.4,2.2,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,2,224,7.8,1.8,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,3,207,5.1,1.4,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,4,207,8.6,1.8,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,5,235,3.1,1.8,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,6,285,4.6,2.1,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,7,272,6.0,2.0,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,8,257,8.8,2.0,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,9,297,5.8,2.0,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,10,303,4.8,2.2,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,11,318,4.7,2.3,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,12,330,7.6,2.2,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,13,340,7.7,2.1,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,14,291,4.0,2.4,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,15,352,3.4,2.3,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,16,47,3.2,2.5,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,17,133,1.9,2.4,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,18,105,3.3,2.4,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,19,167,4.0,1.9,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,20,135,5.4,1.8,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,21,145,4.2,2.3,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,22,174,1.3,2.0,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-24,23,308,1.7,1.2,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-25,0,133,5.5,1.2,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,1,124,5.0,1.5,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,2,121,2.8,1.4,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,3,124,4.7,1.3,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,4,172,2.9,1.5,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,5,136,7.5,1.5,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,6,153,5.9,0.8,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,7,142,11.9,0.8,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,8,150,8.0,0.8,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,9,130,11.2,0.6,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,10,123,9.7,0.5,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,11,127,8.8,0.5,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,12,123,11.6,0.7,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,13,141,8.3,0.7,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,14,143,8.8,0.4,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,15,120,9.8,0.5,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,16,119,12.5,0.9,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,17,108,10.7,1.0,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,18,113,15.4,1.0,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,19,103,9.2,1.3,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,20,116,8.2,1.5,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,21,117,11.0,1.6,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,22,115,15.2,1.5,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-25,23,119,9.3,1.5,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-26,0,127,11.9,1.4,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,1,131,13.4,1.4,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,2,132,14.6,1.6,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,3,132,12.0,1.8,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,4,134,18.3,2.0,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,5,141,12.5,2.4,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,6,143,9.9,3.6,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,7,160,11.6,6.1,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,8,205,10.0,10.9,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,9,198,19.3,12.5,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,10,224,9.8,12.0,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,11,222,11.0,10.8,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,12,197,15.0,10.7,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,13,199,14.5,10.0,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,14,191,7.5,9.9,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,15,215,10.1,11.0,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,16,224,13.2,11.9,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,17,236,14.8,12.1,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,18,234,13.5,12.1,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,19,211,10.2,12.0,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,20,227,11.0,11.7,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,21,254,7.0,10.3,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,22,275,13.6,7.9,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-26,23,267,10.6,4.8,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-27,0,269,17.3,3.1,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,1,252,17.2,1.6,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,2,269,12.4,0.2,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,3,274,8.9,-0.4,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,4,252,10.6,-1.0,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,5,257,21.1,-1.4,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,6,257,13.6,-1.8,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,7,273,8.5,-2.2,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,8,278,5.5,-2.6,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,9,271,9.1,-3.3,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,10,268,4.4,-3.3,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,11,246,6.2,-3.2,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,12,266,8.0,-3.1,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,13,281,11.4,-3.2,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,14,266,11.4,-3.1,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,15,262,6.4,-2.4,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,16,273,7.3,-2.3,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,17,289,5.2,-2.1,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,18,281,9.1,-1.9,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,19,264,8.9,-2.2,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,20,276,10.3,-2.5,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,21,261,5.6,-2.3,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,22,253,7.5,-1.9,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-27,23,224,4.7,-1.8,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-28,0,268,5.9,-1.8,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,1,263,9.0,-1.8,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,2,257,9.9,-2.0,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,3,300,2.7,-2.2,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,4,285,1.7,-2.4,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,5,268,2.1,-2.6,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,6,255,3.5,-2.4,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,7,139,3.0,-2.7,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,8,141,3.9,-2.7,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,9,147,3.8,-1.9,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,10,166,4.3,-1.6,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,11,147,8.2,-1.4,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,12,163,8.4,-1.1,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,13,178,9.7,0.0,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,14,200,6.7,1.2,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,15,181,14.5,3.1,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,16,194,12.4,5.7,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,17,177,10.3,6.5,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,18,197,17.3,6.7,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,19,183,6.8,6.4,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,20,209,19.7,6.1,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,21,207,18.2,5.6,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,22,199,8.8,5.2,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-28,23,224,9.6,5.1,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-29,0,197,3.1,5.1,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,1,250,3.8,4.7,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,2,254,7.5,3.9,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,3,245,8.6,3.2,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,4,267,12.4,2.5,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,5,246,6.9,2.0,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,6,245,16.5,2.0,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,7,272,5.9,1.7,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,8,262,9.3,1.7,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,9,257,4.9,0.9,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,10,259,10.1,0.5,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,11,272,9.6,0.1,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,12,275,10.9,0.0,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,13,285,11.9,-0.2,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,14,247,9.0,0.2,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,15,244,12.4,1.1,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,16,250,17.4,1.4,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,17,287,14.3,0.3,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,18,265,9.0,0.4,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,19,283,9.2,0.5,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,20,277,11.7,1.1,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,21,274,13.5,1.4,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,22,260,20.1,1.5,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-29,23,249,15.3,1.2,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-30,0,292,7.9,1.2,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,1,239,5.6,1.0,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,2,262,7.8,0.7,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,3,268,16.7,0.5,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,4,287,10.0,0.4,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,5,242,14.6,0.1,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,6,274,16.6,-0.4,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,7,292,6.8,-1.1,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,8,302,9.1,-1.3,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,9,289,10.0,-2.0,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,10,288,7.4,-2.6,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,11,278,5.2,-3.2,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,12,276,9.6,-3.5,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,13,259,6.5,-3.5,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,14,264,12.1,-3.5,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,15,278,10.1,-2.4,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,16,261,4.9,-1.9,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,17,293,10.0,-0.9,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,18,273,5.5,0.2,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,19,246,2.9,0.6,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,20,209,13.8,0.6,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,21,206,4.3,0.3,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,22,189,3.0,0.1,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-30,23,188,7.0,0.1,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-31,0,179,12.8,0.1,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,1,179,8.8,0.8,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,2,204,13.2,1.2,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,3,201,15.2,2.0,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,4,192,13.4,3.2,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,5,203,26.0,3.0,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,6,214,27.8,3.7,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,7,224,17.5,3.9,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,8,226,13.2,5.1,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,9,211,13.0,5.2,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,10,219,11.4,5.0,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,11,220,13.1,4.7,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,12,237,8.0,4.7,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,13,209,8.9,4.0,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,14,242,4.1,3.8,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,15,225,4.8,4.0,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,16,284,6.4,3.4,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,17,282,16.2,2.8,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,18,273,7.7,2.3,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,19,291,11.8,2.2,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,20,264,13.3,1.8,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,21,270,12.4,1.5,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,22,305,14.9,1.0,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2016-12-31,23,248,7.9,0.7,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2017-01-01,0,262,10.1,0.1,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,1,270,7.1,-0.3,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-01,2,5,1.3,-0.7,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
