DATE,lake_temp,buoy_wdir,buoy_wspd,buoy_atmp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_atmp,ohare_maxtmp,ohare_mintmp,ohare_w2dir,ohare_w2spd
2017-08-13,20.56,139.08333333333334,2.466666666666667,20.1,4.03,0.0,0.0,0.0,69.0,80,57,90,13.0
2017-08-14,20.67,129.20833333333334,1.9333333333333336,22.05833333333333,4.25,0.0,0.0,0.0,72.0,83,62,240,14.1
2017-08-15,20.79,165.04166666666666,3.2416666666666667,22.1125,7.61,0.0,0.0,0.0,75.0,84,68,40,16.1
2017-08-16,21.01,90.66666666666669,3.3833333333333333,22.82500000000001,8.05,0.17,0.0,0.0,75.0,88,67,100,16.1
2017-08-17,21.04,208.54166666666663,7.887500000000002,25.02500000000001,14.32,0.02,0.0,0.0,77.0,82,72,280,28.0
2017-08-18,20.97,270.75,10.716666666666663,23.39583333333333,10.96,0.0,0.0,0.0,74.0,82,67,320,19.9
2017-08-19,21.04,198.2083333333333,4.304166666666666,21.84166666666667,4.92,0.0,0.0,0.0,74.0,86,63,110,13.0
2017-08-20,21.04,169.70833333333334,3.6208333333333336,23.77083333333333,5.82,0.0,0.0,0.0,75.0,90,63,200,14.1
2017-08-21,20.97,192.42857142857144,5.5357142857142865,25.24285714285714,8.5,0.03,0.0,0.0,78.0,87,71,230,18.1
2017-08-22,20.83,262.75,7.508333333333334,24.05833333333333,13.42,0.02,0.0,0.0,76.0,82,64,320,21.9
2017-08-23,20.7,197.625,5.279166666666667,19.766666666666666,9.17,0.0,0.0,0.0,70.0,79,60,290,19.9
2017-08-24,20.56,162.25,5.254166666666666,18.758333333333336,8.5,0.0,0.0,0.0,67.0,75,56,30,21.9
2017-08-25,20.5,166.54166666666666,3.720833333333333,17.770833333333332,5.37,0.0,0.0,0.0,64.0,74,52,110,15.0
2017-08-26,20.47,120.08333333333331,4.758333333333334,20.15,7.16,0.0,0.0,0.0,67.0,78,56,100,17.0
2017-08-27,20.39,155.25,5.804166666666666,20.891666666666676,8.5,0.01,0.0,0.0,68.0,78,62,190,14.1
2017-08-28,20.3,159.79166666666666,3.9583333333333335,20.7375,5.82,0.36,0.0,0.0,70.0,80,64,150,15.0
2017-08-29,20.29,157.625,3.2875,20.383333333333333,5.37,0.07,0.0,0.0,68.0,76,61,10,21.0
2017-08-30,20.27,204.29166666666663,2.891666666666666,20.2875,5.59,0.0,0.0,0.0,70.0,82,60,20,19.9
2017-08-31,20.09,77.29166666666667,8.800000000000002,19.85,13.42,0.0,0.0,0.0,69.0,73,64,30,21.9
2017-09-01,19.89,73.29166666666667,7.125,17.400000000000002,11.86,0.0,0.0,0.0,64.0,69,50,70,21.9
2017-09-02,19.77,107.375,4.4625,17.916666666666664,4.7,0.25,0.0,0.0,62.0,75,50,330,19.9
2017-09-03,19.67,184.7083333333333,4.3625,19.158333333333328,7.38,0.0,0.0,0.0,68.0,84,57,310,17.0
2017-09-04,19.53,245.0833333333333,7.320833333333333,23.199999999999992,12.75,0.0,0.0,0.0,73.0,82,62,250,23.9
2017-09-05,19.29,293.2083333333333,6.7,17.25,12.53,0.0,0.0,0.0,63.0,70,54,320,25.9
2017-09-06,19.06,271.7083333333333,6.662499999999999,13.583333333333336,10.29,0.0,0.0,0.0,58.0,67,49,350,21.0
2017-09-07,18.85,274.375,5.829166666666668,15.4625,8.5,0.0,0.0,0.0,60.0,71,52,270,21.0
2017-09-08,18.68,149.54166666666666,4.266666666666667,16.716666666666665,7.38,0.0,0.0,0.0,62.0,69,58,50,16.1
2017-09-09,18.59,91.83333333333331,6.55,17.404166666666665,8.28,0.0,0.0,0.0,63.0,72,54,70,17.0
2017-09-10,18.55,113.20833333333331,5.4,17.0,6.26,0.0,0.0,0.0,61.0,70,50,80,15.0
2017-09-11,18.58,115.375,4.320833333333334,17.55,4.7,0.0,0.0,0.0,62.0,75,52,100,13.0
2017-09-12,18.74,76.875,4.145833333333333,18.725,6.93,0.0,0.0,0.0,65.0,77,54,40,16.1
2017-09-13,18.94,115.5,2.8458333333333337,19.166666666666664,6.49,0.0,0.0,0.0,66.0,77,58,100,13.0
2017-09-14,19.08,157.08333333333334,4.204166666666667,18.85,5.14,0.0,0.0,0.0,68.0,81,59,170,12.1
2017-09-15,19.25,160.54166666666666,5.658333333333332,21.420833333333334,9.4,0.0,0.0,0.0,73.0,87,62,160,16.1
2017-09-16,19.41,164.125,6.104166666666668,22.60833333333333,8.5,0.0,0.0,0.0,77.0,88,65,200,18.1
2017-09-17,19.48,154.29166666666666,4.191666666666666,23.65,7.61,0.0,0.0,0.0,77.0,86,63,320,17.0
2017-09-18,19.51,109.375,4.954166666666667,19.441666666666666,7.61,0.0,0.0,0.0,68.0,77,58,50,14.1
2017-09-19,19.63,74.08333333333333,3.5500000000000003,19.775,6.49,0.07,0.0,0.0,70.0,79,64,50,15.0
2017-09-20,19.81,138.0,5.8625,22.80833333333333,10.74,0.0,0.0,0.0,75.0,92,62,180,23.9
2017-09-21,20.38,164.91666666666666,4.2625,26.4875,5.82,0.0,0.0,0.0,83.0,94,72,190,14.1
2017-09-22,21.0,163.91666666666666,4.783333333333332,26.191666666666666,6.93,0.0,0.0,0.0,84.0,94,71,190,15.0
2017-09-23,21.3,154.79166666666666,3.9875000000000007,25.504166666666666,6.04,0.0,0.0,0.0,83.0,95,72,90,15.0
2017-09-24,21.42,143.25,3.1333333333333333,24.162500000000005,6.26,0.0,0.0,0.0,81.0,93,70,110,15.0
2017-09-25,21.34,163.16666666666666,4.812499999999999,24.0625,6.49,0.0,0.0,0.0,79.0,92,67,110,18.1
2017-09-26,21.11,195.4583333333333,4.5041666666666655,27.59583333333333,9.62,0.0,0.0,0.0,80.0,92,70,240,19.9
2017-09-27,20.62,286.5,6.533333333333332,20.112500000000004,11.86,0.0,0.0,0.0,70.0,72,56,330,18.1
2017-09-28,20.0,221.25,5.745833333333334,15.916666666666664,6.71,0.0,0.0,0.0,62.0,74,53,340,13.0
2017-09-29,19.58,213.5833333333333,6.5791666666666675,17.1375,10.51,0.0,0.0,0.0,64.0,70,56,330,19.9
2017-09-30,19.27,78.375,6.65,15.733333333333334,7.61,0.0,0.0,0.0,61.0,68,53,100,14.1
2017-10-01,19.12,136.16666666666666,6.683333333333334,16.395833333333336,10.29,0.0,0.0,0.0,59.0,72,48,140,18.1
2017-10-02,18.98,159.45833333333334,7.5458333333333325,20.47083333333334,12.53,0.0,0.0,0.0,69.0,83,58,170,21.9
2017-10-03,18.78,185.75,9.66666666666667,22.29166666666666,14.76,0.0,0.0,0.0,73.0,78,67,210,23.0
2017-10-04,18.59,179.625,6.933333333333334,20.404166666666672,7.61,0.03,0.0,0.0,71.0,76,58,210,19.9
2017-10-05,18.42,188.25,3.1791666666666663,17.079166666666666,5.82,0.01,0.0,0.0,65.0,77,54,350,14.1
2017-10-06,18.21,103.5,4.295833333333333,17.47083333333333,8.72,0.3,0.0,0.0,64.0,69,60,190,17.0
2017-10-07,17.94,192.2083333333333,9.141666666666664,21.029166666666665,17.67,0.43,0.0,0.0,69.0,79,60,250,31.1
2017-10-08,17.73,205.0833333333333,6.070833333333333,17.216666666666665,7.16,0.0,0.0,0.0,65.0,78,54,170,17.0
2017-10-09,17.55,196.9583333333333,3.358333333333333,18.350000000000005,5.59,0.0,0.0,0.0,66.0,81,52,20,16.1
2017-10-10,17.47,65.75,7.754166666666666,16.45,13.87,0.78,0.0,0.0,62.0,63,58,40,23.0
2017-10-11,17.32,63.08333333333334,13.095833333333333,14.983333333333334,12.75,0.79,0.0,0.0,59.0,62,56,60,23.0
2017-10-12,17.05,113.0,4.983333333333333,14.116666666666667,6.71,0.0,0.0,0.0,58.0,60,56,140,12.1
2017-10-13,16.7,168.54166666666666,4.383333333333332,15.775,8.05,0.0,0.0,0.0,61.0,73,55,40,16.1
2017-10-14,16.37,152.375,4.016666666666667,16.695833333333336,8.72,4.19,0.0,0.0,64.0,66,62,320,38.0
2017-10-15,16.03,239.9583333333333,8.950000000000003,15.1875,15.66,0.2,0.0,0.0,60.0,68,47,290,30.0
2017-10-16,15.87,258.2916666666667,5.008333333333334,11.3375,7.38,0.0,0.0,0.0,52.0,63,43,250,15.0
2017-10-17,15.66,214.79166666666663,7.341666666666669,14.879166666666665,11.86,0.0,0.0,0.0,57.0,70,49,220,23.0
2017-10-18,15.49,208.0,9.7875,16.075,12.75,0.0,0.0,0.0,59.0,71,47,210,23.0
2017-10-19,15.34,187.79166666666663,5.358333333333333,15.541666666666664,6.49,0.0,0.0,0.0,61.0,70,51,220,15.0
2017-10-20,15.18,186.75,6.587499999999999,18.9,8.95,0.0,0.0,0.0,61.0,78,51,190,19.9
2017-10-21,15.16,185.5,9.975,20.566666666666666,14.99,0.0,0.0,0.0,67.0,77,60,180,23.9
2017-10-22,15.12,203.125,9.1375,18.8875,13.2,0.37,0.0,0.0,66.0,70,51,320,30.0
2017-10-23,14.9,269.375,8.662499999999998,11.5375,9.17,0.73,0.0,0.0,52.0,54,50,280,18.1
2017-10-24,14.49,244.125,5.929166666666666,8.774999999999999,12.53,0.87,0.0,0.0,48.0,50,42,300,21.0
2017-10-25,14.03,243.54166666666663,4.708333333333332,6.766666666666668,6.04,0.0,0.0,0.0,44.0,53,38,300,14.1
2017-10-26,13.85,170.875,8.783333333333333,9.791666666666666,11.63,0.0,0.0,0.0,47.0,60,36,140,23.9
2017-10-27,13.75,235.54166666666663,8.979166666666668,7.274999999999999,15.66,0.0,0.0,0.0,45.0,52,38,240,23.9
2017-10-28,13.46,251.9583333333333,6.4750000000000005,3.7625,10.51,0.0,0.0,0.0,38.0,40,36,290,18.1
2017-10-29,12.94,254.9583333333333,4.491666666666666,4.5125,8.05,0.0,0.0,0.0,40.0,46,33,250,15.0
2017-10-30,12.73,243.79166666666663,7.379166666666666,7.0500000000000025,16.33,0.0,0.0,0.0,45.0,50,37,260,29.1
2017-10-31,12.46,254.91666666666663,8.266666666666666,3.125,11.41,0.0,0.0,0.0,38.0,40,34,290,25.9
2017-11-01,11.88,170.04166666666666,7.895833333333332,4.449999999999998,9.84,0.23,0.0,0.0,39.0,44,36,170,19.9
2017-11-02,11.62,158.75,5.008333333333332,8.220833333333333,5.37,0.02,0.0,0.0,47.0,51,44,350,15.0
2017-11-03,11.39,215.5,9.629166666666668,7.441666666666666,10.51,0.0,0.0,0.0,44.0,48,38,50,15.0
2017-11-04,11.15,118.0,10.654166666666667,8.112499999999999,7.83,0.48,0.0,0.0,46.0,50,42,120,19.9
2017-11-05,10.89,218.6086956521739,3.660869565217392,9.81304347826087,7.83,0.02,0.0,0.0,49.0,52,42,340,21.9
2017-11-06,10.82,250.91666666666663,8.491666666666667,4.970833333333332,9.17,0.0,0.0,0.0,41.0,43,32,10,17.0
2017-11-07,10.75,111.25,8.429166666666665,6.2333333333333325,9.4,0.0,0.0,0.0,40.0,45,32,10,19.9
2017-11-08,10.71,259.5833333333333,4.387499999999998,4.116666666666666,4.47,0.0,0.0,0.0,37.0,46,29,250,12.1
2017-11-09,10.62,255.4583333333333,6.9875,4.358333333333333,13.65,0.0,0.0,0.0,39.0,46,21,320,23.0
2017-11-10,10.44,267.0,12.15,-4.070833333333334,8.5,0.0,0.1,0.0,24.0,30,18,150,18.1
2017-11-11,10.28,168.79166666666666,7.679166666666667,-0.7291666666666666,8.95,0.0,0.0,0.0,29.0,38,26,170,16.1
2017-11-12,10.05,237.66666666666663,3.7125,3.979166666666666,4.47,0.13,0.0,0.0,38.0,40,36,310,12.1
2017-11-13,9.82,268.9166666666667,4.920833333333333,3.1583333333333337,6.04,0.0,0.0,0.0,36.0,40,31,290,13.0
2017-11-14,9.55,189.66666666666663,6.416666666666668,5.4291666666666645,10.74,0.0,0.0,0.0,39.0,49,30,190,19.9
2017-11-15,9.29,203.0,13.866666666666665,8.695833333333333,15.66,0.17,0.0,0.0,48.0,52,35,290,30.0
2017-11-16,8.97,286.0833333333333,7.345833333333332,2.158333333333333,9.84,0.0,0.0,0.0,36.0,38,33,320,21.0
2017-11-17,8.6,160.08333333333334,8.170833333333334,4.091666666666667,13.65,0.14,0.0,0.0,38.0,48,35,180,21.9
2017-11-18,8.18,222.5,16.175,5.870833333333334,15.21,0.54,0.0,0.0,43.0,48,35,340,29.1
2017-11-19,8.07,292.0833333333333,8.7,1.2916666666666663,13.2,0.0,0.0,0.0,35.0,37,30,310,21.9
2017-11-20,8.06,218.8333333333333,10.158333333333337,4.5375,17.9,0.0,0.0,0.0,38.0,52,30,210,29.1
2017-11-21,7.94,244.79166666666663,16.799999999999994,5.8375,14.99,0.02,0.0,0.0,43.0,44,27,210,25.1
2017-11-22,7.79,278.625,6.787500000000002,-1.6708333333333334,7.38,0.0,0.0,0.0,29.0,35,22,330,15.0
2017-11-23,7.69,215.0,7.333333333333335,2.8791666666666664,8.28,0.0,0.0,0.0,36.0,46,32,220,16.1
2017-11-24,7.67,204.625,11.1,8.025,13.42,0.0,0.0,0.0,44.0,63,32,190,25.9
2017-11-25,7.63,278.9583333333333,8.004166666666666,9.312499999999998,12.3,0.0,0.0,0.0,49.0,55,32,310,23.0
2017-11-26,7.55,266.125,6.525,4.354166666666667,7.38,0.0,0.0,0.0,38.0,49,27,240,16.1
2017-11-27,7.5,187.4583333333333,5.4125000000000005,7.55,7.16,0.0,0.0,0.0,44.0,57,31,210,23.0
2017-11-28,7.48,217.9583333333333,11.6125,13.362500000000004,15.21,0.0,0.0,0.0,55.0,61,43,210,28.0
2017-11-29,7.43,178.25,5.358333333333333,6.5166666666666675,7.16,0.0,0.0,0.0,43.0,47,34,50,14.1
2017-11-30,7.31,247.8333333333333,7.2666666666666675,8.491666666666667,10.74,0.0,0.0,0.0,46.0,54,39,290,21.0
2017-12-01,7.26,235.875,5.558333333333331,6.845833333333332,4.92,0.0,0.0,0.0,41.0,53,28,210,13.0
2017-12-02,7.18,211.29166666666663,6.2,8.220833333333333,4.25,0.0,0.0,0.0,42.0,54,33,230,10.1
2017-12-03,7.13,210.8333333333333,4.379166666666666,7.758333333333335,6.26,0.0,0.0,0.0,43.0,58,29,170,18.1
2017-12-04,7.1,177.04166666666663,16.79583333333333,13.6,21.92,0.16,0.0,0.0,55.0,65,44,250,35.1
2017-12-05,7.04,240.66666666666663,12.574999999999998,4.775000000000001,21.92,0.0,0.0,0.0,41.0,44,27,250,38.0
2017-12-06,6.97,261.4583333333333,10.654166666666663,-0.4625000000000001,13.65,0.0,0.0,0.0,31.0,35,26,250,23.9
2017-12-07,6.89,275.75,9.433333333333335,-3.925,12.3,0.0,0.0,0.0,25.0,29,19,280,18.1
2017-12-08,6.79,244.16666666666663,7.679166666666667,-3.5291666666666672,12.3,0.01,0.0,0.0,25.0,37,18,210,19.9
2017-12-09,6.7,265.0416666666667,9.358333333333333,-1.5916666666666666,13.87,0.03,0.6,1.2,30.0,32,20,320,25.9
2017-12-10,6.47,247.45454545454547,6.681818181818183,-5.154545454545454,10.07,0.0,0.0,0.0,26.0,35,20,240,18.1
2017-12-11,6.2,194.8,6.1800000000000015,1.16,9.84,0.08,1.4,0.0,31.0,39,23,330,28.0
2017-12-12,6.05,303.5416666666667,11.083333333333336,-4.783333333333334,13.42,0.0,0.0,1.2,24.0,31,17,350,30.0
2017-12-13,5.51,222.375,8.491666666666669,-2.6541666666666663,16.11,0.0,0.0,1.2,26.0,38,22,320,31.1
2017-12-14,5.28,286.2083333333333,10.095833333333333,-4.4125,8.05,0.0,0.0,0.0,24.0,27,16,340,19.9
2017-12-15,5.19,253.16666666666663,7.5125,-2.870833333333333,11.41,0.0,0.0,0.0,26.0,37,21,300,25.1
2017-12-16,5.11,191.41666666666663,6.116666666666667,3.7291666666666674,7.83,0.0,0.0,0.0,38.0,46,27,220,18.1
2017-12-17,5.1,108.16666666666669,3.7291666666666665,3.45,4.7,0.0,0.0,0.0,35.0,42,29,40,10.1
2017-12-18,5.16,222.875,4.745833333333334,6.341666666666665,11.41,0.01,0.0,0.0,42.0,46,39,240,21.9
2017-12-19,5.17,244.8333333333333,8.858333333333334,6.904166666666666,12.08,0.0,0.0,0.0,43.0,50,35,240,21.0
2017-12-20,5.12,184.7083333333333,8.308333333333335,0.9291666666666668,8.5,0.0,0.0,0.0,34.0,37,27,330,17.0
2017-12-21,5.05,109.375,8.075,1.85,8.95,0.0,0.0,0.0,35.0,40,32,140,14.1
2017-12-22,5.01,185.66666666666663,5.55,2.7458333333333336,6.93,0.0,0.0,0.0,38.0,39,33,340,16.1
2017-12-23,4.95,309.1666666666667,7.025000000000001,-0.85,9.4,0.0,0.0,0.0,31.0,33,19,300,18.1
2017-12-24,4.78,272.25,7.0541666666666645,-5.479166666666668,8.95,0.18,1.8,0.0,21.0,22,18,270,18.1
2017-12-25,4.65,266.9583333333333,10.645833333333332,-8.745833333333335,12.97,0.01,0.1,2.0,16.0,21,2,280,21.9
2017-12-26,4.5,272.125,7.683333333333334,-16.2625,9.62,0.0,0.0,1.2,2.0,5,-3,300,15.0
2017-12-27,4.23,280.7368421052632,6.842105263157895,-16.742105263157892,7.83,0.0,0.0,1.2,1.0,7,-4,300,15.0
2017-12-28,3.93,235.9583333333333,6.025,-13.449999999999998,7.83,0.03,0.6,1.2,6.0,15,0,190,17.0
2017-12-29,3.62,254.79166666666663,7.2541666666666655,-10.89583333333333,6.26,0.08,0.8,2.0,12.0,15,9,290,13.0
2017-12-30,3.25,287.625,7.991666666666666,-12.9625,13.42,0.0,0.0,2.0,9.0,15,-1,320,23.9
2017-12-31,3.14,288.875,7.104166666666668,-15.204166666666667,11.18,0.0,0.0,2.0,4.0,13,-1,320,18.1
2018-01-01,3.11,279.25,9.520833333333332,-18.558333333333334,10.74,0.0,0.0,1.2,-2.0,1,-9,310,17.0
2018-01-02,2.98,245.29166666666663,9.970833333333333,-18.062500000000004,11.18,0.0,0.0,1.2,-2.0,8,-9,220,21.9
2018-01-03,2.9,261.9166666666667,9.008333333333336,-11.091666666666667,12.3,0.0,0.1,1.2,11.0,17,6,330,21.0
2018-01-04,2.87,305.0833333333333,10.083333333333332,-13.625000000000005,12.3,0.0,0.0,1.2,7.0,12,0,330,19.9
2018-01-05,2.65,298.9166666666667,8.816666666666666,-14.774999999999995,10.74,0.0,0.0,1.2,5.0,11,-1,320,19.9
2018-01-06,2.56,262.5833333333333,6.208333333333332,-13.741666666666665,6.49,0.0,0.0,1.2,5.0,17,-2,200,14.1
2018-01-07,2.67,204.125,11.833333333333329,-7.679166666666667,14.99,0.03,0.0,1.0,17.0,33,8,210,23.9
2018-01-08,2.66,235.25,9.316666666666665,1.35,11.86,0.0,0.0,1.2,34.0,37,31,250,18.1
2018-01-09,2.72,208.8333333333333,6.779166666666668,-0.09583333333333334,6.04,0.0,0.0,0.0,31.0,36,26,160,14.1
2018-01-10,2.66,172.66666666666663,11.5375,3.6208333333333336,15.88,0.01,0.0,0.0,37.0,56,30,210,31.1
2018-01-11,2.7,205.29166666666663,14.575,13.354166666666664,16.33,0.36,0.0,0.0,56.0,59,23,220,28.0
2018-01-12,2.65,327.4583333333333,17.420833333333334,-4.345833333333332,19.91,0.0,0.0,0.0,23.0,23,14,360,29.1
2018-01-13,2.47,283.2083333333333,11.154166666666667,-10.683333333333332,9.84,0.0,0.0,0.0,13.0,16,6,340,23.0
2018-01-14,2.34,233.04166666666663,5.745833333333335,-10.579166666666667,9.4,0.08,0.8,0.0,12.0,21,5,160,21.9
2018-01-15,2.39,193.2083333333333,9.166666666666666,-7.2666666666666675,10.96,0.14,2.3,2.0,19.0,24,10,170,17.0
2018-01-16,2.33,271.875,10.2375,-9.025,11.86,0.01,0.6,3.1,15.0,26,9,330,18.1
2018-01-17,2.33,262.4583333333333,7.983333333333332,-8.891666666666667,12.3,0.0,0.0,3.1,13.0,20,4,240,25.1
2018-01-18,2.45,230.75,12.499999999999998,-5.191666666666668,14.99,0.0,0.0,2.0,21.0,32,16,220,21.9
2018-01-19,2.39,222.0833333333333,12.304166666666667,1.4625,16.78,0.0,0.0,2.0,32.0,40,28,210,25.9
2018-01-20,2.43,224.54166666666663,8.5875,5.050000000000002,8.28,0.0,0.0,0.0,39.0,45,32,220,15.0
2018-01-21,2.45,169.375,4.5,4.187500000000001,3.8,0.0,0.0,0.0,40.0,44,36,120,8.1
2018-01-22,2.44,161.625,9.4875,6.958333333333332,12.53,0.81,0.0,0.0,47.0,54,38,250,23.9
2018-01-23,2.4,276.3478260869565,7.8652173913043475,1.4173913043478268,12.75,0.07,0.5,0.0,35.0,39,28,320,21.0
2018-01-24,2.37,279.7083333333333,5.337500000000001,-1.991666666666667,6.49,0.02,0.3,1.2,29.0,30,27,340,13.0
2018-01-25,2.36,187.5,7.595833333333334,0.1958333333333332,9.62,0.0,0.0,1.2,31.0,43,24,170,19.9
2018-01-26,2.45,189.8333333333333,12.991666666666667,6.195833333333333,18.57,0.0,0.0,0.0,41.0,51,33,200,32.0
2018-01-27,2.42,231.66666666666663,12.576190476190474,9.142857142857142,12.3,0.0,0.0,0.0,47.0,50,36,210,31.1
2018-01-28,2.38,224.57142857142856,7.5285714285714285,2.0857142857142854,8.72,0.01,0.0,0.0,35.0,40,28,20,18.1
2018-01-29,2.34,277.875,14.316666666666668,-2.895833333333333,12.08,0.0,0.0,0.0,27.0,30,17,350,21.0
2018-01-30,2.28,246.25,7.7041666666666675,-5.774999999999999,10.51,0.0,0.0,0.0,21.0,31,15,170,25.9
2018-01-31,2.24,186.92857142857144,20.35,-0.2857142857142857,13.87,0.0,0.0,0.0,35.0,42,31,190,25.1
2018-02-01,2.2,303.25,11.325,-8.049999999999999,15.43,0.0,0.0,0.0,28.0,35,8,310,25.9
2018-02-02,2.08,276.0,7.625,-12.129166666666665,10.29,0.0,0.0,0.0,11.0,22,5,220,17.0
2018-02-03,2.03,208.375,12.820833333333333,-2.8499999999999988,13.2,0.03,0.8,0.0,26.0,41,22,220,28.0
2018-02-04,1.86,256.875,16.716666666666665,-3.7375,13.42,0.08,1.1,1.2,26.0,35,4,340,23.9
2018-02-05,1.66,247.875,6.866666666666667,-13.783333333333333,6.93,0.22,2.2,2.0,6.0,12,-3,220,14.1
2018-02-06,1.58,218.5833333333333,5.991666666666667,-10.633333333333333,5.37,0.02,0.2,3.9,12.0,21,3,340,12.1
2018-02-07,1.42,275.375,6.325000000000002,-7.9541666666666675,9.4,0.11,1.7,3.9,17.0,20,8,290,17.0
2018-02-08,1.35,254.66666666666663,5.6125000000000025,-9.316666666666665,6.93,0.15,1.6,3.9,13.0,21,7,240,13.0
2018-02-09,1.26,94.70833333333331,10.245833333333335,-4.358333333333333,10.74,0.57,6.2,7.9,24.0,28,18,20,21.0
2018-02-10,1.25,309.9583333333333,12.475,-6.412499999999999,9.62,0.05,0.8,9.8,19.0,22,14,350,17.0
2018-02-11,1.11,208.16666666666663,8.129166666666665,-5.345833333333334,10.07,0.39,3.7,11.8,20.0,22,11,340,16.1
2018-02-12,1.35,263.9166666666667,7.604166666666665,-8.570833333333333,6.26,0.0,0.0,11.8,15.0,27,4,340,13.0
2018-02-13,1.41,116.58333333333331,7.583333333333335,-4.3375,6.26,0.0,0.0,11.0,20.0,35,7,180,14.1
2018-02-14,1.58,204.25,7.958333333333332,2.0625,9.62,0.0,0.0,9.8,32.0,44,24,220,16.1
2018-02-15,1.56,221.7083333333333,6.883333333333333,5.2875,6.26,0.0,0.0,3.9,41.0,48,38,40,15.0
2018-02-16,1.57,309.7916666666667,10.237500000000002,1.7624999999999995,10.07,0.0,0.0,0.0,36.0,37,20,340,19.9
2018-02-17,1.61,225.54166666666663,6.0124999999999975,-3.0541666666666663,8.5,0.11,2.0,0.0,25.0,35,17,270,17.0
2018-02-18,1.65,210.75,8.970833333333337,-1.3583333333333334,10.74,0.02,0.0,2.0,27.0,41,12,150,21.0
2018-02-19,1.61,178.54166666666663,10.220833333333337,6.3874999999999975,12.08,0.52,0.0,0.0,42.0,60,37,200,23.9
2018-02-20,1.73,191.79166666666663,17.754166666666666,14.975,13.2,2.1,0.0,0.0,59.0,66,34,190,25.1
2018-02-21,1.76,231.29166666666663,13.466666666666665,-0.6500000000000002,10.96,0.04,0.0,0.0,32.0,34,27,330,18.1
2018-02-22,1.63,42.25,11.545833333333333,0.2333333333333334,13.2,0.0,0.0,0.0,33.0,40,29,120,21.9
2018-02-23,1.63,185.4583333333333,8.633333333333335,3.6458333333333335,9.4,0.06,0.0,0.0,40.0,44,33,270,19.9
2018-02-24,1.77,142.16666666666666,9.354166666666666,1.9083333333333328,13.2,0.16,0.0,0.0,36.0,50,33,120,25.1
2018-02-25,1.79,211.25,15.854166666666664,4.145833333333333,17.9,0.01,0.0,0.0,40.0,50,34,260,32.0
2018-02-26,1.86,224.875,6.2375,6.1000000000000005,8.72,0.0,0.0,0.0,40.0,53,28,230,21.0
2018-02-27,1.9,198.91666666666663,11.295833333333334,10.379166666666665,13.87,0.0,0.0,0.0,48.0,62,39,200,23.0
2018-02-28,1.95,200.0,9.870833333333335,9.4125,11.18,0.0,0.0,0.0,51.0,59,37,20,19.9
2018-03-01,1.92,291.1666666666667,14.3125,2.35,14.54,0.81,0.0,0.0,39.0,46,34,10,25.1
2018-03-02,1.89,246.41666666666663,7.037500000000001,1.2958333333333336,6.26,0.0,0.0,0.0,38.0,48,30,100,13.0
2018-03-03,1.86,107.66666666666669,5.55,1.325,7.83,0.0,0.0,0.0,38.0,43,33,70,15.0
2018-03-04,1.83,99.66666666666669,8.737499999999999,1.9416666666666669,12.3,0.0,0.0,0.0,38.0,46,32,120,21.9
2018-03-05,1.79,107.20833333333331,11.658333333333333,1.8625000000000005,17.45,0.11,0.4,0.0,37.0,40,33,110,28.0
2018-03-06,1.8,169.29166666666666,9.958333333333332,1.8916666666666668,8.72,0.07,0.0,0.0,35.0,41,31,330,23.0
2018-03-07,1.8,311.7083333333333,9.454166666666666,-0.9541666666666668,13.65,0.0,0.0,0.0,31.0,34,25,320,21.9
2018-03-08,1.74,293.1666666666667,7.816666666666667,-2.458333333333333,11.18,0.0,0.0,0.0,28.0,34,24,330,21.0
2018-03-09,1.7,186.7083333333333,5.75,-1.645833333333333,6.49,0.0,0.0,0.0,30.0,41,23,320,14.1
2018-03-10,1.74,90.20833333333331,5.033333333333334,0.18333333333333326,5.59,0.0,0.0,0.0,33.0,41,23,90,13.0
2018-03-11,1.74,63.70833333333334,9.270833333333332,0.5791666666666667,8.28,0.0,0.0,0.0,34.0,40,28,50,18.1
2018-03-12,1.76,185.5,5.829166666666668,2.0083333333333333,11.41,0.0,0.0,0.0,37.0,46,30,340,23.9
2018-03-13,1.77,257.0833333333333,11.641666666666666,-0.5666666666666668,10.74,0.22,2.2,0.0,32.0,35,19,360,19.9
2018-03-14,1.86,272.125,8.383333333333331,0.4124999999999996,10.96,0.0,0.0,1.2,30.0,48,22,250,25.9
2018-03-15,1.95,166.47826086956522,7.052173913043478,2.7000000000000006,9.17,0.0,0.0,0.0,40.0,50,28,30,16.1
2018-03-16,1.97,39.29166666666666,11.025,-0.7666666666666666,10.96,0.0,0.0,0.0,32.0,38,29,30,18.1
2018-03-17,2.08,125.41666666666669,9.579166666666667,1.4541666666666666,10.07,0.0,0.0,0.0,37.0,46,30,40,19.9
2018-03-18,2.14,202.17391304347825,5.021739130434782,4.034782608695653,4.7,0.0,0.0,0.0,40.0,57,27,40,10.1
2018-03-19,2.07,61.33333333333334,11.987500000000002,3.2541666666666664,15.21,0.0,0.0,0.0,41.0,46,33,30,28.0
2018-03-20,2.02,99.58333333333331,17.233333333333338,-0.1875,17.0,0.0,0.0,0.0,33.0,37,29,10,25.9
2018-03-21,1.99,115.79166666666669,15.591666666666667,-0.041666666666666664,10.51,0.0,0.0,0.0,33.0,40,25,360,21.0
